chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr7	1652394	1652585	Amillepora11025	61	53	40	38	0	7	2	2	3	3
chr7	1604321	1609734	Amillepora11023	1497	1210	1666	1041	0	182	27	32	73	69
chr7	1677614	1679557	Amillepora11027	540	385	596	423	0	65	8	7	28	34
chr7	1654055	1670106	Amillepora11026	4947	2982	4931	3192	0	383	72	61	187	182
chr7	1640365	1641609	Amillepora11024	277	281	368	319	0	57	14	12	21	36
chr7	1750623	1752853	Amillepora11033	633	488	652	458	0	96	15	10	44	43
chr7	1730629	1748907	Amillepora11032	5236	3732	5859	3452	0	516	101	122	242	267
chr7	1758549	1786445	Amillepora11035	8042	5637	9083	5135	0	726	112	137	349	359
chr7	1705499	1728730	Amillepora11030	7491	4343	6618	4780	0	821	153	123	398	393
chr7	1683728	1685048	Amillepora11028	364	285	363	309	0	55	13	7	23	27
chr7	1691029	1702929	Amillepora11029	3620	2152	3690	2439	0	306	52	65	152	162
chr7	1847707	1849647	Amillepora11044	511	401	612	417	0	88	20	15	33	50
chr7	1791835	1795156	Amillepora11036	994	676	1002	650	0	42	6	11	24	23
chr7	1864678	1877370	Amillepora11045	3704	2593	4054	2342	0	286	58	61	125	141
chr7	1819847	1845696	Amillepora11042	7650	5166	8273	4761	0	737	137	133	344	347
chr7	1802436	1806258	Amillepora11038	1136	782	1038	867	0	159	31	30	79	69
chr7	1810004	1812752	Amillepora11040	729	597	794	629	0	104	22	19	51	47
chr7	1815660	1818293	Amillepora11041	736	523	803	572	0	126	19	13	62	56
chr7	1797631	1800702	Amillepora11037	895	610	898	669	0	138	23	21	69	66
chr7	1807372	1808830	Amillepora11039	387	342	447	283	0	66	19	11	29	31
chr7	1961904	1972189	Amillepora11051	3045	2207	3120	1914	0	274	44	44	133	132
chr7	1900663	1944039	Amillepora11047	12518	8860	13839	8160	0	1310	230	243	612	608
chr7	1958473	1961251	Amillepora11050	805	576	796	602	0	108	11	19	41	57
chr7	1946098	1951841	Amillepora11049	1855	962	1833	1094	0	105	24	21	58	52
chr7	1887846	1899429	Amillepora11046	3576	2207	3409	2392	0	357	64	66	159	166
chr7	1939397	1939750	Amillepora11048	90	56	111	97	0	13	2	3	3	6
chr7	2055838	2058256	Amillepora11052	669	544	643	563	0	66	18	11	35	42
chr7	2142346	2157228	Amillepora11055	4401	2678	4787	3017	0	359	59	60	160	173
chr7	2113508	2119291	Amillepora11054	1724	1111	1734	1215	0	210	42	30	96	102
chr7	2097033	2107308	Amillepora11053	3009	1901	3213	2153	0	344	66	61	155	168
chr7	2246153	2258806	Amillepora11063	3821	2464	4011	2358	0	286	49	58	135	133
chr7	2261523	2269936	Amillepora11064	2764	1619	2596	1435	0	106	9	15	51	50
chr7	2270030	2279268	Amillepora11065	2938	1685	2883	1733	0	161	31	26	77	88
chr7	2222514	2246002	Amillepora11062	7354	4443	6875	4817	0	729	113	119	359	338
chr7	2197994	2219961	Amillepora11061	6425	4261	6873	4409	0	807	153	138	391	392
chr7	2160327	2172365	Amillepora11056	3540	2171	3902	2426	0	385	69	65	194	197
chr7	2175501	2185079	Amillepora11058	2782	1930	2899	1968	0	374	81	72	175	195
chr7	2185677	2188277	Amillepora11060	722	497	811	571	0	109	23	17	40	48
chr7	2331373	2349217	Amillepora11067	5241	3775	5418	3411	0	297	61	67	142	133
chr7	2305205	2330680	Amillepora11066	7328	5248	8125	4775	0	765	128	113	374	380
chr7	2350214	2360283	Amillepora11069	2837	1985	3203	2045	0	286	67	61	112	140
chr7	2380781	2385784	Amillepora11074	1562	906	1511	1025	0	97	20	27	51	51
chr7	2366610	2372078	Amillepora11073	1773	965	1716	1015	0	84	18	12	42	48
chr7	2361437	2366010	Amillepora11072	1312	888	1464	910	0	159	34	26	75	77
chr7	2441699	2450522	Amillepora11084	2810	1652	2879	1483	0	124	20	28	61	62
chr7	2413753	2415519	Amillepora11078	480	398	484	405	0	84	20	20	42	45
chr7	2455451	2480168	Amillepora11086	7485	4811	7718	4704	0	652	123	121	328	317
chr7	2389926	2391071	Amillepora11075	300	272	328	246	0	51	7	15	18	22
chr7	2404999	2406144	Amillepora11077	295	282	326	243	0	53	7	16	17	24
chr7	2392490	2393626	Amillepora11076	324	245	325	243	0	56	11	13	28	33
chr7	2419141	2420916	Amillepora11079	472	413	469	422	0	90	29	14	45	52
chr7	2474187	2486534	Amillepora11087	4167	2090	3750	2341	0	163	28	31	80	84
chr7	2427259	2435323	Amillepora11080	2690	1378	2454	1543	0	89	22	13	48	40
chr7	2506871	2521507	Amillepora11089	4120	3145	4465	2907	0	605	123	122	295	274
chr7	2530465	2533734	Amillepora11090	926	652	967	725	0	142	21	21	63	58
chr7	2564123	2573323	Amillepora11097	3180	1478	2812	1731	0	81	17	19	40	40
chr7	2537483	2542370	Amillepora11092	1463	1044	1406	975	0	190	27	36	106	93
chr7	2530966	2534096	Amillepora11091	864	635	935	697	0	141	23	20	59	63
chr7	2541197	2560560	Amillepora11093	5895	3803	5941	3725	0	549	100	103	297	267
chr7	2670725	2673139	Amillepora11104	560	489	830	536	0	122	23	9	44	63
chr7	2645745	2664036	Amillepora11102	5998	3196	5484	3614	0	291	53	50	133	144
chr7	2601470	2634426	Amillepora11099	10572	5943	9704	6738	0	685	122	126	316	309
chr7	2713545	2717699	Amillepora11107	1298	795	1328	734	0	74	16	15	35	37
chr7	2674869	2693303	Amillepora11105	5756	3559	5292	3828	0	589	116	96	285	275
chr7	2732185	2734317	Amillepora11109	517	411	633	572	0	95	21	20	34	48
chr7	2695953	2713243	Amillepora11106	5421	3111	5412	3347	0	240	60	52	109	123
chr7	2776756	2777427	Amillepora11115	150	145	219	158	0	24	2	6	13	9
chr7	2737070	2738084	Amillepora11110	256	217	314	228	0	23	6	9	7	13
chr7	2773538	2776578	Amillepora11114	778	625	880	758	0	82	21	23	32	40
chr7	2738494	2739073	Amillepora11112	120	124	193	143	0	24	1	5	9	11
chr7	2766881	2772278	Amillepora11113	1470	1080	1577	1271	0	239	47	50	105	116
chr7	2729552	2729802	Amillepora11108	64	52	77	58	0	9	1	0	4	7
chr7	2738151	2738432	Amillepora11111	81	61	76	64	0	8	0	2	5	2
chr7	2847677	2852706	Amillepora11122	1525	979	1646	880	0	132	20	19	72	70
chr7	2792079	2797049	Amillepora11119	1550	970	1583	868	0	54	13	8	26	26
chr7	2840982	2847218	Amillepora11121	2032	1139	1886	1180	0	69	16	11	36	43
chr7	2789643	2792044	Amillepora11118	733	427	758	484	0	31	4	9	15	22
chr7	2797125	2825739	Amillepora11120	9602	5314	8250	5449	0	317	68	57	158	139
chr7	2910935	2926758	Amillepora11126	4684	3198	4400	3542	0	630	116	110	300	293
chr7	2875984	2891910	Amillepora11124	4828	3247	4411	3441	0	607	107	117	293	279
chr7	2854085	2874167	Amillepora11123	6059	4048	5843	4133	0	773	137	129	384	369
chr7	2909173	2910464	Amillepora11125	355	266	395	276	0	54	6	8	30	24
chr7	3054542	3070452	Amillepora11129	4854	3160	4569	3328	0	574	118	108	290	272
chr7	2947099	2995429	Amillepora11127	14849	9441	14257	9784	0	1805	311	314	825	856
chr7	2996865	3047144	Amillepora11128	15270	10314	14177	10519	0	2146	405	349	980	993
chr7	3152545	3153990	Amillepora11134	426	326	399	295	0	62	14	18	35	32
chr7	3090201	3094043	Amillepora11131	1155	802	1094	792	0	144	28	21	68	63
chr7	3122985	3126770	Amillepora11133	1075	837	1071	803	0	180	34	31	72	77
chr7	3086017	3087587	Amillepora11130	514	306	461	290	0	14	0	4	7	6
chr7	3108606	3115617	Amillepora11132	2273	1370	2194	1175	0	100	25	24	46	40
chr7	3166615	3186550	Amillepora11136	6119	3606	6191	4020	0	513	100	89	219	229
chr7	3206996	3215507	Amillepora11137	2664	1797	2571	1480	0	240	37	35	107	97
chr7	3255159	3257411	Amillepora11140	696	494	621	442	0	89	4	7	54	40
chr7	3236088	3246829	Amillepora11139	3431	2111	3332	1868	0	172	40	31	85	91
chr7	3227892	3231968	Amillepora11138	1237	1037	1053	750	0	123	37	18	69	56
chr7	3325401	3334445	Amillepora11142	2741	2005	2627	1672	0	265	45	45	127	121
chr7	3357765	3376697	Amillepora11145	5528	4194	5731	3480	0	582	101	114	297	271
chr7	3302477	3312715	Amillepora11141	3156	2137	2877	2069	0	352	73	64	169	145
chr7	3346937	3347404	Amillepora11144	158	86	121	103	0	8	1	2	1	3
chr7	3345885	3346913	Amillepora11143	356	241	214	218	0	55	11	16	30	25
chr7	3386155	3386652	Amillepora11148	135	123	133	107	0	25	6	7	12	9
chr7	3483493	3488989	Amillepora11152	1683	1196	1564	1054	0	211	40	29	99	78
chr7	3426488	3444613	Amillepora11150	5447	3848	5363	3468	0	690	129	123	340	317
chr7	3401613	3412667	Amillepora11149	3373	2340	3375	1967	0	297	49	51	146	137
chr7	3465452	3466578	Amillepora11151	413	199	345	170	0	5	1	0	1	3
chr7	3544304	3544855	Amillepora11155	197	116	139	100	0	16	3	3	8	7
chr7	3567791	3568468	Amillepora11158	225	167	143	143	0	26	8	5	15	7
chr7	3553519	3554151	Amillepora11156	248	178	114	93	0	6	1	2	3	2
chr7	3501342	3523157	Amillepora11154	6917	4506	6589	3804	0	454	77	93	207	182
chr7	3575999	3588696	Amillepora11159	3812	2455	4010	2421	0	418	86	70	160	195
chr7	3665596	3666900	Amillepora11165	381	259	472	193	0	17	1	2	10	9
chr7	3656403	3656922	Amillepora11163	169	121	144	86	0	14	3	0	8	4
chr7	3657378	3660642	Amillepora11164	982	665	990	628	0	116	22	21	51	55
chr7	3718660	3719423	Amillepora11169	198	202	208	156	0	28	6	9	10	8
chr7	3773727	3775071	Amillepora11173	399	256	489	201	0	24	2	2	11	14
chr7	3821358	3822192	Amillepora11176	235	178	280	142	0	9	1	0	5	3
chr7	3874276	3875585	Amillepora11180	381	255	482	192	0	18	1	3	11	9
chr7	3811681	3814883	Amillepora11175	978	587	1041	597	0	65	6	13	37	38
chr7	3865121	3865641	Amillepora11178	172	116	142	91	0	14	3	0	8	4
chr7	3866097	3869712	Amillepora11179	1086	752	1071	707	0	146	32	26	69	68
chr7	3807684	3807960	Amillepora11174	98	60	62	57	0	13	2	2	8	5
chr7	3918286	3923457	Amillepora11181	1529	943	1642	1058	0	173	26	26	84	93
chr7	3950493	3951475	Amillepora11182	289	186	311	197	0	16	2	5	8	9
chr7	4074500	4074971	Amillepora11183	121	73	182	96	0	7	0	1	2	6
chr7	4075025	4079681	Amillepora11184	1393	883	1471	910	0	121	38	39	42	50
chr7	4135684	4146412	Amillepora11186	3365	1965	3426	1973	0	159	40	38	73	84
chr7	4147269	4151859	Amillepora11187	1571	857	1383	780	0	47	9	8	32	21
chr7	4168132	4174759	Amillepora11188	2007	1297	1767	1557	0	160	41	45	64	75
chr7	4123671	4125131	Amillepora11185	357	251	503	350	0	29	4	9	11	18
chr7	4218234	4225659	Amillepora11194	2368	1340	2340	1378	0	78	12	13	40	32
chr7	4197437	4200268	Amillepora11191	741	564	928	599	0	75	18	13	31	33
chr7	4228253	4246832	Amillepora11195	5985	3475	5378	3742	0	481	88	90	238	224
chr7	4288605	4292640	Amillepora11197	873	948	1223	992	0	211	47	45	83	103
chr7	4439021	4444770	Amillepora11201	1799	1244	1552	1155	0	204	30	29	91	99
chr7	4475909	4486948	Amillepora11204	3381	2365	3133	2161	0	406	68	78	173	179
chr7	4418054	4419498	Amillepora11200	354	296	438	357	0	55	18	8	24	27
chr7	4473545	4475897	Amillepora11203	699	441	715	498	0	87	6	17	39	45
chr7	4492514	4493320	Amillepora11205	241	201	193	172	0	40	6	10	20	18
chr7	4514547	4541770	Amillepora11206	8300	5565	8123	5236	0	794	137	142	384	397
chr7	4552664	4555969	Amillepora11208	952	687	995	672	0	136	29	23	66	71
chr7	4646397	4649749	Amillepora11216	1023	701	1026	603	0	72	7	16	36	34
chr7	4664032	4677176	Amillepora11221	3572	2753	4046	2774	0	561	89	105	252	278
chr7	4655117	4659154	Amillepora11218	1270	795	1256	717	0	79	18	17	43	45
chr7	4561526	4607665	Amillepora11209	13672	9284	14245	8939	0	1849	315	330	875	902
chr7	4648720	4654911	Amillepora11217	2109	1066	1967	1050	0	79	11	21	40	37
chr7	4633877	4637671	Amillepora11214	1221	661	1122	791	0	93	15	10	43	50
chr7	4612870	4617069	Amillepora11211	1364	739	1242	855	0	108	20	13	48	62
chr7	4639083	4642571	Amillepora11215	1134	595	1101	659	0	47	5	11	17	25
chr7	4618504	4621997	Amillepora11212	1137	594	1102	661	0	48	6	11	18	26
chr7	4702045	4702899	Amillepora11226	241	216	216	182	0	42	5	11	17	16
chr7	4736342	4745400	Amillepora11229	2609	1872	2834	1744	0	337	67	71	164	171
chr7	4706681	4708829	Amillepora11227	604	529	619	397	0	49	15	13	18	19
chr7	4762782	4771125	Amillepora11231	2401	1595	2761	1587	0	271	27	45	136	131
chr7	4712065	4731964	Amillepora11228	6200	3847	5737	4116	0	686	128	121	311	323
chr7	4679897	4689218	Amillepora11223	2967	1865	2604	1886	0	341	67	62	165	150
chr7	4774331	4775214	Amillepora11232	229	163	281	211	0	28	4	5	13	12
chr7	4756660	4762665	Amillepora11230	1896	1096	1807	1207	0	161	26	33	77	78
chr7	4690177	4698446	Amillepora11225	2408	1699	2397	1766	0	367	96	89	176	191
chr7	4797254	4798142	Amillepora11233	230	165	281	213	0	28	4	5	13	12
chr7	4864050	4874316	Amillepora11239	3035	2074	3062	2096	0	462	94	92	195	196
chr7	4857080	4863233	Amillepora11238	1791	1156	1912	1295	0	242	51	39	111	108
chr7	4801766	4814344	Amillepora11235	3787	2443	3897	2452	0	501	98	95	245	255
chr7	4844214	4856484	Amillepora11237	3664	2392	3712	2503	0	508	101	82	232	233
chr7	4799974	4801674	Amillepora11234	481	353	516	351	0	71	15	12	32	26
chr7	4961159	4963037	Amillepora11241	548	392	538	401	0	33	10	4	18	19
chr7	4906963	4920857	Amillepora11240	4066	2862	4240	2727	0	504	103	99	238	220
chr7	4985119	4986375	Amillepora11242	349	241	377	290	0	39	7	8	22	14
chr7	5033630	5046623	Amillepora11245	3816	2651	3882	2645	0	589	125	120	271	269
chr7	5027443	5032408	Amillepora11244	1465	1004	1482	1015	0	214	44	42	93	84
chr7	5117841	5118488	Amillepora11247	208	193	136	111	0	31	2	11	19	12
chr7	5122774	5124550	Amillepora11248	511	390	511	365	0	38	7	4	19	20
chr7	5076517	5088319	Amillepora11246	3421	2470	3630	2282	0	440	89	78	200	211
chr7	5140786	5144574	Amillepora11249	1098	769	1138	784	0	140	34	30	70	60
chr7	5160408	5169310	Amillepora11250	2771	1790	2619	1723	0	288	42	61	140	142
chr7	5173732	5177473	Amillepora11252	1126	722	1168	726	0	110	26	24	49	50
chr7	5241901	5247479	Amillepora11256	1785	1066	1753	975	0	82	16	8	39	32
chr7	5216437	5226602	Amillepora11254	2999	2066	3017	2084	0	391	75	75	198	179
chr7	5250357	5260882	Amillepora11257	3469	1859	3117	2081	0	186	35	29	93	91
chr7	5232101	5236182	Amillepora11255	1324	719	1200	839	0	71	20	10	39	34
chr7	5273909	5276885	Amillepora11258	975	501	952	549	0	71	12	9	30	36
chr7	5277460	5278873	Amillepora11259	427	268	455	264	0	30	5	6	11	15
chr7	5310965	5335689	Amillepora11262	8007	4459	7607	4652	0	447	82	85	205	213
chr7	5360501	5365463	Amillepora11267	1460	1007	1546	950	0	135	31	22	63	56
chr7	5337851	5339296	Amillepora11264	442	325	332	347	0	50	10	12	22	25
chr7	5351156	5352598	Amillepora11265	436	340	308	359	0	71	17	16	24	26
chr7	5316529	5335698	Amillepora11263	6209	3388	5944	3629	0	337	68	67	159	163
chr7	5281646	5310790	Amillepora11260	9439	5169	8871	5666	0	366	88	66	159	183
chr7	5353820	5358075	Amillepora11266	1301	829	1343	783	0	88	19	19	43	42
chr7	5454129	5457424	Amillepora11281	1033	633	1027	603	0	62	7	6	29	28
chr7	5389285	5403293	Amillepora11271	4183	2621	4637	2568	0	207	41	40	124	121
chr7	5425482	5452247	Amillepora11278	7616	5574	8545	5031	0	607	108	108	270	294
chr7	5412303	5416426	Amillepora11276	1330	800	1250	744	0	76	10	10	37	33
chr7	5408469	5408987	Amillepora11273	157	141	124	97	0	38	4	7	16	13
chr7	5410819	5411334	Amillepora11275	176	120	116	104	0	29	2	7	14	15
chr7	5403149	5408271	Amillepora11272	1665	891	1596	971	0	72	19	9	33	38
chr7	5417108	5425359	Amillepora11277	2634	1475	2694	1449	0	115	18	16	47	52
chr7	5374819	5387627	Amillepora11268	4287	2377	3794	2351	0	220	53	51	117	112
chr7	5457741	5462356	Amillepora11282	1549	809	1386	872	0	93	16	22	47	43
chr7	5463688	5465301	Amillepora11283	425	321	443	425	0	82	15	12	30	35
chr7	5524642	5539651	Amillepora11289	4399	3243	4670	2698	0	571	134	144	256	239
chr7	5510221	5511834	Amillepora11287	489	367	456	302	0	61	11	7	28	26
chr7	5472215	5506090	Amillepora11284	9777	7042	10652	6405	0	1121	204	222	537	530
chr7	5559956	5582332	Amillepora11291	6583	4558	7090	4146	0	735	113	112	353	355
chr7	5515336	5516056	Amillepora11288	138	153	259	171	0	30	3	6	11	17
chr7	5638911	5655827	Amillepora11295	5024	3441	5319	3133	0	574	100	93	279	274
chr7	5593932	5610365	Amillepora11293	4849	3320	5201	3064	0	578	103	92	288	292
chr7	5611645	5613787	Amillepora11294	652	460	641	390	0	73	13	16	34	28
chr7	5735514	5740457	Amillepora11308	1565	1029	1449	901	0	162	26	29	84	79
chr7	5664471	5684974	Amillepora11296	6192	4023	6369	3920	0	690	132	88	329	327
chr7	5698547	5709570	Amillepora11299	3422	2194	3386	2022	0	386	63	90	159	173
chr7	5718720	5724650	Amillepora11305	1636	1227	1850	1218	0	250	45	29	122	125
chr7	5709911	5714328	Amillepora11300	1186	926	1392	914	0	186	29	26	80	88
chr7	5742234	5752019	Amillepora11309	2851	1990	3106	1839	0	355	55	71	163	159
chr7	5733187	5734851	Amillepora11307	440	361	478	386	0	56	12	9	26	23
chr7	5762005	5764327	Amillepora11311	749	432	640	502	0	74	12	9	32	35
chr7	5731642	5732875	Amillepora11306	289	281	359	305	0	46	6	8	15	19
chr7	5685200	5686090	Amillepora11297	228	220	261	182	0	46	5	5	17	24
chr7	5688913	5691286	Amillepora11298	688	486	741	459	0	87	17	12	44	49
chr7	5847522	5849962	Amillepora11318	756	484	720	481	0	93	20	9	45	39
chr7	5786268	5795397	Amillepora11314	2632	1878	2826	1794	0	353	66	51	178	167
chr7	5806417	5811153	Amillepora11315	1417	1088	1369	863	0	141	25	29	64	70
chr7	5774391	5785267	Amillepora11312	3322	2085	3394	2076	0	328	69	72	157	163
chr7	5851383	5864995	Amillepora11319	4098	2649	4186	2680	0	445	51	83	207	219
chr7	5823946	5844216	Amillepora11317	6263	3987	5817	4204	0	705	135	134	347	363
chr7	5887103	5888077	Amillepora11321	339	192	246	198	0	36	9	6	20	15
chr7	5869022	5882501	Amillepora11320	4164	2531	4205	2580	0	417	56	57	197	204
chr7	5906156	5912551	Amillepora11322	1990	1201	1910	1295	0	213	36	29	95	102
chr7	6022560	6027123	Amillepora11324	1360	984	1382	838	0	107	14	22	42	52
chr7	6050003	6051295	Amillepora11327	420	262	364	247	0	44	9	9	25	20
chr7	6016944	6018648	Amillepora11323	502	329	526	348	0	65	8	8	26	37
chr7	6025963	6027667	Amillepora11325	502	329	526	348	0	65	8	8	26	37
chr7	6042047	6048744	Amillepora11326	2092	1514	1615	1477	0	305	58	74	179	139
chr7	6131211	6142247	Amillepora11333	3377	2174	3225	2261	0	396	85	66	197	186
chr7	6169564	6179947	Amillepora11335	3087	2053	3072	2172	0	372	74	72	188	174
chr7	6099802	6102887	Amillepora11329	965	652	882	587	0	84	11	14	46	28
chr7	6103423	6104826	Amillepora11330	393	281	441	289	0	29	7	6	13	17
chr7	6142598	6153792	Amillepora11334	3401	2127	3374	2293	0	376	72	67	176	184
chr7	6079110	6085549	Amillepora11328	1819	1380	1927	1314	0	234	43	52	93	113
chr7	6114546	6117390	Amillepora11332	890	501	888	566	0	85	15	13	37	38
chr7	6111519	6114043	Amillepora11331	742	447	770	566	0	72	15	9	34	39
chr7	6202499	6208665	Amillepora11338	1856	1190	1930	1191	0	232	32	41	110	116
chr7	6262650	6267525	Amillepora11346	1420	956	1547	953	0	201	30	31	86	102
chr7	6188951	6199655	Amillepora11337	3170	2081	3450	2004	0	285	43	47	129	127
chr7	6180484	6188841	Amillepora11336	2678	1544	2413	1723	0	233	45	42	104	115
chr7	6270523	6273424	Amillepora11347	752	547	1000	603	0	25	3	4	13	10
chr7	6319350	6324881	Amillepora11353	1577	1142	1853	960	0	120	17	32	65	60
chr7	6289582	6302563	Amillepora11349	4167	2332	4188	2295	0	183	35	37	89	84
chr7	6359011	6360294	Amillepora11356	427	245	360	252	0	52	11	11	27	18
chr7	6297775	6302158	Amillepora11351	1459	726	1393	806	0	51	7	13	21	27
chr7	6327473	6336911	Amillepora11354	2825	1872	2825	1917	0	361	60	62	174	182
chr7	6303074	6318647	Amillepora11352	4615	3289	4527	3143	0	504	95	121	262	239
chr7	6275538	6289627	Amillepora11348	4608	2770	4015	2697	0	320	69	69	155	162
chr7	6374300	6386686	Amillepora11357	3757	2484	3782	2364	0	420	68	71	187	187
chr7	6467601	6469950	Amillepora11366	692	522	665	471	0	100	15	12	45	45
chr7	6423334	6458348	Amillepora11363	10883	6935	10603	6594	0	1044	203	205	521	503
chr7	6387888	6407773	Amillepora11359	6054	3811	5998	4023	0	692	125	121	344	324
chr7	6392633	6393091	Amillepora11360	101	101	147	110	0	25	1	2	10	14
chr7	6447455	6453954	Amillepora11365	2055	1215	2033	1197	0	117	24	25	58	62
chr7	6397029	6401107	Amillepora11361	1220	852	1137	870	0	139	22	18	65	56
chr7	6402187	6415720	Amillepora11362	4192	2548	4060	2734	0	464	79	74	227	218
chr7	6564113	6564814	Amillepora11372	269	167	132	134	0	15	3	4	11	6
chr7	6492098	6519891	Amillepora11368	8278	5478	8643	5395	0	836	160	151	397	415
chr7	6484939	6487919	Amillepora11367	907	641	871	562	0	97	14	21	44	46
chr7	6521984	6528282	Amillepora11370	1992	1265	1738	1304	0	223	42	41	120	90
chr7	6583375	6587561	Amillepora11375	1285	803	1338	761	0	113	19	17	58	52
chr7	6568648	6569617	Amillepora11373	294	209	255	212	0	28	2	7	17	13
chr7	6553299	6554045	Amillepora11371	232	152	199	164	0	28	5	10	15	13
chr7	6640115	6651051	Amillepora11383	3360	2194	3261	2122	0	427	65	85	196	204
chr7	6578122	6593040	Amillepora11374	4727	2834	4603	2755	0	462	72	78	226	223
chr7	6629435	6630384	Amillepora11382	291	252	159	248	0	50	10	11	29	24
chr7	6595402	6599130	Amillepora11376	869	819	1184	857	0	88	22	17	43	41
chr7	6660958	6667301	Amillepora11384	1915	1121	2091	1217	0	203	42	23	95	108
chr7	6599890	6606499	Amillepora11377	1944	1410	2014	1242	0	239	30	54	127	109
chr7	6614571	6619910	Amillepora11381	1750	1071	1463	1056	0	209	38	51	107	100
chr7	6608221	6609301	Amillepora11379	329	249	275	228	0	38	4	10	15	22
chr7	6610524	6613455	Amillepora11380	907	551	982	492	0	93	12	14	42	48
chr7	6681356	6746969	Amillepora11385	19236	12554	20539	13285	0	2157	442	375	928	1043
chr7	6783002	6786286	Amillepora11386	1063	851	739	632	0	141	17	31	91	63
chr7	6787093	6831044	Amillepora11387	13056	8442	14062	8392	0	1379	252	219	605	680
chr7	6795976	6797007	Amillepora11388	217	230	315	270	0	50	11	9	16	23
chr7	6872063	6878209	Amillepora11391	1356	1387	1909	1495	0	286	37	76	104	145
chr7	6882996	6889394	Amillepora11393	1678	1229	1990	1502	0	246	43	42	113	108
chr7	6840820	6845926	Amillepora11389	1646	1028	1496	937	0	172	24	29	89	76
chr7	6846198	6863932	Amillepora11390	5723	3457	5232	3323	0	523	77	101	257	217
chr7	6961094	6963759	Amillepora11399	812	543	731	580	0	91	18	12	41	50
chr7	6972892	6974885	Amillepora11400	691	361	550	392	0	25	4	4	10	11
chr7	7050764	7056064	Amillepora11405	1056	1208	1880	1157	0	234	54	53	86	127
chr7	6974758	6980280	Amillepora11401	1303	1471	1518	1231	0	196	49	49	84	98
chr7	7069502	7075173	Amillepora11406	1698	1216	1682	1076	0	120	23	21	56	62
chr7	7009713	7011624	Amillepora11403	642	460	427	383	0	107	15	20	47	40
chr7	7011663	7012229	Amillepora11404	191	165	100	111	0	27	4	2	17	4
chr7	6936591	6939245	Amillepora11397	858	466	837	494	0	74	13	19	36	51
chr7	6882143	6903774	Amillepora11392	6434	4052	6705	4441	0	708	130	131	350	326
chr7	6907974	6923431	Amillepora11394	4612	2888	4984	2974	0	469	122	93	206	217
chr7	6986026	6995145	Amillepora11402	2948	1644	2791	1737	0	214	27	26	113	107
chr7	6927205	6930609	Amillepora11395	1007	665	1126	607	0	105	19	16	38	56
chr7	7102294	7103088	Amillepora11407	228	202	174	191	0	34	6	7	21	12
chr7	7143373	7154332	Amillepora11408	3262	2077	3496	2125	0	236	59	41	117	117
chr7	7159368	7163267	Amillepora11412	943	868	1181	908	0	149	20	32	58	69
chr7	7158816	7159361	Amillepora11411	140	122	152	132	0	31	2	6	10	12
chr7	7163271	7164707	Amillepora11413	350	281	471	335	0	75	11	14	30	42
chr7	7244779	7247019	Amillepora11415	655	514	635	437	0	69	10	15	36	34
chr7	7199638	7201545	Amillepora11414	545	356	564	443	0	62	12	7	26	29
chr7	7374979	7376721	Amillepora11426	487	423	490	343	0	64	11	14	30	26
chr7	7290586	7292424	Amillepora11417	511	422	544	362	0	53	6	11	28	26
chr7	7338569	7339738	Amillepora11425	314	262	331	263	0	48	13	13	24	26
chr7	7329746	7330989	Amillepora11424	384	292	352	216	0	15	3	1	9	7
chr7	7292661	7293008	Amillepora11418	113	75	96	64	0	16	3	1	7	4
chr7	7317821	7320131	Amillepora11422	680	513	599	519	0	112	26	10	58	56
chr7	7308818	7311128	Amillepora11420	679	514	599	519	0	113	26	10	59	57
chr7	7482348	7483535	Amillepora11434	325	260	343	260	0	33	6	5	13	15
chr7	7422236	7423792	Amillepora11431	418	373	440	326	0	59	4	7	28	25
chr7	7481499	7482269	Amillepora11433	221	189	226	135	0	27	3	8	16	15
chr7	7412915	7414170	Amillepora11430	393	285	372	206	0	23	2	3	13	12
chr7	7399050	7399529	Amillepora11427	158	89	134	99	0	4	0	2	2	1
chr7	7406354	7406781	Amillepora11429	108	71	150	99	0	6	2	0	4	4
chr7	7442391	7444756	Amillepora11432	718	460	631	557	0	97	24	21	45	44
chr7	7400769	7401476	Amillepora11428	182	174	199	153	0	38	11	10	20	26
chr7	7541188	7543422	Amillepora11441	631	512	646	446	0	69	11	17	36	31
chr7	7484824	7488126	Amillepora11435	882	694	998	729	0	126	25	31	63	62
chr7	7488409	7490084	Amillepora11436	446	292	563	375	0	55	9	8	18	26
chr7	7587217	7593589	Amillepora11443	2040	1252	1866	1215	0	202	38	28	105	98
chr7	7636267	7637331	Amillepora11445	289	208	345	223	0	39	5	4	11	16
chr7	7580801	7582480	Amillepora11442	539	339	487	315	0	49	7	8	22	21
chr7	7641437	7642697	Amillepora11449	350	257	293	361	0	44	14	6	19	24
chr7	7644779	7680195	Amillepora11450	10378	6952	11346	6741	0	1066	189	188	513	509
chr7	7741427	7748193	Amillepora11459	2157	1289	1994	1327	0	217	36	32	99	104
chr7	7701016	7705525	Amillepora11456	1446	888	1278	898	0	136	24	15	63	72
chr7	7776211	7783129	Amillepora11461	2156	1358	2044	1361	0	236	44	37	110	116
chr7	7721227	7730793	Amillepora11457	2869	1835	3066	1797	0	339	71	51	164	175
chr7	7681769	7685594	Amillepora11454	1201	738	1129	758	0	118	18	13	50	59
