chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr3	11421991	11422991	Amillepora22850	7	3	17	5	17	16	9	18	20	21	30	25	57	46	44	39
chr3	11399985	11400985	Amillepora22848	14	7	9	17	18	29	21	24	42	48	58	34	74	51	64	44
chr3	11435553	11436553	Amillepora22852	29	19	29	16	51	41	27	32	73	78	96	66	138	86	115	91
chr3	11446183	11447183	Amillepora22856	27	14	27	24	29	31	28	34	58	65	69	58	126	100	89	76
chr3	11491404	11492404	Amillepora22861	26	18	17	22	27	38	22	36	48	63	71	57	104	69	93	56
chr3	11531167	11532167	Amillepora22863	38	8	38	30	27	35	30	39	60	60	104	52	109	71	65	69
chr3	11545016	11546016	Amillepora22864	71	69	72	71	66	59	57	79	56	71	74	53	101	68	29	30
chr3	11531145	11532145	Amillepora22862	39	8	41	31	27	35	30	38	61	60	100	52	107	71	65	71
chr3	11629859	11630859	Amillepora22869	147	106	120	113	87	84	99	108	35	63	48	39	77	53	28	24
chr3	11593979	11594979	Amillepora22867	100	58	85	58	45	49	53	47	226	312	325	208	168	112	144	114
chr3	11654715	11655715	Amillepora22870	174	152	147	141	130	133	133	155	9	30	20	30	46	57	19	3
chr3	11608197	11609197	Amillepora22868	48	37	58	44	33	38	34	32	89	94	112	78	66	54	61	41
chr3	11687743	11688743	Amillepora22872	40	16	28	32	27	29	28	35	75	89	83	65	112	78	84	68
chr3	11561506	11562506	Amillepora22865	51	25	43	48	47	40	38	46	66	113	135	92	126	77	99	72
chr3	11591231	11592231	Amillepora22866	22	26	28	25	41	48	25	52	84	90	100	63	115	78	70	75
chr3	11689371	11690371	Amillepora22873	45	14	32	38	29	37	36	53	69	83	100	67	115	66	74	72
chr3	11719476	11720476	Amillepora22875	29	18	35	27	35	44	26	40	84	96	97	63	113	78	86	61
chr3	11734038	11735038	Amillepora22877	37	20	32	28	44	73	40	62	61	71	95	64	95	78	81	53
chr3	11716645	11717645	Amillepora22874	43	28	28	35	44	43	48	63	68	63	60	47	138	88	77	62
chr3	11748010	11749010	Amillepora22879	7	6	14	10	16	18	8	9	27	30	34	18	29	39	42	18
chr3	11777237	11778237	Amillepora22884	5	8	10	5	5	10	8	11	7	13	7	1	24	22	29	9
chr3	11737522	11738522	Amillepora22878	13	10	22	11	30	36	29	33	38	48	71	33	112	77	102	93
chr3	11769438	11770438	Amillepora22881	20	16	18	17	14	15	15	26	31	54	63	33	42	33	38	37
chr3	11810166	11811166	Amillepora22885	45	40	37	35	51	52	60	71	27	39	38	33	70	52	31	23
chr3	11929624	11930624	Amillepora22888	23	23	23	28	17	32	17	31	13	18	21	14	28	20	24	16
chr3	11977363	11978363	Amillepora22890	3	0	1	1	34	30	20	30	1	1	5	1	63	48	40	38
chr3	11978230	11979230	Amillepora22891	7	3	4	6	25	22	31	28	9	9	14	4	62	41	39	42
chr3	12006779	12007779	Amillepora22892	23	21	14	26	19	17	19	16	15	14	22	9	30	34	25	19
chr3	12015254	12016254	Amillepora22893	15	17	24	19	27	30	28	37	44	51	70	59	80	58	70	60
chr3	12030362	12031362	Amillepora22894	105	86	92	109	64	93	100	122	101	107	118	103	120	81	58	47
chr3	12135771	12136771	Amillepora22897	9	11	10	11	12	22	8	9	6	15	20	14	22	19	18	13
chr3	12177099	12178099	Amillepora22898	21	18	24	24	23	36	18	38	50	66	70	53	88	64	81	60
chr3	12116196	12117196	Amillepora22896	8	4	11	7	34	48	24	37	17	27	23	21	93	61	57	57
chr3	12231658	12232658	Amillepora22903	47	24	43	41	39	39	32	57	77	73	90	57	115	76	97	72
chr3	12223231	12224231	Amillepora22901	84	42	100	77	80	86	73	129	135	146	177	140	203	152	202	136
chr3	12219731	12220731	Amillepora22900	29	25	37	31	17	40	22	38	57	72	67	49	80	66	78	55
chr3	12217974	12218974	Amillepora22899	26	21	15	18	46	43	37	39	14	6	23	11	32	25	20	21
chr3	12224431	12225431	Amillepora22902	101	99	73	119	130	113	133	159	30	34	37	30	211	157	148	118
chr3	12362257	12363257	Amillepora22905	43	45	24	50	24	27	30	43	25	44	39	30	34	23	35	29
chr3	12270377	12271377	Amillepora22904	42	25	29	22	14	20	12	26	14	23	24	20	27	20	12	12
chr3	12545504	12546504	Amillepora22913	139	122	122	139	83	96	78	107	18	29	23	19	24	32	2	1
chr3	12551630	12552630	Amillepora22915	232	267	176	218	173	190	199	211	23	38	25	19	173	118	97	58
chr3	12528661	12529661	Amillepora22911	161	126	140	175	97	104	93	106	71	131	134	110	154	105	115	98
chr3	12541459	12542459	Amillepora22912	69	56	77	58	82	63	59	79	36	58	47	45	48	39	17	14
chr3	12651314	12652314	Amillepora22919	142	137	128	159	71	73	63	65	33	36	42	25	26	13	7	8
chr3	12586667	12587667	Amillepora22916	151	113	107	124	113	123	140	157	57	57	53	36	77	66	25	11
chr3	12657418	12658418	Amillepora22920	47	27	42	46	21	24	22	24	65	79	65	52	45	35	28	18
chr3	12651937	12652937	Amillepora22918	202	236	198	224	84	104	88	86	30	50	56	36	25	31	10	6
chr3	12672749	12673749	Amillepora22921	20	10	21	19	155	164	118	171	34	45	40	25	115	84	48	29
chr3	12594514	12595514	Amillepora22917	52	37	43	44	44	58	46	54	65	71	73	66	54	43	43	31
chr3	12552278	12553278	Amillepora22914	130	128	103	124	55	59	63	67	23	29	29	26	32	19	17	9
chr3	12766009	12767009	Amillepora22928	180	145	137	156	81	92	89	111	59	56	55	55	90	62	69	41
chr3	12738523	12739523	Amillepora22923	264	246	232	214	98	108	94	123	148	207	226	170	157	111	87	51
chr3	12773945	12774945	Amillepora22929	93	58	93	87	72	76	68	109	109	108	115	107	178	113	104	81
chr3	12753037	12754037	Amillepora22927	82	71	72	74	68	63	63	68	29	30	40	30	64	46	27	17
chr3	12780125	12781125	Amillepora22930	228	210	169	225	130	145	116	144	34	54	41	42	94	74	67	49
chr3	12702214	12703214	Amillepora22922	60	45	50	64	81	89	107	113	29	28	26	30	57	55	24	21
chr3	12873817	12874817	Amillepora22938	337	343	293	361	308	366	344	349	61	98	88	80	99	70	52	37
chr3	12802904	12803904	Amillepora22933	33	27	41	33	32	30	24	38	61	105	90	64	84	80	45	36
chr3	12874473	12875473	Amillepora22937	303	270	232	296	254	267	256	282	41	80	75	74	75	76	38	23
chr3	12836199	12837199	Amillepora22935	137	113	119	132	96	90	105	117	44	64	66	53	72	51	33	21
chr3	12809419	12810419	Amillepora22934	50	29	48	36	59	58	47	85	64	64	94	62	113	81	60	37
chr3	12948772	12949772	Amillepora22941	61	41	55	43	42	41	36	59	79	103	117	84	119	68	64	48
chr3	12977246	12978246	Amillepora22947	58	51	47	45	50	52	56	87	50	70	62	42	93	67	49	34
chr3	12953897	12954897	Amillepora22942	278	255	192	252	174	183	188	198	25	37	25	28	45	61	25	13
chr3	12894438	12895438	Amillepora22940	234	204	161	221	157	165	138	159	35	44	50	37	73	55	21	19
chr3	12966514	12967514	Amillepora22944	31	28	41	27	25	35	23	32	53	59	70	45	81	47	44	25
chr3	12971881	12972881	Amillepora22945	130	104	137	158	125	140	109	180	40	38	41	32	57	54	23	22
chr3	12988688	12989688	Amillepora22948	30	37	41	23	35	42	41	39	43	50	51	50	71	50	55	41
chr3	12971182	12972182	Amillepora22946	177	128	149	154	123	125	124	193	49	41	58	48	68	67	29	16
chr3	12892989	12893989	Amillepora22939	246	227	216	240	146	179	200	221	31	44	40	34	52	61	28	10
chr3	13066033	13067033	Amillepora22956	97	71	91	96	69	68	67	95	111	125	117	94	116	71	80	65
chr3	13029727	13030727	Amillepora22952	2	3	2	0	0	2	0	5	6	4	8	2	3	3	3	3
chr3	13063624	13064624	Amillepora22955	24	10	14	11	19	20	15	10	29	30	41	24	37	30	29	20
chr3	13057064	13058064	Amillepora22953	49	56	48	68	55	66	67	68	31	43	49	30	41	22	21	15
chr3	13029108	13030108	Amillepora22951	5	6	9	14	8	5	5	13	14	11	14	4	9	11	4	6
chr3	13105049	13106049	Amillepora22957	360	364	320	344	269	309	253	275	64	96	63	61	95	81	30	24
chr3	13115093	13116093	Amillepora22959	497	452	400	457	297	322	332	365	63	96	66	82	104	119	31	25
chr3	13163310	13164310	Amillepora22965	29	26	45	37	21	29	31	51	22	28	30	27	34	31	13	12
chr3	13136157	13137157	Amillepora22962	111	92	81	80	95	91	98	116	38	78	45	41	79	58	25	22
chr3	13115172	13116172	Amillepora22958	441	391	353	400	258	284	291	313	66	91	71	83	106	113	33	27
chr3	13125104	13126104	Amillepora22960	110	76	109	108	93	78	99	136	46	46	57	39	79	49	29	27
chr3	13151296	13152296	Amillepora22963	164	155	141	144	102	91	110	162	47	71	65	57	78	64	22	16
chr3	13183968	13184968	Amillepora22967	186	202	172	194	77	113	105	115	117	141	186	132	150	101	91	57
chr3	13174152	13175152	Amillepora22966	124	104	123	129	97	90	113	133	48	72	81	56	99	78	46	30
chr3	13134958	13135958	Amillepora22961	74	60	82	75	67	44	68	84	64	71	71	58	104	75	45	31
chr3	13251617	13252617	Amillepora22974	70	59	60	81	62	66	37	53	98	116	115	82	91	65	68	59
chr3	13284604	13285604	Amillepora22976	64	37	66	58	90	97	92	103	105	118	139	108	244	143	154	131
chr3	13376084	13377084	Amillepora22982	45	26	54	33	45	51	42	39	69	109	111	79	128	89	111	96
chr3	13350678	13351678	Amillepora22980	66	36	52	48	43	47	27	68	67	64	97	70	93	59	78	68
chr3	13341817	13342817	Amillepora22978	51	26	46	47	36	40	34	55	87	83	84	74	102	68	81	54
chr3	13348165	13349165	Amillepora22979	460	409	381	398	257	256	251	314	99	153	119	132	112	89	24	24
chr3	13450902	13451902	Amillepora22985	21	24	30	26	22	24	22	38	50	65	69	41	64	35	56	27
chr3	13372228	13373228	Amillepora22981	73	51	66	71	58	70	55	89	81	77	123	76	111	75	109	88
chr3	13525310	13526310	Amillepora22989	13	10	9	17	29	44	48	64	16	17	13	10	110	58	80	63
chr3	13528943	13529943	Amillepora22990	2	2	5	2	40	46	43	74	2	3	4	1	92	57	67	48
chr3	13509225	13510225	Amillepora22988	23	17	19	11	13	12	12	14	17	28	28	17	33	19	16	14
chr3	13492557	13493557	Amillepora22987	38	48	31	40	31	39	35	40	54	54	89	61	60	41	54	43
chr3	13763821	13764821	Amillepora23000	75	74	75	57	61	66	58	60	46	76	70	61	88	63	57	49
chr3	13740969	13741969	Amillepora22998	10	9	13	9	11	14	14	21	20	28	41	13	37	29	34	24
chr3	13761320	13762320	Amillepora22999	116	94	109	87	93	101	110	118	102	121	123	96	219	150	128	125
chr3	13784534	13785534	Amillepora23001	30	24	37	31	20	26	20	38	34	51	54	43	57	40	50	36
chr3	13727380	13728380	Amillepora22994	16	11	21	12	14	12	14	18	35	32	29	29	55	29	34	29
chr3	13727184	13728184	Amillepora22995	17	12	23	13	17	14	14	21	35	33	28	29	59	31	40	29
chr3	13729854	13730854	Amillepora22997	21	8	12	10	17	19	13	26	20	24	32	25	49	37	40	19
chr3	13728312	13729312	Amillepora22996	1	0	1	2	1	2	3	2	3	1	4	3	11	3	4	1
chr3	13872437	13873437	Amillepora23008	18	8	21	16	5	3	3	6	37	43	49	45	16	11	10	8
chr3	13871300	13872300	Amillepora23007	3	2	0	0	2	0	0	1	4	6	5	2	1	0	5	1
chr3	13836820	13837820	Amillepora23003	10	7	11	10	14	17	15	16	8	6	7	10	20	10	13	13
chr3	13856985	13857985	Amillepora23006	62	41	48	58	57	51	57	69	46	66	62	37	74	43	47	35
chr3	13839760	13840760	Amillepora23005	27	27	24	29	31	22	31	29	22	19	31	15	67	44	40	34
chr3	13972542	13973542	Amillepora23011	85	57	58	77	40	53	44	63	54	67	77	46	105	67	81	59
chr3	13987060	13988060	Amillepora23013	40	43	41	42	51	77	70	85	43	47	72	47	104	80	95	62
chr3	14001787	14002787	Amillepora23014	92	94	102	117	114	157	103	126	39	47	59	45	77	51	75	34
chr3	14016190	14017190	Amillepora23016	36	32	27	30	149	162	137	164	33	28	38	27	89	49	35	32
chr3	14048151	14049151	Amillepora23019	50	46	63	59	64	61	51	66	81	100	105	58	111	71	75	53
chr3	14008991	14009991	Amillepora23015	127	125	92	115	148	173	129	163	41	52	56	33	104	74	92	69
chr3	14031803	14032803	Amillepora23018	15	11	13	9	11	19	13	22	26	25	27	32	40	31	31	22
chr3	14025112	14026112	Amillepora23017	23	16	33	23	24	29	31	61	37	34	39	31	45	44	40	26
chr3	14053754	14054754	Amillepora23020	3	0	5	5	0	0	2	2	9	5	7	7	7	6	1	1
chr3	14059671	14060671	Amillepora23021	19	8	12	12	25	36	20	35	19	28	21	23	68	39	39	27
chr3	14148569	14149569	Amillepora23030	20	11	15	10	17	17	10	17	40	39	59	35	39	39	41	36
chr3	14175496	14176496	Amillepora23031	43	14	24	26	39	46	31	41	69	83	95	43	107	77	90	48
chr3	14150573	14151573	Amillepora23028	24	13	30	27	29	36	36	27	56	83	95	50	106	51	76	61
chr3	14103688	14104688	Amillepora23026	14	14	17	17	13	10	20	21	14	14	12	14	17	10	14	12
chr3	14270280	14271280	Amillepora23038	3	1	1	0	5	3	5	1	5	2	1	5	8	6	9	8
chr3	14202300	14203300	Amillepora23032	23	16	14	20	23	21	21	28	19	19	17	16	30	26	31	20
chr3	14280407	14281407	Amillepora23041	36	22	34	34	47	49	38	61	60	87	110	60	110	75	84	73
chr3	14236030	14237030	Amillepora23037	2	1	0	0	0	0	0	2	1	1	0	1	0	0	1	2
chr3	14206413	14207413	Amillepora23033	17	14	12	20	15	8	10	20	6	18	15	12	24	8	20	11
chr3	14218873	14219873	Amillepora23034	20	17	23	38	29	35	22	40	18	20	20	15	46	37	27	30
chr3	14310551	14311551	Amillepora23044	38	23	30	25	28	42	19	38	71	69	96	62	99	57	70	63
chr3	14300451	14301451	Amillepora23042	31	15	29	25	26	43	32	56	74	64	91	82	114	69	68	51
chr3	14304214	14305214	Amillepora23043	110	101	96	111	53	79	48	71	116	100	120	95	155	117	118	120
chr3	14325859	14326859	Amillepora23045	29	19	34	13	36	40	30	52	58	75	77	51	100	62	93	87
chr3	14400595	14401595	Amillepora23048	31	19	31	28	56	46	35	54	86	106	92	69	128	106	106	91
chr3	14417135	14418135	Amillepora23050	12	8	10	7	14	28	13	30	21	29	28	20	72	41	51	32
chr3	14537582	14538582	Amillepora23055	36	16	36	21	26	31	24	42	47	62	53	59	76	73	46	31
chr3	14572554	14573554	Amillepora23063	37	9	28	30	39	31	19	29	67	79	76	50	100	71	85	85
chr3	14608847	14609847	Amillepora23067	36	28	32	29	38	49	27	52	48	76	75	54	97	76	80	52
chr3	14554355	14555355	Amillepora23060	44	37	44	31	34	35	33	42	55	68	69	47	83	52	43	35
chr3	14536683	14537683	Amillepora23059	86	56	63	71	62	49	63	68	57	61	58	55	85	64	45	33
chr3	14624022	14625022	Amillepora23069	30	14	34	21	30	28	22	39	85	84	94	59	95	62	73	57
chr3	14635644	14636644	Amillepora23070	31	16	29	25	22	35	25	37	66	95	109	57	97	66	92	75
chr3	14650877	14651877	Amillepora23072	31	17	25	30	18	28	22	26	72	92	92	71	102	65	96	74
chr3	14588644	14589644	Amillepora23065	24	16	21	38	27	36	26	40	58	65	58	35	71	57	53	30
chr3	14620038	14621038	Amillepora23068	32	18	38	31	32	48	48	44	71	96	84	57	80	68	94	56
chr3	14680099	14681099	Amillepora23073	42	42	57	41	45	44	46	61	65	85	99	61	108	63	74	60
chr3	14589451	14590451	Amillepora23064	35	21	35	27	30	37	33	46	76	83	67	67	71	82	75	52
chr3	14639748	14640748	Amillepora23071	30	25	27	26	19	18	19	38	67	80	124	76	78	53	57	51
chr3	14700412	14701412	Amillepora23077	31	23	32	18	21	29	22	27	65	78	74	50	114	69	59	43
chr3	14725553	14726553	Amillepora23080	23	17	36	18	28	30	16	29	70	71	77	51	76	67	80	68
chr3	14670724	14671724	Amillepora23074	87	61	92	91	49	56	55	62	53	68	47	52	89	50	40	23
chr3	14737237	14738237	Amillepora23081	34	21	40	21	34	35	26	44	65	77	88	54	108	61	72	53
chr3	14782706	14783706	Amillepora23083	54	54	59	65	59	64	47	77	73	81	90	60	106	75	63	47
chr3	14759119	14760119	Amillepora23082	44	37	49	39	52	59	44	65	70	85	82	58	106	58	73	40
chr3	14701338	14702338	Amillepora23075	52	50	48	50	34	51	37	61	68	72	82	63	99	67	59	39
chr3	14715110	14716110	Amillepora23078	31	24	32	38	25	36	33	63	58	71	92	62	89	67	63	63
chr3	14725262	14726262	Amillepora23079	27	13	39	19	29	29	20	28	60	71	76	49	91	67	88	67
chr3	14813483	14814483	Amillepora23090	37	24	28	35	31	33	36	40	53	60	56	35	86	42	62	44
chr3	14796502	14797502	Amillepora23088	28	12	29	19	26	42	29	46	62	75	85	58	97	74	85	63
chr3	14814336	14815336	Amillepora23089	28	12	25	22	22	39	21	35	71	80	95	57	114	66	94	78
chr3	14829808	14830808	Amillepora23091	38	14	35	16	32	33	24	39	64	71	74	45	84	88	70	47
chr3	14796919	14797919	Amillepora23086	30	10	32	18	35	27	26	46	57	71	73	59	104	68	65	58
chr3	14940228	14941228	Amillepora23099	26	19	36	14	30	38	19	34	55	65	81	71	85	70	70	53
chr3	14917842	14918842	Amillepora23097	32	14	29	24	23	35	27	46	62	79	72	40	103	57	72	79
chr3	14911983	14912983	Amillepora23096	40	44	53	36	36	47	42	43	58	78	73	49	82	74	85	41
chr3	14896063	14897063	Amillepora23092	27	23	31	22	33	30	21	45	70	67	93	57	105	82	79	59
chr3	14905980	14906980	Amillepora23095	28	14	35	21	37	36	29	34	59	71	81	63	110	86	83	64
chr3	14901019	14902019	Amillepora23094	34	24	30	24	42	45	28	42	74	82	95	72	91	77	94	70
chr3	15005218	15006218	Amillepora23102	33	13	35	29	39	48	48	43	79	71	81	56	92	54	67	50
chr3	15048020	15049020	Amillepora23107	31	10	29	24	30	36	22	36	49	83	86	70	102	82	105	79
chr3	15080796	15081796	Amillepora23110	18	13	32	12	21	24	15	32	25	34	49	24	29	31	25	17
chr3	15038926	15039926	Amillepora23105	40	13	32	34	27	30	28	58	58	81	71	74	110	71	88	63
chr3	15032045	15033045	Amillepora23103	40	33	35	40	52	45	43	67	70	66	58	53	77	69	50	34
chr3	14983122	14984122	Amillepora23101	33	29	49	34	45	34	33	50	55	70	93	67	96	64	72	45
chr3	15037944	15038944	Amillepora23106	58	44	60	49	50	53	47	62	57	81	80	54	120	75	77	71
chr3	15080080	15081080	Amillepora23112	28	31	26	31	19	15	13	24	26	22	29	22	35	21	29	15
chr3	15058183	15059183	Amillepora23109	91	87	72	69	48	62	46	72	48	48	50	44	87	55	32	19
chr3	15048453	15049453	Amillepora23108	24	14	29	23	35	32	24	33	57	74	94	56	91	74	103	85
chr3	15101785	15102785	Amillepora23113	32	18	29	31	32	32	29	37	65	80	79	67	126	66	78	64
chr3	15168069	15169069	Amillepora23115	106	116	97	105	40	58	77	89	96	124	131	100	115	80	79	53
chr3	15178331	15179331	Amillepora23116	7	7	10	6	8	21	8	15	12	30	32	18	47	29	26	21
chr3	15274329	15275329	Amillepora23122	6	5	7	5	9	13	6	10	18	15	31	16	30	25	32	17
chr3	15208199	15209199	Amillepora23118	12	11	16	10	4	13	9	9	14	19	16	16	37	24	16	12
chr3	15253565	15254565	Amillepora23121	12	5	8	15	10	10	13	13	17	25	36	19	40	26	44	22
chr3	15201438	15202438	Amillepora23117	14	14	16	9	7	8	7	10	36	40	54	31	36	18	32	15
chr3	15356223	15357223	Amillepora23125	70	51	58	58	30	34	42	48	73	78	107	75	80	46	50	37
chr3	15376192	15377192	Amillepora23128	21	21	23	18	15	19	20	11	47	67	84	46	51	44	38	30
chr3	15360641	15361641	Amillepora23126	162	143	124	175	84	91	81	121	112	131	163	116	109	66	82	67
chr3	15319411	15320411	Amillepora23123	14	10	20	14	10	18	13	15	8	5	7	3	32	24	25	14
chr3	15367475	15368475	Amillepora23127	56	46	64	57	44	64	49	74	74	97	95	80	86	80	59	57
chr3	15396154	15397154	Amillepora23130	96	81	69	80	78	98	75	91	94	110	111	104	154	107	117	75
chr3	15470255	15471255	Amillepora23137	38	11	33	13	32	43	20	32	74	91	87	53	98	61	77	50
chr3	15426398	15427398	Amillepora23133	71	26	55	52	57	54	51	93	125	154	167	117	177	139	122	110
chr3	15460633	15461633	Amillepora23136	144	112	126	129	107	116	93	133	190	200	193	155	240	176	224	167
chr3	15434481	15435481	Amillepora23134	41	31	45	34	28	35	27	44	78	111	101	102	138	115	124	87
chr3	15541803	15542803	Amillepora23141	27	26	23	18	13	25	21	38	18	27	32	21	51	35	54	28
chr3	15517717	15518717	Amillepora23139	54	28	38	39	25	42	21	38	84	111	108	63	126	80	57	60
chr3	15588383	15589383	Amillepora23143	106	150	101	119	51	45	38	70	44	55	65	53	69	55	48	33
chr3	15545315	15546315	Amillepora23142	38	32	36	40	38	29	31	35	54	72	77	50	82	61	66	44
chr3	15593538	15594538	Amillepora23144	33	42	44	48	51	61	62	74	51	67	71	58	95	67	57	46
chr3	15664458	15665458	Amillepora23146	35	29	32	30	26	35	27	41	28	34	48	34	78	47	45	35
chr3	15675591	15676591	Amillepora23148	89	60	79	70	47	82	87	101	49	60	71	55	87	50	65	41
chr3	15674245	15675245	Amillepora23147	43	56	53	55	43	61	63	91	37	46	53	42	74	58	56	52
chr3	15861739	15862739	Amillepora23154	25	15	18	21	26	29	20	27	49	52	59	36	83	51	54	45
chr3	15829135	15830135	Amillepora23152	13	11	24	24	24	38	30	34	36	49	41	20	86	41	55	45
chr3	15935700	15936700	Amillepora23164	20	13	38	24	28	42	17	43	69	73	87	75	85	78	97	70
chr3	15924159	15925159	Amillepora23163	50	40	56	31	30	53	29	61	59	69	76	53	110	81	48	40
chr3	15967935	15968935	Amillepora23167	29	23	27	28	35	27	26	36	67	65	81	45	81	70	67	44
chr3	15952218	15953218	Amillepora23165	46	20	29	22	33	37	24	38	70	69	91	54	93	52	79	57
chr3	15918821	15919821	Amillepora23160	33	22	30	21	26	38	11	33	67	62	82	49	110	62	58	54
chr3	15878879	15879879	Amillepora23156	30	19	35	32	28	33	34	51	77	79	84	53	103	79	89	79
chr3	15892799	15893799	Amillepora23157	87	99	113	83	70	89	100	101	60	58	70	63	98	51	38	23
chr3	15924834	15925834	Amillepora23161	39	17	40	34	35	41	27	38	58	72	73	51	117	61	70	63
chr3	15905849	15906849	Amillepora23159	38	16	33	34	31	45	20	29	79	76	88	82	145	89	88	70
chr3	15871561	15872561	Amillepora23155	51	48	44	39	35	54	55	53	56	56	76	47	83	52	38	33
chr3	16045785	16046785	Amillepora23172	55	39	50	60	50	60	51	77	81	79	97	69	122	85	74	76
chr3	16057684	16058684	Amillepora23173	32	9	29	19	25	38	21	25	52	66	85	48	86	50	61	50
chr3	16063097	16064097	Amillepora23174	31	10	23	23	26	30	22	27	64	87	83	63	101	51	63	52
chr3	16010279	16011279	Amillepora23169	32	21	33	14	28	39	17	40	60	91	98	61	107	71	108	82
chr3	15996458	15997458	Amillepora23168	35	33	44	35	32	35	28	57	54	71	77	61	94	63	72	49
chr3	15964332	15965332	Amillepora23166	44	52	44	46	37	37	35	47	38	51	56	36	70	54	34	26
chr3	16122872	16123872	Amillepora23177	38	21	31	31	31	31	31	31	75	81	84	70	110	71	89	64
chr3	16171219	16172219	Amillepora23183	58	32	44	60	48	53	46	59	59	77	90	64	93	78	55	65
chr3	16176581	16177581	Amillepora23184	94	89	74	83	47	53	51	74	53	81	51	36	74	58	34	30
chr3	16142464	16143464	Amillepora23179	28	11	33	19	13	26	22	28	57	66	85	65	86	56	60	54
chr3	16080264	16081264	Amillepora23175	33	23	35	25	32	34	30	29	87	80	91	53	101	66	70	69
chr3	16091410	16092410	Amillepora23176	33	37	36	44	40	49	43	79	67	90	89	68	102	59	78	47
chr3	16139549	16140549	Amillepora23178	12	8	13	7	8	16	10	14	28	34	48	21	51	30	47	45
chr3	16171139	16172139	Amillepora23182	61	38	47	56	48	53	47	64	56	79	86	60	103	81	55	62
chr3	16156200	16157200	Amillepora23181	26	18	23	19	34	40	33	43	61	63	93	38	101	50	71	64
chr3	16212679	16213679	Amillepora23187	64	32	54	42	36	57	48	46	79	100	131	80	133	84	106	77
chr3	16182022	16183022	Amillepora23185	136	96	97	94	70	91	114	108	101	134	149	115	140	99	102	84
chr3	16193553	16194553	Amillepora23186	28	12	17	21	32	29	20	37	74	67	79	56	91	62	77	60
chr3	16272320	16273320	Amillepora23193	32	15	38	34	36	39	34	43	70	88	112	61	99	79	86	53
chr3	16238055	16239055	Amillepora23190	32	17	42	23	25	36	34	27	68	88	113	80	120	92	93	85
chr3	16264109	16265109	Amillepora23191	33	17	33	19	40	50	29	52	72	91	92	70	132	98	106	92
chr3	16271860	16272860	Amillepora23192	36	21	32	31	37	38	32	46	76	83	105	57	118	94	114	68
chr3	16342873	16343873	Amillepora23197	32	12	22	24	27	35	20	31	73	87	81	66	85	67	80	68
chr3	16350975	16351975	Amillepora23199	25	24	26	13	20	30	16	43	55	65	68	70	79	73	66	53
chr3	16373804	16374804	Amillepora23200	19	9	20	4	15	26	11	18	52	47	44	26	55	49	31	35
chr3	16386118	16387118	Amillepora23201	28	27	39	25	15	24	17	24	43	59	62	42	51	32	39	31
chr3	16314174	16315174	Amillepora23195	17	11	30	19	22	25	19	29	74	69	90	63	100	71	84	63
chr3	16332660	16333660	Amillepora23196	21	17	23	15	26	45	20	26	76	75	84	53	98	87	55	59
chr3	16469137	16470137	Amillepora23210	23	9	20	15	19	32	13	20	69	67	60	43	86	65	50	36
chr3	16399410	16400410	Amillepora23204	47	29	45	38	33	50	34	49	79	95	108	78	107	77	93	56
chr3	16411337	16412337	Amillepora23205	32	22	25	23	31	47	27	35	68	94	106	61	111	73	76	56
chr3	16391826	16392826	Amillepora23202	38	8	30	29	25	37	26	32	71	83	89	63	100	70	72	56
chr3	16393006	16394006	Amillepora23203	41	16	32	25	28	37	21	27	79	90	94	71	110	69	69	70
chr3	16430486	16431486	Amillepora23206	34	22	23	19	33	27	33	25	73	81	85	54	97	75	65	57
chr3	16461547	16462547	Amillepora23208	22	19	20	21	39	28	16	30	64	74	84	54	90	69	70	60
chr3	16446734	16447734	Amillepora23207	49	31	44	38	29	32	24	46	98	106	102	82	117	75	81	77
chr3	16571172	16572172	Amillepora23218	58	36	52	43	43	51	57	66	63	64	59	63	85	61	41	37
chr3	16507435	16508435	Amillepora23213	42	29	44	36	40	51	33	47	72	82	77	53	101	56	56	42
chr3	16565642	16566642	Amillepora23217	27	15	29	17	25	15	17	24	60	72	55	50	82	77	68	62
chr3	16518203	16519203	Amillepora23214	46	21	36	35	34	54	33	58	65	79	100	57	87	72	91	48
chr3	16469985	16470985	Amillepora23209	21	20	22	15	21	29	17	21	61	55	61	38	90	56	41	29
chr3	16539107	16540107	Amillepora23215	35	16	33	35	37	32	33	43	62	57	90	56	116	90	76	78
chr3	16508316	16509316	Amillepora23212	35	21	41	23	19	25	13	29	66	64	75	58	93	51	49	45
chr3	16480061	16481061	Amillepora23211	31	19	25	21	45	30	25	40	59	70	92	49	101	63	111	64
chr3	16589247	16590247	Amillepora23219	24	9	32	14	27	33	17	29	79	91	88	64	115	67	91	70
chr3	16635580	16636580	Amillepora23221	27	19	27	40	34	35	20	44	66	59	88	69	98	62	67	48
chr3	16663083	16664083	Amillepora23224	24	8	32	17	23	31	18	32	66	66	72	57	99	69	66	53
chr3	16605517	16606517	Amillepora23220	64	38	90	59	44	65	34	58	168	176	183	143	151	119	137	132
