chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr2	24889534	24890034	Amillepora05096	13	5	13	6	17	18	7	25	32	45	56	31	51	44	63	32
chr2	24933563	24934063	Amillepora05099	30	16	22	15	67	89	87	94	25	24	42	26	70	47	29	24
chr2	24879143	24879643	Amillepora05095	32	18	19	19	29	41	31	47	54	62	76	49	127	74	84	76
chr2	24936417	24936917	Amillepora05102	13	18	15	11	34	38	33	33	14	14	8	13	40	30	22	34
chr2	24935820	24936320	Amillepora05101	32	22	29	22	55	62	54	97	26	24	29	26	69	48	47	35
chr2	24934381	24934881	Amillepora05100	17	15	20	19	52	59	69	59	22	19	35	18	66	33	33	30
chr2	25042594	25043094	Amillepora05109	10	16	18	15	17	11	23	23	36	49	48	36	59	43	58	36
chr2	25049715	25050215	Amillepora05110	17	11	16	12	13	16	8	14	31	23	43	37	56	45	51	36
chr2	25058516	25059016	Amillepora05111	24	26	34	25	38	35	21	31	41	53	53	36	61	53	54	42
chr2	25026966	25027466	Amillepora05107	16	8	20	15	20	19	12	22	33	51	50	44	59	41	46	36
chr2	25001002	25001502	Amillepora05104	27	26	22	31	30	46	34	43	14	20	29	22	40	26	15	10
chr2	25042452	25042952	Amillepora05108	15	17	16	12	17	14	22	28	29	48	44	34	63	42	56	33
chr2	25168052	25168552	Amillepora05116	9	2	11	3	10	13	9	21	14	16	26	22	33	30	35	32
chr2	25154000	25154500	Amillepora05115	13	1	8	7	10	10	7	6	21	26	20	23	37	28	41	24
chr2	25087795	25088295	Amillepora05112	2	2	7	4	5	8	9	3	7	8	13	10	17	18	16	10
chr2	25097645	25098145	Amillepora05113	4	0	2	1	0	8	4	7	3	5	8	4	10	11	8	6
chr2	25104929	25105429	Amillepora05114	10	3	10	10	7	13	6	11	21	36	29	20	31	21	25	22
chr2	25204856	25205356	Amillepora05125	3	4	3	0	0	2	1	1	10	10	22	10	5	6	4	6
chr2	25218236	25218736	Amillepora05127	10	3	6	8	10	7	5	12	23	27	27	24	41	17	21	22
chr2	25191896	25192396	Amillepora05121	9	11	8	12	8	21	14	21	22	24	24	10	52	30	38	24
chr2	25179382	25179882	Amillepora05118	10	11	19	7	14	7	14	18	13	13	21	11	19	8	17	11
chr2	25186813	25187313	Amillepora05119	9	3	6	8	15	14	17	24	8	12	20	19	33	17	25	16
chr2	25172838	25173338	Amillepora05117	7	4	8	4	10	7	8	11	13	13	16	7	11	9	9	4
chr2	25197039	25197539	Amillepora05123	4	1	4	3	9	5	3	6	7	8	8	9	17	13	10	12
chr2	25278069	25278569	Amillepora05133	11	2	10	8	10	10	10	22	21	24	25	19	36	23	25	27
chr2	25212198	25212698	Amillepora05126	15	6	14	9	15	14	21	16	28	25	31	28	52	37	37	37
chr2	25250709	25251209	Amillepora05130	17	5	9	10	3	9	5	21	12	18	17	14	23	19	13	11
chr2	25234194	25234694	Amillepora05128	4	3	8	4	9	11	7	10	18	18	24	23	21	16	25	15
chr2	25259677	25260177	Amillepora05131	6	2	6	5	4	5	5	9	20	24	23	13	25	18	16	12
chr2	25379779	25380279	Amillepora05147	13	10	12	10	12	10	10	21	16	26	28	12	17	13	20	17
chr2	25287782	25288282	Amillepora05134	8	3	2	5	10	9	8	17	12	20	19	10	25	18	26	18
chr2	25337270	25337770	Amillepora05140	12	7	13	9	7	13	6	4	18	25	23	19	22	21	33	23
chr2	25309373	25309873	Amillepora05137	13	3	10	6	9	9	7	11	14	22	24	15	45	15	20	19
chr2	25325197	25325697	Amillepora05138	10	6	15	9	14	4	9	10	19	19	27	22	30	20	19	18
chr2	25372517	25373017	Amillepora05146	9	3	6	8	5	16	6	5	22	25	35	28	16	14	23	20
chr2	25361815	25362315	Amillepora05142	23	20	17	26	15	22	22	24	21	23	32	19	34	23	22	18
chr2	25368519	25369019	Amillepora05145	43	33	22	36	26	26	22	40	19	21	31	13	46	30	9	3
chr2	25341602	25342102	Amillepora05139	16	9	16	12	19	12	28	15	32	44	43	33	39	36	45	32
chr2	25308882	25309382	Amillepora05136	11	5	9	9	10	17	11	12	18	16	22	16	38	23	24	21
chr2	25301048	25301548	Amillepora05135	6	1	7	1	1	4	2	2	10	19	21	11	16	9	6	2
chr2	25344442	25344942	Amillepora05141	13	9	9	12	8	11	12	18	24	34	45	34	33	24	33	22
chr2	25434493	25434993	Amillepora05155	9	7	8	7	8	3	6	8	9	22	22	13	20	13	11	16
chr2	25440492	25440992	Amillepora05157	12	8	9	14	10	14	17	29	21	27	25	13	24	22	18	12
chr2	25423270	25423770	Amillepora05154	10	2	5	6	1	6	2	5	13	14	12	10	27	11	7	11
chr2	25406001	25406501	Amillepora05151	13	8	10	12	22	37	17	27	36	33	28	20	63	41	51	35
chr2	25389862	25390362	Amillepora05148	13	2	9	6	8	22	15	28	16	25	33	19	34	30	51	38
chr2	25402768	25403268	Amillepora05150	4	4	8	12	16	14	6	6	15	19	34	16	47	32	32	30
chr2	25475415	25475915	Amillepora05160	13	2	3	9	9	11	8	13	25	29	30	15	39	30	33	24
chr2	25469428	25469928	Amillepora05158	9	9	8	18	13	9	13	28	16	19	11	13	30	19	16	15
chr2	25485439	25485939	Amillepora05161	7	10	15	9	7	18	15	16	25	41	26	15	30	26	26	23
chr2	25423533	25424033	Amillepora05153	9	3	5	9	0	7	1	4	11	11	13	7	18	14	6	12
chr2	25532564	25533064	Amillepora05169	10	5	7	9	13	10	13	11	16	20	18	18	37	21	19	20
chr2	25541756	25542256	Amillepora05171	11	7	15	15	19	13	13	22	16	17	13	7	24	14	13	11
chr2	25481280	25481780	Amillepora05162	5	4	3	4	7	6	3	13	5	10	18	8	15	10	18	17
chr2	25560491	25560991	Amillepora05174	2	1	3	3	3	0	2	1	5	2	2	1	7	2	6	3
chr2	25557709	25558209	Amillepora05173	1	1	1	2	6	10	8	10	6	3	9	5	23	11	17	10
chr2	25525081	25525581	Amillepora05167	13	11	10	6	2	6	12	11	13	15	19	15	29	12	22	18
chr2	25564868	25565368	Amillepora05175	11	8	15	8	2	10	5	11	20	17	21	14	41	22	25	20
chr2	25515200	25515700	Amillepora05166	7	5	10	12	9	11	9	16	20	19	32	25	38	31	29	14
chr2	25532378	25532878	Amillepora05168	8	2	6	7	12	9	9	8	10	15	17	10	27	16	20	20
chr2	25502618	25503118	Amillepora05163	13	11	16	16	17	15	17	26	21	30	29	19	48	35	29	28
chr2	25578360	25578860	Amillepora05177	9	4	3	7	5	4	4	14	16	19	16	13	25	12	15	9
chr2	25510844	25511344	Amillepora05165	24	15	19	16	32	52	22	44	35	56	49	42	107	64	86	79
chr2	25645951	25646451	Amillepora05183	5	5	2	4	6	10	4	9	17	12	18	11	35	16	27	12
chr2	25628099	25628599	Amillepora05182	7	3	8	3	7	7	8	9	24	20	30	12	41	19	24	16
chr2	25661247	25661747	Amillepora05184	9	3	11	9	12	9	16	17	26	23	30	10	36	21	20	20
chr2	25590697	25591197	Amillepora05179	6	5	9	9	7	13	5	4	13	13	14	14	23	12	21	11
chr2	25598505	25599005	Amillepora05180	7	4	6	5	5	12	9	14	19	15	22	14	31	29	30	24
chr2	25590607	25591107	Amillepora05178	6	3	6	6	7	8	8	7	10	15	14	11	24	10	16	11
chr2	25618623	25619123	Amillepora05181	11	6	5	5	9	11	6	8	25	18	25	17	31	23	27	13
chr2	25737519	25738019	Amillepora05197	7	2	9	3	4	8	8	6	19	25	26	17	22	13	26	27
chr2	25700279	25700779	Amillepora05188	13	8	10	13	6	9	8	12	16	33	28	18	31	18	24	33
chr2	25677566	25678066	Amillepora05185	7	5	11	7	7	12	3	17	27	21	23	22	24	28	22	20
chr2	25707929	25708429	Amillepora05190	9	3	12	9	11	26	22	16	34	35	32	15	50	49	36	32
chr2	25733259	25733759	Amillepora05196	7	3	11	9	13	8	9	15	13	12	12	7	20	14	9	7
chr2	25727192	25727692	Amillepora05194	14	1	11	3	8	12	13	27	14	19	11	10	31	31	22	16
chr2	25691539	25692039	Amillepora05186	12	9	16	8	12	9	8	16	27	20	22	21	19	20	17	20
chr2	25716364	25716864	Amillepora05192	6	7	8	2	20	26	7	26	11	14	15	11	40	41	37	43
chr2	25693742	25694242	Amillepora05187	5	6	8	11	7	9	9	16	19	21	15	22	27	20	27	15
chr2	25814984	25815484	Amillepora05200	22	10	12	16	21	19	12	24	42	46	43	23	53	40	27	34
chr2	25751790	25752290	Amillepora05198	8	1	5	1	7	11	5	8	9	22	19	12	31	14	18	17
chr2	25814939	25815439	Amillepora05199	24	9	13	20	18	20	12	24	41	44	42	24	49	40	27	35
chr2	25842884	25843384	Amillepora05202	20	12	16	23	18	26	18	18	41	43	50	31	56	35	36	33
chr2	25915915	25916415	Amillepora05207	18	14	16	11	14	24	15	22	26	44	52	25	53	49	35	25
chr2	25857967	25858467	Amillepora05203	21	11	14	12	15	22	10	15	36	27	35	19	41	32	23	6
chr2	25879212	25879712	Amillepora05205	27	13	21	16	21	27	23	25	48	43	48	28	48	50	35	40
chr2	25907771	25908271	Amillepora05206	17	8	9	13	15	16	16	19	41	47	46	39	48	32	47	35
chr2	25962785	25963285	Amillepora05210	18	11	23	11	28	18	5	16	36	29	37	31	36	31	39	23
chr2	25875955	25876455	Amillepora05204	31	18	28	19	25	21	16	28	35	41	36	28	54	56	25	20
chr2	25938320	25938820	Amillepora05208	13	6	20	9	20	22	14	18	31	47	46	34	70	37	38	48
chr2	25976492	25976992	Amillepora05213	16	17	22	16	16	22	23	25	37	39	48	27	55	26	35	34
chr2	25972523	25973023	Amillepora05212	36	17	18	16	21	31	24	24	37	35	55	37	53	43	36	26
chr2	25941679	25942179	Amillepora05209	13	6	9	13	16	14	6	13	29	44	54	26	79	33	42	33
chr2	25972957	25973457	Amillepora05214	21	23	22	23	29	18	19	31	23	40	29	27	42	41	30	16
chr2	26005482	26005982	Amillepora05215	12	6	8	8	10	20	5	23	38	33	28	39	54	35	37	30
chr2	26079961	26080461	Amillepora05221	14	7	17	8	10	19	17	23	26	43	62	31	66	55	46	51
chr2	26050548	26051048	Amillepora05219	5	3	5	5	9	4	3	6	9	11	18	9	17	12	17	17
chr2	26015985	26016485	Amillepora05216	10	12	11	3	21	13	9	15	31	33	36	26	62	39	46	34
chr2	26035608	26036108	Amillepora05218	15	8	13	7	12	18	9	18	38	44	24	22	40	20	32	34
chr2	26069848	26070348	Amillepora05220	9	3	17	6	8	6	6	19	38	35	28	20	37	25	27	22
chr2	26025081	26025581	Amillepora05217	11	10	17	15	17	10	14	23	36	42	55	38	61	50	48	47
chr2	26163283	26163783	Amillepora05227	16	10	25	21	15	30	18	23	37	40	45	32	58	43	36	39
chr2	26172042	26172542	Amillepora05228	22	10	29	17	13	21	12	26	37	47	60	35	69	43	48	40
chr2	26147023	26147523	Amillepora05225	20	13	20	12	19	18	14	36	51	42	55	37	64	26	42	40
chr2	26123766	26124266	Amillepora05223	24	17	15	17	19	16	19	23	55	30	32	32	50	39	30	15
chr2	26114467	26114967	Amillepora05222	11	10	12	14	8	8	5	6	17	16	16	14	22	12	6	7
chr2	26133732	26134232	Amillepora05224	21	19	15	19	21	27	17	29	47	46	53	31	66	41	39	41
chr2	26160382	26160882	Amillepora05226	25	18	30	21	19	30	17	35	39	44	56	37	59	42	44	44
chr2	26243942	26244442	Amillepora05232	2	1	3	0	22	23	15	31	2	3	9	8	60	44	59	42
chr2	26201135	26201635	Amillepora05229	18	3	12	6	12	15	9	17	24	34	41	41	29	23	45	25
chr2	26254757	26255257	Amillepora05233	12	7	9	11	14	23	15	31	12	15	17	13	62	43	41	26
chr2	26212795	26213295	Amillepora05230	6	3	7	10	10	15	9	12	20	32	29	24	51	28	30	28
chr2	26323021	26323521	Amillepora05241	9	4	12	8	1	2	2	3	23	30	28	26	9	8	4	4
chr2	26283513	26284013	Amillepora05236	14	7	13	6	12	12	5	6	28	45	51	38	46	25	34	20
chr2	26346820	26347320	Amillepora05242	23	21	20	17	38	53	43	55	44	53	52	46	108	83	95	60
chr2	26420951	26421451	Amillepora05250	15	9	17	12	7	10	9	10	42	31	43	25	30	20	11	13
chr2	26395629	26396129	Amillepora05249	8	4	11	5	2	4	3	2	15	31	25	19	11	3	12	6
chr2	26353327	26353827	Amillepora05243	11	5	21	10	15	41	35	25	37	51	53	33	113	73	58	68
chr2	26433643	26434143	Amillepora05251	7	3	8	10	5	8	3	6	23	33	40	23	25	8	21	17
chr2	26388020	26388520	Amillepora05248	8	0	8	4	3	1	2	2	20	18	17	17	4	2	8	6
chr2	26374410	26374910	Amillepora05247	9	2	6	11	27	26	21	29	19	32	31	15	78	43	61	51
chr2	26564299	26564799	Amillepora05269	17	7	16	13	13	19	21	20	26	45	37	37	58	25	40	36
chr2	26487827	26488327	Amillepora05252	8	9	8	6	6	8	7	9	14	18	19	12	24	17	16	7
chr2	26582960	26583460	Amillepora05270	20	10	19	13	16	16	19	25	40	50	45	37	63	41	48	34
chr2	26548825	26549325	Amillepora05266	19	12	21	11	15	18	14	25	37	48	46	32	61	48	45	34
chr2	26564125	26564625	Amillepora05267	21	9	21	11	16	22	24	22	23	45	46	39	52	32	52	34
chr2	26539840	26540340	Amillepora05264	16	9	11	7	18	21	6	21	36	46	42	25	51	26	40	18
chr2	26519724	26520224	Amillepora05263	11	10	10	6	18	16	9	15	37	57	60	40	62	37	44	21
chr2	26644658	26645158	Amillepora05275	20	11	11	14	15	23	21	24	38	38	53	36	57	37	44	36
chr2	26667306	26667806	Amillepora05279	19	10	14	9	7	18	14	20	27	31	40	30	44	28	24	39
chr2	26665205	26665705	Amillepora05278	4	3	4	8	1	1	0	1	17	19	27	17	3	1	2	3
chr2	26659726	26660226	Amillepora05277	6	2	5	5	0	0	0	0	21	19	20	20	0	0	1	0
chr2	26685731	26686231	Amillepora05283	17	24	19	24	21	18	17	16	12	8	12	8	18	10	14	13
chr2	26683472	26683972	Amillepora05282	39	34	31	36	28	28	26	33	9	17	3	6	19	30	10	13
chr2	26594408	26594908	Amillepora05271	5	1	3	5	0	0	0	0	8	9	7	5	0	0	0	0
chr2	26603463	26603963	Amillepora05272	4	3	5	3	4	12	7	7	2	7	9	6	13	18	16	11
chr2	26696909	26697409	Amillepora05284	19	10	14	13	24	29	21	41	66	48	78	43	72	50	76	50
chr2	26745477	26745977	Amillepora05285	13	12	24	22	13	11	9	20	33	36	44	25	40	29	39	16
chr2	26745586	26746086	Amillepora05286	14	13	23	19	12	12	6	18	35	36	48	26	41	31	34	16
chr2	26814684	26815184	Amillepora05291	15	12	23	14	14	18	15	22	36	49	58	40	54	38	50	28
chr2	26835348	26835848	Amillepora05292	18	9	21	15	16	19	17	19	25	45	50	38	49	44	50	32
chr2	26768638	26769138	Amillepora05287	17	4	11	8	18	21	19	27	41	44	39	42	42	37	47	38
chr2	26802606	26803106	Amillepora05290	21	13	22	8	11	18	14	21	25	39	42	29	46	36	24	29
chr2	26802673	26803173	Amillepora05289	22	15	25	9	11	18	12	23	25	38	42	32	49	37	25	31
chr2	26876203	26876703	Amillepora05293	33	27	25	27	25	15	15	21	34	33	39	28	41	37	37	21
chr2	26876362	26876862	Amillepora05294	20	21	17	21	23	13	16	22	32	40	43	30	47	43	31	28
chr2	27067658	27068158	Amillepora05300	16	9	21	18	22	17	26	27	34	45	63	31	51	40	49	37
chr2	27037332	27037832	Amillepora05297	18	14	15	8	11	16	7	20	46	42	39	26	55	36	42	27
chr2	27052921	27053421	Amillepora05298	12	4	16	10	9	13	17	22	32	25	33	23	55	40	47	35
chr2	27066254	27066754	Amillepora05299	18	6	17	12	16	15	12	19	39	45	45	31	61	39	45	27
chr2	27089677	27090177	Amillepora05301	15	6	26	17	17	21	13	24	34	55	54	26	70	33	45	28
chr2	27108791	27109291	Amillepora05302	21	11	22	21	14	21	28	27	40	52	55	44	43	34	61	48
chr2	27140813	27141313	Amillepora05303	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
chr2	27171662	27172162	Amillepora05306	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	1
chr2	27145660	27146160	Amillepora05304	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1
chr2	27157510	27158010	Amillepora05305	0	0	0	0	4	11	14	12	0	0	0	0	28	19	20	15
chr2	27213182	27213682	Amillepora05308	15	4	17	13	12	26	18	19	27	42	37	19	41	22	37	39
chr2	27249988	27250488	Amillepora05311	13	12	21	5	15	16	11	12	33	43	40	33	65	46	28	21
chr2	27238416	27238916	Amillepora05309	15	8	16	12	14	21	14	16	39	35	51	35	47	29	43	42
chr2	27217423	27217923	Amillepora05307	23	17	16	17	30	24	25	48	26	35	43	25	43	34	24	15
chr2	27313371	27313871	Amillepora05318	22	10	14	16	18	16	18	14	37	31	44	34	65	36	44	43
chr2	27259782	27260282	Amillepora05312	21	9	10	11	17	13	17	22	29	34	40	38	61	28	46	35
chr2	27319384	27319884	Amillepora05319	14	6	18	11	15	22	15	20	30	46	65	31	50	28	25	16
chr2	27282607	27283107	Amillepora05315	18	8	16	11	13	16	7	18	46	36	33	20	44	30	23	23
chr2	27304658	27305158	Amillepora05317	23	12	22	12	14	17	18	32	37	37	48	34	54	45	40	21
chr2	27381033	27381533	Amillepora05321	11	9	15	12	14	25	10	23	40	44	54	29	52	39	49	34
chr2	27348037	27348537	Amillepora05320	19	13	23	12	10	19	9	11	29	38	50	28	43	41	30	15
chr2	27396718	27397218	Amillepora05324	23	13	16	8	22	24	23	33	31	46	50	32	59	39	43	40
chr2	27414983	27415483	Amillepora05325	15	17	23	19	17	28	33	26	38	39	56	36	48	28	42	25
chr2	27432781	27433281	Amillepora05326	23	6	15	10	13	15	24	17	30	40	50	31	59	38	47	36
chr2	27396662	27397162	Amillepora05322	21	14	20	14	19	28	21	32	38	47	54	31	56	42	37	36
chr2	27557845	27558345	Amillepora05337	13	5	13	7	16	26	10	21	38	40	58	30	62	41	42	36
chr2	27531245	27531745	Amillepora05332	19	9	28	10	15	11	15	18	27	43	50	33	45	26	39	25
chr2	27499744	27500244	Amillepora05331	11	5	19	8	9	15	9	17	40	31	46	33	56	32	44	50
chr2	27461539	27462039	Amillepora05327	10	10	12	12	18	24	14	26	35	34	62	32	68	33	64	45
chr2	27546199	27546699	Amillepora05334	8	8	13	12	17	24	15	24	38	47	49	31	52	31	39	26
chr2	27589574	27590074	Amillepora05339	10	3	11	8	18	15	9	25	17	21	17	16	45	42	43	30
chr2	27617157	27617657	Amillepora05341	9	6	12	8	9	16	11	10	25	24	27	23	29	21	30	21
chr2	27573729	27574229	Amillepora05338	9	4	5	3	12	11	9	17	15	25	28	16	29	29	19	25
chr2	27642950	27643450	Amillepora05343	22	4	22	21	13	30	8	17	39	55	56	51	68	59	55	32
chr2	27609003	27609503	Amillepora05340	11	4	6	9	10	10	10	14	21	31	27	21	37	19	20	9
chr2	27670682	27671182	Amillepora05344	13	3	14	9	13	13	4	18	31	32	28	26	49	27	22	22
chr2	27638143	27638643	Amillepora05342	20	4	17	6	14	14	12	10	27	42	50	33	63	35	46	36
chr2	27689706	27690206	Amillepora05345	19	5	15	17	17	18	9	17	38	36	42	31	56	38	38	27
chr2	27771887	27772387	Amillepora05351	31	17	26	19	25	34	15	37	34	44	31	27	56	35	33	12
chr2	27715530	27716030	Amillepora05346	73	57	55	70	49	65	50	72	54	69	63	42	63	60	47	40
chr2	27769831	27770331	Amillepora05350	17	10	25	13	17	20	18	26	52	36	50	34	58	31	60	39
chr2	27766421	27766921	Amillepora05349	19	20	25	19	53	52	46	79	44	36	40	27	49	37	42	32
chr2	27741833	27742333	Amillepora05347	14	6	21	9	14	20	8	11	41	46	47	27	58	27	32	25
chr2	27855913	27856413	Amillepora05363	15	7	20	16	22	23	14	19	39	38	44	31	53	29	35	32
chr2	27816027	27816527	Amillepora05358	9	8	11	12	17	16	11	16	41	41	49	38	61	41	30	27
chr2	27790938	27791438	Amillepora05352	27	17	15	14	20	27	16	19	31	36	33	29	57	37	46	28
chr2	27842272	27842772	Amillepora05361	17	3	17	22	18	22	7	17	33	50	39	41	53	37	49	36
chr2	27837973	27838473	Amillepora05360	18	14	22	13	12	11	12	21	34	39	64	24	49	35	32	29
chr2	27855667	27856167	Amillepora05362	14	9	15	17	18	26	16	35	31	40	37	31	61	34	40	32
chr2	27815976	27816476	Amillepora05357	11	8	13	11	16	17	12	16	41	38	50	36	59	42	26	30
chr2	27809099	27809599	Amillepora05356	20	13	13	10	16	23	14	20	40	55	49	33	53	41	41	34
chr2	27799633	27800133	Amillepora05353	20	7	19	13	9	28	6	18	37	47	47	37	77	34	48	20
chr2	27868641	27869141	Amillepora05365	22	23	38	20	24	31	26	42	28	44	48	36	56	43	17	27
chr2	27801457	27801957	Amillepora05354	21	22	17	17	21	16	15	18	39	37	45	37	50	44	49	31
chr2	27808330	27808830	Amillepora05355	12	20	21	17	16	23	14	27	49	40	50	30	69	46	67	49
chr2	27879171	27879671	Amillepora05369	29	17	19	20	18	24	10	27	34	35	46	27	61	37	30	25
chr2	27873876	27874376	Amillepora05368	15	8	23	12	18	14	22	32	41	39	37	30	59	37	49	37
chr2	27909266	27909766	Amillepora05371	21	12	23	16	28	23	16	30	35	40	43	33	60	33	46	30
chr2	27870498	27870998	Amillepora05366	16	12	7	17	13	13	13	16	28	27	38	27	56	34	38	29
chr2	27982293	27982793	Amillepora05376	12	8	13	10	8	12	7	15	23	30	14	19	29	28	18	14
chr2	27932941	27933441	Amillepora05374	19	11	20	9	16	24	13	12	40	35	36	36	59	37	42	34
chr2	27923408	27923908	Amillepora05373	20	11	16	12	17	20	15	25	32	37	41	22	39	42	34	27
chr2	27909047	27909547	Amillepora05370	29	16	25	18	31	27	18	23	39	37	46	31	55	29	37	33
chr2	27873406	27873906	Amillepora05367	11	3	14	14	15	15	14	16	35	41	40	18	46	40	52	22
chr2	27991271	27991771	Amillepora05377	23	12	20	15	27	34	13	39	27	44	50	32	63	55	79	48
chr2	28015010	28015510	Amillepora05381	35	20	18	19	28	21	17	29	25	39	32	29	50	19	33	22
chr2	28014827	28015327	Amillepora05379	28	17	22	15	28	13	14	25	20	35	32	25	46	15	28	19
chr2	28001899	28002399	Amillepora05378	100	104	113	114	83	85	99	83	28	35	28	23	46	36	16	8
chr2	28046554	28047054	Amillepora05382	28	11	22	17	27	32	11	25	34	47	42	37	63	38	39	41
chr2	28098010	28098510	Amillepora05385	24	15	24	22	21	22	17	34	37	37	34	27	52	36	36	40
chr2	28135354	28135854	Amillepora05386	17	16	17	11	12	22	15	24	34	36	49	35	54	39	46	31
chr2	28164454	28164954	Amillepora05387	4	11	11	6	9	12	9	12	27	36	28	33	39	20	25	23
chr2	28200864	28201364	Amillepora05391	25	16	22	19	16	18	13	20	53	69	82	52	59	47	50	42
chr2	28242165	28242665	Amillepora05396	10	2	11	9	12	7	5	10	29	27	37	17	18	14	8	7
chr2	28180400	28180900	Amillepora05388	11	3	11	9	13	20	14	13	34	26	38	25	40	31	28	32
chr2	28224080	28224580	Amillepora05393	15	11	17	16	44	57	42	51	20	19	22	19	51	46	40	39
chr2	28195798	28196298	Amillepora05389	17	10	23	15	27	36	26	30	42	54	62	33	93	67	85	66
chr2	28325286	28325786	Amillepora05401	17	9	17	20	15	27	17	30	43	45	55	33	59	51	36	25
chr2	28321637	28322137	Amillepora05400	9	13	12	12	10	12	12	17	28	33	49	28	56	40	42	26
chr2	28273165	28273665	Amillepora05398	16	6	18	9	2	3	1	3	44	42	57	38	8	4	9	3
chr2	28314022	28314522	Amillepora05399	12	6	10	6	15	13	13	13	40	29	47	36	59	37	42	37
chr2	28366737	28367237	Amillepora05404	39	31	36	37	22	22	27	28	37	46	37	32	31	28	25	21
chr2	28349086	28349586	Amillepora05402	18	11	18	9	10	19	17	22	30	36	52	36	53	42	42	33
chr2	28360076	28360576	Amillepora05403	18	6	11	18	13	21	18	16	18	24	43	29	46	31	28	26
chr2	28429926	28430426	Amillepora05410	21	17	17	15	23	15	13	24	29	47	42	31	58	36	37	33
chr2	28432270	28432770	Amillepora05411	13	6	17	11	16	21	12	24	45	39	54	31	62	43	38	28
chr2	28385374	28385874	Amillepora05406	28	7	19	21	15	24	10	23	39	46	47	33	64	44	47	29
chr2	28384960	28385460	Amillepora05405	17	9	21	19	15	23	10	12	35	41	42	33	49	40	43	27
chr2	28417996	28418496	Amillepora05409	13	8	13	11	15	19	9	13	32	39	39	30	39	32	44	31
chr2	28408670	28409170	Amillepora05407	27	12	24	18	16	19	12	27	33	42	51	31	57	38	51	52
chr2	28483763	28484263	Amillepora05414	25	6	25	9	21	26	19	29	46	42	61	30	66	34	43	32
chr2	28544368	28544868	Amillepora05418	11	8	9	7	9	8	4	3	17	11	9	4	6	5	3	1
chr2	28536470	28536970	Amillepora05417	6	9	6	4	6	3	7	6	6	2	6	2	5	6	2	5
chr2	28480214	28480714	Amillepora05412	125	103	103	92	58	60	54	76	24	25	29	22	31	21	10	14
chr2	28512600	28513100	Amillepora05415	18	19	21	8	11	18	14	19	30	35	43	29	49	36	46	24
chr2	28525476	28525976	Amillepora05416	19	10	18	9	16	21	15	21	28	37	43	31	48	38	28	26
chr2	28672796	28673296	Amillepora05427	22	10	18	13	14	24	14	26	41	45	50	26	63	36	52	34
chr2	28623653	28624153	Amillepora05424	7	9	16	8	12	16	9	15	14	21	13	16	35	24	26	19
chr2	28592553	28593053	Amillepora05421	9	8	6	9	2	9	2	6	10	13	8	4	6	1	6	0
chr2	28659521	28660021	Amillepora05426	8	10	16	16	16	20	13	26	35	34	71	28	73	41	65	43
chr2	28651952	28652452	Amillepora05425	15	8	21	18	10	12	11	17	36	34	61	38	52	35	44	31
chr2	28770257	28770757	Amillepora05434	10	10	17	10	18	22	18	16	30	43	48	26	56	26	39	20
chr2	28703318	28703818	Amillepora05428	13	12	10	12	17	13	7	11	40	43	35	25	50	44	38	25
chr2	28736971	28737471	Amillepora05431	18	9	22	22	16	23	21	31	27	27	49	35	54	43	34	34
chr2	28722968	28723468	Amillepora05429	19	10	15	13	19	17	22	26	34	39	55	36	69	36	49	32
chr2	28730343	28730843	Amillepora05430	26	12	14	21	19	14	11	23	36	38	54	30	59	33	54	41
chr2	28744461	28744961	Amillepora05433	42	29	45	31	29	25	37	32	56	66	60	53	104	60	78	53
chr2	28793172	28793672	Amillepora05435	13	8	15	11	15	14	15	15	32	38	42	37	53	34	49	29
chr2	28832130	28832630	Amillepora05437	17	16	19	10	8	18	14	24	38	34	42	41	59	34	29	24
chr2	28834837	28835337	Amillepora05438	17	8	14	19	20	26	25	29	43	31	38	34	46	45	38	20
chr2	28832041	28832541	Amillepora05436	17	19	17	10	10	20	13	21	36	34	38	32	59	32	29	21
chr2	28855108	28855608	Amillepora05439	16	2	12	15	11	18	12	26	31	32	40	26	56	43	27	32
chr2	28948509	28949009	Amillepora05446	20	11	12	17	16	24	10	16	23	38	38	25	46	42	28	16
chr2	28916165	28916665	Amillepora05443	15	10	17	8	20	25	10	24	28	44	52	40	58	43	44	42
chr2	28898120	28898620	Amillepora05440	16	3	15	11	11	12	13	16	39	40	62	31	60	31	48	34
chr2	28921083	28921583	Amillepora05444	15	7	8	10	14	19	17	11	31	44	49	44	58	40	42	31
chr2	28968188	28968688	Amillepora05447	14	8	11	16	17	18	11	15	46	47	70	43	82	57	46	42
chr2	28927759	28928259	Amillepora05445	11	12	10	9	23	13	16	25	37	47	43	32	68	36	50	32
chr2	29003476	29003976	Amillepora05452	27	13	16	20	24	22	15	41	43	38	38	30	55	33	27	19
