chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr5	1008743	1011195	Amillepora06251	94	51	98	80	73	114	87	108	177	193	290	186	290	198	215	180
chr5	1016064	1017055	Amillepora06252	23	14	33	24	38	32	29	41	57	82	89	62	89	77	79	72
chr5	1020041	1021008	Amillepora06253	31	10	23	15	25	42	26	27	68	79	76	54	126	71	73	62
chr5	1021687	1063212	Amillepora06254	1985	1372	1871	1648	1679	1904	1549	2150	2349	2810	3084	2270	3654	2524	2678	2000
chr5	1064783	1071536	Amillepora06255	631	450	508	532	382	446	385	491	376	458	495	362	622	421	351	284
chr5	1072566	1078765	Amillepora06256	191	101	178	150	175	211	166	234	410	469	542	359	617	436	522	426
chr5	1084906	1096600	Amillepora06257	595	460	535	487	457	546	489	670	741	812	846	642	1057	745	733	526
chr5	1104614	1117722	Amillepora06258	448	293	437	371	376	454	378	536	823	941	1027	757	1230	875	851	693
chr5	1124746	1126095	Amillepora06259	45	27	51	26	42	52	32	58	105	104	112	84	122	80	90	54
chr5	1136695	1137811	Amillepora06260	48	33	53	44	48	48	49	68	94	94	85	66	133	96	75	62
chr5	1140627	1164007	Amillepora06261	1458	1283	1368	1291	1170	1290	1122	1452	1223	1555	1650	1190	1902	1417	1299	1001
chr5	1171389	1183927	Amillepora06263	141	146	137	144	96	108	109	132	83	95	85	82	140	125	104	79
chr5	1186884	1188001	Amillepora06264	2	0	0	4	0	2	0	0	2	2	2	2	1	1	1	0
chr5	1187760	1195727	Amillepora06265	234	137	243	185	253	275	210	309	467	545	571	398	689	476	524	442
chr5	1197017	1199759	Amillepora06266	81	36	74	70	89	102	78	110	190	194	225	161	292	197	221	186
chr5	1200331	1226875	Amillepora06267	804	551	752	657	870	959	713	1063	1366	1694	1880	1413	2377	1723	1600	1267
chr5	1228155	1233860	Amillepora06268	227	203	212	228	185	225	122	168	246	300	305	209	389	253	190	133
chr5	1236387	1237448	Amillepora06269	30	18	31	29	27	44	32	30	72	70	88	76	119	70	86	68
chr5	1240931	1241890	Amillepora06270	35	13	30	25	27	39	28	31	70	68	89	48	110	89	86	77
chr5	1255837	1256660	Amillepora06271	21	10	18	18	16	16	15	23	42	52	71	48	85	51	57	39
chr5	1259671	1261679	Amillepora06273	65	26	76	43	50	52	31	53	140	170	157	127	156	110	127	88
chr5	1277922	1283483	Amillepora06274	241	161	179	192	182	204	139	221	242	300	312	241	423	283	222	171
chr5	1284289	1291987	Amillepora06275	556	471	477	500	430	452	379	551	385	459	459	315	572	444	281	196
chr5	1292140	1300345	Amillepora06276	443	351	427	381	332	378	333	478	404	517	572	438	709	479	452	331
chr5	1300029	1313280	Amillepora06277	421	231	401	299	393	456	336	485	830	960	1161	804	1296	826	1005	773
chr5	1315687	1321093	Amillepora06279	289	264	306	279	260	258	280	360	325	382	373	283	519	365	324	241
chr5	1326476	1327147	Amillepora06280	27	22	33	16	23	43	22	33	41	49	67	54	76	56	48	32
chr5	1332556	1335301	Amillepora06281	9	8	15	15	12	16	10	10	22	31	20	24	32	27	28	24
chr5	1339416	1340108	Amillepora06282	14	13	25	19	20	29	20	23	48	52	68	29	74	51	70	54
chr5	1346475	1367296	Amillepora06283	776	542	874	682	752	907	719	1018	1265	1547	1681	1200	1946	1382	1535	1155
chr5	1367809	1376454	Amillepora06284	573	445	513	511	394	472	417	531	516	653	686	461	853	638	579	433
chr5	1376944	1380767	Amillepora06285	127	64	156	115	115	167	130	161	235	259	326	218	382	224	280	230
chr5	1381542	1388680	Amillepora06286	277	186	283	231	278	284	249	363	395	495	600	375	650	508	469	387
chr5	1392143	1393042	Amillepora06287	31	7	35	18	38	36	40	38	68	86	104	53	101	77	91	76
chr5	1396143	1398694	Amillepora06288	210	108	219	179	115	127	114	166	466	567	615	426	301	281	278	226
chr5	1401094	1408371	Amillepora06289	922	457	877	749	454	521	438	647	1737	1998	2415	1679	1453	984	1147	953
chr5	1411352	1413058	Amillepora06290	247	102	231	199	115	172	107	150	549	646	661	512	394	274	336	293
chr5	1416011	1418840	Amillepora06291	154	73	170	104	87	132	93	138	353	374	454	348	369	229	299	248
chr5	1430184	1432040	Amillepora06292	52	29	46	39	36	53	46	63	96	123	147	95	122	108	89	63
chr5	1433077	1436804	Amillepora06293	105	73	109	100	119	133	94	150	242	245	356	224	385	260	252	233
chr5	1439132	1457193	Amillepora06294	684	583	609	609	565	640	515	655	651	769	900	630	1109	734	807	648
chr5	1458560	1463572	Amillepora06295	146	97	173	143	130	160	129	206	276	318	359	261	404	277	293	242
chr5	1467782	1469607	Amillepora06296	65	30	79	50	45	61	54	62	132	157	199	157	189	118	132	103
chr5	1482124	1493755	Amillepora06297	345	240	355	296	321	405	335	463	729	864	988	725	1078	750	873	722
chr5	1498529	1500957	Amillepora06300	25	10	19	24	33	31	22	22	45	47	77	46	76	68	57	54
chr5	1502185	1505875	Amillepora06301	80	46	63	86	77	87	76	100	127	164	190	114	204	175	181	149
chr5	1507461	1509569	Amillepora06303	40	18	53	36	35	43	31	61	82	82	125	86	146	98	123	79
chr5	1510125	1519845	Amillepora06304	616	483	570	542	466	508	445	573	541	604	679	467	865	612	511	358
chr5	1519907	1542709	Amillepora06305	1724	1438	1552	1581	1185	1291	1149	1466	915	1112	1157	864	1388	1100	588	469
chr5	1542789	1548635	Amillepora06306	380	351	335	345	292	264	239	310	273	326	335	227	423	329	143	119
chr5	1559042	1560031	Amillepora06307	31	13	37	29	34	36	34	40	64	73	93	65	94	80	94	73
chr5	1562299	1568667	Amillepora06308	188	117	217	162	197	228	194	298	402	516	565	413	599	435	526	440
chr5	1569450	1576233	Amillepora06309	634	526	585	590	414	506	471	577	320	360	372	317	526	343	226	188
chr5	1583014	1585478	Amillepora06310	74	42	78	61	71	94	70	89	171	229	230	157	253	172	203	159
chr5	1599062	1600993	Amillepora06311	69	32	87	60	68	82	64	87	149	162	189	138	201	169	180	123
chr5	1607102	1608739	Amillepora06312	39	21	49	48	41	44	43	48	107	116	162	113	162	96	148	112
chr5	1609236	1620045	Amillepora06313	321	172	368	260	305	387	285	395	686	801	925	608	1069	705	806	626
chr5	1620683	1626054	Amillepora06314	205	146	207	173	187	205	221	329	335	352	452	304	487	328	327	245
chr5	1627371	1634769	Amillepora06316	416	311	403	345	312	337	300	393	383	454	447	346	575	421	375	274
chr5	1635831	1637189	Amillepora06317	46	32	54	45	61	65	58	73	115	107	141	95	139	98	127	69
chr5	1638592	1652662	Amillepora06318	483	244	491	332	433	570	355	522	1036	1104	1246	863	1404	967	1117	917
chr5	1657784	1683040	Amillepora06319	1123	731	1019	933	911	1024	838	1232	1476	1724	1985	1448	2265	1604	1658	1356
chr5	1683569	1685534	Amillepora06320	62	43	72	59	46	54	58	89	135	146	197	117	200	138	144	131
chr5	1690574	1692821	Amillepora06321	57	26	55	48	53	68	48	78	132	163	212	115	199	133	185	139
chr5	1697325	1698101	Amillepora06322	31	12	22	31	24	21	21	28	57	66	72	47	82	46	66	59
chr5	1701284	1704145	Amillepora06323	86	48	94	75	84	121	66	96	187	245	283	178	310	170	241	196
chr5	1707537	1709771	Amillepora06324	47	21	49	35	60	81	37	75	112	142	132	99	225	141	171	165
chr5	1715352	1718192	Amillepora06325	40	30	42	41	64	84	58	94	102	121	138	94	273	204	213	183
chr5	1720872	1724487	Amillepora06326	108	65	113	93	148	150	108	166	210	248	286	191	362	274	235	160
chr5	1732730	1734928	Amillepora06327	26	19	25	18	40	63	33	51	64	74	87	56	176	142	142	134
chr5	1740221	1746274	Amillepora06328	178	120	189	135	213	288	185	264	221	269	320	223	671	484	494	383
chr5	1754239	1755869	Amillepora06329	31	9	31	14	57	78	47	53	75	74	87	59	222	140	165	130
chr5	1762942	1769212	Amillepora06330	322	228	280	246	268	345	232	311	348	361	422	296	826	574	561	470
chr5	1776745	1778994	Amillepora06331	94	46	108	48	109	163	96	129	227	270	305	192	485	306	390	311
chr5	1782660	1785464	Amillepora06332	88	44	70	50	92	119	70	111	159	218	219	183	350	251	299	265
chr5	1795951	1798752	Amillepora06333	65	41	69	70	93	116	97	130	137	145	183	139	312	176	259	183
chr5	1800203	1802710	Amillepora06334	119	71	111	107	90	121	90	117	231	283	315	234	311	213	246	212
chr5	1804436	1804972	Amillepora06335	12	15	22	15	22	20	34	22	20	28	34	30	46	35	36	25
chr5	1806037	1815806	Amillepora06336	870	788	775	784	576	640	550	668	416	544	521	387	776	531	339	242
chr5	1818812	1821393	Amillepora06337	153	138	130	114	142	152	127	146	129	156	178	130	219	154	96	72
chr5	1823272	1828635	Amillepora06338	448	357	351	341	416	379	437	542	244	273	270	241	455	292	169	126
chr5	1842903	1874793	Amillepora06339	869	482	954	734	848	999	770	1055	1857	2202	2352	1690	2818	1914	2222	1687
chr5	1894827	1895735	Amillepora06342	33	21	33	17	23	30	24	40	59	52	77	51	98	62	67	49
chr5	1923728	1925187	Amillepora06343	29	20	36	31	35	49	35	39	75	83	111	85	158	88	107	89
chr5	1925550	1942496	Amillepora06344	832	575	747	691	726	853	746	949	973	1151	1361	899	1525	1179	1136	861
chr5	1942729	1957091	Amillepora06345	292	246	268	293	249	318	228	296	209	251	299	182	393	307	266	187
chr5	1959064	1975597	Amillepora06346	1002	863	807	897	562	724	540	684	440	599	551	412	653	569	370	266
chr5	1987080	1999591	Amillepora06347	346	204	342	257	397	475	354	499	601	745	817	585	1338	896	935	843
chr5	2000961	2006978	Amillepora06348	361	306	312	309	314	323	288	402	308	409	372	281	452	349	196	126
chr5	2006642	2015402	Amillepora06349	1145	990	977	996	681	776	692	860	373	520	448	376	645	508	251	203
chr5	2021189	2023838	Amillepora06350	209	163	159	182	73	81	79	135	182	234	217	181	170	112	128	90
chr5	2021924	2022956	Amillepora06351	49	51	45	53	18	20	24	39	71	85	85	76	43	41	44	28
chr5	2034073	2044328	Amillepora06352	371	200	347	301	293	356	227	398	534	731	781	556	892	643	754	534
chr5	2046508	2052689	Amillepora06353	118	72	108	91	99	106	76	110	229	255	264	189	288	192	181	129
chr5	2053890	2062494	Amillepora06354	142	89	128	101	124	168	105	160	263	283	367	235	413	265	290	244
chr5	2073221	2091274	Amillepora06355	265	212	291	267	232	295	227	350	394	474	488	349	512	387	397	316
chr5	2094615	2100591	Amillepora06356	107	68	116	73	110	148	94	167	186	211	241	153	350	228	233	169
chr5	2100841	2111531	Amillepora06357	252	146	244	180	203	243	204	305	462	561	630	449	723	522	515	431
chr5	2114465	2119803	Amillepora06358	156	79	145	101	154	192	119	167	355	423	438	291	576	370	365	295
chr5	2123753	2145135	Amillepora06359	727	426	698	605	670	804	618	877	1368	1606	1848	1316	2149	1510	1605	1325
chr5	2147610	2153572	Amillepora06361	275	206	235	238	199	253	208	251	330	396	430	311	504	394	434	331
chr5	2156203	2161652	Amillepora06362	163	95	179	141	154	210	174	250	296	371	442	307	522	354	402	283
chr5	2164655	2171124	Amillepora06363	232	132	225	162	201	213	188	215	429	450	510	361	556	375	445	327
chr5	2172030	2183605	Amillepora06364	385	194	371	278	288	381	270	405	700	924	988	661	1143	815	848	578
chr5	2189248	2201699	Amillepora06365	581	470	550	485	449	499	379	561	652	760	799	568	984	738	573	444
chr5	2203452	2213970	Amillepora06366	462	378	441	379	389	427	321	519	575	692	751	473	844	607	465	405
chr5	2216932	2232849	Amillepora06367	695	500	601	583	579	654	532	698	1028	1085	1270	908	1436	1048	998	776
chr5	2233021	2235545	Amillepora06368	91	71	90	75	85	115	85	102	149	177	164	122	199	144	128	86
chr5	2237002	2249610	Amillepora06369	976	888	889	862	641	648	608	848	648	766	761	592	960	681	454	322
chr5	2257223	2272858	Amillepora06370	442	259	397	319	399	462	314	466	939	1089	1110	722	1374	931	966	719
chr5	2277404	2286783	Amillepora06371	467	326	396	398	377	387	347	435	510	612	648	463	812	579	529	350
chr5	2313802	2330806	Amillepora06373	844	663	799	792	789	879	723	1003	1021	1197	1336	983	1563	1169	1080	867
chr5	2330893	2334443	Amillepora06374	239	183	188	200	191	187	164	251	206	254	281	185	274	213	185	131
chr5	2335350	2355121	Amillepora06375	1302	1155	1231	1304	1073	1161	1111	1384	1094	1294	1374	952	1696	1210	1101	830
chr5	2356029	2358499	Amillepora06376	111	64	84	72	68	99	78	106	149	199	161	120	243	171	182	148
chr5	2358566	2364295	Amillepora06377	533	461	480	459	373	430	393	520	283	327	343	273	465	362	217	168
chr5	2394114	2399940	Amillepora06378	163	95	175	119	183	216	167	237	368	418	489	367	598	413	439	321
chr5	2402009	2406060	Amillepora06379	94	39	113	76	126	138	58	128	244	304	318	228	347	256	255	231
chr5	2407729	2412987	Amillepora06380	187	104	174	150	188	237	156	229	335	429	490	330	548	425	485	333
chr5	2426379	2432190	Amillepora06381	166	92	165	146	148	163	165	254	325	374	429	312	591	402	410	299
chr5	2435801	2445131	Amillepora06382	269	168	283	228	219	270	210	294	518	610	738	508	700	438	472	404
chr5	2446715	2455300	Amillepora06383	251	139	260	208	250	320	220	285	545	616	676	510	810	539	561	478
chr5	2468470	2490821	Amillepora06384	709	436	695	605	837	901	691	1095	1435	1648	1964	1298	2364	1665	1663	1390
chr5	2497707	2509921	Amillepora06385	444	341	456	362	719	763	675	969	539	586	684	483	1508	1060	975	740
chr5	2522492	2526370	Amillepora06386	130	74	148	108	213	272	187	278	259	317	342	238	632	469	447	365
chr5	2535246	2541186	Amillepora06387	182	92	177	133	158	197	145	224	341	371	439	291	531	359	360	316
chr5	2545359	2547797	Amillepora06388	57	36	78	60	54	70	37	88	145	164	189	132	178	134	149	111
chr5	2556440	2563068	Amillepora06389	178	90	182	147	182	224	165	226	425	475	544	373	700	424	486	351
chr5	2565093	2565765	Amillepora06390	25	21	28	26	36	38	31	54	33	39	48	46	70	58	51	38
chr5	2575756	2582166	Amillepora06391	179	103	194	166	207	227	202	287	483	507	613	418	673	457	521	388
chr5	2583762	2584434	Amillepora06392	27	19	23	23	30	37	28	38	55	57	72	42	61	51	51	33
chr5	2585314	2592753	Amillepora06393	286	220	255	252	247	311	261	328	434	489	544	394	665	448	415	336
chr5	2596116	2616495	Amillepora06394	1222	838	1148	1013	857	968	809	1155	1559	1876	2069	1372	1965	1414	1408	1089
chr5	2617690	2619742	Amillepora06395	297	270	266	274	206	202	226	271	116	110	106	90	165	115	66	44
chr5	2623854	2642425	Amillepora06396	1345	1156	1291	1145	1096	1236	1076	1474	1270	1494	1485	1122	1961	1494	1170	857
chr5	2637608	2644338	Amillepora06397	569	541	528	470	413	442	385	545	370	458	416	319	590	429	276	194
chr5	2647436	2658996	Amillepora06398	892	795	839	876	718	748	831	989	631	747	796	616	990	697	505	365
chr5	2663702	2681055	Amillepora06399	1163	927	1019	1089	953	1079	989	1269	920	1067	1197	888	1406	1028	897	626
chr5	2680889	2691932	Amillepora06400	391	184	393	282	365	437	300	460	819	851	1014	727	1181	787	912	717
chr5	2691984	2698056	Amillepora06401	418	275	333	319	273	289	240	306	362	440	452	335	599	393	342	287
chr5	2698887	2706622	Amillepora06402	456	355	443	463	305	372	345	452	428	479	539	399	686	479	428	331
chr5	2708887	2709378	Amillepora06404	23	22	31	34	31	31	36	49	33	33	49	34	62	42	31	21
chr5	2713872	2714359	Amillepora06406	2	4	1	3	52	57	53	78	4	5	2	4	52	32	17	14
chr5	2717532	2720980	Amillepora06407	134	93	130	108	178	212	164	245	256	288	297	202	488	365	328	234
chr5	2724220	2730731	Amillepora06408	293	205	291	238	250	284	258	354	399	459	535	355	628	443	429	367
chr5	2737748	2738391	Amillepora06409	24	13	28	16	14	32	27	32	53	58	78	59	69	51	64	56
chr5	2755830	2769089	Amillepora06411	549	387	529	469	429	535	429	560	866	907	1127	735	1157	822	736	580
chr5	2772169	2781101	Amillepora06412	650	521	596	628	474	515	550	708	499	587	548	473	779	583	450	299
chr5	2810709	2815509	Amillepora06413	504	480	369	395	324	318	309	372	222	314	296	205	382	271	202	142
chr5	2815679	2817585	Amillepora06414	53	49	52	59	48	76	53	63	130	129	107	76	162	101	69	57
chr5	2818606	2822082	Amillepora06415	298	248	298	314	256	264	232	365	326	391	436	322	353	297	264	210
chr5	2823647	2828511	Amillepora06416	211	155	191	194	161	173	161	220	320	334	399	249	443	329	321	282
chr5	2830779	2835542	Amillepora06417	570	518	496	509	273	293	338	384	233	284	272	248	304	226	177	156
chr5	2838920	2845536	Amillepora06418	231	158	211	195	218	250	203	269	404	467	540	358	610	431	379	330
chr5	2852992	2871308	Amillepora06420	656	420	630	524	526	688	490	754	1234	1403	1501	1069	1806	1217	1372	1102
chr5	2871422	2887361	Amillepora06422	457	249	508	404	459	476	432	569	964	1065	1226	850	1247	940	1074	793
chr5	2889990	2898232	Amillepora06423	336	303	303	289	315	358	275	386	492	555	590	428	711	487	461	330
chr5	2898751	2908721	Amillepora06424	318	199	323	284	373	439	350	470	619	720	814	633	1063	673	725	577
chr5	2910597	2912234	Amillepora06425	49	12	54	40	32	40	38	38	132	136	178	119	173	101	119	79
chr5	2945496	2961991	Amillepora06426	566	434	500	483	419	433	378	488	593	697	723	527	726	570	572	396
chr5	2962432	2965655	Amillepora06428	73	41	73	59	49	70	35	63	123	142	164	119	155	97	109	76
chr5	2966353	2968929	Amillepora06429	27	12	21	24	22	39	26	29	72	90	98	56	102	79	79	60
chr5	2973124	2975686	Amillepora06430	31	20	38	33	43	45	25	56	97	96	107	92	153	80	97	65
chr5	2979962	2996802	Amillepora06431	464	399	458	428	376	443	367	503	529	595	624	453	734	523	545	427
chr5	3041448	3049333	Amillepora06434	31	24	31	19	50	48	43	54	52	63	52	39	127	91	102	70
chr5	3056710	3091523	Amillepora06436	1155	1113	958	1207	944	1158	866	1194	746	880	964	690	1803	1321	1334	1091
chr5	3102599	3118255	Amillepora06437	192	125	189	148	240	288	258	349	311	352	420	295	635	427	449	364
chr5	3120472	3130061	Amillepora06439	803	655	657	677	354	418	376	494	331	434	454	375	534	384	311	201
chr5	3130611	3135251	Amillepora06440	153	126	127	142	138	148	149	181	134	149	194	135	252	187	169	133
chr5	3136143	3157969	Amillepora06442	647	549	641	613	566	662	562	727	593	768	777	533	1070	764	545	500
chr5	3159055	3168856	Amillepora06444	190	119	172	161	150	196	144	222	270	312	343	232	390	308	248	234
chr5	3164882	3165589	Amillepora06445	8	10	13	10	8	12	12	19	17	25	24	20	25	20	7	11
chr5	3175085	3183037	Amillepora06446	222	185	196	197	186	212	157	240	240	285	278	213	406	281	258	199
chr5	3184117	3205453	Amillepora06447	637	522	580	555	473	516	413	564	593	734	694	524	821	609	405	315
chr5	3206346	3210636	Amillepora06448	154	126	117	149	126	151	127	177	114	166	181	117	210	174	126	89
chr5	3211182	3221837	Amillepora06449	315	260	290	273	256	248	245	266	287	350	379	281	505	330	365	285
chr5	3223173	3230895	Amillepora06450	120	86	126	109	146	168	137	188	173	219	226	156	377	245	272	231
chr5	3234054	3239550	Amillepora06452	59	33	57	55	48	65	60	86	93	108	162	102	175	123	135	84
chr5	3250056	3274171	Amillepora06453	590	573	475	600	426	538	324	512	380	465	485	317	764	527	611	491
chr5	3279500	3283277	Amillepora06454	95	85	72	84	85	96	71	90	89	105	108	106	160	94	122	83
chr5	3290893	3298443	Amillepora06456	27	14	33	22	38	47	30	49	45	59	63	37	120	87	88	77
chr5	3304823	3305350	Amillepora06457	32	30	23	29	18	16	10	15	14	20	16	22	12	16	15	8
chr5	3316977	3319714	Amillepora06458	62	33	73	42	37	37	35	44	151	158	184	127	111	78	91	59
chr5	3320798	3345949	Amillepora06459	565	335	628	480	406	502	391	505	1232	1384	1657	1144	1253	907	1036	769
chr5	3347944	3351986	Amillepora06460	230	186	216	203	302	370	300	397	281	320	372	221	548	442	286	220
chr5	3355850	3359792	Amillepora06461	174	125	189	178	313	324	292	437	251	278	308	212	721	465	352	254
chr5	3362423	3386699	Amillepora06462	795	481	787	659	431	516	418	624	1685	1832	2183	1500	1409	992	974	807
chr5	3394926	3396511	Amillepora06464	15	4	13	12	26	25	14	33	45	64	67	44	98	82	107	63
chr5	3398694	3408402	Amillepora06466	101	50	75	82	86	101	70	118	170	225	249	175	260	177	201	154
chr5	3408862	3417585	Amillepora06467	104	65	96	65	72	94	61	97	149	171	206	145	211	147	166	141
chr5	3433529	3462317	Amillepora06468	231	133	259	173	142	143	150	203	446	543	590	486	395	250	255	227
chr5	3463887	3466914	Amillepora06470	14	9	12	10	15	18	10	19	22	18	39	12	27	21	18	12
chr5	3467210	3493409	Amillepora06471	209	171	180	181	244	240	235	341	182	217	249	173	548	369	313	246
chr5	3468995	3469934	Amillepora06472	53	39	40	36	29	25	21	52	39	51	47	34	30	36	19	12
chr5	3494000	3507034	Amillepora06473	448	465	433	487	289	326	284	371	232	284	299	205	590	381	382	290
chr5	3507449	3516041	Amillepora06474	233	206	195	239	210	237	203	246	153	196	213	178	342	249	267	174
chr5	3533398	3534066	Amillepora06475	8	2	4	5	11	7	3	8	14	18	10	11	19	17	16	15
chr5	3535138	3549790	Amillepora06476	207	116	244	204	94	116	109	135	445	561	605	435	258	222	212	167
chr5	3555344	3567498	Amillepora06477	459	316	396	418	281	331	300	408	617	664	765	551	632	450	495	425
chr5	3577421	3578172	Amillepora06479	17	8	16	7	4	4	5	14	34	39	55	24	23	14	18	7
chr5	3587854	3591369	Amillepora06480	130	76	126	97	117	153	86	177	213	251	303	188	363	274	279	205
chr5	3591482	3592453	Amillepora06481	22	17	32	26	25	37	27	52	65	85	98	60	112	75	80	68
chr5	3605679	3606866	Amillepora06482	33	13	32	28	33	43	22	39	88	94	119	68	113	92	116	86
chr5	3610372	3610863	Amillepora06483	21	11	13	11	15	21	13	24	49	32	51	40	56	35	48	48
chr5	3613851	3629444	Amillepora06484	592	411	513	487	548	597	447	655	873	1004	1099	729	1344	924	768	663
chr5	3630123	3643146	Amillepora06485	375	228	401	315	311	402	325	465	795	994	1072	751	997	724	802	626
chr5	3647041	3670775	Amillepora06486	354	199	373	271	410	501	391	557	758	895	1030	724	1398	966	1034	743
chr5	3672117	3675369	Amillepora06488	106	70	115	96	63	71	50	65	149	171	189	140	102	65	59	37
chr5	3681199	3716104	Amillepora06489	647	425	685	562	523	627	465	659	1403	1540	1729	1284	1534	1111	1169	857
chr5	3719726	3727930	Amillepora06491	235	137	251	186	235	273	229	290	475	566	712	522	783	562	669	502
chr5	3729418	3732031	Amillepora06493	78	29	75	56	77	85	59	94	159	197	183	128	264	144	161	137
chr5	3733800	3752662	Amillepora06494	608	290	577	450	571	680	487	724	1124	1420	1583	1108	1808	1279	1358	1028
chr5	3756589	3765405	Amillepora06495	466	381	437	476	436	479	398	615	508	595	625	497	766	575	483	374
chr5	3768770	3793190	Amillepora06496	1284	982	1272	1184	1007	1159	999	1500	1522	1741	1863	1447	2245	1584	1563	1186
chr5	3796002	3803467	Amillepora06498	94	52	88	68	159	208	140	214	192	192	219	139	454	327	356	298
chr5	3844180	3851668	Amillepora06503	221	149	255	200	323	369	302	407	448	544	653	419	911	662	733	589
chr5	3852587	3864379	Amillepora06505	373	226	362	284	491	619	451	597	763	834	992	722	1531	1072	1124	922
chr5	3875000	3881841	Amillepora06508	185	88	180	149	193	233	168	256	440	494	579	402	690	443	498	378
chr5	3882504	3898544	Amillepora06509	1076	883	981	956	761	885	775	1012	966	1143	1193	889	1436	1121	1034	795
chr5	3907103	3914381	Amillepora06510	257	179	267	228	253	314	247	367	523	586	629	470	739	519	552	405
chr5	3915868	3926765	Amillepora06511	303	152	315	226	277	351	240	363	702	780	900	597	1035	733	783	606
chr5	3932857	3943703	Amillepora06512	673	564	618	619	367	403	323	465	654	786	829	598	700	485	346	292
chr5	3969028	3981301	Amillepora06514	192	157	211	141	261	313	278	361	213	241	279	197	502	355	338	261
chr5	4010373	4021440	Amillepora06516	316	272	260	272	266	294	225	322	287	351	358	268	486	347	304	274
chr5	4047639	4057528	Amillepora06517	362	338	348	309	302	330	277	397	347	421	449	336	535	352	297	238
chr5	4063620	4066930	Amillepora06518	355	292	339	329	179	167	164	241	267	334	363	262	226	152	93	71
chr5	4089109	4106898	Amillepora06519	1375	1479	1070	1467	993	1270	938	1176	324	414	465	361	550	436	371	284
chr5	4118767	4128652	Amillepora06520	269	129	251	176	227	294	181	291	579	671	773	537	795	568	634	464
chr5	4138198	4156387	Amillepora06521	1205	967	1179	1080	894	994	911	1192	1006	1241	1455	1015	1553	1140	1015	770
chr5	4148491	4159160	Amillepora06522	725	586	739	637	500	526	492	619	632	813	893	652	954	684	644	477
chr5	4159199	4160155	Amillepora06523	27	14	32	25	35	27	39	37	61	87	85	72	85	62	102	69
chr5	4161446	4166089	Amillepora06524	183	93	151	132	156	173	157	210	323	360	401	300	504	340	381	268
chr5	4169478	4172696	Amillepora06525	79	61	97	71	95	116	94	102	178	218	267	175	304	189	273	219
chr5	4173433	4221067	Amillepora06527	1453	861	1461	1179	1339	1616	1291	1927	2671	2972	3560	2516	4203	2968	3230	2585
chr5	4221978	4238191	Amillepora06530	892	632	831	777	703	811	756	858	874	1089	1193	855	1413	988	1012	712
chr5	4239051	4243427	Amillepora06532	167	133	142	114	140	156	106	165	222	272	270	175	356	237	200	142
chr5	4244778	4251086	Amillepora06533	577	473	450	504	393	414	335	468	556	615	648	456	707	489	395	238
chr5	4251238	4255000	Amillepora06534	467	368	354	377	300	332	251	355	151	210	187	161	306	223	108	74
chr5	4279252	4284436	Amillepora06535	471	369	432	400	263	316	291	359	478	552	589	428	537	415	363	243
chr5	4287191	4289398	Amillepora06536	101	57	94	86	58	71	67	99	202	243	287	196	232	152	168	131
chr5	4289988	4294160	Amillepora06537	206	98	165	142	116	139	113	176	384	445	479	329	359	293	290	235
chr5	4323971	4334531	Amillepora06538	461	332	422	372	367	414	331	487	604	681	697	476	875	625	586	459
chr5	4334091	4343480	Amillepora06539	421	321	369	378	299	356	270	408	557	640	677	484	817	551	516	405
chr5	4345486	4359982	Amillepora06541	569	370	534	485	498	613	472	745	882	1027	1203	809	1507	1010	954	770
chr5	4360233	4362968	Amillepora06543	83	45	78	67	78	111	81	123	184	200	221	155	275	178	214	165
chr5	4364022	4371685	Amillepora06544	436	313	427	385	270	331	253	348	569	695	792	511	681	573	513	432
chr5	4373684	4375753	Amillepora06545	69	23	47	51	72	58	36	61	122	160	162	111	193	147	153	109
chr5	4390535	4395280	Amillepora06546	334	244	265	279	264	301	272	367	283	306	327	244	499	350	284	215
chr5	4391506	4409562	Amillepora06547	646	480	566	542	673	771	614	857	744	888	946	706	1720	1164	1207	927
chr5	4415897	4417696	Amillepora06548	86	73	88	88	55	58	36	51	92	115	105	76	94	83	77	66
chr5	4425388	4439342	Amillepora06549	329	221	349	271	361	358	298	427	681	798	877	646	1007	682	797	647
chr5	4459008	4462672	Amillepora06550	66	31	59	57	54	96	61	68	110	146	164	100	214	157	172	133
chr5	4461829	4469952	Amillepora06551	160	79	182	145	165	188	113	177	364	425	503	326	583	403	407	345
chr5	4475943	4481444	Amillepora06552	229	149	181	161	172	199	124	184	313	350	350	256	456	282	273	187
chr5	4481309	4483484	Amillepora06553	117	62	82	73	153	141	122	159	130	152	167	120	313	193	207	167
chr5	4486138	4491722	Amillepora06554	359	265	328	320	492	534	479	605	436	437	471	371	869	635	646	521
chr5	4486314	4493525	Amillepora06555	395	279	368	340	520	570	488	638	537	569	629	474	1037	750	763	627
chr5	4496391	4503714	Amillepora06556	233	115	188	184	184	269	153	259	456	543	594	435	702	450	503	412
chr5	4505041	4517794	Amillepora06557	366	191	350	297	356	453	325	442	835	966	1034	698	1236	824	942	688
