chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr14	13157124	13158292	RC_560	123	107	108	125	75	100	84	89	51	80	91	64	116	81	70	38
chr14	13654002	13654065	RC_561	0	1	2	0	0	0	0	0	2	0	4	2	3	0	0	0
chr14	13654002	13654065	RC_562	0	1	2	0	0	0	0	0	2	0	4	2	3	0	0	0
chr14	13654164	13655514	RC_563	28	20	26	23	17	22	13	19	22	24	31	25	30	26	12	24
chr14	13654164	13655514	RC_564	28	20	26	23	17	22	13	19	22	24	31	25	30	26	12	24
chr14	15164918	15167625	RC_565	443	329	338	343	236	274	245	304	379	439	455	349	386	268	176	166
chr14	15164918	15167625	RC_566	443	329	338	343	236	274	245	304	379	439	455	349	386	268	176	166
chr14	17103091	17103150	RC_567	2	1	1	2	3	1	2	3	7	8	10	10	6	4	10	10
chr14	17103091	17103150	RC_568	2	1	1	2	3	1	2	3	7	8	10	10	6	4	10	10
chr2	109494	109543	RC_569	4	0	5	3	2	5	3	5	7	7	13	5	9	7	13	10
chr2	109494	109543	RC_570	4	0	5	3	2	5	3	5	7	7	13	5	9	7	13	10
chr2	5549165	5550918	RC_571	117	106	101	104	91	88	84	127	128	134	141	85	186	127	128	88
chr2	5549165	5550918	RC_572	117	106	101	104	91	88	84	127	128	134	141	85	186	127	128	88
chr2	6525907	6526129	RC_573	16	13	11	21	8	22	8	17	13	16	12	9	13	7	8	6
chr2	6525907	6526129	RC_574	16	13	11	21	8	22	8	17	13	16	12	9	13	7	8	6
chr2	8581922	8582251	RC_575	7	3	11	5	12	8	13	10	13	14	15	11	34	17	16	10
chr2	8581922	8582251	RC_576	7	3	11	5	12	8	13	10	13	14	15	11	34	17	16	10
chr2	8582611	8582712	RC_577	3	2	3	3	5	6	8	5	6	6	15	9	15	7	7	8
chr2	8582611	8582712	RC_578	3	2	3	3	5	6	8	5	6	6	15	9	15	7	7	8
chr2	8699844	8700000	RC_579	4	6	4	3	10	13	10	14	10	13	16	7	25	20	8	11
chr2	8699844	8700000	RC_580	4	6	4	3	10	13	10	14	10	13	16	7	25	20	8	11
chr2	8700001	8700098	RC_581	4	3	5	1	7	10	6	12	12	11	15	7	19	15	9	14
chr2	8700001	8700098	RC_582	4	3	5	1	7	10	6	12	12	11	15	7	19	15	9	14
chr2	8705909	8706000	RC_583	2	2	0	5	3	4	3	1	2	3	4	5	4	6	5	2
chr2	8705909	8706000	RC_584	2	2	0	5	3	4	3	1	2	3	4	5	4	6	5	2
chr2	8773695	8774024	RC_585	2	2	7	12	12	5	4	7	18	17	22	10	28	19	18	16
chr2	8773695	8774024	RC_586	2	2	7	12	12	5	4	7	18	17	22	10	28	19	18	16
chr2	8774383	8774522	RC_587	3	1	0	2	2	3	2	6	6	5	4	4	7	6	4	3
chr2	8774383	8774522	RC_588	3	1	0	2	2	3	2	6	6	5	4	4	7	6	4	3
chr2	9893329	9898900	RC_589	215	177	185	166	168	205	171	230	290	369	360	261	390	289	253	186
chr2	9893329	9898900	RC_590	215	177	185	166	168	205	171	230	290	369	360	261	390	289	253	186
chr2	10600023	10600620	RC_591	23	14	24	14	15	23	16	31	42	47	58	33	57	34	46	37
chr2	10600023	10600620	RC_592	23	14	24	14	15	23	16	31	42	47	58	33	57	34	46	37
chr2	10600686	10601094	RC_593	19	14	16	8	16	17	15	22	34	32	43	19	35	33	23	27
chr2	10600686	10601094	RC_594	19	14	16	8	16	17	15	22	34	32	43	19	35	33	23	27
chr2	10601185	10601615	RC_595	30	27	28	33	30	21	35	33	33	29	42	25	56	32	16	14
chr2	10601185	10601615	RC_596	30	27	28	33	30	21	35	33	33	29	42	25	56	32	16	14
chr2	10602993	10603257	RC_597	24	14	23	10	13	16	13	21	17	30	25	13	23	19	18	6
chr2	10602993	10603257	RC_598	24	14	23	10	13	16	13	21	17	30	25	13	23	19	18	6
chr2	10662829	10663440	RC_599	33	23	29	17	22	37	24	40	39	73	79	51	71	60	47	40
chr2	10662829	10663440	RC_600	33	23	29	17	22	37	24	40	39	73	79	51	71	60	47	40
chr2	10664405	10664949	RC_601	54	54	37	51	34	39	44	52	48	53	57	43	59	39	45	28
chr2	10664405	10664949	RC_602	54	54	37	51	34	39	44	52	48	53	57	43	59	39	45	28
chr2	10665413	10665489	RC_603	12	14	12	7	7	8	5	7	5	13	8	12	14	8	8	6
chr2	10665413	10665489	RC_604	12	14	12	7	7	8	5	7	5	13	8	12	14	8	8	6
chr2	13974268	13974319	RC_605	2	1	9	4	3	5	3	6	7	6	12	3	15	11	7	11
chr2	13974268	13974319	RC_606	2	1	9	4	3	5	3	6	7	6	12	3	15	11	7	11
chr2	15696543	15696684	RC_607	1	0	0	1	0	0	0	0	1	2	0	1	1	0	0	0
chr2	15696543	15696684	RC_608	1	0	0	1	0	0	0	0	1	2	0	1	1	0	0	0
chr2	15703706	15707541	RC_609	222	195	221	207	240	240	200	262	235	274	262	197	443	295	278	203
chr2	15703706	15707541	RC_610	222	195	221	207	240	240	200	262	235	274	262	197	443	295	278	203
chr2	15743914	15746327	RC_611	65	48	50	46	52	49	48	56	77	63	87	52	112	80	62	52
chr2	15743914	15746327	RC_612	65	48	50	46	52	49	48	56	77	63	87	52	112	80	62	52
chr2	15785161	15785732	RC_613	31	17	32	32	7	9	4	7	43	35	38	25	21	6	6	7
chr2	15785161	15785732	RC_614	31	17	32	32	7	9	4	7	43	35	38	25	21	6	6	7
chr2	15908232	15908484	RC_615	9	8	13	9	7	7	5	6	12	8	9	7	24	18	7	4
chr2	15908232	15908484	RC_616	9	8	13	9	7	7	5	6	12	8	9	7	24	18	7	4
chr2	15908771	15909928	RC_617	58	60	75	71	60	58	38	48	57	65	66	55	79	62	36	27
chr2	15908771	15909928	RC_618	58	60	75	71	60	58	38	48	57	65	66	55	79	62	36	27
chr2	15926103	15926251	RC_619	1	1	4	7	2	4	1	3	6	9	5	4	22	12	5	6
chr2	15926103	15926251	RC_620	1	1	4	7	2	4	1	3	6	9	5	4	22	12	5	6
chr2	15926299	15929627	RC_621	110	86	107	105	140	162	126	209	156	173	195	133	287	189	137	105
chr2	15926299	15929627	RC_622	110	86	107	105	140	162	126	209	156	173	195	133	287	189	137	105
chr2	17404116	17404170	RC_623	2	2	6	3	2	1	0	4	4	11	7	2	8	9	2	5
chr2	17404116	17404170	RC_624	2	2	6	3	2	1	0	4	4	11	7	2	8	9	2	5
chr2	17407657	17408198	RC_625	12	9	11	11	11	21	7	18	29	38	42	22	49	35	31	17
chr2	17407657	17408198	RC_626	12	9	11	11	11	21	7	18	29	38	42	22	49	35	31	17
chr2	17408389	17408468	RC_627	3	3	5	2	3	1	2	3	13	9	11	7	4	1	1	1
chr2	17408389	17408468	RC_628	3	3	5	2	3	1	2	3	13	9	11	7	4	1	1	1
chr2	17436304	17436429	RC_629	6	2	9	2	4	6	11	6	17	19	11	13	20	17	18	6
chr2	17436304	17436429	RC_630	6	2	9	2	4	6	11	6	17	19	11	13	20	17	18	6
chr2	17436484	17436635	RC_631	5	5	6	6	6	8	5	5	13	15	15	16	29	20	20	9
chr2	17436484	17436635	RC_632	5	5	6	6	6	8	5	5	13	15	15	16	29	20	20	9
chr2	17440663	17440873	RC_633	11	4	7	10	3	6	11	9	12	15	25	9	22	24	16	8
chr2	17440663	17440873	RC_634	11	4	7	10	3	6	11	9	12	15	25	9	22	24	16	8
chr2	18005223	18005675	RC_635	27	31	20	19	27	30	29	35	18	31	29	20	34	30	23	14
chr2	18005223	18005675	RC_636	27	31	20	19	27	30	29	35	18	31	29	20	34	30	23	14
chr2	18010959	18017557	RC_637	235	203	220	215	185	215	168	239	281	309	335	235	390	322	265	229
chr2	18010959	18017557	RC_638	235	203	220	215	185	215	168	239	281	309	335	235	390	322	265	229
chr2	18087465	18087709	RC_639	19	9	16	19	13	19	11	22	21	37	24	15	44	23	20	8
chr2	18087465	18087709	RC_640	19	9	16	19	13	19	11	22	21	37	24	15	44	23	20	8
chr2	18087769	18089977	RC_641	92	80	83	81	92	116	59	70	134	162	126	72	217	171	81	62
chr2	18087769	18089977	RC_642	92	80	83	81	92	116	59	70	134	162	126	72	217	171	81	62
chr2	18090654	18093955	RC_643	276	290	232	267	271	278	190	261	141	188	181	147	414	264	211	178
chr2	18090654	18093955	RC_644	276	290	232	267	271	278	190	261	141	188	181	147	414	264	211	178
chr2	18200001	18200406	RC_645	6	1	2	2	17	15	16	21	6	4	7	5	23	24	18	14
chr2	18200001	18200406	RC_646	6	1	2	2	17	15	16	21	6	4	7	5	23	24	18	14
chr2	18200679	18201159	RC_647	2	2	0	1	5	5	1	9	0	1	2	0	16	18	14	11
chr2	18200679	18201159	RC_648	2	2	0	1	5	5	1	9	0	1	2	0	16	18	14	11
chr2	18201325	18206695	RC_649	29	22	33	29	96	100	50	91	41	35	36	35	231	134	113	90
chr2	18201325	18206695	RC_650	29	22	33	29	96	100	50	91	41	35	36	35	231	134	113	90
chr2	18207248	18210342	RC_651	69	49	83	57	126	133	114	131	92	92	115	81	248	192	177	120
chr2	18207248	18210342	RC_652	69	49	83	57	126	133	114	131	92	92	115	81	248	192	177	120
chr2	18969603	18970286	RC_653	12	6	6	8	16	18	8	10	49	40	71	47	90	38	48	39
chr2	18969603	18970286	RC_654	12	6	6	8	16	18	8	10	49	40	71	47	90	38	48	39
chr2	19117557	19117749	RC_655	8	4	6	8	8	7	7	13	9	10	18	14	23	15	16	7
chr2	19117557	19117749	RC_656	8	4	6	8	8	7	7	13	9	10	18	14	23	15	16	7
chr2	19243534	19243582	RC_657	7	3	2	2	2	4	4	6	7	12	13	12	17	9	9	7
chr2	19243534	19243582	RC_658	7	3	2	2	2	4	4	6	7	12	13	12	17	9	9	7
chr2	20301650	20301718	RC_659	7	1	5	6	2	0	1	1	21	20	19	15	2	1	0	0
chr2	20301650	20301718	RC_660	7	1	5	6	2	0	1	1	21	20	19	15	2	1	0	0
chr2	20319100	20319155	RC_661	3	2	0	1	1	2	2	6	10	13	9	4	8	7	9	5
chr2	20319100	20319155	RC_662	3	2	0	1	1	2	2	6	10	13	9	4	8	7	9	5
chr2	20386631	20386680	RC_663	3	4	5	2	5	0	1	3	5	8	16	9	11	4	13	9
chr2	20386631	20386680	RC_664	3	4	5	2	5	0	1	3	5	8	16	9	11	4	13	9
chr2	23203438	23203628	RC_665	0	3	2	4	1	1	0	3	2	0	0	0	0	1	0	1
chr2	23203438	23203628	RC_666	0	3	2	4	1	1	0	3	2	0	0	0	0	1	0	1
chr2	23784400	23784577	RC_667	5	6	5	2	2	5	1	9	7	9	8	5	12	10	5	5
chr2	23784400	23784577	RC_668	5	6	5	2	2	5	1	9	7	9	8	5	12	10	5	5
chr2	23979053	23979230	RC_669	5	2	4	10	6	7	5	5	11	11	11	7	12	7	13	8
chr2	23979053	23979230	RC_670	5	2	4	10	6	7	5	5	11	11	11	7	12	7	13	8
chr2	26090042	26092069	RC_671	112	77	112	114	69	96	86	123	124	154	155	114	198	135	86	67
chr2	26090042	26092069	RC_672	112	77	112	114	69	96	86	123	124	154	155	114	198	135	86	67
chr2	26927120	26928879	RC_673	40	20	28	22	46	33	30	37	32	45	34	28	78	48	30	20
chr2	26927120	26928879	RC_674	40	20	28	22	46	33	30	37	32	45	34	28	78	48	30	20
chr2	26929452	26931123	RC_675	20	9	12	6	34	36	20	24	33	35	28	18	68	46	28	18
chr2	26929452	26931123	RC_676	20	9	12	6	34	36	20	24	33	35	28	18	68	46	28	18
chr2	26931380	26931960	RC_677	4	3	8	10	14	13	13	17	10	20	12	9	27	20	12	5
chr2	26931380	26931960	RC_678	4	3	8	10	14	13	13	17	10	20	12	9	27	20	12	5
chr2	26932537	26932779	RC_679	2	2	4	4	7	10	5	12	1	7	3	1	10	7	4	2
chr2	26932537	26932779	RC_680	2	2	4	4	7	10	5	12	1	7	3	1	10	7	4	2
chr2	29602509	29605838	RC_681	98	83	53	96	87	110	114	126	79	105	99	79	176	138	118	83
chr2	29602509	29605838	RC_682	98	83	53	96	87	110	114	126	79	105	99	79	176	138	118	83
chr2	29616685	29619457	RC_683	52	53	50	62	59	78	53	87	62	87	78	55	120	70	76	80
chr2	29616685	29619457	RC_684	52	53	50	62	59	78	53	87	62	87	78	55	120	70	76	80
chr2	30846239	30846481	RC_685	73	69	51	69	64	59	42	54	8	16	12	6	24	24	4	4
chr2	30846239	30846481	RC_686	73	69	51	69	64	59	42	54	8	16	12	6	24	24	4	4
chr2	30849992	30852010	RC_687	103	80	90	67	144	178	114	161	93	148	129	103	300	218	135	96
chr2	30849992	30852010	RC_688	103	80	90	67	144	178	114	161	93	148	129	103	300	218	135	96
chr2	30852563	30852642	RC_689	5	3	6	7	4	5	3	9	11	14	10	8	22	14	5	3
chr2	30852563	30852642	RC_690	5	3	6	7	4	5	3	9	11	14	10	8	22	14	5	3
chr2	30852737	30853258	RC_691	15	15	16	15	23	29	16	32	24	38	56	24	56	43	34	20
chr2	30852737	30853258	RC_692	15	15	16	15	23	29	16	32	24	38	56	24	56	43	34	20
chr2	30875418	30875797	RC_693	50	34	32	37	30	29	25	41	24	31	19	18	32	26	14	15
chr2	30875418	30875797	RC_694	50	34	32	37	30	29	25	41	24	31	19	18	32	26	14	15
chr2	30943304	30943548	RC_695	12	5	14	16	14	9	12	11	23	33	16	9	29	26	12	9
chr2	30943304	30943548	RC_696	12	5	14	16	14	9	12	11	23	33	16	9	29	26	12	9
chr2	30943608	30945785	RC_697	106	107	103	72	108	131	80	93	142	177	140	114	257	174	89	80
chr2	30943608	30945785	RC_698	106	107	103	72	108	131	80	93	142	177	140	114	257	174	89	80
chr2	30946462	30949800	RC_699	287	275	229	251	217	275	201	239	199	219	203	152	387	305	225	192
chr2	30946462	30949800	RC_700	287	275	229	251	217	275	201	239	199	219	203	152	387	305	225	192
chr2	31517415	31517492	RC_701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	31517415	31517492	RC_702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	31696105	31697833	RC_703	228	219	180	196	117	146	92	104	60	88	96	72	108	79	60	49
chr2	31696105	31697833	RC_704	228	219	180	196	117	146	92	104	60	88	96	72	108	79	60	49
chr2	35301907	35302160	RC_705	11	9	13	8	4	5	3	7	23	35	32	21	13	10	4	6
chr2	35301907	35302160	RC_706	11	9	13	8	4	5	3	7	23	35	32	21	13	10	4	6
chr2	35805649	35805719	RC_707	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr2	35805649	35805719	RC_708	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr2	36529901	36530183	RC_709	12	4	8	11	9	8	6	13	29	34	39	24	41	21	26	21
chr2	36529901	36530183	RC_710	12	4	8	11	9	8	6	13	29	34	39	24	41	21	26	21
chr2	36603783	36603929	RC_711	4	2	10	2	4	6	6	2	12	13	8	6	22	11	15	11
chr2	36603783	36603929	RC_712	4	2	10	2	4	6	6	2	12	13	8	6	22	11	15	11
chr2	37234192	37234286	RC_713	6	6	5	6	6	5	10	2	8	10	7	6	14	8	7	3
chr2	37234192	37234286	RC_714	6	6	5	6	6	5	10	2	8	10	7	6	14	8	7	3
chr2	37276578	37276653	RC_715	3	0	2	1	0	0	0	1	6	6	10	9	0	0	0	0
chr2	37276578	37276653	RC_716	3	0	2	1	0	0	0	1	6	6	10	9	0	0	0	0
chr3	7487541	7487661	RC_717	3	0	7	5	6	6	2	6	14	25	16	11	21	14	17	16
chr3	7487541	7487661	RC_718	3	0	7	5	6	6	2	6	14	25	16	11	21	14	17	16
chr3	8316909	8326351	RC_719	338	306	301	320	294	322	245	343	353	443	452	326	625	441	358	334
chr3	8316909	8326351	RC_720	338	306	301	320	294	322	245	343	353	443	452	326	625	441	358	334
chr3	9096817	9096969	RC_721	0	0	1	1	2	5	1	4	4	3	9	2	11	9	18	14
chr3	9096817	9096969	RC_722	0	0	1	1	2	5	1	4	4	3	9	2	11	9	18	14
chr3	9395025	9396215	RC_723	7	10	14	10	9	13	9	13	12	14	17	15	27	27	26	19
chr3	9395025	9396215	RC_724	7	10	14	10	9	13	9	13	12	14	17	15	27	27	26	19
chr3	9396259	9397443	RC_725	39	27	30	31	36	34	34	34	46	43	43	34	86	53	54	49
chr3	9396259	9397443	RC_726	39	27	30	31	36	34	34	34	46	43	43	34	86	53	54	49
chr3	9398395	9398524	RC_727	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr3	9398395	9398524	RC_728	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr3	10477716	10480313	RC_729	66	56	71	87	90	107	59	115	109	124	148	105	170	104	107	82
chr3	10477716	10480313	RC_730	66	56	71	87	90	107	59	115	109	124	148	105	170	104	107	82
chr3	11905907	11906207	RC_731	23	12	23	17	11	14	13	18	20	26	29	21	32	18	18	10
chr3	11905907	11906207	RC_732	23	12	23	17	11	14	13	18	20	26	29	21	32	18	18	10
chr3	11908440	11910448	RC_733	289	239	272	224	207	232	178	246	259	308	337	228	330	253	175	151
chr3	11908440	11910448	RC_734	289	239	272	224	207	232	178	246	259	308	337	228	330	253	175	151
chr3	12458175	12458245	RC_735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3	12458175	12458245	RC_736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3	12634515	12637005	RC_737	125	96	126	103	87	101	80	102	152	160	194	113	164	125	104	83
chr3	12634515	12637005	RC_738	125	96	126	103	87	101	80	102	152	160	194	113	164	125	104	83
chr3	12759138	12759678	RC_739	34	23	34	34	21	25	28	36	20	39	42	19	41	38	22	20
chr3	12759138	12759678	RC_740	34	23	34	34	21	25	28	36	20	39	42	19	41	38	22	20
chr3	12760148	12761268	RC_741	65	47	46	52	36	49	37	47	50	71	74	37	81	56	64	39
chr3	12760148	12761268	RC_742	65	47	46	52	36	49	37	47	50	71	74	37	81	56	64	39
chr3	13075515	13075769	RC_743	2	6	5	5	0	1	1	3	12	6	8	2	1	3	2	4
chr3	13075515	13075769	RC_744	2	6	5	5	0	1	1	3	12	6	8	2	1	3	2	4
chr3	13078133	13079442	RC_745	39	20	26	29	12	18	16	31	10	19	30	18	21	17	13	15
chr3	13078133	13079442	RC_746	39	20	26	29	12	18	16	31	10	19	30	18	21	17	13	15
chr3	13079739	13080210	RC_747	3	3	7	1	2	3	2	1	5	9	3	8	3	4	0	0
chr3	13079739	13080210	RC_748	3	3	7	1	2	3	2	1	5	9	3	8	3	4	0	0
chr3	13084767	13085819	RC_749	24	12	20	18	7	11	6	11	42	44	43	31	12	10	6	11
chr3	13084767	13085819	RC_750	24	12	20	18	7	11	6	11	42	44	43	31	12	10	6	11
chr3	13243040	13252243	RC_751	428	296	377	397	371	394	307	424	655	697	768	503	830	597	575	410
chr3	13243040	13252243	RC_752	428	296	377	397	371	394	307	424	655	697	768	503	830	597	575	410
chr3	13436134	13436178	RC_753	3	0	5	1	3	6	0	4	8	6	13	3	13	6	9	2
chr3	13436134	13436178	RC_754	3	0	5	1	3	6	0	4	8	6	13	3	13	6	9	2
chr3	13485718	13486854	RC_755	17	6	18	14	36	34	28	34	27	30	46	30	108	76	82	74
chr3	13485718	13486854	RC_756	17	6	18	14	36	34	28	34	27	30	46	30	108	76	82	74
chr3	14045570	14049052	RC_757	151	110	153	144	95	124	85	120	173	235	195	147	268	135	140	121
chr3	14045570	14049052	RC_758	151	110	153	144	95	124	85	120	173	235	195	147	268	135	140	121
chr3	14049896	14050967	RC_759	22	14	19	32	12	14	14	17	11	16	16	14	16	14	6	4
chr3	14049896	14050967	RC_760	22	14	19	32	12	14	14	17	11	16	16	14	16	14	6	4
chr3	14096147	14100000	RC_761	77	48	64	52	41	41	34	55	112	117	133	82	103	55	69	41
chr3	14096147	14100000	RC_762	77	48	64	52	41	41	34	55	112	117	133	82	103	55	69	41
chr3	14249732	14249940	RC_763	5	7	8	2	5	6	3	14	6	5	5	7	13	9	9	11
chr3	14249732	14249940	RC_764	5	7	8	2	5	6	3	14	6	5	5	7	13	9	9	11
chr3	14250802	14252073	RC_765	14	12	15	8	24	18	11	16	13	17	19	14	35	24	23	16
chr3	14250802	14252073	RC_766	14	12	15	8	24	18	11	16	13	17	19	14	35	24	23	16
chr3	14287844	14290590	RC_767	181	131	165	156	151	182	150	188	173	237	220	156	359	248	195	158
chr3	14287844	14290590	RC_768	181	131	165	156	151	182	150	188	173	237	220	156	359	248	195	158
chr3	14418970	14420548	RC_769	14	18	20	22	30	26	15	35	19	34	41	26	58	40	47	26
chr3	14418970	14420548	RC_770	14	18	20	22	30	26	15	35	19	34	41	26	58	40	47	26
chr3	14420601	14421467	RC_771	8	4	9	9	1	4	3	4	21	19	15	5	10	5	7	2
chr3	14420601	14421467	RC_772	8	4	9	9	1	4	3	4	21	19	15	5	10	5	7	2
chr3	18243504	18244400	RC_773	21	19	18	17	1	0	3	4	25	41	36	24	4	2	5	0
chr3	18243504	18244400	RC_774	21	19	18	17	1	0	3	4	25	41	36	24	4	2	5	0
chr3	18245065	18245643	RC_775	9	5	11	6	0	0	1	0	18	17	23	14	2	1	2	2
chr3	18245065	18245643	RC_776	9	5	11	6	0	0	1	0	18	17	23	14	2	1	2	2
chr3	18251058	18251245	RC_777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3	18251058	18251245	RC_778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	741228	741787	RC_779	60	81	52	59	40	54	38	51	51	42	67	39	47	38	46	20
chr4	741228	741787	RC_780	60	81	52	59	40	54	38	51	51	42	67	39	47	38	46	20
chr4	742520	745510	RC_781	142	133	131	120	68	74	60	78	160	199	193	134	107	85	62	60
chr4	742520	745510	RC_782	142	133	131	120	68	74	60	78	160	199	193	134	107	85	62	60
chr4	4141550	4142740	RC_783	113	101	113	122	58	74	67	91	74	88	102	64	130	86	93	56
chr4	4141550	4142740	RC_784	113	101	113	122	58	74	67	91	74	88	102	64	130	86	93	56
chr4	4143016	4143194	RC_785	42	41	29	36	18	14	20	31	10	13	8	7	17	17	4	4
chr4	4143016	4143194	RC_786	42	41	29	36	18	14	20	31	10	13	8	7	17	17	4	4
chr4	4143667	4144136	RC_787	17	13	25	33	21	27	17	21	30	29	47	43	55	40	30	31
chr4	4143667	4144136	RC_788	17	13	25	33	21	27	17	21	30	29	47	43	55	40	30	31
chr4	4144381	4144642	RC_789	9	10	15	8	14	15	7	10	18	28	29	19	34	24	36	31
chr4	4144381	4144642	RC_790	9	10	15	8	14	15	7	10	18	28	29	19	34	24	36	31
chr4	6556755	6556838	RC_791	1	2	5	2	4	8	3	1	4	8	5	1	10	7	13	6
chr4	6556755	6556838	RC_792	1	2	5	2	4	8	3	1	4	8	5	1	10	7	13	6
chr4	6649257	6649340	RC_793	3	2	4	5	5	2	3	1	12	16	19	10	12	9	9	2
chr4	6649257	6649340	RC_794	3	2	4	5	5	2	3	1	12	16	19	10	12	9	9	2
chr4	8843870	8844062	RC_795	41	35	45	46	29	29	16	31	18	18	14	13	28	25	10	10
chr4	8843870	8844062	RC_796	41	35	45	46	29	29	16	31	18	18	14	13	28	25	10	10
chr4	8844540	8845102	RC_797	27	29	31	30	28	30	24	49	41	42	37	33	54	39	24	15
chr4	8844540	8845102	RC_798	27	29	31	30	28	30	24	49	41	42	37	33	54	39	24	15
chr4	8845230	8845768	RC_799	36	42	21	26	39	40	35	40	27	35	41	26	57	29	23	11
chr4	8845230	8845768	RC_800	36	42	21	26	39	40	35	40	27	35	41	26	57	29	23	11
chr4	9359933	9360135	RC_801	7	2	5	6	2	2	1	2	7	15	14	10	10	5	9	10
chr4	9359933	9360135	RC_802	7	2	5	6	2	2	1	2	7	15	14	10	10	5	9	10
chr4	10332805	10335619	RC_803	189	146	155	138	187	194	171	220	205	208	205	157	288	192	119	98
chr4	10332805	10335619	RC_804	189	146	155	138	187	194	171	220	205	208	205	157	288	192	119	98
chr4	11500163	11500407	RC_805	9	5	13	14	17	10	7	11	16	12	15	10	33	22	29	26
chr4	11500163	11500407	RC_806	9	5	13	14	17	10	7	11	16	12	15	10	33	22	29	26
chr4	11596533	11596614	RC_807	0	0	0	0	3	6	2	6	0	0	0	0	15	9	8	4
chr4	11596533	11596614	RC_808	0	0	0	0	3	6	2	6	0	0	0	0	15	9	8	4
chr4	13716729	13718360	RC_809	58	32	44	41	60	73	58	67	83	106	94	58	151	105	119	78
chr4	13716729	13718360	RC_810	58	32	44	41	60	73	58	67	83	106	94	58	151	105	119	78
chr4	13718505	13718894	RC_811	15	6	19	21	19	14	9	22	18	24	29	14	28	25	25	13
chr4	13718505	13718894	RC_812	15	6	19	21	19	14	9	22	18	24	29	14	28	25	25	13
chr4	15945884	15946023	RC_813	4	1	4	5	7	7	6	6	12	13	10	8	18	8	7	9
chr4	15945884	15946023	RC_814	4	1	4	5	7	7	6	6	12	13	10	8	18	8	7	9
chr4	16653161	16653401	RC_815	11	2	17	7	13	6	7	9	16	28	31	19	37	24	14	24
chr4	16653161	16653401	RC_816	11	2	17	7	13	6	7	9	16	28	31	19	37	24	14	24
chr4	17051273	17051341	RC_817	6	1	2	4	4	3	2	5	14	9	13	11	17	13	13	8
chr4	17051273	17051341	RC_818	6	1	2	4	4	3	2	5	14	9	13	11	17	13	13	8
chr4	17591717	17591780	RC_819	1	4	7	1	8	6	5	4	8	7	12	10	16	11	10	10
chr4	17591717	17591780	RC_820	1	4	7	1	8	6	5	4	8	7	12	10	16	11	10	10
chr4	17911444	17912058	RC_821	2	4	3	1	0	0	1	0	3	4	10	4	1	0	0	0
chr4	17911444	17912058	RC_822	2	4	3	1	0	0	1	0	3	4	10	4	1	0	0	0
chr4	21868023	21868239	RC_823	0	0	1	1	0	0	0	1	0	1	1	1	1	3	1	0
chr4	21868023	21868239	RC_824	0	0	1	1	0	0	0	1	0	1	1	1	1	3	1	0
chr4	21868688	21870027	RC_825	101	69	98	89	93	98	76	90	141	168	187	122	203	150	132	103
chr4	21868688	21870027	RC_826	101	69	98	89	93	98	76	90	141	168	187	122	203	150	132	103
chr4	28957663	28961433	RC_827	249	235	211	250	197	199	149	192	170	221	205	149	249	176	151	132
chr4	28957663	28961433	RC_828	249	235	211	250	197	199	149	192	170	221	205	149	249	176	151	132
chr5	2455414	2457872	RC_829	158	101	164	130	93	106	89	153	144	142	182	132	170	129	113	65
chr5	2455414	2457872	RC_830	158	101	164	130	93	106	89	153	144	142	182	132	170	129	113	65
chr5	3570001	3571877	RC_831	107	78	103	83	78	92	66	97	120	131	170	121	143	84	87	62
chr5	3570001	3571877	RC_832	107	78	103	83	78	92	66	97	120	131	170	121	143	84	87	62
chr5	3573270	3574746	RC_833	82	45	66	76	54	42	25	53	97	109	140	82	82	61	73	41
chr5	3573270	3574746	RC_834	82	45	66	76	54	42	25	53	97	109	140	82	82	61	73	41
chr5	5176057	5176107	RC_835	2	1	4	3	1	0	2	2	8	5	12	3	0	1	1	1
chr5	5176057	5176107	RC_836	2	1	4	3	1	0	2	2	8	5	12	3	0	1	1	1
chr5	7854025	7855862	RC_837	95	88	115	95	96	120	103	122	109	144	169	102	275	174	178	116
chr5	7854025	7855862	RC_838	95	88	115	95	96	120	103	122	109	144	169	102	275	174	178	116
chr5	7978181	7981028	RC_839	158	135	137	161	112	109	85	140	134	152	162	130	219	171	140	99
chr5	7978181	7981028	RC_840	158	135	137	161	112	109	85	140	134	152	162	130	219	171	140	99
chr5	8772869	8773580	RC_841	29	15	35	21	23	20	20	28	57	57	64	35	56	46	52	32
