chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr4	14451725	14451951	SINE_1887	15	14	23	12	3	1	2	3	8	10	11	7	2	3	2	2
chr4	14451725	14451951	SINE_1888	15	14	23	12	3	1	2	3	8	10	11	7	2	3	2	2
chr4	14539353	14539583	SINE_1889	0	0	0	0	2	0	6	0	1	0	1	0	3	6	2	4
chr4	14539353	14539583	SINE_1890	0	0	0	0	2	0	6	0	1	0	1	0	3	6	2	4
chr4	15237756	15237909	SINE_1891	19	16	26	21	15	13	18	27	13	17	17	11	20	16	11	6
chr4	15237756	15237909	SINE_1892	19	16	26	21	15	13	18	27	13	17	17	11	20	16	11	6
chr4	15695291	15695531	SINE_1893	1	1	3	5	1	1	5	4	5	3	8	7	12	4	7	7
chr4	15695291	15695531	SINE_1894	1	1	3	5	1	1	5	4	5	3	8	7	12	4	7	7
chr4	15908564	15908941	SINE_1895	11	8	14	16	10	10	10	22	34	34	44	29	51	39	31	28
chr4	15908564	15908941	SINE_1896	11	8	14	16	10	10	10	22	34	34	44	29	51	39	31	28
chr4	15934870	15935100	SINE_1897	25	7	11	21	12	26	25	22	12	16	18	14	18	15	6	14
chr4	15934870	15935100	SINE_1898	25	7	11	21	12	26	25	22	12	16	18	14	18	15	6	14
chr4	16249059	16249149	SINE_1899	21	9	14	13	5	9	14	10	6	6	9	5	9	9	7	1
chr4	16249059	16249149	SINE_1900	21	9	14	13	5	9	14	10	6	6	9	5	9	9	7	1
chr4	16644951	16645058	SINE_1901	21	17	21	23	15	18	11	21	6	8	7	9	14	12	6	3
chr4	16644951	16645058	SINE_1902	21	17	21	23	15	18	11	21	6	8	7	9	14	12	6	3
chr4	16764115	16764259	SINE_1903	2	1	8	3	3	3	1	8	10	7	15	15	9	9	13	2
chr4	16764115	16764259	SINE_1904	2	1	8	3	3	3	1	8	10	7	15	15	9	9	13	2
chr4	17196029	17196421	SINE_1905	12	7	18	16	4	10	9	14	17	37	47	29	46	33	42	43
chr4	17196029	17196421	SINE_1906	12	7	18	16	4	10	9	14	17	37	47	29	46	33	42	43
chr4	17281101	17281165	SINE_1907	3	1	6	2	5	7	4	5	6	8	7	5	18	8	5	10
chr4	17281101	17281165	SINE_1908	3	1	6	2	5	7	4	5	6	8	7	5	18	8	5	10
chr4	17284772	17284884	SINE_1909	9	6	4	3	7	8	7	4	9	8	10	11	21	9	10	12
chr4	17284772	17284884	SINE_1910	9	6	4	3	7	8	7	4	9	8	10	11	21	9	10	12
chr4	17334697	17334891	SINE_1911	6	2	5	2	8	7	6	6	10	15	16	16	33	20	18	16
chr4	17334697	17334891	SINE_1912	6	2	5	2	8	7	6	6	10	15	16	16	33	20	18	16
chr4	17680840	17681062	SINE_1913	9	8	11	7	2	6	6	8	21	22	32	9	31	14	31	23
chr4	17680840	17681062	SINE_1914	9	8	11	7	2	6	6	8	21	22	32	9	31	14	31	23
chr4	17899870	17899975	SINE_1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	17899870	17899975	SINE_1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	17962903	17963089	SINE_1917	4	1	2	1	11	10	2	11	8	8	8	6	44	43	28	24
chr4	17962903	17963089	SINE_1918	4	1	2	1	11	10	2	11	8	8	8	6	44	43	28	24
chr4	17988200	17988352	SINE_1919	9	3	14	4	8	8	4	5	24	14	24	16	15	13	11	14
chr4	17988200	17988352	SINE_1920	9	3	14	4	8	8	4	5	24	14	24	16	15	13	11	14
chr4	18009354	18009528	SINE_1921	1	2	0	1	0	0	0	0	2	0	1	2	0	0	0	0
chr4	18009354	18009528	SINE_1922	1	2	0	1	0	0	0	0	2	0	1	2	0	0	0	0
chr4	18031924	18032098	SINE_1923	3	3	4	4	0	0	0	0	8	5	12	4	1	0	0	1
chr4	18031924	18032098	SINE_1924	3	3	4	4	0	0	0	0	8	5	12	4	1	0	0	1
chr4	18286998	18287087	SINE_1925	8	3	8	5	5	5	7	13	11	8	13	11	12	19	9	15
chr4	18286998	18287087	SINE_1926	8	3	8	5	5	5	7	13	11	8	13	11	12	19	9	15
chr4	18585399	18585439	SINE_1927	4	1	2	4	3	4	6	5	9	6	10	4	5	2	5	6
chr4	18585399	18585439	SINE_1928	4	1	2	4	3	4	6	5	9	6	10	4	5	2	5	6
chr4	18745058	18745235	SINE_1929	7	3	5	4	1	9	4	8	11	22	18	13	32	18	21	14
chr4	18745058	18745235	SINE_1930	7	3	5	4	1	9	4	8	11	22	18	13	32	18	21	14
chr4	18787071	18787430	SINE_1931	14	22	19	18	14	16	21	27	30	29	42	22	26	25	28	18
chr4	18787071	18787430	SINE_1932	14	22	19	18	14	16	21	27	30	29	42	22	26	25	28	18
chr4	18880449	18880701	SINE_1933	7	3	6	5	10	10	8	7	25	20	24	23	19	17	28	11
chr4	18880449	18880701	SINE_1934	7	3	6	5	10	10	8	7	25	20	24	23	19	17	28	11
chr4	19028627	19029079	SINE_1935	9	5	7	6	10	25	12	15	27	22	20	27	39	30	43	30
chr4	19028627	19029079	SINE_1936	9	5	7	6	10	25	12	15	27	22	20	27	39	30	43	30
chr4	19327142	19327307	SINE_1937	5	2	4	2	0	0	2	1	14	13	6	7	4	3	5	2
chr4	19327142	19327307	SINE_1938	5	2	4	2	0	0	2	1	14	13	6	7	4	3	5	2
chr4	19380058	19380211	SINE_1939	4	3	1	1	2	5	0	0	6	4	9	4	8	0	4	3
chr4	19380058	19380211	SINE_1940	4	3	1	1	2	5	0	0	6	4	9	4	8	0	4	3
chr4	19385743	19385909	SINE_1941	17	7	14	9	6	5	7	16	9	27	35	29	26	22	29	17
chr4	19385743	19385909	SINE_1942	17	7	14	9	6	5	7	16	9	27	35	29	26	22	29	17
chr4	19847407	19847492	SINE_1943	2	3	5	8	1	8	4	6	7	8	14	14	18	14	15	8
chr4	19847407	19847492	SINE_1944	2	3	5	8	1	8	4	6	7	8	14	14	18	14	15	8
chr4	19855061	19855291	SINE_1945	35	29	43	28	20	32	33	40	11	12	17	14	26	23	7	11
chr4	19855061	19855291	SINE_1946	35	29	43	28	20	32	33	40	11	12	17	14	26	23	7	11
chr4	19858235	19858456	SINE_1947	5	2	2	3	1	3	1	2	5	3	2	1	3	1	2	0
chr4	19858235	19858456	SINE_1948	5	2	2	3	1	3	1	2	5	3	2	1	3	1	2	0
chr4	19878279	19878348	SINE_1949	2	3	7	4	7	3	6	5	7	9	10	14	15	7	8	10
chr4	19878279	19878348	SINE_1950	2	3	7	4	7	3	6	5	7	9	10	14	15	7	8	10
chr4	20115364	20115408	SINE_1951	2	5	3	1	4	5	3	1	5	8	8	3	13	5	7	4
chr4	20115364	20115408	SINE_1952	2	5	3	1	4	5	3	1	5	8	8	3	13	5	7	4
chr4	20565145	20565209	SINE_1953	6	3	5	4	0	1	1	2	3	14	13	6	4	2	3	3
chr4	20565145	20565209	SINE_1954	6	3	5	4	0	1	1	2	3	14	13	6	4	2	3	3
chr4	20609672	20609994	SINE_1955	33	27	33	30	13	14	7	12	34	38	26	27	39	21	23	22
chr4	20609672	20609994	SINE_1956	33	27	33	30	13	14	7	12	34	38	26	27	39	21	23	22
chr4	20927850	20927922	SINE_1957	12	13	10	16	5	9	7	10	5	2	10	4	10	9	5	3
chr4	20927850	20927922	SINE_1958	12	13	10	16	5	9	7	10	5	2	10	4	10	9	5	3
chr4	20934087	20934413	SINE_1959	54	43	49	38	35	46	38	54	17	29	34	25	43	28	11	13
chr4	20934087	20934413	SINE_1960	54	43	49	38	35	46	38	54	17	29	34	25	43	28	11	13
chr4	21256385	21256629	SINE_1961	8	3	9	6	11	15	2	15	18	23	30	10	36	22	24	19
chr4	21256385	21256629	SINE_1962	8	3	9	6	11	15	2	15	18	23	30	10	36	22	24	19
chr4	22137416	22137681	SINE_1963	2	0	0	0	15	15	15	15	0	0	0	0	16	14	3	6
chr4	22137416	22137681	SINE_1964	2	0	0	0	15	15	15	15	0	0	0	0	16	14	3	6
chr4	22226912	22227004	SINE_1965	4	5	5	6	6	4	1	5	12	15	14	13	16	12	11	9
chr4	22226912	22227004	SINE_1966	4	5	5	6	6	4	1	5	12	15	14	13	16	12	11	9
chr4	22446358	22446495	SINE_1967	5	3	2	4	5	8	2	10	12	15	20	16	20	12	14	15
chr4	22446358	22446495	SINE_1968	5	3	2	4	5	8	2	10	12	15	20	16	20	12	14	15
chr4	22525047	22525260	SINE_1969	7	2	7	5	4	6	14	17	29	27	35	17	28	19	17	17
chr4	22525047	22525260	SINE_1970	7	2	7	5	4	6	14	17	29	27	35	17	28	19	17	17
chr4	22814736	22814835	SINE_1971	5	0	5	4	5	4	2	1	9	11	16	8	15	7	17	11
chr4	22814736	22814835	SINE_1972	5	0	5	4	5	4	2	1	9	11	16	8	15	7	17	11
chr4	23225608	23225826	SINE_1973	18	19	19	17	8	8	5	7	6	6	11	8	16	6	4	2
chr4	23225608	23225826	SINE_1974	18	19	19	17	8	8	5	7	6	6	11	8	16	6	4	2
chr4	23263532	23263584	SINE_1975	0	0	1	0	2	2	5	6	3	1	2	2	9	11	6	8
chr4	23263532	23263584	SINE_1976	0	0	1	0	2	2	5	6	3	1	2	2	9	11	6	8
chr4	23271184	23271244	SINE_1977	3	1	1	1	1	2	1	2	3	2	5	2	7	4	3	3
chr4	23271184	23271244	SINE_1978	3	1	1	1	1	2	1	2	3	2	5	2	7	4	3	3
chr4	23364961	23365013	SINE_1979	2	3	6	4	2	1	0	2	4	5	8	9	7	4	3	5
chr4	23364961	23365013	SINE_1980	2	3	6	4	2	1	0	2	4	5	8	9	7	4	3	5
chr4	23402473	23402691	SINE_1981	27	37	36	33	35	23	36	36	12	15	8	10	24	19	7	6
chr4	23402473	23402691	SINE_1982	27	37	36	33	35	23	36	36	12	15	8	10	24	19	7	6
chr4	23993458	23993902	SINE_1983	87	64	77	77	49	57	64	94	23	41	28	24	51	51	32	16
chr4	23993458	23993902	SINE_1984	87	64	77	77	49	57	64	94	23	41	28	24	51	51	32	16
chr4	24443190	24443346	SINE_1985	19	12	12	19	6	6	9	3	9	15	8	7	13	6	2	3
chr4	24443190	24443346	SINE_1986	19	12	12	19	6	6	9	3	9	15	8	7	13	6	2	3
chr4	24763932	24764177	SINE_1987	15	16	25	20	17	17	22	25	22	38	29	22	31	26	20	12
chr4	24763932	24764177	SINE_1988	15	16	25	20	17	17	22	25	22	38	29	22	31	26	20	12
chr4	24803543	24803702	SINE_1989	8	6	11	12	27	10	17	25	13	13	15	18	19	9	4	4
chr4	24803543	24803702	SINE_1990	8	6	11	12	27	10	17	25	13	13	15	18	19	9	4	4
chr4	25035462	25035600	SINE_1991	6	4	10	5	11	6	9	16	11	18	19	11	17	16	6	8
chr4	25035462	25035600	SINE_1992	6	4	10	5	11	6	9	16	11	18	19	11	17	16	6	8
chr4	25226821	25226991	SINE_1993	3	0	6	1	9	8	5	5	6	3	4	5	21	14	17	17
chr4	25226821	25226991	SINE_1994	3	0	6	1	9	8	5	5	6	3	4	5	21	14	17	17
chr4	25263713	25263915	SINE_1995	2	0	0	0	0	1	2	1	4	6	2	1	2	3	1	1
chr4	25263713	25263915	SINE_1996	2	0	0	0	0	1	2	1	4	6	2	1	2	3	1	1
chr4	25608075	25608227	SINE_1997	5	4	7	5	7	5	6	11	12	17	21	8	21	14	17	11
chr4	25608075	25608227	SINE_1998	5	4	7	5	7	5	6	11	12	17	21	8	21	14	17	11
chr4	25983756	25983812	SINE_1999	2	1	2	5	0	1	5	3	7	4	2	4	4	4	6	6
chr4	25983756	25983812	SINE_2000	2	1	2	5	0	1	5	3	7	4	2	4	4	4	6	6
chr4	25999478	25999550	SINE_2001	3	4	6	7	8	7	8	2	9	8	17	5	13	10	13	8
chr4	25999478	25999550	SINE_2002	3	4	6	7	8	7	8	2	9	8	17	5	13	10	13	8
chr4	26141330	26141519	SINE_2003	9	1	6	9	14	9	9	11	13	23	17	13	34	25	27	15
chr4	26141330	26141519	SINE_2004	9	1	6	9	14	9	9	11	13	23	17	13	34	25	27	15
chr4	26357984	26358158	SINE_2005	10	20	10	11	7	11	6	21	17	15	22	5	30	20	13	3
chr4	26357984	26358158	SINE_2006	10	20	10	11	7	11	6	21	17	15	22	5	30	20	13	3
chr4	26554784	26554880	SINE_2007	1	1	6	6	3	8	5	7	9	13	13	7	11	18	12	12
chr4	26554784	26554880	SINE_2008	1	1	6	6	3	8	5	7	9	13	13	7	11	18	12	12
chr4	26560489	26560534	SINE_2009	4	2	2	1	3	4	0	5	6	8	13	10	8	1	3	9
chr4	26560489	26560534	SINE_2010	4	2	2	1	3	4	0	5	6	8	13	10	8	1	3	9
chr4	26560587	26560738	SINE_2011	2	6	5	2	2	11	7	9	10	12	20	20	26	14	18	13
chr4	26560587	26560738	SINE_2012	2	6	5	2	2	11	7	9	10	12	20	20	26	14	18	13
chr4	27109512	27109734	SINE_2013	8	2	12	8	5	9	7	8	17	20	24	13	20	8	17	12
chr4	27109512	27109734	SINE_2014	8	2	12	8	5	9	7	8	17	20	24	13	20	8	17	12
chr4	27211616	27211846	SINE_2015	10	5	5	6	6	11	11	6	21	23	31	17	29	30	30	28
chr4	27211616	27211846	SINE_2016	10	5	5	6	6	11	11	6	21	23	31	17	29	30	30	28
chr4	27718685	27718936	SINE_2017	17	13	10	12	8	5	11	21	8	12	6	8	14	18	9	6
chr4	27718685	27718936	SINE_2018	17	13	10	12	8	5	11	21	8	12	6	8	14	18	9	6
chr4	27722292	27722495	SINE_2019	2	1	1	3	3	7	4	7	7	8	4	3	8	6	3	2
chr4	27722292	27722495	SINE_2020	2	1	1	3	3	7	4	7	7	8	4	3	8	6	3	2
chr4	27759103	27759310	SINE_2021	13	14	9	11	11	14	7	10	13	13	10	6	10	10	4	3
chr4	27759103	27759310	SINE_2022	13	14	9	11	11	14	7	10	13	13	10	6	10	10	4	3
chr4	27762213	27762459	SINE_2023	15	21	8	9	6	4	4	4	4	9	10	6	4	5	4	0
chr4	27762213	27762459	SINE_2024	15	21	8	9	6	4	4	4	4	9	10	6	4	5	4	0
chr4	28223712	28223853	SINE_2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	28223712	28223853	SINE_2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	28333455	28333629	SINE_2027	18	31	13	15	24	31	30	31	12	17	8	7	15	14	11	6
chr4	28333455	28333629	SINE_2028	18	31	13	15	24	31	30	31	12	17	8	7	15	14	11	6
chr4	28899652	28899806	SINE_2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	28899652	28899806	SINE_2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	28957448	28957553	SINE_2031	30	21	12	18	8	9	14	13	4	4	13	8	5	6	7	4
chr4	28957448	28957553	SINE_2032	30	21	12	18	8	9	14	13	4	4	13	8	5	6	7	4
chr4	28981172	28981426	SINE_2033	7	1	4	2	4	3	2	7	5	11	23	8	15	7	19	7
chr4	28981172	28981426	SINE_2034	7	1	4	2	4	3	2	7	5	11	23	8	15	7	19	7
chr4	28987675	28987920	SINE_2035	3	0	2	4	4	2	3	9	6	9	9	6	5	13	8	1
chr4	28987675	28987920	SINE_2036	3	0	2	4	4	2	3	9	6	9	9	6	5	13	8	1
chr4	29065120	29065335	SINE_2037	8	1	9	6	5	4	4	6	13	22	16	12	27	14	16	16
chr4	29065120	29065335	SINE_2038	8	1	9	6	5	4	4	6	13	22	16	12	27	14	16	16
chr4	29075062	29075281	SINE_2039	5	1	6	6	5	6	4	4	5	11	9	8	11	9	11	11
chr4	29075062	29075281	SINE_2040	5	1	6	6	5	6	4	4	5	11	9	8	11	9	11	11
chr4	29167534	29167742	SINE_2041	5	0	4	0	1	4	3	3	13	16	14	15	16	15	20	20
chr4	29167534	29167742	SINE_2042	5	0	4	0	1	4	3	3	13	16	14	15	16	15	20	20
chr4	29319534	29319815	SINE_2043	12	4	8	12	12	14	16	16	20	21	29	20	36	28	31	22
chr4	29319534	29319815	SINE_2044	12	4	8	12	12	14	16	16	20	21	29	20	36	28	31	22
chr5	89332	89583	SINE_2045	22	18	21	24	20	15	18	27	16	20	20	17	23	18	11	7
chr5	89332	89583	SINE_2046	22	18	21	24	20	15	18	27	16	20	20	17	23	18	11	7
chr5	339769	339803	SINE_2047	2	2	6	6	3	6	4	1	4	7	8	4	4	9	2	6
chr5	339769	339803	SINE_2048	2	2	6	6	3	6	4	1	4	7	8	4	4	9	2	6
chr5	488659	488816	SINE_2049	0	4	4	4	5	3	6	8	7	5	9	10	7	5	7	6
chr5	488659	488816	SINE_2050	0	4	4	4	5	3	6	8	7	5	9	10	7	5	7	6
chr5	581187	581378	SINE_2051	23	24	18	17	8	15	11	22	11	10	25	16	23	17	24	12
chr5	581187	581378	SINE_2052	23	24	18	17	8	15	11	22	11	10	25	16	23	17	24	12
chr5	858943	859194	SINE_2053	11	14	16	17	9	13	12	14	18	26	25	27	25	15	21	16
chr5	858943	859194	SINE_2054	11	14	16	17	9	13	12	14	18	26	25	27	25	15	21	16
chr5	1027055	1027125	SINE_2055	5	1	3	1	3	3	2	4	6	3	9	11	8	3	16	9
chr5	1027055	1027125	SINE_2056	5	1	3	1	3	3	2	4	6	3	9	11	8	3	16	9
chr5	1072178	1072338	SINE_2057	8	8	8	9	8	6	7	19	19	27	33	10	34	15	35	22
chr5	1072178	1072338	SINE_2058	8	8	8	9	8	6	7	19	19	27	33	10	34	15	35	22
chr5	1147151	1147297	SINE_2059	22	19	18	10	9	14	14	14	9	10	15	9	23	10	9	8
chr5	1147151	1147297	SINE_2060	22	19	18	10	9	14	14	14	9	10	15	9	23	10	9	8
chr5	1298479	1298569	SINE_2061	5	2	7	5	0	3	3	4	11	10	14	7	17	11	13	8
chr5	1298479	1298569	SINE_2062	5	2	7	5	0	3	3	4	11	10	14	7	17	11	13	8
chr5	1387324	1387418	SINE_2063	7	1	3	4	4	6	7	18	10	11	20	15	18	9	17	10
chr5	1387324	1387418	SINE_2064	7	1	3	4	4	6	7	18	10	11	20	15	18	9	17	10
chr5	1625849	1626348	SINE_2065	17	10	21	17	9	24	19	16	51	55	46	48	53	40	44	37
chr5	1625849	1626348	SINE_2066	17	10	21	17	9	24	19	16	51	55	46	48	53	40	44	37
chr5	1788718	1788844	SINE_2067	5	3	2	4	4	6	3	4	7	9	14	14	10	7	12	15
chr5	1788718	1788844	SINE_2068	5	3	2	4	4	6	3	4	7	9	14	14	10	7	12	15
chr5	1870350	1870536	SINE_2069	4	4	15	4	11	7	8	6	19	26	12	11	19	14	20	17
chr5	1870350	1870536	SINE_2070	4	4	15	4	11	7	8	6	19	26	12	11	19	14	20	17
chr5	1933140	1933404	SINE_2071	9	8	6	13	14	16	16	20	23	29	29	28	34	23	27	18
chr5	1933140	1933404	SINE_2072	9	8	6	13	14	16	16	20	23	29	29	28	34	23	27	18
chr5	2390915	2391123	SINE_2073	32	23	25	30	23	24	27	39	20	25	9	13	24	16	7	1
chr5	2390915	2391123	SINE_2074	32	23	25	30	23	24	27	39	20	25	9	13	24	16	7	1
chr5	3056284	3056526	SINE_2075	9	9	19	12	6	2	17	17	14	7	14	9	12	20	15	10
chr5	3056284	3056526	SINE_2076	9	9	19	12	6	2	17	17	14	7	14	9	12	20	15	10
chr5	3283692	3283938	SINE_2077	7	8	6	10	8	10	6	8	8	5	5	5	12	13	11	8
chr5	3283692	3283938	SINE_2078	7	8	6	10	8	10	6	8	8	5	5	5	12	13	11	8
chr5	3456735	3456961	SINE_2079	3	7	9	6	8	3	7	5	7	6	7	5	8	4	3	8
chr5	3456735	3456961	SINE_2080	3	7	9	6	8	3	7	5	7	6	7	5	8	4	3	8
chr5	3709393	3709512	SINE_2081	3	2	3	2	1	1	0	0	4	6	5	9	5	1	3	0
chr5	3709393	3709512	SINE_2082	3	2	3	2	1	1	0	0	4	6	5	9	5	1	3	0
chr5	3721755	3721980	SINE_2083	9	4	6	5	8	7	10	7	12	18	20	20	16	14	14	17
chr5	3721755	3721980	SINE_2084	9	4	6	5	8	7	10	7	12	18	20	20	16	14	14	17
chr5	3885258	3885309	SINE_2085	6	4	5	2	4	4	3	6	9	12	9	3	10	9	15	11
chr5	3885258	3885309	SINE_2086	6	4	5	2	4	4	3	6	9	12	9	3	10	9	15	11
chr5	3937203	3937444	SINE_2087	48	32	44	46	28	16	24	34	16	24	37	19	24	25	10	6
chr5	3937203	3937444	SINE_2088	48	32	44	46	28	16	24	34	16	24	37	19	24	25	10	6
chr5	3974439	3974661	SINE_2089	1	0	0	1	1	1	3	9	1	4	1	3	10	9	6	1
chr5	3974439	3974661	SINE_2090	1	0	0	1	1	1	3	9	1	4	1	3	10	9	6	1
chr5	4052486	4052725	SINE_2091	24	25	19	17	18	28	16	31	15	26	19	10	24	22	8	11
chr5	4052486	4052725	SINE_2092	24	25	19	17	18	28	16	31	15	26	19	10	24	22	8	11
chr5	4100986	4101044	SINE_2093	0	0	0	1	1	0	3	4	0	3	0	0	3	3	1	1
chr5	4100986	4101044	SINE_2094	0	0	0	1	1	0	3	4	0	3	0	0	3	3	1	1
chr5	4140546	4140745	SINE_2095	13	5	9	6	11	15	9	15	26	19	36	11	18	15	17	15
chr5	4140546	4140745	SINE_2096	13	5	9	6	11	15	9	15	26	19	36	11	18	15	17	15
chr5	4223365	4223915	SINE_2097	100	72	94	89	91	104	90	110	23	39	49	37	66	47	31	21
chr5	4223365	4223915	SINE_2098	100	72	94	89	91	104	90	110	23	39	49	37	66	47	31	21
chr5	4235787	4235893	SINE_2099	5	0	3	1	5	1	3	5	5	3	5	8	11	5	11	6
chr5	4235787	4235893	SINE_2100	5	0	3	1	5	1	3	5	5	3	5	8	11	5	11	6
chr5	4336369	4336570	SINE_2101	11	3	14	11	3	10	6	7	15	17	19	14	32	16	20	9
chr5	4336369	4336570	SINE_2102	11	3	14	11	3	10	6	7	15	17	19	14	32	16	20	9
chr5	4743549	4743697	SINE_2103	0	0	0	0	3	7	2	6	0	0	0	0	18	8	7	10
chr5	4743549	4743697	SINE_2104	0	0	0	0	3	7	2	6	0	0	0	0	18	8	7	10
chr5	4843112	4843200	SINE_2105	5	2	7	4	3	8	10	14	8	9	8	7	16	6	9	3
chr5	4843112	4843200	SINE_2106	5	2	7	4	3	8	10	14	8	9	8	7	16	6	9	3
chr5	4846039	4846215	SINE_2107	6	6	12	9	3	5	8	13	11	9	23	13	26	18	23	18
chr5	4846039	4846215	SINE_2108	6	6	12	9	3	5	8	13	11	9	23	13	26	18	23	18
chr5	4907506	4907719	SINE_2109	41	39	31	30	15	18	24	31	10	22	15	12	15	18	10	6
chr5	4907506	4907719	SINE_2110	41	39	31	30	15	18	24	31	10	22	15	12	15	18	10	6
chr5	5288511	5288702	SINE_2111	3	7	6	4	6	8	13	7	9	17	22	11	30	22	16	23
chr5	5288511	5288702	SINE_2112	3	7	6	4	6	8	13	7	9	17	22	11	30	22	16	23
chr5	5346989	5347178	SINE_2113	17	19	17	12	14	20	12	12	18	15	25	14	19	14	8	2
chr5	5346989	5347178	SINE_2114	17	19	17	12	14	20	12	12	18	15	25	14	19	14	8	2
chr5	5593856	5594111	SINE_2115	52	50	38	51	50	49	63	68	13	13	17	11	21	28	8	4
chr5	5593856	5594111	SINE_2116	52	50	38	51	50	49	63	68	13	13	17	11	21	28	8	4
chr5	5726097	5726308	SINE_2117	2	2	1	0	2	2	2	1	3	6	6	6	2	7	7	1
chr5	5726097	5726308	SINE_2118	2	2	1	0	2	2	2	1	3	6	6	6	2	7	7	1
chr5	5742394	5742701	SINE_2119	0	0	1	0	0	1	3	1	1	3	1	1	0	2	1	1
chr5	5742394	5742701	SINE_2120	0	0	1	0	0	1	3	1	1	3	1	1	0	2	1	1
chr5	5758950	5759161	SINE_2121	2	1	3	2	1	1	1	0	5	9	5	6	1	2	7	1
chr5	5758950	5759161	SINE_2122	2	1	3	2	1	1	1	0	5	9	5	6	1	2	7	1
chr5	5776604	5776812	SINE_2123	3	1	1	2	2	3	2	2	10	9	12	10	15	10	12	7
chr5	5776604	5776812	SINE_2124	3	1	1	2	2	3	2	2	10	9	12	10	15	10	12	7
chr5	5816790	5816987	SINE_2125	7	2	13	8	7	13	6	10	17	18	26	20	31	20	9	13
chr5	5816790	5816987	SINE_2126	7	2	13	8	7	13	6	10	17	18	26	20	31	20	9	13
chr5	6168704	6168960	SINE_2127	40	22	31	28	25	25	18	26	13	11	19	12	20	17	6	1
chr5	6168704	6168960	SINE_2128	40	22	31	28	25	25	18	26	13	11	19	12	20	17	6	1
chr5	6257522	6257597	SINE_2129	3	1	4	3	5	4	2	5	11	11	9	8	6	7	17	19
chr5	6257522	6257597	SINE_2130	3	1	4	3	5	4	2	5	11	11	9	8	6	7	17	19
chr5	6583695	6583882	SINE_2131	12	14	9	6	6	5	4	8	8	11	19	7	6	7	4	3
chr5	6583695	6583882	SINE_2132	12	14	9	6	6	5	4	8	8	11	19	7	6	7	4	3
chr5	6733691	6733843	SINE_2133	0	0	1	0	4	5	6	13	1	0	0	2	19	12	7	6
chr5	6733691	6733843	SINE_2134	0	0	1	0	4	5	6	13	1	0	0	2	19	12	7	6
chr5	6750021	6750181	SINE_2135	6	4	6	9	12	21	12	23	9	13	17	8	45	35	36	28
chr5	6750021	6750181	SINE_2136	6	4	6	9	12	21	12	23	9	13	17	8	45	35	36	28
chr5	6769250	6769389	SINE_2137	2	2	3	2	17	17	8	9	4	2	4	4	40	26	28	20
chr5	6769250	6769389	SINE_2138	2	2	3	2	17	17	8	9	4	2	4	4	40	26	28	20
chr5	6803362	6803422	SINE_2139	6	2	6	3	3	8	9	8	6	6	6	4	13	9	17	10
chr5	6803362	6803422	SINE_2140	6	2	6	3	3	8	9	8	6	6	6	4	13	9	17	10
chr5	6846803	6846963	SINE_2141	2	2	7	3	17	17	21	27	5	5	6	3	48	35	40	32
chr5	6846803	6846963	SINE_2142	2	2	7	3	17	17	21	27	5	5	6	3	48	35	40	32
chr5	7355922	7356033	SINE_2143	2	3	4	7	5	7	6	4	15	15	14	13	22	11	8	8
chr5	7355922	7356033	SINE_2144	2	3	4	7	5	7	6	4	15	15	14	13	22	11	8	8
chr5	7682200	7682415	SINE_2145	4	7	8	4	6	9	6	8	15	17	19	15	18	17	12	15
chr5	7682200	7682415	SINE_2146	4	7	8	4	6	9	6	8	15	17	19	15	18	17	12	15
chr5	9727140	9727337	SINE_2147	7	4	8	4	7	7	5	8	18	27	22	17	33	20	12	20
chr5	9727140	9727337	SINE_2148	7	4	8	4	7	7	5	8	18	27	22	17	33	20	12	20
chr5	9771418	9771678	SINE_2149	17	13	9	13	9	11	4	5	29	28	39	17	28	24	36	21
chr5	9771418	9771678	SINE_2150	17	13	9	13	9	11	4	5	29	28	39	17	28	24	36	21
chr5	10434973	10435121	SINE_2151	11	4	14	11	14	6	11	15	15	14	17	7	15	22	13	10
chr5	10434973	10435121	SINE_2152	11	4	14	11	14	6	11	15	15	14	17	7	15	22	13	10
chr5	10995702	10995947	SINE_2153	10	12	14	14	19	14	14	31	31	35	39	18	49	33	28	31
chr5	10995702	10995947	SINE_2154	10	12	14	14	19	14	14	31	31	35	39	18	49	33	28	31
chr5	11367755	11367860	SINE_2155	7	4	7	2	1	2	4	4	3	5	5	2	5	0	4	3
chr5	11367755	11367860	SINE_2156	7	4	7	2	1	2	4	4	3	5	5	2	5	0	4	3
chr5	11588966	11589228	SINE_2157	27	30	35	30	8	16	13	17	22	21	18	24	16	9	12	9
