chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr6	8639676	8639780	DNA_13838	3	3	7	6	1	7	5	2	8	2	8	4	3	7	4	1
chr6	8688268	8688471	DNA_13839	32	28	28	27	24	32	26	34	32	46	41	42	44	35	23	16
chr6	8688268	8688471	DNA_13840	32	28	28	27	24	32	26	34	32	46	41	42	44	35	23	16
chr6	8688961	8689051	DNA_13841	10	6	6	9	5	9	7	11	12	9	10	7	11	10	4	4
chr6	8688961	8689051	DNA_13842	10	6	6	9	5	9	7	11	12	9	10	7	11	10	4	4
chr6	8691819	8692235	DNA_13843	6	7	12	11	9	12	9	17	17	8	19	11	13	9	5	5
chr6	8691819	8692235	DNA_13844	6	7	12	11	9	12	9	17	17	8	19	11	13	9	5	5
chr6	8693185	8693293	DNA_13845	2	2	6	3	0	1	1	2	10	9	10	7	2	6	3	3
chr6	8693185	8693293	DNA_13846	2	2	6	3	0	1	1	2	10	9	10	7	2	6	3	3
chr6	8717546	8717685	DNA_13847	4	3	3	3	0	0	0	0	7	12	7	9	0	0	0	0
chr6	8717546	8717685	DNA_13848	4	3	3	3	0	0	0	0	7	12	7	9	0	0	0	0
chr6	8743355	8743398	DNA_13849	2	0	5	0	5	8	2	2	6	7	4	4	7	3	3	2
chr6	8743355	8743398	DNA_13850	2	0	5	0	5	8	2	2	6	7	4	4	7	3	3	2
chr6	8743745	8746498	DNA_13851	79	55	56	64	56	51	54	71	80	100	104	82	96	77	76	70
chr6	8743745	8746498	DNA_13852	79	55	56	64	56	51	54	71	80	100	104	82	96	77	76	70
chr6	8758238	8759134	DNA_13853	189	127	164	133	69	78	62	93	133	181	156	123	118	89	97	94
chr6	8758238	8759134	DNA_13854	189	127	164	133	69	78	62	93	133	181	156	123	118	89	97	94
chr6	8760344	8760416	DNA_13855	24	26	27	28	14	10	11	16	19	19	17	12	19	10	16	8
chr6	8760344	8760416	DNA_13856	24	26	27	28	14	10	11	16	19	19	17	12	19	10	16	8
chr6	8787443	8788135	DNA_13857	20	11	14	9	8	10	6	8	39	39	67	37	23	20	27	16
chr6	8787443	8788135	DNA_13858	20	11	14	9	8	10	6	8	39	39	67	37	23	20	27	16
chr6	8795166	8796500	DNA_13859	135	85	143	114	89	99	92	109	216	286	300	248	178	136	134	125
chr6	8795166	8796500	DNA_13860	135	85	143	114	89	99	92	109	216	286	300	248	178	136	134	125
chr6	8796927	8797650	DNA_13861	74	42	73	64	44	66	38	45	150	183	179	125	101	65	78	66
chr6	8796927	8797650	DNA_13862	74	42	73	64	44	66	38	45	150	183	179	125	101	65	78	66
chr6	8817368	8818393	DNA_13863	26	25	23	23	20	19	20	25	20	32	28	36	42	29	26	15
chr6	8817368	8818393	DNA_13864	26	25	23	23	20	19	20	25	20	32	28	36	42	29	26	15
chr6	8823256	8827692	DNA_13865	1163	1409	1035	1523	1069	1355	991	1173	321	369	487	333	509	385	398	296
chr6	8823256	8827692	DNA_13866	1163	1409	1035	1523	1069	1355	991	1173	321	369	487	333	509	385	398	296
chr6	8828111	8828150	DNA_13867	15	11	6	15	27	34	18	23	3	4	5	5	2	4	1	3
chr6	8828111	8828150	DNA_13868	15	11	6	15	27	34	18	23	3	4	5	5	2	4	1	3
chr6	8831491	8836672	DNA_13869	813	965	642	1005	904	1220	949	1102	285	339	396	279	420	338	281	243
chr6	8831491	8836672	DNA_13870	813	965	642	1005	904	1220	949	1102	285	339	396	279	420	338	281	243
chr6	8854767	8854928	DNA_13871	5	4	7	9	5	6	5	11	13	15	25	18	24	9	21	14
chr6	8854767	8854928	DNA_13872	5	4	7	9	5	6	5	11	13	15	25	18	24	9	21	14
chr6	8855002	8856855	DNA_13873	59	39	40	27	47	69	40	53	107	122	131	112	142	104	141	81
chr6	8855002	8856855	DNA_13874	59	39	40	27	47	69	40	53	107	122	131	112	142	104	141	81
chr6	8914159	8916597	DNA_13875	171	129	132	120	137	136	114	162	132	191	173	118	183	130	45	43
chr6	8914159	8916597	DNA_13876	171	129	132	120	137	136	114	162	132	191	173	118	183	130	45	43
chr6	8940391	8943937	DNA_13877	187	150	171	152	145	178	135	181	193	253	247	161	273	173	114	75
chr6	8940391	8943937	DNA_13878	187	150	171	152	145	178	135	181	193	253	247	161	273	173	114	75
chr6	8960386	8964817	DNA_13879	1268	1689	1198	1769	1390	1941	1373	1542	402	465	651	395	676	482	503	429
chr6	8960386	8964817	DNA_13880	1268	1689	1198	1769	1390	1941	1373	1542	402	465	651	395	676	482	503	429
chr6	8965236	8965275	DNA_13881	9	14	11	16	37	42	37	35	5	9	6	5	8	6	3	4
chr6	8965236	8965275	DNA_13882	9	14	11	16	37	42	37	35	5	9	6	5	8	6	3	4
chr6	8968603	8971154	DNA_13883	622	691	526	797	485	737	547	655	188	208	264	221	392	263	317	221
chr6	8968603	8971154	DNA_13884	622	691	526	797	485	737	547	655	188	208	264	221	392	263	317	221
chr6	8971285	8983330	DNA_13885	2263	2574	1881	2762	2107	2795	2222	2762	710	902	1070	797	1301	1044	960	697
chr6	8971285	8983330	DNA_13886	2263	2574	1881	2762	2107	2795	2222	2762	710	902	1070	797	1301	1044	960	697
chr6	8987085	8993191	DNA_13887	984	1093	818	1160	849	1116	869	1053	310	369	430	311	593	389	414	290
chr6	8987085	8993191	DNA_13888	984	1093	818	1160	849	1116	869	1053	310	369	430	311	593	389	414	290
chr6	9189911	9189982	DNA_13889	11	8	14	7	5	2	2	10	14	15	22	13	19	5	13	10
chr6	9189911	9189982	DNA_13890	11	8	14	7	5	2	2	10	14	15	22	13	19	5	13	10
chr6	9235193	9235855	DNA_13891	25	17	15	23	28	30	25	29	46	58	66	38	65	58	42	32
chr6	9235193	9235855	DNA_13892	25	17	15	23	28	30	25	29	46	58	66	38	65	58	42	32
chr6	9327950	9328965	DNA_13893	66	31	60	56	47	62	44	63	95	114	133	92	156	108	118	93
chr6	9327950	9328965	DNA_13894	66	31	60	56	47	62	44	63	95	114	133	92	156	108	118	93
chr6	9398556	9398864	DNA_13895	47	37	56	39	34	40	35	54	17	36	29	22	35	29	21	14
chr6	9398556	9398864	DNA_13896	47	37	56	39	34	40	35	54	17	36	29	22	35	29	21	14
chr6	9445134	9445190	DNA_13897	1	0	1	0	3	3	5	4	1	2	3	2	15	6	4	3
chr6	9445134	9445190	DNA_13898	1	0	1	0	3	3	5	4	1	2	3	2	15	6	4	3
chr6	9485344	9486889	DNA_13899	48	31	34	45	46	65	43	82	98	101	128	89	141	100	110	72
chr6	9485344	9486889	DNA_13900	48	31	34	45	46	65	43	82	98	101	128	89	141	100	110	72
chr6	9488834	9491856	DNA_13901	112	59	105	88	106	144	108	159	188	201	224	174	298	209	243	197
chr6	9488834	9491856	DNA_13902	112	59	105	88	106	144	108	159	188	201	224	174	298	209	243	197
chr6	9592431	9592486	DNA_13903	5	4	3	3	0	0	1	0	2	6	5	1	0	0	0	0
chr6	9592431	9592486	DNA_13904	5	4	3	3	0	0	1	0	2	6	5	1	0	0	0	0
chr6	9618481	9619362	DNA_13905	31	18	22	23	22	31	30	44	54	73	63	46	79	70	63	42
chr6	9618481	9619362	DNA_13906	31	18	22	23	22	31	30	44	54	73	63	46	79	70	63	42
chr6	9674107	9674833	DNA_13907	100	94	83	71	57	77	64	74	19	26	24	15	24	28	4	6
chr6	9674107	9674833	DNA_13908	100	94	83	71	57	77	64	74	19	26	24	15	24	28	4	6
chr6	9696415	9696497	DNA_13909	10	2	14	12	8	6	6	15	13	9	8	3	15	16	24	9
chr6	9696415	9696497	DNA_13910	10	2	14	12	8	6	6	15	13	9	8	3	15	16	24	9
chr6	9696548	9696588	DNA_13911	0	1	1	3	3	2	2	4	5	1	4	1	8	4	14	8
chr6	9696548	9696588	DNA_13912	0	1	1	3	3	2	2	4	5	1	4	1	8	4	14	8
chr6	9847337	9847631	DNA_13913	6	9	5	8	23	23	19	17	22	20	24	16	25	16	4	4
chr6	9847337	9847631	DNA_13914	6	9	5	8	23	23	19	17	22	20	24	16	25	16	4	4
chr6	9848832	9849060	DNA_13915	23	12	16	9	19	15	10	16	11	26	22	18	21	20	11	14
chr6	9848832	9849060	DNA_13916	23	12	16	9	19	15	10	16	11	26	22	18	21	20	11	14
chr6	9858382	9858487	DNA_13917	4	2	7	2	6	4	3	4	6	10	11	10	16	12	15	13
chr6	9858382	9858487	DNA_13918	4	2	7	2	6	4	3	4	6	10	11	10	16	12	15	13
chr6	10112523	10112741	DNA_13919	6	2	7	5	11	7	7	19	8	12	12	4	21	22	15	20
chr6	10112523	10112741	DNA_13920	6	2	7	5	11	7	7	19	8	12	12	4	21	22	15	20
chr6	10114091	10114752	DNA_13921	17	4	10	9	18	27	8	38	29	26	33	19	75	62	66	43
chr6	10114091	10114752	DNA_13922	17	4	10	9	18	27	8	38	29	26	33	19	75	62	66	43
chr6	10121558	10121868	DNA_13923	14	12	7	6	1	2	0	0	2	2	2	3	1	1	4	0
chr6	10121558	10121868	DNA_13924	14	12	7	6	1	2	0	0	2	2	2	3	1	1	4	0
chr6	10123006	10123178	DNA_13925	5	3	5	3	0	0	0	1	5	3	6	2	0	0	1	1
chr6	10123006	10123178	DNA_13926	5	3	5	3	0	0	0	1	5	3	6	2	0	0	1	1
chr6	10144941	10146682	DNA_13927	84	61	82	77	71	79	79	87	136	190	175	157	233	150	150	131
chr6	10144941	10146682	DNA_13928	84	61	82	77	71	79	79	87	136	190	175	157	233	150	150	131
chr6	10147647	10148063	DNA_13929	24	14	30	25	28	19	22	35	27	45	30	28	53	36	37	25
chr6	10147647	10148063	DNA_13930	24	14	30	25	28	19	22	35	27	45	30	28	53	36	37	25
chr6	10212786	10212932	DNA_13931	4	4	3	4	5	6	7	13	7	11	9	7	13	9	9	5
chr6	10212786	10212932	DNA_13932	4	4	3	4	5	6	7	13	7	11	9	7	13	9	9	5
chr6	10286892	10287017	DNA_13933	11	2	4	0	1	3	4	5	15	27	30	22	9	5	7	5
chr6	10286892	10287017	DNA_13934	11	2	4	0	1	3	4	5	15	27	30	22	9	5	7	5
chr6	10460944	10461172	DNA_13935	28	21	17	22	22	16	17	21	13	19	8	14	20	18	12	3
chr6	10460944	10461172	DNA_13936	28	21	17	22	22	16	17	21	13	19	8	14	20	18	12	3
chr6	10553597	10555030	DNA_13937	22	25	17	10	23	26	15	16	35	43	45	26	53	37	41	25
chr6	10553597	10555030	DNA_13938	22	25	17	10	23	26	15	16	35	43	45	26	53	37	41	25
chr6	10555775	10556654	DNA_13939	34	10	25	16	11	15	13	9	28	33	30	25	34	27	37	35
chr6	10555775	10556654	DNA_13940	34	10	25	16	11	15	13	9	28	33	30	25	34	27	37	35
chr6	10574665	10575216	DNA_13941	0	1	0	0	1	1	0	2	1	1	1	1	3	5	4	1
chr6	10574665	10575216	DNA_13942	0	1	0	0	1	1	0	2	1	1	1	1	3	5	4	1
chr6	10591623	10593579	DNA_13943	58	40	33	47	28	37	44	42	70	94	116	85	83	59	76	42
chr6	10591623	10593579	DNA_13944	58	40	33	47	28	37	44	42	70	94	116	85	83	59	76	42
chr6	10635735	10635793	DNA_13945	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
chr6	10635735	10635793	DNA_13946	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
chr6	10637608	10637864	DNA_13947	7	10	9	15	15	16	13	21	16	22	22	20	30	25	29	27
chr6	10637608	10637864	DNA_13948	7	10	9	15	15	16	13	21	16	22	22	20	30	25	29	27
chr6	10791811	10792108	DNA_13949	114	97	86	98	67	74	56	59	12	22	14	23	41	35	44	29
chr6	10791811	10792108	DNA_13950	114	97	86	98	67	74	56	59	12	22	14	23	41	35	44	29
chr6	10795554	10795894	DNA_13951	27	23	29	31	12	3	11	11	29	36	26	27	17	19	23	20
chr6	10795554	10795894	DNA_13952	27	23	29	31	12	3	11	11	29	36	26	27	17	19	23	20
chr6	10802879	10804742	DNA_13953	128	99	111	108	104	132	100	121	121	156	165	107	212	154	183	133
chr6	10802879	10804742	DNA_13954	128	99	111	108	104	132	100	121	121	156	165	107	212	154	183	133
chr6	10822011	10822119	DNA_13955	22	22	14	23	7	10	11	11	19	31	29	15	28	8	11	14
chr6	10822011	10822119	DNA_13956	22	22	14	23	7	10	11	11	19	31	29	15	28	8	11	14
chr6	10822191	10822474	DNA_13957	26	11	25	24	13	16	14	19	47	50	67	41	55	32	43	33
chr6	10822191	10822474	DNA_13958	26	11	25	24	13	16	14	19	47	50	67	41	55	32	43	33
chr6	10837468	10837593	DNA_13959	4	2	7	11	5	9	7	5	11	17	20	12	14	13	15	13
chr6	10837468	10837593	DNA_13960	4	2	7	11	5	9	7	5	11	17	20	12	14	13	15	13
chr6	10847910	10848047	DNA_13961	4	2	1	0	5	6	7	6	12	13	24	10	26	19	15	20
chr6	10847910	10848047	DNA_13962	4	2	1	0	5	6	7	6	12	13	24	10	26	19	15	20
chr6	10853490	10853851	DNA_13963	13	6	16	5	14	17	6	9	25	34	37	30	45	28	37	25
chr6	10853490	10853851	DNA_13964	13	6	16	5	14	17	6	9	25	34	37	30	45	28	37	25
chr6	10859636	10859809	DNA_13965	10	4	7	8	3	7	8	8	12	20	26	22	29	14	16	19
chr6	10859636	10859809	DNA_13966	10	4	7	8	3	7	8	8	12	20	26	22	29	14	16	19
chr6	10934375	10936227	DNA_13967	324	361	296	337	216	266	226	268	73	100	116	69	173	112	93	75
chr6	10934375	10936227	DNA_13968	324	361	296	337	216	266	226	268	73	100	116	69	173	112	93	75
chr6	10971436	10971521	DNA_13969	7	3	4	10	6	10	5	12	13	17	18	9	16	11	18	12
chr6	10971436	10971521	DNA_13970	7	3	4	10	6	10	5	12	13	17	18	9	16	11	18	12
chr6	10971595	10972596	DNA_13971	40	19	36	31	39	56	45	49	75	85	94	70	156	111	113	91
chr6	10971595	10972596	DNA_13972	40	19	36	31	39	56	45	49	75	85	94	70	156	111	113	91
chr6	11132527	11132609	DNA_13973	3	0	4	4	5	5	0	2	11	5	13	11	11	6	13	12
chr6	11132527	11132609	DNA_13974	3	0	4	4	5	5	0	2	11	5	13	11	11	6	13	12
chr6	11134772	11135186	DNA_13975	20	18	20	22	30	32	39	53	21	28	38	20	36	29	19	12
chr6	11134772	11135186	DNA_13976	20	18	20	22	30	32	39	53	21	28	38	20	36	29	19	12
chr6	11152396	11153323	DNA_13977	295	324	235	279	89	107	82	111	18	44	36	24	43	37	10	18
chr6	11152396	11153323	DNA_13978	295	324	235	279	89	107	82	111	18	44	36	24	43	37	10	18
chr6	11165782	11165898	DNA_13979	5	7	6	1	7	4	9	11	11	14	16	8	18	6	17	8
chr6	11165782	11165898	DNA_13980	5	7	6	1	7	4	9	11	11	14	16	8	18	6	17	8
chr6	11189217	11189286	DNA_13981	5	8	7	1	0	3	4	2	1	1	0	1	3	1	4	2
chr6	11189217	11189286	DNA_13982	5	8	7	1	0	3	4	2	1	1	0	1	3	1	4	2
chr6	11204229	11204296	DNA_13983	14	5	9	4	3	2	0	0	10	6	6	3	3	4	2	1
chr6	11204229	11204296	DNA_13984	14	5	9	4	3	2	0	0	10	6	6	3	3	4	2	1
chr6	11289974	11290114	DNA_13985	30	36	17	30	12	19	22	39	9	16	13	15	16	17	5	3
chr6	11289974	11290114	DNA_13986	30	36	17	30	12	19	22	39	9	16	13	15	16	17	5	3
chr6	11290824	11290924	DNA_13987	15	8	11	7	14	11	14	19	8	14	12	3	9	10	4	3
chr6	11290824	11290924	DNA_13988	15	8	11	7	14	11	14	19	8	14	12	3	9	10	4	3
chr6	11291178	11291345	DNA_13989	18	10	10	13	10	10	17	18	12	17	17	16	24	14	9	8
chr6	11291178	11291345	DNA_13990	18	10	10	13	10	10	17	18	12	17	17	16	24	14	9	8
chr6	11293245	11293419	DNA_13991	7	6	4	7	4	11	2	12	19	18	17	21	31	20	28	21
chr6	11293245	11293419	DNA_13992	7	6	4	7	4	11	2	12	19	18	17	21	31	20	28	21
chr6	11302513	11302594	DNA_13993	2	1	6	2	6	6	8	8	10	9	7	10	17	8	13	9
chr6	11302513	11302594	DNA_13994	2	1	6	2	6	6	8	8	10	9	7	10	17	8	13	9
chr6	11303271	11303512	DNA_13995	7	9	2	8	15	17	17	16	0	3	6	4	3	10	5	4
chr6	11303271	11303512	DNA_13996	7	9	2	8	15	17	17	16	0	3	6	4	3	10	5	4
chr6	11341448	11342431	DNA_13997	4	2	3	0	17	22	11	23	3	9	6	3	40	30	21	23
chr6	11341448	11342431	DNA_13998	4	2	3	0	17	22	11	23	3	9	6	3	40	30	21	23
chr6	11359359	11359555	DNA_13999	1	1	1	5	9	4	1	6	2	2	0	2	18	7	7	4
chr6	11359359	11359555	DNA_14000	1	1	1	5	9	4	1	6	2	2	0	2	18	7	7	4
chr6	11368146	11368280	DNA_14001	1	0	0	1	2	3	2	4	0	0	0	0	4	5	4	4
chr6	11368146	11368280	DNA_14002	1	0	0	1	2	3	2	4	0	0	0	0	4	5	4	4
chr6	11369543	11370148	DNA_14003	45	28	22	24	25	30	20	43	36	38	39	25	62	40	37	24
chr6	11369543	11370148	DNA_14004	45	28	22	24	25	30	20	43	36	38	39	25	62	40	37	24
chr6	11378528	11378729	DNA_14005	15	8	11	10	12	15	15	14	16	11	13	7	30	14	15	13
chr6	11378528	11378729	DNA_14006	15	8	11	10	12	15	15	14	16	11	13	7	30	14	15	13
chr6	11455977	11456465	DNA_14007	21	6	19	16	23	13	11	18	37	35	39	19	57	40	35	31
chr6	11455977	11456465	DNA_14008	21	6	19	16	23	13	11	18	37	35	39	19	57	40	35	31
chr6	11524978	11525816	DNA_14009	43	44	42	43	36	36	25	51	40	56	64	38	40	21	8	7
chr6	11524978	11525816	DNA_14010	43	44	42	43	36	36	25	51	40	56	64	38	40	21	8	7
chr6	11526168	11527619	DNA_14011	126	110	94	118	128	154	126	140	76	109	93	88	58	48	18	15
chr6	11526168	11527619	DNA_14012	126	110	94	118	128	154	126	140	76	109	93	88	58	48	18	15
chr6	11528053	11530489	DNA_14013	118	99	115	92	116	128	108	140	198	239	291	192	336	225	306	208
chr6	11528053	11530489	DNA_14014	118	99	115	92	116	128	108	140	198	239	291	192	336	225	306	208
chr6	11532456	11532712	DNA_14015	8	3	15	11	12	6	11	9	26	34	22	21	31	17	23	21
chr6	11532456	11532712	DNA_14016	8	3	15	11	12	6	11	9	26	34	22	21	31	17	23	21
chr6	11532848	11533103	DNA_14017	14	8	10	10	11	11	5	10	19	26	28	19	41	22	23	21
chr6	11532848	11533103	DNA_14018	14	8	10	10	11	11	5	10	19	26	28	19	41	22	23	21
chr6	11534950	11535345	DNA_14019	11	5	16	6	7	13	10	16	24	38	32	22	47	42	41	36
chr6	11534950	11535345	DNA_14020	11	5	16	6	7	13	10	16	24	38	32	22	47	42	41	36
chr6	11542622	11542816	DNA_14021	21	23	25	11	30	60	29	45	36	36	40	34	48	40	43	33
chr6	11542622	11542816	DNA_14022	21	23	25	11	30	60	29	45	36	36	40	34	48	40	43	33
chr6	11549203	11553202	DNA_14023	121	96	125	108	151	188	144	228	169	206	289	175	460	328	352	323
chr6	11549203	11553202	DNA_14024	121	96	125	108	151	188	144	228	169	206	289	175	460	328	352	323
chr6	11820320	11820635	DNA_14025	55	42	30	39	37	45	31	39	20	15	23	17	24	20	13	7
chr6	11820320	11820635	DNA_14026	55	42	30	39	37	45	31	39	20	15	23	17	24	20	13	7
chr6	11823455	11823667	DNA_14027	54	40	45	44	29	35	35	55	11	9	17	14	15	10	4	1
chr6	11823455	11823667	DNA_14028	54	40	45	44	29	35	35	55	11	9	17	14	15	10	4	1
chr6	11825424	11826046	DNA_14029	74	56	53	43	26	24	28	37	13	22	22	12	18	19	12	8
chr6	11825424	11826046	DNA_14030	74	56	53	43	26	24	28	37	13	22	22	12	18	19	12	8
chr6	11843436	11843760	DNA_14031	54	76	59	58	48	62	64	82	24	22	33	21	27	24	20	5
chr6	11843436	11843760	DNA_14032	54	76	59	58	48	62	64	82	24	22	33	21	27	24	20	5
chr6	11861477	11861957	DNA_14033	22	11	20	16	21	19	19	32	33	32	35	36	48	37	32	30
chr6	11861477	11861957	DNA_14034	22	11	20	16	21	19	19	32	33	32	35	36	48	37	32	30
chr6	11862844	11862901	DNA_14035	5	4	4	1	2	5	4	6	3	15	10	5	7	8	14	7
chr6	11862844	11862901	DNA_14036	5	4	4	1	2	5	4	6	3	15	10	5	7	8	14	7
chr6	12100260	12101271	DNA_14037	70	44	85	65	40	59	27	51	134	154	176	128	113	79	104	81
chr6	12100260	12101271	DNA_14038	70	44	85	65	40	59	27	51	134	154	176	128	113	79	104	81
chr6	12241499	12243112	DNA_14039	70	62	74	80	80	105	117	110	98	106	113	89	156	115	104	78
chr6	12241499	12243112	DNA_14040	70	62	74	80	80	105	117	110	98	106	113	89	156	115	104	78
chr6	12245528	12245660	DNA_14041	9	4	13	6	13	15	15	19	16	16	18	10	23	13	20	10
chr6	12245528	12245660	DNA_14042	9	4	13	6	13	15	15	19	16	16	18	10	23	13	20	10
chr6	12246724	12247473	DNA_14043	42	27	35	46	18	24	29	34	34	40	47	29	86	60	63	47
chr6	12246724	12247473	DNA_14044	42	27	35	46	18	24	29	34	34	40	47	29	86	60	63	47
chr6	12619653	12619743	DNA_14045	8	5	6	11	9	9	13	13	21	16	21	22	21	21	25	21
chr6	12619653	12619743	DNA_14046	8	5	6	11	9	9	13	13	21	16	21	22	21	21	25	21
chr6	12810511	12810985	DNA_14047	41	32	36	42	23	36	29	41	24	27	46	30	35	28	20	19
chr6	12810511	12810985	DNA_14048	41	32	36	42	23	36	29	41	24	27	46	30	35	28	20	19
chr6	13092089	13092166	DNA_14049	1	3	6	7	1	4	3	1	6	7	11	12	7	9	9	1
chr6	13092089	13092166	DNA_14050	1	3	6	7	1	4	3	1	6	7	11	12	7	9	9	1
chr6	13095704	13097179	DNA_14051	178	186	175	185	99	113	112	140	116	119	131	122	159	111	113	86
chr6	13095704	13097179	DNA_14052	178	186	175	185	99	113	112	140	116	119	131	122	159	111	113	86
chr6	13097237	13097490	DNA_14053	12	7	7	9	9	19	19	19	16	21	17	6	29	29	25	16
chr6	13097237	13097490	DNA_14054	12	7	7	9	9	19	19	19	16	21	17	6	29	29	25	16
chr6	13099930	13099983	DNA_14055	1	2	6	3	4	2	4	6	4	12	7	5	12	10	9	10
chr6	13099930	13099983	DNA_14056	1	2	6	3	4	2	4	6	4	12	7	5	12	10	9	10
chr6	13100173	13100323	DNA_14057	3	2	10	5	8	11	7	11	18	17	13	14	37	22	26	13
chr6	13100173	13100323	DNA_14058	3	2	10	5	8	11	7	11	18	17	13	14	37	22	26	13
chr6	13100390	13100503	DNA_14059	4	1	1	6	4	6	6	3	11	8	13	6	17	4	15	8
chr6	13100390	13100503	DNA_14060	4	1	1	6	4	6	6	3	11	8	13	6	17	4	15	8
chr6	13111250	13111327	DNA_14061	2	4	4	4	6	3	9	8	11	17	8	8	18	14	8	12
chr6	13111250	13111327	DNA_14062	2	4	4	4	6	3	9	8	11	17	8	8	18	14	8	12
chr6	13130913	13131177	DNA_14063	17	11	9	18	4	21	7	21	27	22	26	16	36	27	20	13
chr6	13130913	13131177	DNA_14064	17	11	9	18	4	21	7	21	27	22	26	16	36	27	20	13
chr6	13253147	13253491	DNA_14065	57	50	51	40	26	32	34	38	21	33	26	26	26	27	13	7
chr6	13253147	13253491	DNA_14066	57	50	51	40	26	32	34	38	21	33	26	26	26	27	13	7
chr6	13376154	13376239	DNA_14067	3	1	8	4	5	6	2	4	6	13	13	9	14	11	11	12
chr6	13376154	13376239	DNA_14068	3	1	8	4	5	6	2	4	6	13	13	9	14	11	11	12
chr6	13405089	13405651	DNA_14069	36	25	33	30	33	53	40	33	46	31	50	43	42	28	32	32
chr6	13405089	13405651	DNA_14070	36	25	33	30	33	53	40	33	46	31	50	43	42	28	32	32
chr6	13406195	13406913	DNA_14071	17	16	22	13	12	15	12	18	18	24	28	18	30	16	25	19
chr6	13406195	13406913	DNA_14072	17	16	22	13	12	15	12	18	18	24	28	18	30	16	25	19
chr6	13413441	13413530	DNA_14073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6	13413441	13413530	DNA_14074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6	13439464	13440002	DNA_14075	113	94	98	115	82	73	111	134	92	95	106	76	135	94	80	59
chr6	13439464	13440002	DNA_14076	113	94	98	115	82	73	111	134	92	95	106	76	135	94	80	59
chr6	13555208	13556254	DNA_14077	49	33	50	40	51	80	54	85	89	130	111	90	158	94	132	87
chr6	13555208	13556254	DNA_14078	49	33	50	40	51	80	54	85	89	130	111	90	158	94	132	87
chr6	13570309	13570599	DNA_14079	12	12	18	16	10	12	8	17	19	31	27	20	36	20	20	21
chr6	13570309	13570599	DNA_14080	12	12	18	16	10	12	8	17	19	31	27	20	36	20	20	21
chr6	13769606	13769847	DNA_14081	30	35	40	20	7	23	12	14	12	16	12	6	16	11	7	3
chr6	13769606	13769847	DNA_14082	30	35	40	20	7	23	12	14	12	16	12	6	16	11	7	3
chr6	13841250	13841313	DNA_14083	2	2	3	2	4	7	2	7	9	13	13	7	9	7	14	10
chr6	13841250	13841313	DNA_14084	2	2	3	2	4	7	2	7	9	13	13	7	9	7	14	10
chr6	13993033	13993145	DNA_14085	2	0	1	2	8	6	3	2	7	17	17	9	15	14	24	12
chr6	13993033	13993145	DNA_14086	2	0	1	2	8	6	3	2	7	17	17	9	15	14	24	12
chr6	14101552	14101810	DNA_14087	8	5	9	10	7	16	11	14	8	16	15	15	20	18	26	10
chr6	14101552	14101810	DNA_14088	8	5	9	10	7	16	11	14	8	16	15	15	20	18	26	10
chr6	14426441	14426483	DNA_14089	2	1	3	2	2	4	4	8	9	9	7	5	11	3	9	16
chr6	14426441	14426483	DNA_14090	2	1	3	2	2	4	4	8	9	9	7	5	11	3	9	16
chr6	14474867	14474938	DNA_14091	4	8	5	10	1	4	2	0	4	3	2	2	1	1	1	1
chr6	14474867	14474938	DNA_14092	4	8	5	10	1	4	2	0	4	3	2	2	1	1	1	1
chr6	14500456	14500527	DNA_14093	8	6	4	12	2	1	1	1	4	4	5	6	0	1	1	0
chr6	14500456	14500527	DNA_14094	8	6	4	12	2	1	1	1	4	4	5	6	0	1	1	0
chr6	14562550	14563005	DNA_14095	8	9	13	8	12	9	8	14	19	12	24	15	26	12	10	13
chr6	14562550	14563005	DNA_14096	8	9	13	8	12	9	8	14	19	12	24	15	26	12	10	13
chr6	14564398	14564619	DNA_14097	3	2	5	5	1	1	0	2	3	10	7	1	2	5	0	2
chr6	14564398	14564619	DNA_14098	3	2	5	5	1	1	0	2	3	10	7	1	2	5	0	2
chr6	14598897	14598937	DNA_14099	0	0	0	1	0	2	1	0	0	0	2	0	2	2	4	0
chr6	14598897	14598937	DNA_14100	0	0	0	1	0	2	1	0	0	0	2	0	2	2	4	0
chr6	14646736	14646818	DNA_14101	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1
chr6	14646736	14646818	DNA_14102	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1
chr6	14712199	14712573	DNA_14103	49	44	43	39	39	33	33	50	27	43	42	24	75	59	59	42
chr6	14712199	14712573	DNA_14104	49	44	43	39	39	33	33	50	27	43	42	24	75	59	59	42
chr6	14718746	14721670	DNA_14105	114	93	117	84	153	174	129	155	150	197	196	140	193	159	163	123
chr6	14718746	14721670	DNA_14106	114	93	117	84	153	174	129	155	150	197	196	140	193	159	163	123
