chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr13	12234550	12234797	DNA_6112	85	53	64	46	0	4	1	1	2	1
chr13	12235399	12236170	DNA_6113	210	144	256	162	0	6	0	1	4	3
chr13	12235399	12236170	DNA_6114	210	144	256	162	0	6	0	1	4	3
chr13	12236349	12236594	DNA_6115	66	42	83	55	0	4	0	1	3	2
chr13	12236349	12236594	DNA_6116	66	42	83	55	0	4	0	1	3	2
chr13	12236810	12237001	DNA_6117	55	37	57	43	0	3	1	1	1	1
chr13	12236810	12237001	DNA_6118	55	37	57	43	0	3	1	1	1	1
chr13	12243900	12244242	DNA_6119	144	82	62	55	0	10	3	1	7	2
chr13	12243900	12244242	DNA_6120	144	82	62	55	0	10	3	1	7	2
chr13	12248769	12248889	DNA_6121	35	25	33	28	0	2	0	0	0	1
chr13	12248769	12248889	DNA_6122	35	25	33	28	0	2	0	0	0	1
chr13	12250325	12250631	DNA_6123	77	69	87	74	0	7	1	2	4	6
chr13	12250325	12250631	DNA_6124	77	69	87	74	0	7	1	2	4	6
chr13	12250814	12250947	DNA_6125	44	19	41	30	0	0	0	0	0	0
chr13	12250814	12250947	DNA_6126	44	19	41	30	0	0	0	0	0	0
chr13	12251380	12251637	DNA_6127	87	52	64	55	0	5	1	0	2	4
chr13	12251380	12251637	DNA_6128	87	52	64	55	0	5	1	0	2	4
chr13	12252066	12252535	DNA_6129	132	96	141	101	0	15	0	2	5	8
chr13	12252066	12252535	DNA_6130	132	96	141	101	0	15	0	2	5	8
chr13	12252824	12253206	DNA_6131	111	78	111	83	0	21	3	2	6	10
chr13	12252824	12253206	DNA_6132	111	78	111	83	0	21	3	2	6	10
chr13	12254015	12254200	DNA_6133	62	51	46	27	0	4	0	0	3	1
chr13	12254015	12254200	DNA_6134	62	51	46	27	0	4	0	0	3	1
chr13	12255377	12255597	DNA_6135	76	58	48	39	0	3	0	1	2	0
chr13	12255377	12255597	DNA_6136	76	58	48	39	0	3	0	1	2	0
chr13	12256812	12257064	DNA_6137	72	58	76	47	0	1	0	0	0	1
chr13	12256812	12257064	DNA_6138	72	58	76	47	0	1	0	0	0	1
chr13	12272737	12273091	DNA_6139	114	86	86	69	0	8	3	0	4	4
chr13	12272737	12273091	DNA_6140	114	86	86	69	0	8	3	0	4	4
chr13	12273919	12274060	DNA_6141	44	23	45	30	0	5	1	1	3	4
chr13	12273919	12274060	DNA_6142	44	23	45	30	0	5	1	1	3	4
chr13	12275035	12275119	DNA_6143	25	16	26	18	0	2	1	1	0	0
chr13	12275035	12275119	DNA_6144	25	16	26	18	0	2	1	1	0	0
chr13	12283846	12284019	DNA_6145	58	35	47	34	0	7	0	1	2	2
chr13	12283846	12284019	DNA_6146	58	35	47	34	0	7	0	1	2	2
chr13	12297371	12298683	DNA_6147	418	275	316	304	0	57	10	17	27	29
chr13	12297371	12298683	DNA_6148	418	275	316	304	0	57	10	17	27	29
chr13	12301691	12303890	DNA_6149	711	437	661	391	0	69	14	14	40	31
chr13	12301691	12303890	DNA_6150	711	437	661	391	0	69	14	14	40	31
chr13	12309024	12309992	DNA_6151	213	241	271	244	0	58	7	15	24	32
chr13	12309024	12309992	DNA_6152	213	241	271	244	0	58	7	15	24	32
chr13	12310266	12310520	DNA_6153	57	50	77	71	0	15	4	3	4	8
chr13	12310266	12310520	DNA_6154	57	50	77	71	0	15	4	3	4	8
chr13	12329833	12330196	DNA_6155	131	69	84	80	0	11	2	2	7	8
chr13	12329833	12330196	DNA_6156	131	69	84	80	0	11	2	2	7	8
chr13	12330428	12331167	DNA_6157	246	167	186	141	0	29	4	5	18	14
chr13	12330428	12331167	DNA_6158	246	167	186	141	0	29	4	5	18	14
chr13	12331594	12332317	DNA_6159	192	110	257	165	0	22	4	1	7	13
chr13	12331594	12332317	DNA_6160	192	110	257	165	0	22	4	1	7	13
chr13	12382525	12382729	DNA_6161	56	49	58	42	0	7	4	0	2	3
chr13	12382525	12382729	DNA_6162	56	49	58	42	0	7	4	0	2	3
chr13	12382905	12383113	DNA_6163	53	56	70	30	0	7	1	1	3	2
chr13	12382905	12383113	DNA_6164	53	56	70	30	0	7	1	1	3	2
chr13	12383329	12383416	DNA_6165	27	28	13	20	0	5	0	1	1	1
chr13	12383329	12383416	DNA_6166	27	28	13	20	0	5	0	1	1	1
chr13	12416790	12416857	DNA_6167	14	20	16	18	0	5	2	0	3	2
chr13	12416790	12416857	DNA_6168	14	20	16	18	0	5	2	0	3	2
chr13	12418622	12418833	DNA_6169	54	37	81	40	0	2	0	0	2	1
chr13	12418622	12418833	DNA_6170	54	37	81	40	0	2	0	0	2	1
chr13	12419043	12419479	DNA_6171	118	97	130	92	0	25	2	5	13	13
chr13	12419043	12419479	DNA_6172	118	97	130	92	0	25	2	5	13	13
chr13	12443056	12444894	DNA_6173	604	306	539	390	0	11	2	0	7	3
chr13	12443056	12444894	DNA_6174	604	306	539	390	0	11	2	0	7	3
chr13	12531870	12531987	DNA_6175	38	31	21	28	0	4	0	1	1	1
chr13	12531870	12531987	DNA_6176	38	31	21	28	0	4	0	1	1	1
chr13	12532582	12533100	DNA_6177	156	126	131	106	0	20	4	3	12	6
chr13	12532582	12533100	DNA_6178	156	126	131	106	0	20	4	3	12	6
chr13	12577893	12579031	DNA_6179	353	250	295	241	0	56	11	10	19	21
chr13	12577893	12579031	DNA_6180	353	250	295	241	0	56	11	10	19	21
chr13	12597210	12597461	DNA_6181	63	59	55	75	0	3	0	0	2	3
chr13	12597210	12597461	DNA_6182	63	59	55	75	0	3	0	0	2	3
chr13	12597597	12597844	DNA_6183	77	51	70	50	0	4	0	1	2	2
chr13	12597597	12597844	DNA_6184	77	51	70	50	0	4	0	1	2	2
chr13	12597905	12598704	DNA_6185	219	165	243	173	0	9	2	3	5	5
chr13	12597905	12598704	DNA_6186	219	165	243	173	0	9	2	3	5	5
chr13	12605775	12609643	DNA_6187	1253	795	1072	749	0	141	22	28	75	73
chr13	12605775	12609643	DNA_6188	1253	795	1072	749	0	141	22	28	75	73
chr13	12618368	12619362	DNA_6189	295	210	280	210	0	26	1	7	13	6
chr13	12618368	12619362	DNA_6190	295	210	280	210	0	26	1	7	13	6
chr13	12622756	12622975	DNA_6191	77	47	53	43	0	5	0	1	4	5
chr13	12622756	12622975	DNA_6192	77	47	53	43	0	5	0	1	4	5
chr13	12624713	12625087	DNA_6193	108	83	100	84	0	18	3	2	8	7
chr13	12624713	12625087	DNA_6194	108	83	100	84	0	18	3	2	8	7
chr13	12625927	12626060	DNA_6195	32	21	57	24	0	4	1	2	3	3
chr13	12625927	12626060	DNA_6196	32	21	57	24	0	4	1	2	3	3
chr13	12628810	12629088	DNA_6197	80	59	69	71	0	13	5	3	5	6
chr13	12628810	12629088	DNA_6198	80	59	69	71	0	13	5	3	5	6
chr13	12643471	12645166	DNA_6199	511	364	442	379	0	69	14	12	35	27
chr13	12643471	12645166	DNA_6200	511	364	442	379	0	69	14	12	35	27
chr13	12646113	12646329	DNA_6201	73	48	53	43	0	8	4	1	5	3
chr13	12646113	12646329	DNA_6202	73	48	53	43	0	8	4	1	5	3
chr13	12693713	12694380	DNA_6203	194	127	205	142	0	25	3	4	12	14
chr13	12693713	12694380	DNA_6204	194	127	205	142	0	25	3	4	12	14
chr13	12709405	12709528	DNA_6205	31	27	34	32	0	6	1	2	1	4
chr13	12709405	12709528	DNA_6206	31	27	34	32	0	6	1	2	1	4
chr13	12713503	12713745	DNA_6207	78	37	81	47	0	7	0	1	2	4
chr13	12713503	12713745	DNA_6208	78	37	81	47	0	7	0	1	2	4
chr13	12715570	12715891	DNA_6209	103	52	108	59	0	10	3	1	6	4
chr13	12715570	12715891	DNA_6210	103	52	108	59	0	10	3	1	6	4
chr13	12779607	12779686	DNA_6211	24	19	27	10	0	2	0	0	2	2
chr13	12779607	12779686	DNA_6212	24	19	27	10	0	2	0	0	2	2
chr13	12808390	12808740	DNA_6213	74	103	92	82	0	26	1	10	7	9
chr13	12808390	12808740	DNA_6214	74	103	92	82	0	26	1	10	7	9
chr13	12808843	12809726	DNA_6215	236	220	234	194	0	58	9	13	23	20
chr13	12808843	12809726	DNA_6216	236	220	234	194	0	58	9	13	23	20
chr13	12814230	12823106	DNA_6217	2477	2338	2114	1948	0	578	103	115	273	229
chr13	12814230	12823106	DNA_6218	2477	2338	2114	1948	0	578	103	115	273	229
chr13	12827851	12832503	DNA_6219	1226	1198	1071	1158	0	346	72	65	156	124
chr13	12827851	12832503	DNA_6220	1226	1198	1071	1158	0	346	72	65	156	124
chr13	12832641	12832913	DNA_6221	70	77	51	75	0	29	4	6	11	9
chr13	12832641	12832913	DNA_6222	70	77	51	75	0	29	4	6	11	9
chr13	12832976	12835596	DNA_6223	758	680	580	603	0	195	40	35	74	66
chr13	12832976	12835596	DNA_6224	758	680	580	603	0	195	40	35	74	66
chr13	12836597	12840925	DNA_6225	1081	992	976	1280	0	341	86	53	133	167
chr13	12836597	12840925	DNA_6226	1081	992	976	1280	0	341	86	53	133	167
chr13	12841536	12845348	DNA_6227	1180	792	1045	796	0	139	17	28	71	58
chr13	12841536	12845348	DNA_6228	1180	792	1045	796	0	139	17	28	71	58
chr13	12847331	12854183	DNA_6229	2120	1369	1857	1507	0	253	55	47	119	102
chr13	12847331	12854183	DNA_6230	2120	1369	1857	1507	0	253	55	47	119	102
chr13	12923422	12923615	DNA_6231	51	37	70	36	0	8	2	2	3	2
chr13	12923422	12923615	DNA_6232	51	37	70	36	0	8	2	2	3	2
chr13	12956629	12956677	DNA_6233	12	6	18	13	0	2	0	0	0	2
chr13	12956629	12956677	DNA_6234	12	6	18	13	0	2	0	0	0	2
chr13	13045770	13045960	DNA_6235	42	32	50	67	0	11	3	3	4	4
chr13	13045770	13045960	DNA_6236	42	32	50	67	0	11	3	3	4	4
chr13	13047823	13048246	DNA_6237	118	99	100	107	0	25	3	5	8	11
chr13	13047823	13048246	DNA_6238	118	99	100	107	0	25	3	5	8	11
chr13	13144074	13144356	DNA_6239	91	51	79	62	0	19	3	3	7	10
chr13	13144074	13144356	DNA_6240	91	51	79	62	0	19	3	3	7	10
chr13	13144433	13144494	DNA_6241	16	17	19	10	0	5	0	2	2	2
chr13	13144433	13144494	DNA_6242	16	17	19	10	0	5	0	2	2	2
chr13	13214674	13215639	DNA_6243	261	217	286	202	0	23	4	3	9	14
chr13	13214674	13215639	DNA_6244	261	217	286	202	0	23	4	3	9	14
chr13	13222519	13222726	DNA_6245	52	37	69	50	0	7	0	2	3	2
chr13	13222519	13222726	DNA_6246	52	37	69	50	0	7	0	2	3	2
chr13	13317601	13318083	DNA_6247	157	83	149	94	0	16	4	1	8	9
chr13	13317601	13318083	DNA_6248	157	83	149	94	0	16	4	1	8	9
chr13	13325253	13325387	DNA_6249	43	16	54	22	0	1	1	0	1	1
chr13	13325253	13325387	DNA_6250	43	16	54	22	0	1	1	0	1	1
chr13	13386799	13387060	DNA_6251	69	49	88	56	0	8	0	0	4	3
chr13	13386799	13387060	DNA_6252	69	49	88	56	0	8	0	0	4	3
chr13	13420459	13420545	DNA_6253	28	18	24	17	0	2	1	1	1	1
chr13	13420459	13420545	DNA_6254	28	18	24	17	0	2	1	1	1	1
chr13	13519522	13519755	DNA_6255	58	59	72	45	0	16	1	5	7	10
chr13	13519522	13519755	DNA_6256	58	59	72	45	0	16	1	5	7	10
chr13	13578694	13578779	DNA_6257	26	21	24	15	0	2	0	0	1	1
chr13	13578694	13578779	DNA_6258	26	21	24	15	0	2	0	0	1	1
chr13	13610219	13610615	DNA_6259	108	94	116	79	0	6	0	2	3	3
chr13	13610219	13610615	DNA_6260	108	94	116	79	0	6	0	2	3	3
chr13	13746510	13747759	DNA_6261	388	266	374	222	0	54	7	12	34	23
chr13	13746510	13747759	DNA_6262	388	266	374	222	0	54	7	12	34	23
chr13	13843002	13844307	DNA_6263	399	251	383	273	0	59	17	16	24	30
chr13	13843002	13844307	DNA_6264	399	251	383	273	0	59	17	16	24	30
chr13	13850308	13850439	DNA_6265	35	27	34	36	0	6	2	1	3	4
chr13	13850308	13850439	DNA_6266	35	27	34	36	0	6	2	1	3	4
chr13	13922317	13922514	DNA_6267	44	44	54	56	0	19	3	3	9	12
chr13	13922317	13922514	DNA_6268	44	44	54	56	0	19	3	3	9	12
chr13	13957223	13958634	DNA_6269	419	264	456	273	0	30	7	5	18	14
chr13	13957223	13958634	DNA_6270	419	264	456	273	0	30	7	5	18	14
chr13	13966198	13966603	DNA_6271	118	93	105	90	0	19	2	7	8	11
chr13	13966198	13966603	DNA_6272	118	93	105	90	0	19	2	7	8	11
chr13	13969134	13969239	DNA_6273	38	10	34	24	0	0	0	0	0	0
chr13	13969134	13969239	DNA_6274	38	10	34	24	0	0	0	0	0	0
chr13	13969482	13969578	DNA_6275	25	15	41	16	0	0	0	0	0	0
chr13	13969482	13969578	DNA_6276	25	15	41	16	0	0	0	0	0	0
chr13	13979518	13979627	DNA_6277	38	13	36	23	0	0	0	0	0	0
chr13	13979518	13979627	DNA_6278	38	13	36	23	0	0	0	0	0	0
chr13	13979874	13979968	DNA_6279	23	14	40	18	0	1	0	0	1	0
chr13	13979874	13979968	DNA_6280	23	14	40	18	0	1	0	0	1	0
chr13	13984248	13984404	DNA_6281	45	36	44	32	0	11	1	1	10	8
chr13	13984248	13984404	DNA_6282	45	36	44	32	0	11	1	1	10	8
chr13	13984653	13984905	DNA_6283	84	57	68	44	0	10	2	1	4	5
chr13	13984653	13984905	DNA_6284	84	57	68	44	0	10	2	1	4	5
chr13	13985789	13985902	DNA_6285	30	23	36	25	0	5	1	1	2	4
chr13	13985789	13985902	DNA_6286	30	23	36	25	0	5	1	1	2	4
chr13	14111486	14112370	DNA_6287	226	198	255	206	0	39	5	5	26	23
chr13	14111486	14112370	DNA_6288	226	198	255	206	0	39	5	5	26	23
chr13	14305402	14306220	DNA_6289	244	166	231	178	0	15	2	2	7	7
chr13	14305402	14306220	DNA_6290	244	166	231	178	0	15	2	2	7	7
chr13	14317902	14318037	DNA_6291	29	28	47	32	0	7	1	0	4	4
chr13	14317902	14318037	DNA_6292	29	28	47	32	0	7	1	0	4	4
chr13	14333126	14335714	DNA_6293	810	443	900	436	0	30	7	9	15	17
chr13	14333126	14335714	DNA_6294	810	443	900	436	0	30	7	9	15	17
chr13	14349150	14349197	DNA_6295	14	8	16	10	0	2	0	1	0	0
chr13	14349150	14349197	DNA_6296	14	8	16	10	0	2	0	1	0	0
chr13	14412960	14413381	DNA_6297	115	100	119	88	0	20	1	8	6	9
chr13	14412960	14413381	DNA_6298	115	100	119	88	0	20	1	8	6	9
chr13	14479382	14482068	DNA_6299	843	452	933	459	0	39	6	7	17	17
chr13	14479382	14482068	DNA_6300	843	452	933	459	0	39	6	7	17	17
chr13	14534230	14535219	DNA_6301	237	213	321	219	0	43	9	5	14	24
chr13	14534230	14535219	DNA_6302	237	213	321	219	0	43	9	5	14	24
chr13	14595037	14595437	DNA_6303	119	62	124	96	0	16	4	4	11	7
chr13	14595037	14595437	DNA_6304	119	62	124	96	0	16	4	4	11	7
chr13	14618467	14621474	DNA_6305	875	668	910	555	0	71	13	15	33	32
chr13	14618467	14621474	DNA_6306	875	668	910	555	0	71	13	15	33	32
chr13	14629310	14630644	DNA_6307	423	249	389	274	0	55	16	13	19	31
chr13	14629310	14630644	DNA_6308	423	249	389	274	0	55	16	13	19	31
chr13	14660900	14661264	DNA_6309	100	78	111	76	0	12	4	1	2	5
chr13	14660900	14661264	DNA_6310	100	78	111	76	0	12	4	1	2	5
chr13	14662703	14663042	DNA_6311	95	75	109	61	0	4	0	0	2	2
chr13	14662703	14663042	DNA_6312	95	75	109	61	0	4	0	0	2	2
chr13	14672593	14672753	DNA_6313	44	22	55	40	0	3	0	0	1	2
chr13	14672593	14672753	DNA_6314	44	22	55	40	0	3	0	0	1	2
chr13	14673842	14674207	DNA_6315	106	83	104	73	0	24	1	2	15	11
chr13	14673842	14674207	DNA_6316	106	83	104	73	0	24	1	2	15	11
chr13	14733212	14733547	DNA_6317	122	51	87	76	0	9	1	0	5	8
chr13	14733212	14733547	DNA_6318	122	51	87	76	0	9	1	0	5	8
chr13	14762709	14762881	DNA_6319	57	28	52	36	0	1	0	1	0	0
chr13	14762709	14762881	DNA_6320	57	28	52	36	0	1	0	1	0	0
chr13	14763075	14764541	DNA_6321	474	269	448	276	0	44	11	8	25	20
chr13	14763075	14764541	DNA_6322	474	269	448	276	0	44	11	8	25	20
chr13	14797061	14797411	DNA_6323	130	51	92	78	0	6	1	0	4	6
chr13	14797061	14797411	DNA_6324	130	51	92	78	0	6	1	0	4	6
chr13	14993321	14993831	DNA_6325	178	89	155	89	0	12	2	3	6	4
chr13	14993321	14993831	DNA_6326	178	89	155	89	0	12	2	3	6	4
chr13	15029409	15029502	DNA_6327	27	21	27	19	0	2	1	2	2	1
chr13	15029409	15029502	DNA_6328	27	21	27	19	0	2	1	2	2	1
chr13	15066583	15066652	DNA_6329	27	11	21	11	0	1	1	1	0	0
chr13	15066583	15066652	DNA_6330	27	11	21	11	0	1	1	1	0	0
chr13	15069515	15069739	DNA_6331	65	45	60	55	0	11	4	5	6	6
chr13	15069515	15069739	DNA_6332	65	45	60	55	0	11	4	5	6	6
chr13	15100830	15100908	DNA_6333	23	11	27	18	0	1	1	0	1	1
chr13	15100830	15100908	DNA_6334	23	11	27	18	0	1	1	0	1	1
chr13	15177734	15177857	DNA_6335	35	27	39	23	0	4	2	1	3	1
chr13	15177734	15177857	DNA_6336	35	27	39	23	0	4	2	1	3	1
chr13	15232965	15233482	DNA_6337	162	80	169	107	0	25	2	0	13	14
chr13	15232965	15233482	DNA_6338	162	80	169	107	0	25	2	0	13	14
chr13	15270560	15271060	DNA_6339	157	75	169	100	0	23	2	0	12	14
chr13	15270560	15271060	DNA_6340	157	75	169	100	0	23	2	0	12	14
chr13	15469615	15469825	DNA_6341	45	42	80	44	0	11	0	4	5	7
chr13	15469615	15469825	DNA_6342	45	42	80	44	0	11	0	4	5	7
chr13	15473777	15474696	DNA_6343	288	178	263	191	0	51	4	7	24	22
chr13	15473777	15474696	DNA_6344	288	178	263	191	0	51	4	7	24	22
chr13	15508862	15509679	DNA_6345	233	160	243	182	0	33	4	8	11	20
chr13	15508862	15509679	DNA_6346	233	160	243	182	0	33	4	8	11	20
chr13	15511428	15511820	DNA_6347	126	71	109	87	0	17	5	1	8	7
chr13	15511428	15511820	DNA_6348	126	71	109	87	0	17	5	1	8	7
chr13	15534134	15534503	DNA_6349	103	92	102	73	0	10	1	3	3	6
chr13	15534134	15534503	DNA_6350	103	92	102	73	0	10	1	3	3	6
chr13	15551564	15552871	DNA_6351	389	245	414	260	0	36	2	10	13	23
chr13	15551564	15552871	DNA_6352	389	245	414	260	0	36	2	10	13	23
chr13	15553210	15554295	DNA_6353	295	231	341	219	0	15	2	5	8	7
chr13	15553210	15554295	DNA_6354	295	231	341	219	0	15	2	5	8	7
chr13	15558213	15558290	DNA_6355	25	18	18	17	0	4	0	1	1	1
chr13	15558213	15558290	DNA_6356	25	18	18	17	0	4	0	1	1	1
chr13	15597876	15597987	DNA_6357	35	34	24	19	0	6	0	2	2	2
chr13	15597876	15597987	DNA_6358	35	34	24	19	0	6	0	2	2	2
chr13	15600495	15600690	DNA_6359	53	50	47	46	0	17	2	5	9	8
chr13	15600495	15600690	DNA_6360	53	50	47	46	0	17	2	5	9	8
chr13	15603848	15603984	DNA_6361	47	25	43	22	0	4	1	0	1	1
chr13	15603848	15603984	DNA_6362	47	25	43	22	0	4	1	0	1	1
chr13	15741693	15742042	DNA_6363	108	55	117	70	0	6	1	1	4	2
chr13	15741693	15742042	DNA_6364	108	55	117	70	0	6	1	1	4	2
chr13	15834110	15834222	DNA_6365	35	28	33	17	0	2	0	0	1	1
chr13	15834110	15834222	DNA_6366	35	28	33	17	0	2	0	0	1	1
chr13	15926153	15926524	DNA_6367	101	78	130	63	0	12	1	1	5	8
chr13	15926153	15926524	DNA_6368	101	78	130	63	0	12	1	1	5	8
chr13	15982427	15982565	DNA_6369	46	47	27	19	0	3	1	1	1	2
chr13	15982427	15982565	DNA_6370	46	47	27	19	0	3	1	1	1	2
chr13	16007959	16009414	DNA_6371	418	273	489	276	0	53	10	9	31	33
chr13	16007959	16009414	DNA_6372	418	273	489	276	0	53	10	9	31	33
chr13	16030849	16030892	DNA_6373	6	8	10	20	0	2	0	1	2	2
chr13	16030849	16030892	DNA_6374	6	8	10	20	0	2	0	1	2	2
chr13	16098479	16099395	DNA_6375	320	140	270	187	0	29	5	5	13	12
chr13	16098479	16099395	DNA_6376	320	140	270	187	0	29	5	5	13	12
chr13	16099517	16100000	DNA_6377	145	92	157	90	0	12	1	2	5	4
chr13	16099517	16100000	DNA_6378	145	92	157	90	0	12	1	2	5	4
chr13	16102411	16102495	DNA_6379	38	20	17	10	0	0	0	0	0	0
chr13	16102411	16102495	DNA_6380	38	20	17	10	0	0	0	0	0	0
chr13	16108056	16108125	DNA_6381	23	18	16	13	0	1	0	0	0	1
chr13	16108056	16108125	DNA_6382	23	18	16	13	0	1	0	0	0	1
chr13	16108397	16108527	DNA_6383	41	20	45	25	0	4	1	1	2	4
chr13	16108397	16108527	DNA_6384	41	20	45	25	0	4	1	1	2	4
chr13	16108616	16109183	DNA_6385	200	86	171	111	0	18	2	1	8	8
chr13	16108616	16109183	DNA_6386	200	86	171	111	0	18	2	1	8	8
chr13	16109269	16109512	DNA_6387	73	38	77	56	0	9	1	2	4	5
chr13	16109269	16109512	DNA_6388	73	38	77	56	0	9	1	2	4	5
chr13	16111330	16111672	DNA_6389	107	57	108	71	0	11	1	0	6	4
chr13	16111330	16111672	DNA_6390	107	57	108	71	0	11	1	0	6	4
chr13	16113293	16113677	DNA_6391	119	69	118	79	0	12	3	1	5	6
chr13	16113293	16113677	DNA_6392	119	69	118	79	0	12	3	1	5	6
chr13	16119935	16120014	DNA_6393	26	17	24	13	0	0	0	0	0	0
chr13	16119935	16120014	DNA_6394	26	17	24	13	0	0	0	0	0	0
chr13	16120161	16120519	DNA_6395	117	64	117	61	0	13	2	2	7	8
chr13	16120161	16120519	DNA_6396	117	64	117	61	0	13	2	2	7	8
chr13	16120587	16121158	DNA_6397	202	92	154	124	0	26	4	4	13	11
chr13	16120587	16121158	DNA_6398	202	92	154	124	0	26	4	4	13	11
chr13	16121309	16121667	DNA_6399	106	61	126	66	0	14	2	3	6	6
chr13	16121309	16121667	DNA_6400	106	61	126	66	0	14	2	3	6	6
chr13	16134480	16134966	DNA_6401	132	131	105	119	0	36	6	8	16	21
chr13	16134480	16134966	DNA_6402	132	131	105	119	0	36	6	8	16	21
chr13	16135190	16135363	DNA_6403	53	35	60	26	0	6	0	1	3	2
chr13	16135190	16135363	DNA_6404	53	35	60	26	0	6	0	1	3	2
chr13	16137714	16138242	DNA_6405	157	96	193	83	0	15	1	3	9	6
chr13	16137714	16138242	DNA_6406	157	96	193	83	0	15	1	3	9	6
chr13	16138331	16138470	DNA_6407	50	26	44	20	0	1	0	0	1	1
chr13	16138331	16138470	DNA_6408	50	26	44	20	0	1	0	0	1	1
chr13	16149504	16150022	DNA_6409	175	96	147	101	0	24	6	3	14	11
chr13	16149504	16150022	DNA_6410	175	96	147	101	0	24	6	3	14	11
chr13	16154889	16155027	DNA_6411	43	22	48	26	0	2	0	0	1	2
chr13	16154889	16155027	DNA_6412	43	22	48	26	0	2	0	0	1	2
chr13	16155101	16155605	DNA_6413	181	83	149	92	0	17	4	0	8	8
chr13	16155101	16155605	DNA_6414	181	83	149	92	0	17	4	0	8	8
chr13	16156574	16156624	DNA_6415	19	11	11	10	0	4	0	1	2	2
chr13	16156574	16156624	DNA_6416	19	11	11	10	0	4	0	1	2	2
chr13	16166346	16166461	DNA_6417	33	20	43	20	0	2	0	0	1	2
chr13	16166346	16166461	DNA_6418	33	20	43	20	0	2	0	0	1	2
chr13	16166564	16167129	DNA_6419	202	85	174	105	0	17	2	0	9	9
chr13	16166564	16167129	DNA_6420	202	85	174	105	0	17	2	0	9	9
chr13	16167214	16167454	DNA_6421	77	44	69	51	0	10	1	0	7	7
chr13	16167214	16167454	DNA_6422	77	44	69	51	0	10	1	0	7	7
chr13	16168346	16168753	DNA_6423	138	68	130	72	0	12	2	1	4	8
chr13	16168346	16168753	DNA_6424	138	68	130	72	0	12	2	1	4	8
chr13	16181248	16181386	DNA_6425	43	21	49	26	0	2	0	0	1	2
chr13	16181248	16181386	DNA_6426	43	21	49	26	0	2	0	0	1	2
chr13	16181494	16182058	DNA_6427	205	89	164	107	0	17	1	0	10	9
chr13	16181494	16182058	DNA_6428	205	89	164	107	0	17	1	0	10	9
chr13	16182144	16182250	DNA_6429	41	19	31	16	0	5	0	0	5	3
chr13	16182144	16182250	DNA_6430	41	19	31	16	0	5	0	0	5	3
chr13	16182973	16183184	DNA_6431	77	33	65	37	0	5	0	1	2	4
chr13	16182973	16183184	DNA_6432	77	33	65	37	0	5	0	1	2	4
chr13	16183256	16183758	DNA_6433	170	79	148	106	0	13	3	0	8	6
chr13	16183256	16183758	DNA_6434	170	79	148	106	0	13	3	0	8	6
chr13	16194967	16195036	DNA_6435	23	16	19	12	0	1	0	0	0	0
chr13	16194967	16195036	DNA_6436	23	16	19	12	0	1	0	0	0	0
chr13	16195165	16196186	DNA_6437	339	174	297	212	0	31	9	4	19	9
chr13	16195165	16196186	DNA_6438	339	174	297	212	0	31	9	4	19	9
chr13	16196356	16196507	DNA_6439	54	28	46	24	0	3	0	0	1	2
chr13	16196356	16196507	DNA_6440	54	28	46	24	0	3	0	0	1	2
chr13	16196594	16197134	DNA_6441	172	95	160	114	0	18	1	3	6	7
chr13	16196594	16197134	DNA_6442	172	95	160	114	0	18	1	3	6	7
chr13	16201960	16205262	DNA_6443	1090	624	948	641	0	141	21	24	63	59
chr13	16201960	16205262	DNA_6444	1090	624	948	641	0	141	21	24	63	59
chr13	16205352	16205544	DNA_6445	61	36	61	35	0	4	1	1	4	1
chr13	16205352	16205544	DNA_6446	61	36	61	35	0	4	1	1	4	1
chr13	16206035	16207191	DNA_6447	417	196	311	233	0	38	9	5	20	15
chr13	16206035	16207191	DNA_6448	417	196	311	233	0	38	9	5	20	15
chr13	16217665	16217753	DNA_6449	37	12	22	18	0	2	1	0	2	0
chr13	16217665	16217753	DNA_6450	37	12	22	18	0	2	1	0	2	0
chr13	16217896	16218843	DNA_6451	318	166	288	176	0	22	4	2	9	12
chr13	16217896	16218843	DNA_6452	318	166	288	176	0	22	4	2	9	12
chr13	16218929	16219738	DNA_6453	260	133	246	171	0	17	4	3	10	7
chr13	16218929	16219738	DNA_6454	260	133	246	171	0	17	4	3	10	7
chr13	16227618	16227747	DNA_6455	41	21	45	23	0	1	0	0	1	1
chr13	16227618	16227747	DNA_6456	41	21	45	23	0	1	0	0	1	1
chr13	16227839	16228404	DNA_6457	203	85	173	105	0	17	2	0	9	9
chr13	16227839	16228404	DNA_6458	203	85	173	105	0	17	2	0	9	9
chr13	16228489	16228729	DNA_6459	79	43	68	51	0	10	1	0	7	7
chr13	16228489	16228729	DNA_6460	79	43	68	51	0	10	1	0	7	7
chr13	16229617	16230024	DNA_6461	139	68	129	72	0	11	2	1	4	7
chr13	16229617	16230024	DNA_6462	139	68	129	72	0	11	2	1	4	7
chr13	16243826	16243891	DNA_6463	21	15	17	13	0	0	0	0	0	0
chr13	16243826	16243891	DNA_6464	21	15	17	13	0	0	0	0	0	0
chr13	16244017	16244591	DNA_6465	192	97	169	117	0	21	4	3	11	11
chr13	16244017	16244591	DNA_6466	192	97	169	117	0	21	4	3	11	11
chr13	16246069	16246443	DNA_6467	109	67	124	75	0	9	0	3	4	6
