chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr5	6110847	6110932	Amillepora06710-RA:three_prime_utr	24	16	28	18	0	4	0	1	1	1
chr5	6185860	6186184	Amillepora06718-RA:three_prime_utr	97	72	89	67	0	15	4	5	7	4
chr5	6186269	6186445	Amillepora06718-RA:three_prime_utr	45	38	51	43	0	6	2	1	3	3
chr5	6187754	6188580	Amillepora06718-RA:three_prime_utr	256	180	229	162	0	27	5	4	14	9
chr5	6108549	6108717	Amillepora06709-RA:three_prime_utr	56	20	65	28	0	4	0	1	2	3
chr5	6160014	6160102	Amillepora06716-RA:three_prime_utr	30	15	22	22	0	2	0	0	1	0
chr5	6171005	6171454	Amillepora06717-RA:three_prime_utr	131	74	167	78	0	6	1	1	2	4
chr5	6170059	6170136	Amillepora06717-RA:three_prime_utr	16	11	27	24	0	0	0	0	0	0
chr5	6169904	6169959	Amillepora06717-RA:three_prime_utr	14	12	20	10	0	0	0	0	0	0
chr5	6169017	6169113	Amillepora06717-RA:three_prime_utr	25	17	26	29	0	0	0	0	0	0
chr5	6147600	6148002	Amillepora06715-RA:three_prime_utr	125	79	116	83	0	15	2	2	9	6
chr5	6139881	6140543	Amillepora06713-RA:three_prime_utr	183	153	192	135	0	32	6	6	15	15
chr5	6225657	6226803	Amillepora06723-RA:three_prime_utr	334	250	354	209	0	59	8	12	29	25
chr5	6198074	6199106	Amillepora06721-RA:three_prime_utr	324	154	398	157	0	26	4	3	7	12
chr5	6199779	6200783	Amillepora06722-RA:three_prime_utr	337	178	282	208	0	33	9	5	19	20
chr5	6341397	6342054	Amillepora06736-RA:three_prime_utr	205	116	194	143	0	25	4	2	13	10
chr5	6289639	6290575	Amillepora06731-RA:three_prime_utr	247	188	305	197	0	43	8	6	25	25
chr5	6262683	6263092	Amillepora06728-RA:three_prime_utr	140	76	125	69	0	2	0	2	2	2
chr5	6269970	6270046	Amillepora06730-RA:three_prime_utr	19	22	22	14	0	2	0	1	0	1
chr5	6271517	6271580	Amillepora06730-RA:three_prime_utr	8	17	26	13	0	2	0	0	1	1
chr5	6272457	6273179	Amillepora06730-RA:three_prime_utr	235	148	243	97	0	7	1	2	4	6
chr5	6307644	6307954	Amillepora06732-RA:three_prime_utr	95	60	87	69	0	12	2	3	5	6
chr5	6341012	6343356	Amillepora06737-RA:three_prime_utr	766	416	736	427	0	87	8	14	38	40
chr5	6356174	6357951	Amillepora06738-RA:three_prime_utr	562	286	601	329	0	47	3	6	16	20
chr5	6453336	6453710	Amillepora06743-RA:three_prime_utr	125	55	109	86	0	16	1	1	11	12
chr5	6451058	6451180	Amillepora06743-RA:three_prime_utr	12	11	60	40	0	1	1	0	0	1
chr5	6449969	6450037	Amillepora06743-RA:three_prime_utr	14	11	28	16	0	0	0	0	0	0
chr5	6580020	6580134	Amillepora06756-RA:three_prime_utr	39	28	34	14	0	1	0	0	0	1
chr5	6500473	6500513	Amillepora06746-RA:three_prime_utr	19	7	9	6	0	2	0	0	2	0
chr5	6543982	6543994	Amillepora06751-RA:three_prime_utr	3	2	7	1	0	0	0	0	0	0
chr5	6801542	6801760	Amillepora06765-RA:three_prime_utr	62	34	62	61	0	5	3	1	1	4
chr5	6800966	6800987	Amillepora06765-RA:three_prime_utr	9	3	8	2	0	0	0	0	0	0
chr5	6799997	6800067	Amillepora06765-RA:three_prime_utr	22	14	24	11	0	2	0	0	1	1
chr5	6799288	6799428	Amillepora06765-RA:three_prime_utr	33	22	52	34	0	0	0	0	0	0
chr5	6856181	6857550	Amillepora06768-RA:three_prime_utr	423	298	393	256	0	43	12	9	20	19
chr5	6894609	6894626	Amillepora06769-RA:three_prime_utr	11	3	4	0	0	0	0	0	0	0
chr5	7069433	7070342	Amillepora06780-RA:three_prime_utr	274	194	299	143	0	29	2	9	10	16
chr5	7054931	7055702	Amillepora06779-RA:three_prime_utr	233	164	265	110	0	21	2	5	9	8
chr5	7071623	7072193	Amillepora06781-RA:three_prime_utr	155	99	195	122	0	15	5	3	7	11
chr5	7121666	7122024	Amillepora06784-RA:three_prime_utr	112	59	135	53	0	15	2	5	9	5
chr5	7137637	7138409	Amillepora06785-RA:three_prime_utr	271	160	206	136	0	25	4	2	10	11
chr5	7099100	7099695	Amillepora06782-RA:three_prime_utr	184	126	170	116	0	18	3	4	9	11
chr5	7193887	7194064	Amillepora06791-RA:three_prime_utr	53	36	52	37	0	2	1	0	1	2
chr5	7195518	7196503	Amillepora06791-RA:three_prime_utr	330	214	221	221	0	14	3	4	8	3
chr5	7198755	7198856	Amillepora06791-RA:three_prime_utr	36	23	22	21	0	5	0	0	5	3
chr5	7199872	7199928	Amillepora06791-RA:three_prime_utr	19	14	13	11	0	1	0	0	1	1
chr5	7200018	7200103	Amillepora06791-RA:three_prime_utr	28	18	29	11	0	1	0	0	1	1
chr5	7200226	7200239	Amillepora06791-RA:three_prime_utr	1	7	4	2	0	2	0	2	1	0
chr5	7201676	7202781	Amillepora06791-RA:three_prime_utr	332	221	326	227	0	44	10	6	25	19
chr5	7187262	7187872	Amillepora06789-RA:three_prime_utr	180	104	209	118	0	8	2	0	4	4
chr5	7176119	7176361	Amillepora06788-RA:three_prime_utr	74	66	66	37	0	9	2	2	4	6
chr5	7228607	7228987	Amillepora06794-RA:three_prime_utr	156	47	118	60	0	2	0	0	1	1
chr5	7242714	7242871	Amillepora06796-RA:three_prime_utr	44	17	73	24	0	0	0	0	0	0
chr5	7264964	7265388	Amillepora06804-RA:three_prime_utr	149	83	111	82	0	13	4	3	5	4
chr5	7264856	7264938	Amillepora06804-RA:three_prime_utr	27	9	26	21	0	2	0	0	1	2
chr5	7333446	7334332	Amillepora06808-RA:three_prime_utr	250	213	250	174	0	53	5	9	29	27
chr5	7310850	7311499	Amillepora06807-RA:three_prime_utr	190	128	217	115	0	25	4	2	13	14
chr5	7382194	7382849	Amillepora06809-RA:three_prime_utr	206	140	210	100	0	21	3	3	9	11
chr5	7276603	7278135	Amillepora06805-RA:three_prime_utr	453	290	449	341	0	82	15	10	32	34
chr5	7438645	7439451	Amillepora06811-RA:three_prime_utr	227	157	266	157	0	28	9	5	18	14
chr5	7483729	7483753	Amillepora06815-RA:three_prime_utr	8	3	6	8	0	0	0	0	0	0
chr5	7483224	7483461	Amillepora06815-RA:three_prime_utr	87	43	70	38	0	3	1	0	2	2
chr5	7442758	7443893	Amillepora06813-RA:three_prime_utr	313	221	383	219	0	45	6	9	22	22
chr5	7383360	7383690	Amillepora06810-RA:three_prime_utr	96	52	118	65	0	10	3	2	9	4
chr5	7478854	7478882	Amillepora06814-RA:three_prime_utr	11	3	11	4	0	1	0	0	1	0
chr5	7516595	7519804	Amillepora06818-RA:three_prime_utr	670	628	1059	853	0	178	37	30	59	104
chr5	7514435	7515598	Amillepora06818-RA:three_prime_utr	401	174	358	231	0	30	3	2	15	11
chr5	7492804	7492891	Amillepora06816-RA:three_prime_utr	21	17	33	17	0	3	0	0	0	2
chr5	7597047	7598365	Amillepora06824-RA:three_prime_utr	415	239	455	210	0	15	2	3	5	8
chr5	7575446	7575702	Amillepora06823-RA:three_prime_utr	65	57	83	52	0	11	2	2	7	5
chr5	7561649	7561716	Amillepora06822-RA:three_prime_utr	25	10	23	10	0	0	0	0	0	0
chr5	7683549	7683782	Amillepora06830-RA:three_prime_utr	52	57	76	49	0	16	2	2	6	9
chr5	8143665	8144599	Amillepora06842-RA:three_prime_utr	300	176	280	179	0	37	7	6	17	20
chr5	8229996	8230092	Amillepora06844-RA:three_prime_utr	19	26	28	24	0	5	2	2	3	2
chr5	8281788	8282392	Amillepora06848-RA:three_prime_utr	199	115	187	104	0	7	3	0	5	3
chr5	8283788	8283947	Amillepora06848-RA:three_prime_utr	45	36	54	25	0	1	0	0	1	1
chr5	8285429	8285747	Amillepora06848-RA:three_prime_utr	95	56	61	107	0	10	3	0	2	4
chr5	8286503	8286613	Amillepora06848-RA:three_prime_utr	38	25	26	22	0	0	0	0	0	0
chr5	8287044	8287083	Amillepora06848-RA:three_prime_utr	13	8	6	13	0	1	1	0	1	1
chr5	8287477	8287542	Amillepora06848-RA:three_prime_utr	20	12	19	15	0	2	1	0	0	0
chr5	8287936	8288109	Amillepora06848-RA:three_prime_utr	58	43	18	55	0	3	1	0	1	2
chr5	8288411	8288415	Amillepora06848-RA:three_prime_utr	1	2	2	0	0	0	0	0	0	0
chr5	8289224	8291672	Amillepora06848-RA:three_prime_utr	760	469	839	381	0	18	0	3	13	7
chr5	8524049	8524823	Amillepora06863-RA:three_prime_utr	261	147	251	116	0	5	0	1	1	3
chr5	8560164	8560347	Amillepora06867-RA:three_prime_utr	76	31	59	18	0	1	0	0	1	0
chr5	8532086	8532374	Amillepora06866-RA:three_prime_utr	97	45	90	57	0	1	1	0	0	0
chr5	8609501	8610085	Amillepora06869-RA:three_prime_utr	181	101	179	124	0	19	2	1	7	10
chr5	8630317	8630964	Amillepora06871-RA:three_prime_utr	194	120	189	145	0	33	4	9	14	17
chr5	8608971	8609399	Amillepora06870-RA:three_prime_utr	106	107	120	96	0	25	5	3	10	13
chr5	8700681	8700694	Amillepora06876-RA:three_prime_utr	6	2	2	4	0	1	0	1	1	1
chr5	8824728	8825771	Amillepora06882-RA:three_prime_utr	328	196	366	154	0	22	5	5	15	11
chr5	8796939	8797398	Amillepora06879-RA:three_prime_utr	154	70	153	83	0	5	0	0	2	4
chr5	8969058	8969179	Amillepora06888-RA:three_prime_utr	33	15	46	28	0	6	2	1	2	3
chr5	9151876	9152348	Amillepora06897-RA:three_prime_utr	156	96	136	85	0	9	1	1	5	5
chr5	9208787	9209332	Amillepora06901-RA:three_prime_utr	164	92	181	109	0	2	0	0	1	1
chr5	9210002	9210735	Amillepora06902-RA:three_prime_utr	262	98	248	126	0	7	2	1	4	6
chr5	9256050	9256972	Amillepora06904-RA:three_prime_utr	269	184	273	197	0	31	9	5	12	12
chr5	9194500	9194501	Amillepora06900-RA:three_prime_utr	1	0	0	1	0	0	0	0	0	0
chr5	9194325	9194476	Amillepora06900-RA:three_prime_utr	43	27	47	35	0	5	0	0	3	0
chr5	9249922	9250426	Amillepora06903-RA:three_prime_utr	150	90	171	94	0	20	5	0	15	9
chr5	9296950	9297597	Amillepora06906-RA:three_prime_utr	220	130	185	113	0	27	5	9	17	8
chr5	9360726	9360940	Amillepora06913-RA:three_prime_utr	55	37	83	40	0	3	0	0	2	3
chr5	9402107	9402531	Amillepora06916-RA:three_prime_utr	106	93	151	75	0	16	2	2	10	6
chr5	9508730	9509411	Amillepora06924-RA:three_prime_utr	223	101	223	135	0	2	1	0	1	2
chr5	9657009	9657361	Amillepora06933-RA:three_prime_utr	133	63	103	54	0	9	0	0	2	2
chr5	9591393	9591765	Amillepora06929-RA:three_prime_utr	135	71	112	55	0	10	0	0	3	3
chr5	9618323	9619055	Amillepora06930-RA:three_prime_utr	207	152	248	126	0	24	3	7	8	10
chr5	9619249	9619946	Amillepora06930-RA:three_prime_utr	205	154	219	120	0	16	1	3	8	6
chr5	9621449	9621872	Amillepora06930-RA:three_prime_utr	122	101	115	86	0	15	1	2	10	6
chr5	9622418	9622773	Amillepora06930-RA:three_prime_utr	98	80	107	71	0	10	2	2	5	6
chr5	9737943	9738114	Amillepora06938-RA:three_prime_utr	63	22	60	27	0	2	0	0	1	2
chr5	9738188	9738381	Amillepora06938-RA:three_prime_utr	75	24	60	35	0	0	0	0	0	0
chr5	9726782	9727479	Amillepora06936-RA:three_prime_utr	244	127	208	119	0	19	2	0	8	8
chr5	9961114	9961526	Amillepora06954-RA:three_prime_utr	123	71	135	84	0	14	3	3	8	7
chr5	9938862	9939544	Amillepora06953-RA:three_prime_utr	219	129	204	131	0	22	3	3	7	9
chr5	9914376	9914412	Amillepora06951-RA:three_prime_utr	12	6	10	9	0	3	1	0	2	1
chr5	9914221	9914347	Amillepora06951-RA:three_prime_utr	37	21	44	25	0	4	0	0	1	2
chr5	10015046	10015243	Amillepora06958-RA:three_prime_utr	64	40	60	34	0	5	0	0	4	3
chr5	10000499	10001256	Amillepora06955-RA:three_prime_utr	207	165	226	160	0	30	4	2	9	20
chr5	10062368	10063397	Amillepora06964-RA:three_prime_utr	347	220	240	223	0	44	10	5	26	22
chr5	10106290	10107181	Amillepora06966-RA:three_prime_utr	262	158	272	200	0	29	7	4	13	14
chr5	10106181	10106268	Amillepora06966-RA:three_prime_utr	36	17	20	15	0	3	2	2	3	1
chr5	10163683	10164367	Amillepora06973-RA:three_prime_utr	212	147	214	112	0	13	4	3	5	5
chr5	10139110	10139796	Amillepora06970-RA:three_prime_utr	212	147	216	112	0	13	4	3	5	5
chr5	10252502	10252707	Amillepora06985-RA:three_prime_utr	73	31	73	29	0	0	0	0	0	0
chr5	10253686	10253749	Amillepora06985-RA:three_prime_utr	19	19	16	10	0	0	0	0	0	0
chr5	10253896	10255105	Amillepora06985-RA:three_prime_utr	379	229	361	241	0	11	2	3	6	6
chr5	10270721	10270984	Amillepora06987-RA:three_prime_utr	79	47	87	51	0	5	1	1	4	4
chr5	10269511	10269585	Amillepora06987-RA:three_prime_utr	19	14	25	17	0	1	1	0	0	1
chr5	10186959	10187642	Amillepora06976-RA:three_prime_utr	211	146	215	112	0	13	4	3	5	5
chr5	10225366	10225692	Amillepora06983-RA:three_prime_utr	120	49	107	51	0	5	0	1	2	1
chr5	10224691	10224731	Amillepora06983-RA:three_prime_utr	13	8	10	10	0	1	1	0	1	0
chr5	10224312	10224456	Amillepora06983-RA:three_prime_utr	47	27	46	25	0	0	0	0	0	0
chr5	10223280	10223351	Amillepora06983-RA:three_prime_utr	19	18	14	21	0	1	0	0	1	0
chr5	10222882	10222907	Amillepora06983-RA:three_prime_utr	6	5	8	7	0	0	0	0	0	0
chr5	10222033	10222137	Amillepora06983-RA:three_prime_utr	32	18	27	28	0	2	1	0	1	1
chr5	10221302	10221373	Amillepora06983-RA:three_prime_utr	21	15	21	15	0	0	0	0	0	0
chr5	10220881	10221090	Amillepora06983-RA:three_prime_utr	68	45	56	41	0	4	0	0	1	1
chr5	10220421	10220520	Amillepora06983-RA:three_prime_utr	32	17	34	17	0	0	0	0	0	0
chr5	10219757	10219816	Amillepora06983-RA:three_prime_utr	18	15	11	16	0	3	0	1	2	1
chr5	10219161	10219250	Amillepora06983-RA:three_prime_utr	25	15	29	21	0	1	0	0	0	1
chr5	10218323	10218707	Amillepora06983-RA:three_prime_utr	114	83	113	75	0	9	2	2	4	4
chr5	10216909	10217317	Amillepora06983-RA:three_prime_utr	136	89	123	61	0	5	2	1	3	1
chr5	10338781	10338927	Amillepora06992-RA:three_prime_utr	56	28	31	32	0	8	0	0	4	3
chr5	10338221	10338298	Amillepora06992-RA:three_prime_utr	30	22	12	14	0	3	0	0	1	2
chr5	10337159	10337254	Amillepora06992-RA:three_prime_utr	31	19	23	23	0	3	1	3	0	1
chr5	10333349	10333455	Amillepora06992-RA:three_prime_utr	43	16	13	35	0	5	0	0	1	3
chr5	10332978	10333047	Amillepora06992-RA:three_prime_utr	18	12	22	18	0	3	0	2	0	3
chr5	10331731	10331964	Amillepora06992-RA:three_prime_utr	49	48	65	72	0	14	3	1	3	7
chr5	10330487	10330621	Amillepora06992-RA:three_prime_utr	37	35	37	26	0	8	0	2	3	3
chr5	10329462	10329516	Amillepora06992-RA:three_prime_utr	20	5	15	15	0	3	1	0	2	2
chr5	10329197	10329378	Amillepora06992-RA:three_prime_utr	52	44	48	38	0	9	3	2	5	2
chr5	10328005	10328972	Amillepora06992-RA:three_prime_utr	330	156	290	192	0	24	6	5	10	7
chr5	10319906	10320041	Amillepora06991-RA:three_prime_utr	20	36	40	40	0	7	1	2	2	2
chr5	10448690	10448988	Amillepora06995-RA:three_prime_utr	69	50	130	50	0	11	0	2	4	7
chr5	10473822	10473917	Amillepora07001-RA:three_prime_utr	32	9	34	21	0	0	0	0	0	0
chr5	10465831	10466404	Amillepora07000-RA:three_prime_utr	179	105	201	89	0	3	1	1	1	2
chr5	10423578	10424069	Amillepora06994-RA:three_prime_utr	157	82	138	115	0	20	4	3	9	11
chr5	10474070	10474284	Amillepora07002-RA:three_prime_utr	74	33	76	32	0	3	0	0	1	2
chr5	10458109	10458567	Amillepora06999-RA:three_prime_utr	128	101	127	103	0	18	5	5	6	9
chr5	10540221	10541222	Amillepora07008-RA:three_prime_utr	295	187	361	159	0	7	0	0	3	3
chr5	10514691	10515203	Amillepora07006-RA:three_prime_utr	164	68	184	97	0	11	3	2	7	6
chr5	10542303	10543469	Amillepora07009-RA:three_prime_utr	412	165	375	215	0	7	2	1	3	4
chr5	10657695	10657953	Amillepora07014-RA:three_prime_utr	82	56	76	45	0	10	1	3	3	8
chr5	10634173	10634236	Amillepora07012-RA:three_prime_utr	13	15	22	14	0	3	1	0	1	2
chr5	10599656	10599662	Amillepora07010-RA:three_prime_utr	4	2	1	0	0	0	0	0	0	0
chr5	10634394	10634728	Amillepora07013-RA:three_prime_utr	92	76	98	69	0	16	1	2	7	8
chr5	10601110	10602470	Amillepora07011-RA:three_prime_utr	435	215	456	255	0	13	1	0	6	10
chr5	10678518	10679133	Amillepora07016-RA:three_prime_utr	192	107	191	126	0	20	7	4	7	7
chr5	10869235	10869626	Amillepora07032-RA:three_prime_utr	102	86	114	90	0	12	1	1	4	5
chr5	10872184	10872574	Amillepora07033-RA:three_prime_utr	102	85	114	90	0	12	1	1	4	5
chr5	10875132	10875570	Amillepora07034-RA:three_prime_utr	116	99	131	93	0	13	1	1	4	5
chr5	11018256	11018324	Amillepora07049-RA:three_prime_utr	18	12	24	15	0	1	1	0	1	0
chr5	11002598	11002659	Amillepora07047-RA:three_prime_utr	28	9	12	13	0	2	0	0	1	1
chr5	11141468	11141804	Amillepora07058-RA:three_prime_utr	95	54	137	51	0	3	0	1	2	2
chr5	11251829	11252155	Amillepora07075-RA:three_prime_utr	103	66	88	70	0	12	0	6	10	7
chr5	11253387	11253449	Amillepora07075-RA:three_prime_utr	12	5	27	19	0	1	0	0	0	0
chr5	11387592	11387756	Amillepora07083-RA:three_prime_utr	69	27	36	33	0	7	2	1	3	5
chr5	11306855	11307184	Amillepora07077-RA:three_prime_utr	97	58	101	74	0	9	5	2	5	5
chr5	11445266	11445496	Amillepora07086-RA:three_prime_utr	67	40	60	64	0	8	4	1	6	5
chr5	11499005	11499655	Amillepora07090-RA:three_prime_utr	214	131	192	114	0	4	0	1	2	3
chr5	11477328	11477366	Amillepora07088-RA:three_prime_utr	13	3	14	9	0	0	0	0	0	0
chr5	11477065	11477228	Amillepora07088-RA:three_prime_utr	42	41	34	47	0	8	2	2	4	3
chr5	11615620	11616003	Amillepora07100-RA:three_prime_utr	122	57	140	65	0	13	2	3	6	5
chr5	11602468	11603101	Amillepora07097-RA:three_prime_utr	193	121	205	115	0	19	3	3	8	9
chr5	11603141	11603214	Amillepora07097-RA:three_prime_utr	27	14	23	10	0	1	0	0	0	0
chr5	11580541	11581705	Amillepora07096-RA:three_prime_utr	330	207	413	215	0	34	4	3	15	13
chr5	11564460	11564639	Amillepora07094-RA:three_prime_utr	67	28	62	23	0	0	0	0	0	0
chr5	11618286	11619354	Amillepora07101-RA:three_prime_utr	371	212	292	194	0	32	8	7	14	11
chr5	11646451	11647512	Amillepora07108-RA:three_prime_utr	388	169	297	208	0	31	4	2	12	15
chr5	11633696	11633899	Amillepora07105-RA:three_prime_utr	54	42	68	40	0	11	0	2	4	6
chr5	11632185	11632991	Amillepora07104-RA:three_prime_utr	238	177	239	153	0	33	8	6	12	13
chr5	11631390	11631590	Amillepora07104-RA:three_prime_utr	47	35	72	47	0	6	0	1	3	4
chr5	11701641	11703086	Amillepora07110-RA:three_prime_utr	468	266	466	246	0	50	8	7	21	26
chr5	11764588	11765572	Amillepora07112-RA:three_prime_utr	291	175	334	185	0	34	9	4	19	14
chr5	11725607	11725877	Amillepora07111-RA:three_prime_utr	101	55	61	54	0	6	1	0	3	4
chr5	11725373	11725497	Amillepora07111-RA:three_prime_utr	40	22	42	21	0	2	1	1	0	0
chr5	11862583	11864090	Amillepora07116-RA:three_prime_utr	527	281	437	263	0	32	7	7	19	13
chr5	11783421	11784338	Amillepora07113-RA:three_prime_utr	273	174	317	154	0	34	5	5	17	10
chr5	11829508	11829829	Amillepora07115-RA:three_prime_utr	86	46	150	40	0	0	0	0	0	0
chr5	11907864	11908398	Amillepora07121-RA:three_prime_utr	172	76	200	87	0	2	0	0	1	1
chr5	11909293	11910034	Amillepora07123-RA:three_prime_utr	246	114	247	135	0	8	4	3	5	4
chr5	11961992	11962190	Amillepora07127-RA:three_prime_utr	56	42	59	42	0	7	0	3	2	3
chr5	11889851	11890384	Amillepora07120-RA:three_prime_utr	176	83	165	110	0	2	0	0	0	2
chr5	11925703	11925745	Amillepora07125-RA:three_prime_utr	13	6	16	8	0	0	0	0	0	0
chr5	11973519	11974541	Amillepora07128-RA:three_prime_utr	328	180	332	183	0	27	5	6	7	16
chr5	12086679	12086770	Amillepora07137-RA:three_prime_utr	22	23	31	16	0	6	2	2	4	2
chr5	12151673	12152393	Amillepora07141-RA:three_prime_utr	243	147	221	110	0	22	8	6	11	9
chr5	12210834	12211239	Amillepora07144-RA:three_prime_utr	118	79	132	77	0	16	0	2	9	7
chr5	13041661	13041977	Amillepora07190-RA:three_prime_utr	118	50	101	48	0	5	0	0	3	2
chr5	13053218	13053980	Amillepora07192-RA:three_prime_utr	249	129	234	151	0	31	5	5	14	18
chr5	13119829	13120718	Amillepora07199-RA:three_prime_utr	285	164	268	173	0	13	0	3	6	7
chr5	13108587	13109393	Amillepora07197-RA:three_prime_utr	284	145	250	128	0	12	2	0	6	4
chr5	13128620	13128988	Amillepora07200-RA:three_prime_utr	120	72	127	50	0	9	2	0	6	6
chr5	13151681	13152212	Amillepora07203-RA:three_prime_utr	164	93	204	71	0	3	0	1	1	1
chr5	13135359	13136048	Amillepora07201-RA:three_prime_utr	197	118	226	149	0	9	1	3	1	8
chr5	13111217	13112578	Amillepora07198-RA:three_prime_utr	480	197	444	241	0	10	2	1	5	4
chr5	13101598	13101627	Amillepora07196-RA:three_prime_utr	15	5	8	2	0	0	0	0	0	0
chr5	13101244	13101538	Amillepora07196-RA:three_prime_utr	91	54	96	54	0	4	0	0	3	2
chr5	13136954	13137029	Amillepora07202-RA:three_prime_utr	30	9	28	9	0	1	1	0	0	1
chr5	13078933	13078999	Amillepora07193-RA:three_prime_utr	12	15	25	15	0	5	0	2	2	2
chr5	13077126	13077583	Amillepora07193-RA:three_prime_utr	167	82	128	81	0	19	3	5	9	10
chr5	13196713	13197306	Amillepora07209-RA:three_prime_utr	183	105	214	92	0	1	0	0	0	0
chr5	13217073	13217291	Amillepora07212-RA:three_prime_utr	104	50	39	26	0	0	0	0	0	0
chr5	13203286	13204701	Amillepora07210-RA:three_prime_utr	410	298	400	308	0	68	7	10	30	27
chr5	13223187	13223705	Amillepora07214-RA:three_prime_utr	158	95	183	83	0	1	0	1	1	1
chr5	13177321	13177391	Amillepora07208-RA:three_prime_utr	17	13	21	20	0	2	0	1	0	2
chr5	13175820	13176451	Amillepora07208-RA:three_prime_utr	204	116	166	146	0	20	6	5	10	4
chr5	13230394	13232330	Amillepora07215-RA:three_prime_utr	654	307	622	354	0	23	4	2	15	15
chr5	13205682	13206245	Amillepora07211-RA:three_prime_utr	191	92	181	100	0	7	1	1	5	4
chr5	13205144	13205619	Amillepora07211-RA:three_prime_utr	148	83	146	99	0	17	6	3	7	7
chr5	13153376	13155551	Amillepora07206-RA:three_prime_utr	802	325	681	368	0	9	3	1	2	3
chr5	13163192	13163608	Amillepora07207-RA:three_prime_utr	139	71	139	68	0	3	0	1	1	1
chr5	13162485	13162988	Amillepora07207-RA:three_prime_utr	150	76	171	107	0	15	5	2	9	10
chr5	13352949	13353507	Amillepora07226-RA:three_prime_utr	189	99	173	98	0	27	7	5	15	12
chr5	13324626	13325184	Amillepora07224-RA:three_prime_utr	199	107	181	72	0	0	0	0	0	0
chr5	13366206	13366298	Amillepora07227-RA:three_prime_utr	28	16	33	16	0	1	0	1	0	1
chr5	13266473	13266661	Amillepora07217-RA:three_prime_utr	64	30	52	43	0	1	0	0	1	1
chr5	13268219	13268533	Amillepora07217-RA:three_prime_utr	95	55	110	55	0	4	2	0	0	2
chr5	13269035	13269088	Amillepora07217-RA:three_prime_utr	22	19	7	6	0	0	0	0	0	0
chr5	13269752	13269801	Amillepora07217-RA:three_prime_utr	16	16	10	8	0	1	0	0	0	0
chr5	13271160	13271208	Amillepora07217-RA:three_prime_utr	17	12	16	4	0	0	0	0	0	0
chr5	13271954	13272066	Amillepora07217-RA:three_prime_utr	42	18	35	18	0	0	0	0	0	0
chr5	13274318	13274402	Amillepora07217-RA:three_prime_utr	27	24	22	12	0	1	0	1	0	1
chr5	13276439	13276499	Amillepora07217-RA:three_prime_utr	18	13	19	11	0	1	0	0	1	1
chr5	13277169	13277222	Amillepora07217-RA:three_prime_utr	6	17	25	6	0	2	1	1	0	1
chr5	13277437	13278040	Amillepora07217-RA:three_prime_utr	168	122	200	114	0	10	3	1	3	4
chr5	13278213	13278258	Amillepora07217-RA:three_prime_utr	18	10	12	6	0	0	0	0	0	0
chr5	13278821	13278909	Amillepora07217-RA:three_prime_utr	36	16	19	18	0	1	0	0	0	0
chr5	13279443	13279536	Amillepora07217-RA:three_prime_utr	32	24	26	12	0	1	0	0	1	0
chr5	13280615	13280683	Amillepora07217-RA:three_prime_utr	19	16	21	13	0	3	0	1	1	1
chr5	13280855	13281454	Amillepora07217-RA:three_prime_utr	164	137	170	129	0	18	5	6	8	9
chr5	13281566	13281640	Amillepora07217-RA:three_prime_utr	20	22	20	13	0	1	1	0	0	1
chr5	13282573	13282644	Amillepora07217-RA:three_prime_utr	28	19	16	9	0	2	0	1	1	1
chr5	13282886	13282929	Amillepora07217-RA:three_prime_utr	16	12	11	5	0	1	0	0	0	0
chr5	13284254	13284349	Amillepora07217-RA:three_prime_utr	31	19	24	22	0	2	0	0	0	0
chr5	13284465	13284534	Amillepora07217-RA:three_prime_utr	25	19	9	17	0	0	0	0	0	0
chr5	13284654	13284744	Amillepora07217-RA:three_prime_utr	19	23	33	16	0	2	1	0	1	1
chr5	13286491	13286571	Amillepora07217-RA:three_prime_utr	27	21	20	13	0	1	1	0	1	0
chr5	13286926	13287577	Amillepora07217-RA:three_prime_utr	181	146	203	122	0	22	3	7	9	13
chr5	13288696	13288780	Amillepora07217-RA:three_prime_utr	29	17	27	12	0	2	0	0	0	0
chr5	13288904	13289190	Amillepora07217-RA:three_prime_utr	64	62	99	62	0	10	1	2	0	6
chr5	13291825	13291927	Amillepora07217-RA:three_prime_utr	30	27	32	14	0	2	0	0	1	1
chr5	13292610	13292721	Amillepora07217-RA:three_prime_utr	25	34	30	23	0	8	0	2	4	5
chr5	13293137	13293243	Amillepora07217-RA:three_prime_utr	31	28	20	28	0	6	1	1	4	2
chr5	13293622	13293735	Amillepora07217-RA:three_prime_utr	34	34	25	21	0	4	3	1	2	3
chr5	13293887	13293987	Amillepora07217-RA:three_prime_utr	35	21	19	26	0	2	1	0	1	2
chr5	13295453	13295500	Amillepora07217-RA:three_prime_utr	17	10	12	9	0	1	0	0	1	1
chr5	13296343	13296406	Amillepora07217-RA:three_prime_utr	23	18	14	9	0	1	1	0	0	0
chr5	13299479	13299520	Amillepora07217-RA:three_prime_utr	9	12	8	13	0	4	2	0	0	0
chr5	13300450	13301822	Amillepora07217-RA:three_prime_utr	409	292	435	237	0	57	6	13	29	31
chr5	13304451	13305048	Amillepora07221-RA:three_prime_utr	197	106	176	119	0	14	4	3	6	7
chr5	13303202	13303992	Amillepora07221-RA:three_prime_utr	237	193	217	144	0	35	9	5	14	17
