chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr7	6782002	6783002	Amillepora11386	8	0	0	0	0	0	0	1	1	0	0	0	17	16	8	10	6	16	7	7	4	13	4	7
chr7	6786093	6787093	Amillepora11387	12	0	1	2	0	0	1	0	0	0	1	0	11	5	4	5	10	1	6	0	0	3	2	16
chr7	6797007	6798007	Amillepora11388	27	25	33	30	59	29	21	50	71	25	32	35	20	33	30	27	39	58	41	32	31	30	45	58
chr7	6878209	6879209	Amillepora11391	8	6	16	10	16	16	6	26	19	16	8	9	44	39	13	30	21	21	31	25	34	27	23	44
chr7	6889394	6890394	Amillepora11393	2	1	0	0	0	0	1	0	0	0	0	1	6	8	2	7	8	4	2	0	0	0	0	2
chr7	6845926	6846926	Amillepora11389	2	2	0	0	0	0	0	0	0	0	0	0	8	0	0	3	3	1	1	0	0	0	0	0
chr7	6863932	6864932	Amillepora11390	5	0	0	0	2	0	3	2	0	0	2	0	6	0	0	0	0	2	5	0	3	2	1	2
chr7	6963759	6964759	Amillepora11399	4	0	0	2	0	0	1	0	0	0	0	0	2	3	7	2	3	0	5	2	2	2	0	3
chr7	6974885	6975885	Amillepora11400	43	20	0	10	6	10	9	1	2	5	1	11	38	50	21	33	24	34	18	6	7	6	5	4
chr7	7049764	7050764	Amillepora11405	11	5	1	2	6	2	5	4	6	4	4	0	9	13	4	13	5	6	12	5	11	10	18	17
chr7	6973758	6974758	Amillepora11401	151	154	163	143	96	188	0	0	2	2	0	0	84	59	33	31	22	56	11	3	3	4	4	5
chr7	7068502	7069502	Amillepora11406	11	5	2	0	2	3	1	0	3	0	1	0	29	32	19	19	12	22	13	1	5	5	5	9
chr7	7008713	7009713	Amillepora11403	83	53	39	40	38	35	28	10	13	11	14	17	106	97	59	43	73	88	72	47	50	64	59	121
chr7	7010663	7011663	Amillepora11404	23	2	3	3	0	0	2	1	0	1	1	3	23	21	19	14	14	23	38	14	21	20	26	39
chr7	6935591	6936591	Amillepora11397	11	4	0	1	0	1	0	0	0	0	0	2	8	0	0	5	0	0	0	0	0	2	0	2
chr7	6881143	6882143	Amillepora11392	86	27	22	21	15	23	2	1	0	0	0	0	54	48	21	21	40	35	2	1	1	2	7	6
chr7	6906974	6907974	Amillepora11394	0	0	0	1	0	0	0	0	0	0	0	0	8	2	0	4	0	0	0	0	0	2	1	3
chr7	6995145	6996145	Amillepora11402	218	69	5	6	4	2	6	0	0	0	19	4	19	9	3	6	4	8	4	0	0	1	4	6
chr7	6926205	6927205	Amillepora11395	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
chr7	7101294	7102294	Amillepora11407	2	0	0	0	0	0	8	0	0	2	0	0	0	0	0	2	0	0	19	3	2	4	3	7
chr7	7154332	7155332	Amillepora11408	16	8	16	15	8	12	11	21	13	7	15	11	36	36	38	25	25	53	66	26	37	37	51	58
chr7	7163267	7164267	Amillepora11412	136	120	51	53	56	102	131	102	81	92	130	79	65	86	49	61	53	79	80	71	77	76	91	173
chr7	7159361	7160361	Amillepora11411	262	141	151	129	139	177	253	165	134	176	254	209	114	106	79	70	74	116	136	107	101	121	125	212
chr7	7164707	7165707	Amillepora11413	3	15	7	5	9	13	6	9	9	7	0	10	42	32	14	24	19	27	39	27	14	19	21	46
chr7	7243779	7244779	Amillepora11415	0	1	0	0	0	0	0	0	0	0	0	0	17	4	2	7	2	4	2	2	4	6	0	3
chr7	7201545	7202545	Amillepora11414	45	34	40	40	35	39	23	20	25	11	20	17	65	75	48	65	46	90	64	31	34	39	38	76
chr7	7373979	7374979	Amillepora11426	4	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	1	0	2	2	0	0	2	0
chr7	7289586	7290586	Amillepora11417	1	0	0	1	0	0	0	0	0	0	0	0	7	2	0	3	4	0	0	0	0	0	1	1
chr7	7337569	7338569	Amillepora11425	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	4	0	5	4	0	2	0	1	1
chr7	7328746	7329746	Amillepora11424	118	85	113	53	72	156	23	45	33	92	13	23	104	62	33	42	37	87	68	44	34	28	20	78
chr7	7291661	7292661	Amillepora11418	10	6	0	0	0	1	6	0	0	0	4	0	21	6	4	9	4	2	9	0	0	0	2	4
chr7	7316821	7317821	Amillepora11422	2	4	5	5	4	7	17	28	29	10	30	27	3	1	2	2	5	7	13	14	15	19	25	49
chr7	7307818	7308818	Amillepora11420	7	6	20	10	13	11	9	14	13	10	10	2	7	2	7	1	6	13	21	10	14	7	17	20
chr7	7481348	7482348	Amillepora11434	29	4	0	3	0	0	2	0	0	2	0	0	14	4	6	9	0	8	9	2	0	4	4	0
chr7	7421236	7422236	Amillepora11431	6	0	0	0	0	0	0	2	2	0	3	0	4	2	4	10	2	6	1	0	4	2	8	2
chr7	7480499	7481499	Amillepora11433	13	4	2	2	0	0	2	0	0	0	0	2	19	2	3	2	2	4	4	0	1	4	2	4
chr7	7411915	7412915	Amillepora11430	0	0	2	2	0	4	0	3	0	0	0	0	8	7	5	3	3	11	4	0	0	0	1	6
chr7	7399529	7400529	Amillepora11427	8	6	2	7	6	21	4	3	2	3	0	1	47	53	44	41	44	53	46	41	42	38	41	70
chr7	7406781	7407781	Amillepora11429	0	2	0	0	2	0	84	57	66	78	78	80	9	9	10	3	10	8	80	39	59	49	31	94
chr7	7444756	7445756	Amillepora11432	9	4	0	3	0	3	0	0	0	0	0	0	15	8	8	3	1	6	7	0	2	0	4	9
chr7	7401476	7402476	Amillepora11428	5	4	8	4	4	9	10	33	18	8	8	8	55	71	71	73	53	91	53	25	37	56	31	98
chr7	7540188	7541188	Amillepora11441	6	0	0	0	0	0	1	0	0	0	1	1	15	0	4	0	2	3	4	0	1	2	1	4
chr7	7488126	7489126	Amillepora11435	248	187	197	165	180	218	115	99	73	96	125	98	103	104	61	70	63	143	30	27	26	38	43	65
chr7	7490084	7491084	Amillepora11436	17	22	26	15	11	18	9	8	7	13	12	8	24	20	12	13	12	15	13	8	8	11	7	9
chr7	7586217	7587217	Amillepora11443	2	0	0	0	0	0	0	0	0	0	1	0	6	0	2	0	2	4	2	0	0	8	3	6
chr7	7637331	7638331	Amillepora11445	10	2	3	6	1	3	6	3	2	3	10	3	9	14	5	6	11	19	14	7	5	5	17	28
chr7	7579801	7580801	Amillepora11442	2	1	0	0	0	0	0	0	0	0	2	0	2	2	2	2	0	1	3	0	2	0	2	4
chr7	7640437	7641437	Amillepora11449	58	8	8	15	9	19	22	4	3	8	17	12	37	25	14	23	11	29	15	9	20	12	14	39
chr7	7643779	7644779	Amillepora11450	10	1	0	0	0	0	0	0	0	0	0	0	9	3	2	1	2	0	6	4	0	1	1	11
chr7	7740427	7741427	Amillepora11459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7	7700016	7701016	Amillepora11456	6	0	0	0	0	0	0	0	0	2	1	0	16	2	4	6	5	1	14	4	0	1	4	9
chr7	7775211	7776211	Amillepora11461	4	0	0	1	0	0	0	0	1	0	0	0	7	6	0	4	2	2	11	4	2	0	0	0
chr7	7720227	7721227	Amillepora11457	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	2	0	0	0	1
chr7	7680769	7681769	Amillepora11454	6	4	0	1	0	1	1	0	0	0	0	0	8	0	0	2	2	2	5	0	0	0	0	3
chr7	7691719	7692719	Amillepora11455	0	0	0	0	0	0	0	0	0	2	0	0	5	1	0	2	6	0	8	0	3	1	1	3
chr7	7679964	7680964	Amillepora11453	3	4	0	2	0	1	2	0	0	0	0	4	2	0	0	2	0	3	7	0	1	0	2	5
chr7	7754860	7755860	Amillepora11460	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0	2	2	0	0	2	7
chr7	7732339	7733339	Amillepora11458	2	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5	3	7	5	6	4	2	0	9
chr7	7849147	7850147	Amillepora11473	67	67	196	142	175	163	93	246	225	145	169	112	46	51	36	38	45	42	51	17	40	28	44	52
chr7	7814160	7815160	Amillepora11465	0	2	0	2	0	0	1	0	0	0	0	0	1	2	2	0	0	2	0	0	0	0	0	0
chr7	7852708	7853708	Amillepora11475	73	26	30	27	31	38	22	12	5	9	13	20	67	51	25	45	23	40	26	11	9	21	12	54
chr7	7796244	7797244	Amillepora11463	0	0	0	0	0	0	0	0	0	0	0	0	8	7	1	5	4	3	1	0	0	0	3	2
chr7	7803446	7804446	Amillepora11464	1	0	0	2	0	0	1	0	0	0	0	0	4	4	1	4	0	0	2	0	0	0	0	5
chr7	7907254	7908254	Amillepora11479	6	64	106	27	90	100	2	0	1	1	0	1	79	77	52	72	66	59	15	11	7	4	1	19
chr7	7906609	7907609	Amillepora11478	113	64	66	77	51	81	0	0	1	1	0	2	40	48	22	38	18	28	18	7	5	6	1	11
chr7	8066689	8067689	Amillepora11485	91	65	98	69	81	103	48	51	23	48	51	46	88	79	63	41	56	86	35	43	30	41	36	70
chr7	8002873	8003873	Amillepora11481	8	12	20	1	3	12	2	0	2	1	2	3	25	11	8	7	7	14	18	12	19	8	12	23
chr7	8006946	8007946	Amillepora11482	28	38	48	35	37	47	63	99	90	81	100	80	48	60	44	44	33	79	60	55	43	61	45	109
chr7	8001920	8002920	Amillepora11480	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	2	3	8	6	2	5	4	3	4
chr7	8027788	8028788	Amillepora11483	6	1	2	0	0	3	4	3	1	1	2	4	12	4	0	2	0	1	4	2	7	3	6	6
chr7	8041516	8042516	Amillepora11484	4	4	2	1	0	12	5	3	8	6	5	4	2	5	3	3	0	6	2	1	6	2	1	6
chr7	8126906	8127906	Amillepora11489	24	12	28	27	19	24	17	16	9	12	36	18	8	5	2	5	3	1	14	6	3	14	9	15
chr7	8133682	8134682	Amillepora11490	2	0	0	2	0	0	1	0	0	0	2	1	10	6	1	9	1	4	12	3	11	15	3	25
chr7	8125951	8126951	Amillepora11488	3	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0
chr7	8112081	8113081	Amillepora11486	9	3	0	0	0	1	28	24	10	11	40	19	17	8	7	3	9	6	29	12	18	19	11	40
chr7	8121775	8122775	Amillepora11487	4	0	0	0	0	0	4	0	0	0	0	0	5	0	2	2	2	0	7	0	2	7	6	3
chr7	8169132	8170132	Amillepora11492	6	3	0	5	0	2	2	0	1	1	4	1	8	7	3	4	8	5	9	4	4	8	8	5
chr7	8228991	8229991	Amillepora11495	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	2	0	0	2	0	0	2	1	2
chr7	8206653	8207653	Amillepora11494	134	66	117	85	72	94	135	136	125	109	215	148	99	132	67	82	44	134	119	115	124	108	120	215
chr7	8266064	8267064	Amillepora11497	70	37	52	51	52	67	126	169	110	133	144	128	98	87	53	48	26	72	90	47	76	54	57	182
chr7	8197492	8198492	Amillepora11493	27	5	9	18	9	5	38	21	10	35	39	28	25	37	11	24	18	50	47	19	27	17	21	49
chr7	8247772	8248772	Amillepora11496	50	17	0	1	0	1	2	0	0	0	4	0	6	1	2	4	0	6	2	0	4	1	0	0
chr7	8364432	8365432	Amillepora11501	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	2	0	4
chr7	8313525	8314525	Amillepora11498	22	13	11	11	4	10	15	20	6	21	12	16	18	29	17	36	22	19	45	28	45	45	29	53
chr7	8336878	8337878	Amillepora11500	0	0	0	0	0	0	0	0	0	1	1	1	3	1	0	0	0	0	1	0	1	0	0	2
chr7	8464485	8465485	Amillepora11505	7	1	3	3	2	3	12	66	63	63	14	11	7	8	3	5	3	6	50	22	11	33	10	33
chr7	8454824	8455824	Amillepora11503	150	71	86	97	67	102	84	65	52	66	114	84	200	207	207	170	171	229	127	120	164	110	180	248
chr7	8459003	8460003	Amillepora11504	1	2	3	2	1	3	1	6	0	1	0	3	4	1	0	1	0	1	19	2	7	7	8	12
chr7	8524751	8525751	Amillepora11511	11	19	34	16	21	35	10	25	15	28	14	14	59	68	38	69	31	68	33	65	42	42	51	71
chr7	8500788	8501788	Amillepora11509	59	33	27	33	37	52	54	29	26	52	39	39	86	74	56	71	44	77	72	35	43	52	43	107
chr7	8553800	8554800	Amillepora11513	12	20	9	7	9	22	9	3	2	3	6	9	149	133	109	110	76	159	190	99	172	114	89	177
chr7	8525422	8526422	Amillepora11510	72	42	43	29	26	48	36	41	22	20	18	25	43	44	34	41	29	50	27	37	26	30	39	55
chr7	8494417	8495417	Amillepora11508	354	206	238	217	219	282	222	183	132	156	324	270	283	366	228	230	257	427	230	241	263	215	241	448
chr7	8483440	8484440	Amillepora11506	58	26	16	5	6	14	18	6	6	6	20	19	73	54	49	50	73	80	85	61	61	64	71	125
chr7	8563606	8564606	Amillepora11514	600	406	366	393	400	517	270	258	182	225	294	295	150	179	86	148	117	179	75	60	45	57	61	127
chr7	8525748	8526748	Amillepora11512	71	43	41	28	25	48	34	38	17	18	15	20	29	21	19	13	17	27	23	12	8	16	19	35
chr7	8487057	8488057	Amillepora11507	12	3	1	0	0	1	2	0	0	1	0	0	10	15	9	8	4	3	5	4	2	0	6	2
chr7	8622637	8623637	Amillepora11520	125	146	149	202	139	218	137	148	82	121	126	161	140	77	53	68	46	99	93	46	45	48	45	91
chr7	8574379	8575379	Amillepora11516	91	199	266	43	166	342	76	162	209	151	63	56	122	139	95	101	82	153	141	83	98	104	93	172
chr7	8622451	8623451	Amillepora11519	156	188	223	247	193	309	194	212	123	181	179	197	190	136	86	106	97	159	130	87	87	65	91	145
chr7	8616325	8617325	Amillepora11518	51	24	12	28	8	34	24	16	21	25	26	27	64	65	41	56	52	91	53	30	53	50	34	85
chr7	8592559	8593559	Amillepora11517	230	125	76	108	63	116	121	102	64	94	79	79	198	231	197	160	156	277	202	179	165	186	179	325
chr7	8707174	8708174	Amillepora11527	18	6	11	5	2	2	4	0	1	3	2	2	29	43	18	12	15	31	15	4	8	10	7	14
chr7	8739763	8740763	Amillepora11528	60	31	15	31	9	46	34	13	11	11	13	40	162	169	98	103	101	144	157	96	126	96	115	211
chr7	8706207	8707207	Amillepora11526	23	14	3	1	0	0	0	0	0	0	0	0	29	16	13	13	11	10	12	1	0	1	0	0
chr7	8744028	8745028	Amillepora11529	59	59	68	80	80	103	58	73	42	62	83	73	202	169	128	141	126	167	151	104	151	117	113	238
chr7	8769583	8770583	Amillepora11530	4	3	0	4	4	0	6	4	6	4	6	6	26	25	28	15	14	30	52	19	21	31	23	58
chr7	8867556	8868556	Amillepora11588	6	2	0	0	0	0	4	0	0	0	0	0	17	12	0	8	1	3	9	0	2	4	4	4
chr7	8860182	8861182	Amillepora11586	4	5	1	0	0	2	2	0	0	0	0	0	29	14	6	11	8	6	18	3	1	4	2	7
chr7	8833938	8834938	Amillepora11583	8	2	0	0	0	0	2	0	0	0	0	0	10	5	0	4	1	3	9	0	0	5	3	12
chr7	8868273	8869273	Amillepora11587	28	2	0	2	0	0	6	0	0	0	8	0	17	8	3	6	6	6	5	2	2	5	8	4
chr7	8883800	8884800	Amillepora11589	55	43	47	39	36	46	5	1	0	0	0	0	26	15	24	23	23	25	17	8	2	7	4	11
chr7	8851262	8852262	Amillepora11585	106	93	117	99	109	112	52	47	56	45	62	45	94	73	49	65	58	81	88	60	76	52	76	89
chr7	8834566	8835566	Amillepora11584	18	3	0	1	0	0	4	0	0	0	1	2	11	7	2	5	1	0	9	0	0	4	9	17
chr7	8967176	8968176	Amillepora11597	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	1	0	1	1
chr7	8930283	8931283	Amillepora11596	0	1	0	0	0	0	0	0	0	0	0	0	8	0	1	6	0	0	7	0	3	0	3	1
chr7	8901281	8902281	Amillepora11593	1	0	0	0	0	0	0	4	0	0	1	2	15	7	6	4	3	4	13	5	9	5	0	3
chr7	8918252	8919252	Amillepora11590	13	2	3	0	0	1	3	0	0	0	4	1	8	3	4	0	4	8	4	2	3	6	5	8
chr7	8985293	8986293	Amillepora11598	24	2	0	0	0	0	0	0	0	2	0	3	19	2	0	10	4	6	5	0	2	0	0	7
chr7	9015481	9016481	Amillepora11599	7	0	0	0	2	0	0	0	0	0	0	0	9	13	8	12	10	3	8	4	4	9	6	9
chr7	9057844	9058844	Amillepora11601	26	23	8	11	8	14	10	10	10	24	53	33	23	11	11	7	2	20	19	11	7	4	6	9
chr7	9178592	9179592	Amillepora11612	104	93	93	93	117	111	199	173	110	159	254	182	54	59	56	67	39	90	132	118	112	106	111	227
chr7	9070473	9071473	Amillepora11602	7	7	0	0	0	2	2	1	0	2	0	0	14	2	1	10	0	3	16	3	2	11	9	4
chr7	9145027	9146027	Amillepora11609	403	371	425	328	406	489	261	268	214	250	234	225	355	341	244	296	251	390	317	245	262	255	310	537
chr7	9133442	9134442	Amillepora11608	107	55	50	51	45	76	48	46	23	43	37	25	186	154	136	155	141	218	148	117	128	119	148	240
chr7	9171028	9172028	Amillepora11611	60	54	188	96	132	159	208	337	304	262	417	301	101	96	92	73	86	138	208	230	264	221	253	415
chr7	9095028	9096028	Amillepora11603	95	50	17	48	14	46	27	9	6	18	15	23	170	179	71	154	124	172	151	50	102	76	66	152
chr7	9098176	9099176	Amillepora11604	22	13	13	7	12	15	3	0	0	3	0	0	43	28	17	17	8	11	30	8	2	5	4	9
chr7	9100348	9101348	Amillepora11605	105	118	163	164	167	203	140	162	122	162	159	119	169	168	90	137	131	161	177	90	179	142	155	253
chr7	9124843	9125843	Amillepora11607	42	27	23	23	20	30	25	28	18	29	34	30	173	170	144	140	130	218	155	145	114	137	115	177
chr7	9121697	9122697	Amillepora11606	284	282	430	263	246	474	221	432	375	312	299	264	280	315	223	260	182	352	243	227	240	217	240	450
chr7	9232281	9233281	Amillepora11615	247	124	98	127	56	138	460	127	128	206	299	299	227	162	108	134	98	193	437	208	246	240	165	476
chr7	9240859	9241859	Amillepora11616	433	325	497	422	331	496	572	665	400	525	595	560	523	390	306	366	291	483	700	459	517	494	511	866
chr7	9203048	9204048	Amillepora11614	141	85	110	110	97	141	126	144	70	128	202	171	82	59	40	54	31	64	35	25	40	32	42	57
chr7	9202268	9203268	Amillepora11613	383	184	175	144	147	210	217	145	113	143	285	173	82	75	38	59	51	68	78	32	51	51	37	88
chr7	9301573	9302573	Amillepora11618	163	144	108	88	78	173	112	78	67	101	112	98	154	221	134	143	140	187	133	90	131	90	105	210
chr7	9330393	9331393	Amillepora11624	105	88	81	79	67	67	137	83	99	91	114	91	104	121	66	72	90	91	120	110	119	85	105	217
chr7	9378961	9379961	Amillepora11625	82	93	194	159	150	159	94	156	127	126	141	176	110	107	91	101	95	121	160	109	117	121	120	202
chr7	9308363	9309363	Amillepora11619	235	311	261	203	230	348	129	237	173	219	186	157	181	210	152	123	161	260	167	130	152	143	144	279
chr7	9328556	9329556	Amillepora11623	94	74	107	117	85	83	132	229	228	167	201	138	81	85	83	68	54	75	134	92	74	120	106	246
chr7	9255694	9256694	Amillepora11617	8	3	2	1	0	0	25	26	12	36	17	21	6	1	1	3	2	0	7	3	3	8	7	13
chr7	9313848	9314848	Amillepora11620	200	121	143	141	86	165	142	161	132	107	163	127	121	136	82	98	92	118	99	72	83	100	88	184
chr7	9460227	9461227	Amillepora11635	355	217	241	258	229	287	257	282	241	270	397	308	170	243	109	128	151	183	246	225	235	179	249	409
chr7	9393195	9394195	Amillepora11628	365	295	229	156	224	269	404	298	226	326	432	377	221	257	213	199	164	304	276	227	234	227	318	489
chr7	9461875	9462875	Amillepora11636	107	84	64	78	82	95	141	109	47	104	185	179	99	134	82	90	58	146	116	101	139	100	118	200
chr7	9441172	9442172	Amillepora11633	576	374	321	377	388	463	265	280	173	247	315	267	240	301	188	230	173	323	213	190	209	180	221	390
chr7	9438365	9439365	Amillepora11632	31	52	67	57	44	81	55	83	79	86	88	86	71	90	37	38	48	37	87	83	83	101	102	176
chr7	9480991	9481991	Amillepora11637	264	154	88	93	87	101	178	89	89	101	184	129	200	249	183	155	183	241	214	168	198	180	227	330
chr7	9416265	9417265	Amillepora11630	100	120	134	85	113	206	62	131	97	136	75	107	182	198	183	174	140	213	223	136	181	186	162	371
chr7	9414266	9415266	Amillepora11629	1072	720	611	735	554	809	1177	853	689	854	1400	1034	537	615	482	481	409	763	640	531	653	536	682	1224
chr7	9389534	9390534	Amillepora11627	57	39	10	30	28	30	91	38	25	76	127	107	42	23	11	20	22	35	73	43	30	46	28	99
chr7	9533336	9534336	Amillepora11646	114	131	99	87	109	132	98	158	122	150	122	154	75	76	55	67	32	69	106	85	85	100	89	147
chr7	9553109	9554109	Amillepora11650	37	44	56	35	77	73	39	63	76	70	35	37	119	91	68	56	67	125	90	68	89	62	83	183
chr7	9524747	9525747	Amillepora11643	71	55	45	52	42	80	31	58	53	82	35	61	39	37	18	45	19	47	50	47	27	38	54	84
chr7	9518099	9519099	Amillepora11640	16	12	11	16	12	21	1	2	1	4	2	0	155	117	66	63	79	93	59	20	14	37	11	50
chr7	9520796	9521796	Amillepora11641	103	101	119	115	80	132	93	85	40	75	129	119	94	74	47	80	50	73	67	44	62	56	47	102
chr7	9511512	9512512	Amillepora11639	13	7	6	7	3	1	2	0	0	0	0	1	64	58	45	32	35	63	6	0	2	7	5	11
chr7	9543838	9544838	Amillepora11647	129	82	26	33	13	34	140	36	15	58	77	49	58	70	50	43	62	59	149	82	94	86	95	156
chr7	9566049	9567049	Amillepora11651	86	65	63	67	70	71	196	163	112	124	198	180	138	78	102	64	107	112	133	76	88	74	111	244
chr7	9568477	9569477	Amillepora11652	66	69	63	45	48	75	64	74	40	78	65	85	117	116	88	110	102	135	156	141	155	116	148	236
chr7	9553292	9554292	Amillepora11649	22	40	53	29	75	68	25	50	75	53	15	22	109	76	60	57	65	108	74	59	91	66	91	156
chr7	9506478	9507478	Amillepora11638	148	93	109	82	57	121	27	15	24	21	40	53	73	81	57	61	41	81	23	6	7	13	17	45
chr7	9533038	9534038	Amillepora11642	101	115	107	88	90	133	147	149	106	157	146	154	102	107	93	71	56	106	159	126	149	124	138	219
chr7	9549737	9550737	Amillepora11648	39	71	94	71	97	116	27	120	118	88	27	52	148	101	86	85	73	99	181	137	137	134	157	273
chr7	9533771	9534771	Amillepora11645	76	57	33	49	52	47	27	44	37	43	38	54	67	82	55	58	38	67	85	87	83	84	83	140
chr7	9574420	9575420	Amillepora11653	265	184	171	135	146	215	58	143	159	116	91	46	305	323	213	243	192	318	103	132	133	88	147	200
chr7	9598396	9599396	Amillepora11659	33	12	32	14	13	19	15	31	22	15	26	23	82	104	65	55	51	153	32	36	51	27	46	61
chr7	9654452	9655452	Amillepora11661	2	4	1	0	2	4	0	0	1	1	0	0	8	3	3	3	2	0	12	0	4	4	4	3
chr7	9604252	9605252	Amillepora11660	45	27	11	24	21	16	24	15	8	9	29	15	69	35	38	38	19	45	20	8	30	16	29	34
chr7	9595607	9596607	Amillepora11657	164	87	80	53	87	105	75	58	37	63	106	70	62	90	39	50	67	70	51	42	51	48	51	91
chr7	9598234	9599234	Amillepora11658	30	11	39	21	17	22	14	37	24	15	26	22	89	109	73	55	53	161	37	42	60	33	50	68
chr7	9681332	9682332	Amillepora11662	5	0	0	0	0	0	1	0	0	0	2	0	4	2	0	2	0	1	2	0	2	6	2	2
chr7	9750111	9751111	Amillepora11663	8	2	0	0	0	0	0	0	0	2	0	0	9	1	0	6	0	2	6	2	0	0	0	5
chr7	9871305	9872305	Amillepora11669	2	1	0	0	2	4	7	2	1	7	9	2	8	9	9	11	2	5	13	8	10	5	2	15
chr7	9866447	9867447	Amillepora11668	49	26	32	45	40	30	24	15	10	17	23	21	34	20	4	19	11	19	12	13	7	7	8	13
chr7	9795201	9796201	Amillepora11666	14	11	0	0	0	2	98	17	16	29	44	48	34	29	17	22	9	28	62	17	36	29	40	54
chr7	9797392	9798392	Amillepora11667	77	89	13	40	12	32	77	12	8	39	66	49	126	114	58	82	65	120	159	105	131	104	118	255
chr7	9955202	9956202	Amillepora11672	11	3	0	1	0	0	0	0	0	0	2	0	13	4	4	1	5	3	8	0	0	0	0	8
chr7	10006897	10007897	Amillepora11675	4	0	0	0	0	0	2	1	0	0	2	0	4	3	0	3	2	2	1	0	1	0	0	2
chr7	10076306	10077306	Amillepora11678	6	0	0	0	0	0	0	0	0	0	0	0	4	1	2	3	3	3	0	0	0	1	0	0
chr7	9909204	9910204	Amillepora11670	0	0	0	0	0	1	1	0	0	0	0	0	6	3	4	5	0	3	2	2	0	0	1	7
chr7	9950421	9951421	Amillepora11671	41	39	36	28	14	32	17	11	9	18	18	30	141	131	60	124	65	112	86	36	61	52	51	99
chr7	10034956	10035956	Amillepora11676	174	111	89	92	104	128	144	171	107	156	234	157	77	68	62	55	42	82	143	98	115	98	134	213
chr7	10156225	10157225	Amillepora11684	5	3	0	0	0	0	0	0	0	0	2	0	5	1	2	0	1	2	1	0	0	4	2	0
chr7	10116475	10117475	Amillepora11682	13	9	2	3	0	5	29	19	13	32	19	18	20	9	0	3	0	5	11	2	11	4	12	11
chr7	10110890	10111890	Amillepora11679	16	10	33	10	9	15	13	30	32	20	13	18	76	62	58	51	72	74	67	69	89	59	83	93
chr7	10163557	10164557	Amillepora11686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
chr7	10115426	10116426	Amillepora11681	34	31	28	3	12	32	5	35	34	33	10	2	25	22	7	23	12	21	29	23	32	28	28	46
chr7	10196376	10197376	Amillepora11688	19	11	3	5	3	6	29	45	31	39	36	43	24	20	9	18	14	14	49	22	51	29	33	79
chr7	10236604	10237604	Amillepora11699	1	0	1	0	0	4	1	0	5	3	1	1	1	2	3	4	3	8	6	2	6	2	3	2
chr7	10262871	10263871	Amillepora11701	11	1	0	0	0	0	0	0	0	1	0	0	8	4	0	2	2	1	4	0	1	5	2	1
chr7	10277866	10278866	Amillepora11702	5	2	0	0	0	0	2	0	0	1	1	0	11	1	0	2	1	1	1	0	2	4	2	5
chr7	10264100	10265100	Amillepora11700	0	1	1	2	1	0	0	0	0	0	0	0	9	7	3	9	7	10	18	5	8	5	10	11
chr7	10203734	10204734	Amillepora11689	143	130	236	223	202	197	121	224	288	147	159	154	179	227	110	135	129	170	103	72	70	67	89	153
chr7	10336670	10337670	Amillepora11709	1	0	3	3	4	1	0	4	2	4	0	0	12	0	2	4	4	2	9	3	2	7	0	3
chr7	10369831	10370831	Amillepora11712	5	12	5	7	8	6	11	15	10	14	16	16	13	8	7	3	5	5	19	8	10	6	10	25
chr7	10378023	10379023	Amillepora11714	20	17	12	12	14	15	31	2	5	15	9	24	12	13	5	6	7	12	20	10	15	7	19	38
chr7	10372386	10373386	Amillepora11713	35	11	12	10	14	12	6	1	5	2	3	6	64	46	50	30	57	62	28	26	19	14	9	29
chr7	10294125	10295125	Amillepora11703	3	0	0	1	0	0	0	0	0	0	4	0	5	0	2	2	3	3	1	1	0	0	1	4
chr7	10348784	10349784	Amillepora11710	216	232	292	247	278	398	50	122	78	89	91	57	171	173	145	145	133	249	54	21	45	45	38	88
chr7	10364846	10365846	Amillepora11711	152	99	63	94	66	114	66	56	30	41	103	65	24	28	36	32	22	24	23	12	14	6	32	42
