chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr5	21287612	21287870	LTR_7340	4	3	16	2	8	8	1	2	0	0	2	0	56	88	87	53	68	100	10	11	17	10	14	13
chr5	21350362	21351306	LTR_7341	12	10	10	8	6	19	27	20	7	20	27	18	8	7	3	12	6	10	17	15	16	15	21	34
chr5	21350362	21351306	LTR_7342	12	10	10	8	6	19	27	20	7	20	27	18	8	7	3	12	6	10	17	15	16	15	21	34
chr5	21351470	21354732	LTR_7343	56	53	43	30	31	43	84	85	118	119	116	102	47	29	24	22	29	37	85	45	63	54	60	112
chr5	21351470	21354732	LTR_7344	56	53	43	30	31	43	84	85	118	119	116	102	47	29	24	22	29	37	85	45	63	54	60	112
chr5	21354954	21355113	LTR_7345	0	0	0	0	0	0	6	2	2	8	3	9	3	4	1	2	1	6	4	2	3	0	1	4
chr5	21354954	21355113	LTR_7346	0	0	0	0	0	0	6	2	2	8	3	9	3	4	1	2	1	6	4	2	3	0	1	4
chr5	21360784	21361100	LTR_7347	55	28	21	30	22	29	11	37	36	33	19	30	30	29	15	21	13	20	13	5	10	8	8	9
chr5	21360784	21361100	LTR_7348	55	28	21	30	22	29	11	37	36	33	19	30	30	29	15	21	13	20	13	5	10	8	8	9
chr5	21361312	21362993	LTR_7349	423	286	404	366	348	408	189	153	111	120	199	153	329	422	254	282	225	413	168	90	84	93	99	203
chr5	21361312	21362993	LTR_7350	423	286	404	366	348	408	189	153	111	120	199	153	329	422	254	282	225	413	168	90	84	93	99	203
chr5	21363038	21363187	LTR_7351	42	57	75	40	55	82	8	14	10	9	15	8	52	69	56	50	37	68	15	5	5	5	8	14
chr5	21363038	21363187	LTR_7352	42	57	75	40	55	82	8	14	10	9	15	8	52	69	56	50	37	68	15	5	5	5	8	14
chr5	21370153	21370246	LTR_7353	0	1	1	0	0	0	1	7	7	2	2	1	6	6	0	3	6	4	9	7	13	13	15	17
chr5	21370153	21370246	LTR_7354	0	1	1	0	0	0	1	7	7	2	2	1	6	6	0	3	6	4	9	7	13	13	15	17
chr5	21371923	21373061	LTR_7355	295	187	200	193	204	209	287	200	186	218	283	257	84	96	54	70	58	96	103	68	74	76	111	177
chr5	21371923	21373061	LTR_7356	295	187	200	193	204	209	287	200	186	218	283	257	84	96	54	70	58	96	103	68	74	76	111	177
chr5	21373292	21375050	LTR_7357	266	195	225	194	226	287	342	310	271	329	415	356	215	235	170	179	153	220	268	258	216	232	258	445
chr5	21373292	21375050	LTR_7358	266	195	225	194	226	287	342	310	271	329	415	356	215	235	170	179	153	220	268	258	216	232	258	445
chr5	21662448	21662689	LTR_7359	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	4	0	2	6	0	0	4	2	4
chr5	21662448	21662689	LTR_7360	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	4	0	2	6	0	0	4	2	4
chr5	21821226	21825665	LTR_7361	149	88	78	88	83	84	42	45	33	30	53	38	94	119	84	86	86	99	48	34	32	47	43	73
chr5	21821226	21825665	LTR_7362	149	88	78	88	83	84	42	45	33	30	53	38	94	119	84	86	86	99	48	34	32	47	43	73
chr5	21854804	21855451	LTR_7363	26	2	0	2	0	2	3	0	0	1	2	1	11	4	0	6	1	4	3	4	1	6	0	4
chr5	21854804	21855451	LTR_7364	26	2	0	2	0	2	3	0	0	1	2	1	11	4	0	6	1	4	3	4	1	6	0	4
chr5	21868620	21869510	LTR_7365	136	41	1	4	4	8	12	1	0	3	12	2	24	9	7	7	1	17	6	1	4	8	6	11
chr5	21868620	21869510	LTR_7366	136	41	1	4	4	8	12	1	0	3	12	2	24	9	7	7	1	17	6	1	4	8	6	11
chr5	21920011	21920217	LTR_7367	4	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	0	0	0	0	0
chr5	21920011	21920217	LTR_7368	4	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	0	0	0	0	0
chr5	22050873	22051623	LTR_7369	9	1	1	3	0	2	10	2	0	6	5	8	18	15	14	17	5	30	14	7	12	6	13	21
chr5	22050873	22051623	LTR_7370	9	1	1	3	0	2	10	2	0	6	5	8	18	15	14	17	5	30	14	7	12	6	13	21
chr5	22055472	22056356	LTR_7371	2	4	0	1	2	3	9	2	1	2	1	1	2	1	2	5	3	2	9	0	0	3	0	1
chr5	22055472	22056356	LTR_7372	2	4	0	1	2	3	9	2	1	2	1	1	2	1	2	5	3	2	9	0	0	3	0	1
chr5	22056607	22057110	LTR_7373	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	1	2	0	0	0	0	0	0
chr5	22056607	22057110	LTR_7374	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	1	2	0	0	0	0	0	0
chr5	22149529	22150095	LTR_7375	13	1	0	0	0	0	0	0	1	0	3	1	2	1	0	1	2	0	9	8	8	1	3	12
chr5	22149529	22150095	LTR_7376	13	1	0	0	0	0	0	0	1	0	3	1	2	1	0	1	2	0	9	8	8	1	3	12
chr5	22169129	22169335	LTR_7377	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
chr5	22169129	22169335	LTR_7378	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
chr5	22201982	22202071	LTR_7379	6	4	6	2	2	2	7	11	11	5	8	7	2	3	1	3	3	2	4	4	3	2	4	3
chr5	22201982	22202071	LTR_7380	6	4	6	2	2	2	7	11	11	5	8	7	2	3	1	3	3	2	4	4	3	2	4	3
chr5	22204769	22206193	LTR_7381	71	19	4	11	6	12	12	8	5	18	8	2	16	18	16	11	10	11	12	20	13	10	12	30
chr5	22204769	22206193	LTR_7382	71	19	4	11	6	12	12	8	5	18	8	2	16	18	16	11	10	11	12	20	13	10	12	30
chr5	22279384	22279916	LTR_7383	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	4	0	0	2	2	4
chr5	22279384	22279916	LTR_7384	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	4	0	0	2	2	4
chr5	22371139	22371263	LTR_7385	27	20	36	35	48	34	34	58	47	47	75	65	30	48	26	26	32	47	30	24	26	27	43	54
chr5	22371139	22371263	LTR_7386	27	20	36	35	48	34	34	58	47	47	75	65	30	48	26	26	32	47	30	24	26	27	43	54
chr5	22371429	22371651	LTR_7387	66	43	51	47	68	49	67	73	46	63	74	51	52	56	35	43	41	66	30	24	30	21	33	54
chr5	22371429	22371651	LTR_7388	66	43	51	47	68	49	67	73	46	63	74	51	52	56	35	43	41	66	30	24	30	21	33	54
chr5	22383021	22383318	LTR_7389	394	245	260	240	235	298	61	119	87	83	76	63	243	253	192	179	166	288	82	85	96	95	70	190
chr5	22383021	22383318	LTR_7390	394	245	260	240	235	298	61	119	87	83	76	63	243	253	192	179	166	288	82	85	96	95	70	190
chr5	22415397	22415689	LTR_7391	67	40	18	37	31	33	2	0	0	0	0	0	23	27	11	17	8	14	0	0	0	0	0	0
chr5	22415397	22415689	LTR_7392	67	40	18	37	31	33	2	0	0	0	0	0	23	27	11	17	8	14	0	0	0	0	0	0
chr5	22416010	22417969	LTR_7393	77	60	67	101	56	97	18	8	3	8	8	13	190	174	92	115	120	190	35	10	11	27	18	40
chr5	22416010	22417969	LTR_7394	77	60	67	101	56	97	18	8	3	8	8	13	190	174	92	115	120	190	35	10	11	27	18	40
chr5	22453923	22454041	LTR_7395	23	9	1	4	2	3	18	15	7	18	20	13	10	14	11	13	14	13	6	1	1	1	2	7
chr5	22453923	22454041	LTR_7396	23	9	1	4	2	3	18	15	7	18	20	13	10	14	11	13	14	13	6	1	1	1	2	7
chr5	22475222	22477200	LTR_7397	16	3	4	6	2	5	2	0	0	0	0	1	19	21	10	9	7	11	13	0	2	0	0	5
chr5	22475222	22477200	LTR_7398	16	3	4	6	2	5	2	0	0	0	0	1	19	21	10	9	7	11	13	0	2	0	0	5
chr5	22530457	22530767	LTR_7399	25	20	18	19	27	45	10	13	14	15	8	6	49	45	35	35	23	57	9	6	11	7	8	16
chr5	22530457	22530767	LTR_7400	25	20	18	19	27	45	10	13	14	15	8	6	49	45	35	35	23	57	9	6	11	7	8	16
chr5	22530978	22531757	LTR_7401	97	72	64	70	96	99	63	94	78	86	100	80	72	49	58	48	49	52	47	34	42	25	35	66
chr5	22530978	22531757	LTR_7402	97	72	64	70	96	99	63	94	78	86	100	80	72	49	58	48	49	52	47	34	42	25	35	66
chr5	22531913	22532148	LTR_7403	22	19	23	22	34	32	16	30	25	15	29	18	9	16	8	25	20	19	31	23	28	29	22	41
chr5	22531913	22532148	LTR_7404	22	19	23	22	34	32	16	30	25	15	29	18	9	16	8	25	20	19	31	23	28	29	22	41
chr5	22532669	22532830	LTR_7405	50	35	56	75	63	64	24	21	14	12	23	18	33	29	40	27	20	40	28	25	17	18	24	26
chr5	22532669	22532830	LTR_7406	50	35	56	75	63	64	24	21	14	12	23	18	33	29	40	27	20	40	28	25	17	18	24	26
chr5	22532965	22534047	LTR_7407	135	112	85	104	128	111	109	101	79	100	163	102	73	98	41	50	48	86	101	96	93	54	109	120
chr5	22532965	22534047	LTR_7408	135	112	85	104	128	111	109	101	79	100	163	102	73	98	41	50	48	86	101	96	93	54	109	120
chr5	22534521	22537949	LTR_7409	102	48	33	55	51	80	88	86	97	90	112	117	167	172	78	112	111	189	189	121	133	127	163	254
chr5	22534521	22537949	LTR_7410	102	48	33	55	51	80	88	86	97	90	112	117	167	172	78	112	111	189	189	121	133	127	163	254
chr5	22682924	22684216	LTR_7411	102	34	8	36	26	36	123	74	56	68	137	113	120	67	69	68	50	98	104	82	88	82	88	135
chr5	22682924	22684216	LTR_7412	102	34	8	36	26	36	123	74	56	68	137	113	120	67	69	68	50	98	104	82	88	82	88	135
chr5	22684906	22685098	LTR_7413	1	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	1	2	1	1	0	2	5	1
chr5	22684906	22685098	LTR_7414	1	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	1	2	1	1	0	2	5	1
chr5	22729316	22729850	LTR_7415	0	0	0	0	0	0	65	45	44	45	74	57	2	4	0	0	0	2	38	19	34	38	44	47
chr5	22729316	22729850	LTR_7416	0	0	0	0	0	0	65	45	44	45	74	57	2	4	0	0	0	2	38	19	34	38	44	47
chr5	22735433	22735572	LTR_7417	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr5	22735433	22735572	LTR_7418	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr5	22735868	22736185	LTR_7419	24	5	18	11	10	8	12	19	6	7	17	16	28	16	22	12	16	30	32	23	18	16	15	70
chr5	22735868	22736185	LTR_7420	24	5	18	11	10	8	12	19	6	7	17	16	28	16	22	12	16	30	32	23	18	16	15	70
chr5	22738065	22738957	LTR_7421	13	11	14	4	13	18	77	57	41	44	73	71	20	11	9	8	14	18	38	16	21	16	20	42
chr5	22738065	22738957	LTR_7422	13	11	14	4	13	18	77	57	41	44	73	71	20	11	9	8	14	18	38	16	21	16	20	42
chr5	22927107	22934564	LTR_7423	165	114	104	104	105	135	172	240	254	193	214	133	166	163	110	107	105	171	267	239	304	205	294	500
chr5	22927107	22934564	LTR_7424	165	114	104	104	105	135	172	240	254	193	214	133	166	163	110	107	105	171	267	239	304	205	294	500
chr5	23039897	23040072	LTR_7425	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	3	3	0	3
chr5	23039897	23040072	LTR_7426	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	3	3	0	3
chr5	23090175	23090250	LTR_7427	0	1	0	0	0	0	0	4	4	1	4	2	0	0	0	0	0	0	2	1	2	1	0	1
chr5	23090175	23090250	LTR_7428	0	1	0	0	0	0	0	4	4	1	4	2	0	0	0	0	0	0	2	1	2	1	0	1
chr5	23090825	23090969	LTR_7429	0	0	0	0	0	0	6	4	3	3	4	11	0	0	0	0	0	0	8	0	2	0	9	10
chr5	23090825	23090969	LTR_7430	0	0	0	0	0	0	6	4	3	3	4	11	0	0	0	0	0	0	8	0	2	0	9	10
chr5	23110081	23110259	LTR_7431	6	8	1	3	3	4	4	0	2	1	5	1	6	5	3	1	7	6	5	0	3	6	4	1
chr5	23110081	23110259	LTR_7432	6	8	1	3	3	4	4	0	2	1	5	1	6	5	3	1	7	6	5	0	3	6	4	1
chr5	23123694	23125258	LTR_7433	46	20	32	25	12	29	2	5	6	2	8	7	82	71	45	47	31	65	45	33	25	31	21	62
chr5	23123694	23125258	LTR_7434	46	20	32	25	12	29	2	5	6	2	8	7	82	71	45	47	31	65	45	33	25	31	21	62
chr5	23125608	23126706	LTR_7435	83	56	64	112	77	70	56	35	36	58	55	62	92	89	64	65	70	80	60	20	47	26	40	61
chr5	23125608	23126706	LTR_7436	83	56	64	112	77	70	56	35	36	58	55	62	92	89	64	65	70	80	60	20	47	26	40	61
chr5	23166988	23171238	LTR_7437	161	123	124	88	114	151	129	65	54	86	104	101	142	104	104	118	88	154	153	70	105	105	77	160
chr5	23166988	23171238	LTR_7438	161	123	124	88	114	151	129	65	54	86	104	101	142	104	104	118	88	154	153	70	105	105	77	160
chr5	23171399	23174572	LTR_7439	170	85	66	87	83	85	175	125	77	153	202	144	186	159	125	119	111	150	221	142	176	187	151	308
chr5	23171399	23174572	LTR_7440	170	85	66	87	83	85	175	125	77	153	202	144	186	159	125	119	111	150	221	142	176	187	151	308
chr5	23354128	23357440	LTR_7441	59	10	5	11	5	15	15	0	0	3	6	6	27	7	3	22	6	15	24	4	12	11	6	23
chr5	23354128	23357440	LTR_7442	59	10	5	11	5	15	15	0	0	3	6	6	27	7	3	22	6	15	24	4	12	11	6	23
chr5	23369367	23369657	LTR_7443	5	6	0	0	0	0	2	0	0	0	0	0	2	1	0	1	2	0	6	0	0	0	2	0
chr5	23369367	23369657	LTR_7444	5	6	0	0	0	0	2	0	0	0	0	0	2	1	0	1	2	0	6	0	0	0	2	0
chr5	23370117	23374382	LTR_7445	79	10	5	6	0	1	10	2	4	8	6	2	29	19	5	23	5	17	19	5	5	15	11	31
chr5	23370117	23374382	LTR_7446	79	10	5	6	0	1	10	2	4	8	6	2	29	19	5	23	5	17	19	5	5	15	11	31
chr5	23375555	23375827	LTR_7447	8	1	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	1	1	0	0	2	0	0
chr5	23375555	23375827	LTR_7448	8	1	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	1	1	0	0	2	0	0
chr5	23401072	23401296	LTR_7449	6	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
chr5	23401072	23401296	LTR_7450	6	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
chr5	23401339	23401456	LTR_7451	20	1	0	0	0	0	2	0	1	1	0	3	0	2	0	2	1	0	0	0	0	0	1	0
chr5	23401339	23401456	LTR_7452	20	1	0	0	0	0	2	0	1	1	0	3	0	2	0	2	1	0	0	0	0	0	1	0
chr5	23634005	23634259	LTR_7453	10	2	2	0	0	4	1	1	0	0	0	0	3	2	2	1	3	1	2	0	1	3	2	3
chr5	23634005	23634259	LTR_7454	10	2	2	0	0	4	1	1	0	0	0	0	3	2	2	1	3	1	2	0	1	3	2	3
chr5	23634984	23638548	LTR_7455	21	16	14	10	15	20	20	20	5	12	21	16	32	28	11	23	20	18	16	12	20	15	17	22
chr5	23634984	23638548	LTR_7456	21	16	14	10	15	20	20	20	5	12	21	16	32	28	11	23	20	18	16	12	20	15	17	22
chr5	23723293	23724127	LTR_7457	32	6	0	1	0	2	8	1	2	2	1	4	14	6	3	4	4	4	22	0	4	3	3	7
chr5	23723293	23724127	LTR_7458	32	6	0	1	0	2	8	1	2	2	1	4	14	6	3	4	4	4	22	0	4	3	3	7
chr5	23789722	23789952	LTR_7459	5	0	0	0	0	0	5	1	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0
chr5	23789722	23789952	LTR_7460	5	0	0	0	0	0	5	1	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0
chr5	23792487	23792885	LTR_7461	2	3	2	0	0	1	1	4	0	1	1	1	5	4	0	4	4	1	2	3	6	1	4	16
chr5	23792487	23792885	LTR_7462	2	3	2	0	0	1	1	4	0	1	1	1	5	4	0	4	4	1	2	3	6	1	4	16
chr5	23794163	23795524	LTR_7463	23	23	9	11	9	14	10	15	4	6	10	3	9	13	12	14	6	12	18	16	20	9	14	23
chr5	23794163	23795524	LTR_7464	23	23	9	11	9	14	10	15	4	6	10	3	9	13	12	14	6	12	18	16	20	9	14	23
chr5	23796194	23796595	LTR_7465	8	0	4	4	2	0	10	4	1	5	11	4	13	13	8	5	16	19	35	18	27	24	28	46
chr5	23796194	23796595	LTR_7466	8	0	4	4	2	0	10	4	1	5	11	4	13	13	8	5	16	19	35	18	27	24	28	46
chr5	23832880	23833059	LTR_7467	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0
chr5	23832880	23833059	LTR_7468	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0
chr5	23854029	23858192	LTR_7469	292	169	210	217	215	217	259	328	217	278	389	321	69	74	54	76	44	66	187	74	104	76	120	174
chr5	23854029	23858192	LTR_7470	292	169	210	217	215	217	259	328	217	278	389	321	69	74	54	76	44	66	187	74	104	76	120	174
chr5	23859270	23859799	LTR_7471	40	20	19	17	27	27	15	17	12	19	32	22	28	15	2	10	14	19	26	4	9	16	13	12
chr5	23859270	23859799	LTR_7472	40	20	19	17	27	27	15	17	12	19	32	22	28	15	2	10	14	19	26	4	9	16	13	12
chr5	23877720	23879328	LTR_7473	27	27	51	47	46	35	39	44	24	40	49	42	31	40	25	20	17	18	20	22	19	30	35	46
chr5	23877720	23879328	LTR_7474	27	27	51	47	46	35	39	44	24	40	49	42	31	40	25	20	17	18	20	22	19	30	35	46
chr5	23883515	23883881	LTR_7475	38	23	29	48	30	29	46	38	36	26	52	56	12	7	3	10	7	12	9	4	4	7	5	6
chr5	23883515	23883881	LTR_7476	38	23	29	48	30	29	46	38	36	26	52	56	12	7	3	10	7	12	9	4	4	7	5	6
chr5	23911743	23911969	LTR_7477	2	2	0	0	0	0	1	0	0	0	0	1	2	0	1	3	1	0	0	0	0	0	0	0
chr5	23911743	23911969	LTR_7478	2	2	0	0	0	0	1	0	0	0	0	1	2	0	1	3	1	0	0	0	0	0	0	0
chr5	23912413	23912988	LTR_7479	4	1	0	0	0	0	0	0	0	0	0	0	6	11	6	2	6	9	0	0	2	0	2	0
chr5	23912413	23912988	LTR_7480	4	1	0	0	0	0	0	0	0	0	0	0	6	11	6	2	6	9	0	0	2	0	2	0
chr5	23945107	23945270	LTR_7481	10	7	10	7	4	7	3	1	2	0	2	3	4	14	11	4	6	5	4	4	3	4	0	10
chr5	23945107	23945270	LTR_7482	10	7	10	7	4	7	3	1	2	0	2	3	4	14	11	4	6	5	4	4	3	4	0	10
chr5	23945695	23945989	LTR_7483	0	2	0	0	0	1	0	2	1	1	0	0	2	3	2	1	1	5	0	0	1	0	0	1
chr5	23945695	23945989	LTR_7484	0	2	0	0	0	1	0	2	1	1	0	0	2	3	2	1	1	5	0	0	1	0	0	1
chr5	23946140	23947555	LTR_7485	29	24	23	31	35	49	18	12	7	24	13	10	40	44	43	26	24	45	32	22	18	22	25	35
chr5	23946140	23947555	LTR_7486	29	24	23	31	35	49	18	12	7	24	13	10	40	44	43	26	24	45	32	22	18	22	25	35
chr5	23949021	23949460	LTR_7487	0	1	0	1	2	3	0	0	0	0	0	0	5	2	0	1	2	3	0	0	6	3	0	2
chr5	23949021	23949460	LTR_7488	0	1	0	1	2	3	0	0	0	0	0	0	5	2	0	1	2	3	0	0	6	3	0	2
chr5	24129891	24136033	LTR_7489	161	69	86	85	97	122	80	99	70	108	99	89	174	122	86	78	89	120	125	83	102	98	91	201
chr5	24129891	24136033	LTR_7490	161	69	86	85	97	122	80	99	70	108	99	89	174	122	86	78	89	120	125	83	102	98	91	201
chr5	24152141	24152227	LTR_7491	10	3	14	3	6	8	2	4	0	1	2	3	16	9	8	17	9	30	3	2	5	10	4	3
chr5	24152141	24152227	LTR_7492	10	3	14	3	6	8	2	4	0	1	2	3	16	9	8	17	9	30	3	2	5	10	4	3
chr5	24275232	24275479	LTR_7493	44	33	77	56	50	55	45	47	40	27	47	65	34	40	28	21	22	40	25	26	18	28	32	49
chr5	24275232	24275479	LTR_7494	44	33	77	56	50	55	45	47	40	27	47	65	34	40	28	21	22	40	25	26	18	28	32	49
chr5	24276006	24276430	LTR_7495	81	76	93	137	100	124	48	41	61	56	66	69	80	83	55	57	61	103	29	29	29	31	25	60
chr5	24276006	24276430	LTR_7496	81	76	93	137	100	124	48	41	61	56	66	69	80	83	55	57	61	103	29	29	29	31	25	60
chr5	24298965	24299646	LTR_7497	230	179	98	115	88	129	28	27	15	11	28	29	119	115	49	73	58	90	63	14	39	30	14	50
chr5	24298965	24299646	LTR_7498	230	179	98	115	88	129	28	27	15	11	28	29	119	115	49	73	58	90	63	14	39	30	14	50
chr5	24399288	24399382	LTR_7499	3	1	0	1	0	0	1	0	0	0	1	0	1	3	0	2	2	1	0	3	0	0	2	0
chr5	24399288	24399382	LTR_7500	3	1	0	1	0	0	1	0	0	0	1	0	1	3	0	2	2	1	0	3	0	0	2	0
chr5	24602279	24605531	LTR_7501	396	283	303	288	292	327	64	97	82	74	89	84	275	296	230	200	239	308	72	60	68	57	78	89
chr5	24602279	24605531	LTR_7502	396	283	303	288	292	327	64	97	82	74	89	84	275	296	230	200	239	308	72	60	68	57	78	89
chr5	25333101	25333374	LTR_7503	22	13	5	7	7	8	40	17	6	24	39	24	6	3	2	1	7	6	13	9	11	5	9	15
chr5	25333101	25333374	LTR_7504	22	13	5	7	7	8	40	17	6	24	39	24	6	3	2	1	7	6	13	9	11	5	9	15
chr5	25333814	25334015	LTR_7505	9	4	3	7	2	8	23	20	12	16	21	12	6	4	1	3	6	3	12	8	7	1	5	18
chr5	25333814	25334015	LTR_7506	9	4	3	7	2	8	23	20	12	16	21	12	6	4	1	3	6	3	12	8	7	1	5	18
chr5	25890498	25891122	LTR_7507	49	30	23	26	24	29	11	11	1	8	19	13	91	88	69	49	54	89	36	26	35	36	35	51
chr5	25890498	25891122	LTR_7508	49	30	23	26	24	29	11	11	1	8	19	13	91	88	69	49	54	89	36	26	35	36	35	51
chr5	25904612	25904748	LTR_7509	90	57	54	60	67	63	50	31	24	23	47	31	23	19	20	24	13	26	1	6	9	5	6	15
chr5	25904612	25904748	LTR_7510	90	57	54	60	67	63	50	31	24	23	47	31	23	19	20	24	13	26	1	6	9	5	6	15
chr5	25904855	25904933	LTR_7511	86	52	50	60	58	53	49	31	24	21	36	29	51	41	41	47	27	42	12	24	10	18	16	37
chr5	25904855	25904933	LTR_7512	86	52	50	60	58	53	49	31	24	21	36	29	51	41	41	47	27	42	12	24	10	18	16	37
chr5	25921066	25921544	LTR_7513	219	173	214	220	204	263	118	167	141	134	200	98	127	154	89	95	79	146	68	62	47	52	50	119
chr5	25921066	25921544	LTR_7514	219	173	214	220	204	263	118	167	141	134	200	98	127	154	89	95	79	146	68	62	47	52	50	119
chr5	25985691	25987297	LTR_7515	75	38	40	53	36	48	90	60	49	50	81	89	53	54	36	31	33	32	65	41	44	45	62	98
chr5	25985691	25987297	LTR_7516	75	38	40	53	36	48	90	60	49	50	81	89	53	54	36	31	33	32	65	41	44	45	62	98
chr5	25987873	25988295	LTR_7517	23	26	26	33	24	28	30	45	55	55	32	40	38	38	18	16	24	31	55	35	34	33	25	61
chr5	25987873	25988295	LTR_7518	23	26	26	33	24	28	30	45	55	55	32	40	38	38	18	16	24	31	55	35	34	33	25	61
chr5	26011073	26011190	LTR_7519	16	6	1	8	3	8	0	0	0	0	0	0	18	24	10	15	17	27	0	0	0	0	0	0
chr5	26011073	26011190	LTR_7520	16	6	1	8	3	8	0	0	0	0	0	0	18	24	10	15	17	27	0	0	0	0	0	0
chr5	26011852	26013192	LTR_7521	215	145	98	119	118	157	2	2	0	0	3	0	90	109	67	65	63	134	5	6	7	5	4	16
chr5	26011852	26013192	LTR_7522	215	145	98	119	118	157	2	2	0	0	3	0	90	109	67	65	63	134	5	6	7	5	4	16
chr5	26075113	26077023	LTR_7523	49	35	10	21	19	36	14	6	0	4	7	14	74	36	30	49	22	59	11	0	3	8	7	19
chr5	26075113	26077023	LTR_7524	49	35	10	21	19	36	14	6	0	4	7	14	74	36	30	49	22	59	11	0	3	8	7	19
chr5	26080661	26081721	LTR_7525	300	197	227	238	196	272	101	93	71	86	129	121	184	171	125	182	110	237	111	44	50	53	61	122
chr5	26080661	26081721	LTR_7526	300	197	227	238	196	272	101	93	71	86	129	121	184	171	125	182	110	237	111	44	50	53	61	122
chr5	26089690	26090410	LTR_7527	125	80	35	88	49	58	57	19	14	36	53	42	38	30	12	33	22	33	24	12	7	15	14	40
chr5	26089690	26090410	LTR_7528	125	80	35	88	49	58	57	19	14	36	53	42	38	30	12	33	22	33	24	12	7	15	14	40
chr5	26106553	26108924	LTR_7529	752	554	554	613	541	735	298	294	247	271	420	305	484	467	317	318	333	529	173	129	184	148	209	336
chr5	26106553	26108924	LTR_7530	752	554	554	613	541	735	298	294	247	271	420	305	484	467	317	318	333	529	173	129	184	148	209	336
chr5	26113532	26114214	LTR_7531	277	173	249	239	224	237	112	146	122	98	159	108	129	136	100	100	98	150	66	65	78	53	62	115
chr5	26113532	26114214	LTR_7532	277	173	249	239	224	237	112	146	122	98	159	108	129	136	100	100	98	150	66	65	78	53	62	115
chr5	26115167	26116366	LTR_7533	392	189	175	206	245	274	212	229	146	201	307	255	133	120	77	68	77	143	105	47	51	73	102	149
chr5	26115167	26116366	LTR_7534	392	189	175	206	245	274	212	229	146	201	307	255	133	120	77	68	77	143	105	47	51	73	102	149
chr5	26118732	26118924	LTR_7535	33	27	13	18	15	25	25	6	8	13	15	12	22	17	5	10	7	12	10	5	7	10	12	20
chr5	26118732	26118924	LTR_7536	33	27	13	18	15	25	25	6	8	13	15	12	22	17	5	10	7	12	10	5	7	10	12	20
chr5	26139675	26141531	LTR_7537	521	375	309	423	359	484	269	161	136	200	359	254	341	306	255	308	253	345	178	128	109	148	133	301
chr5	26139675	26141531	LTR_7538	521	375	309	423	359	484	269	161	136	200	359	254	341	306	255	308	253	345	178	128	109	148	133	301
chr5	26208944	26209127	LTR_7539	69	44	56	65	42	53	43	55	30	36	51	48	28	25	21	20	18	24	14	12	14	16	17	16
chr5	26208944	26209127	LTR_7540	69	44	56	65	42	53	43	55	30	36	51	48	28	25	21	20	18	24	14	12	14	16	17	16
chr5	26210789	26210958	LTR_7541	76	36	30	22	32	38	14	16	9	16	15	19	19	36	27	25	23	32	17	5	5	7	8	16
chr5	26210789	26210958	LTR_7542	76	36	30	22	32	38	14	16	9	16	15	19	19	36	27	25	23	32	17	5	5	7	8	16
chr5	26258990	26264994	LTR_7543	348	236	245	261	229	297	230	281	238	222	243	234	308	323	207	230	221	314	228	209	208	222	244	309
