chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr4	21981250	21981909	Amillepora10380-RA:three_prime_utr	7	6	2	2	0	2	1	0	0	0	0	1	45	42	30	24	26	33	30	17	15	17	14	28
chr4	21918260	21918606	Amillepora10374-RA:three_prime_utr	1	1	0	0	0	1	1	2	1	2	4	0	1	0	1	0	0	3	4	0	0	1	0	3
chr4	21950203	21950543	Amillepora10377-RA:three_prime_utr	0	0	0	0	0	1	4	0	1	3	2	0	2	1	3	0	1	1	2	1	6	2	0	4
chr4	21918384	21919315	Amillepora10375-RA:three_prime_utr	1	1	0	0	0	1	1	2	1	2	4	0	10	0	3	1	2	3	8	0	0	1	2	2
chr4	21950327	21951243	Amillepora10378-RA:three_prime_utr	0	0	0	0	0	1	4	0	1	3	2	0	4	6	3	1	1	4	5	1	6	2	0	7
chr4	21970704	21970724	Amillepora10379-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr4	21983291	21984451	Amillepora10381-RA:three_prime_utr	18	23	10	12	5	18	11	5	3	16	11	11	65	16	15	41	20	22	29	14	6	29	8	35
chr4	22072835	22074353	Amillepora10387-RA:three_prime_utr	29	4	0	0	0	4	2	0	0	0	8	0	9	1	5	23	10	10	22	0	4	1	8	12
chr4	21992234	21994522	Amillepora10382-RA:three_prime_utr	47	8	0	3	0	0	4	2	0	0	8	7	23	7	6	4	9	4	18	4	4	6	8	7
chr4	22048182	22048438	Amillepora10386-RA:three_prime_utr	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1
chr4	22047153	22047590	Amillepora10386-RA:three_prime_utr	22	0	0	0	0	0	2	0	0	2	0	0	3	1	0	5	0	0	4	0	0	2	2	1
chr4	22015859	22016083	Amillepora10383-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	2	0	3	3	1	5
chr4	22120322	22120433	Amillepora10391-RA:three_prime_utr	0	0	0	0	0	0	0	0	1	1	0	1	8	3	1	5	3	3	4	0	3	3	0	5
chr4	22161646	22162009	Amillepora10396-RA:three_prime_utr	5	0	0	1	0	0	2	0	0	0	0	0	7	0	1	2	1	2	3	0	0	0	2	6
chr4	22115948	22116384	Amillepora10389-RA:three_prime_utr	19	8	3	3	1	4	10	2	0	4	5	4	29	13	9	20	10	15	28	9	7	8	8	15
chr4	22143378	22143425	Amillepora10393-RA:three_prime_utr	6	2	1	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	2
chr4	22143755	22143826	Amillepora10393-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1
chr4	22144933	22145781	Amillepora10393-RA:three_prime_utr	75	13	4	8	1	1	13	0	0	4	16	6	6	1	3	15	1	5	11	1	3	3	5	8
chr4	22121612	22123468	Amillepora10392-RA:three_prime_utr	10	2	2	0	0	1	4	0	0	0	2	1	111	34	14	33	20	25	65	16	15	29	22	40
chr4	22074987	22075686	Amillepora10388-RA:three_prime_utr	1	0	0	1	0	0	0	0	0	0	0	1	1	3	0	0	0	2	6	0	1	1	0	5
chr4	22148621	22148725	Amillepora10395-RA:three_prime_utr	2	2	0	1	0	0	0	0	0	0	3	1	37	13	6	14	9	11	11	4	6	3	5	13
chr4	22279084	22279099	Amillepora10402-RA:three_prime_utr	3	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0
chr4	22331531	22332610	Amillepora10407-RA:three_prime_utr	1	6	0	1	3	4	0	0	0	0	0	0	173	73	47	104	41	61	101	44	31	36	40	76
chr4	22330741	22330950	Amillepora10406-RA:three_prime_utr	11	5	10	7	7	11	9	4	0	0	6	6	7	9	2	13	2	5	13	0	0	3	1	2
chr4	22418847	22419541	Amillepora10411-RA:three_prime_utr	1	0	0	0	1	0	0	0	0	0	0	0	12	1	1	6	1	0	4	1	2	1	6	3
chr4	22357617	22357845	Amillepora10408-RA:three_prime_utr	0	0	2	0	2	0	0	0	0	0	0	0	2	0	1	0	0	2	0	1	0	2	0	2
chr4	22383418	22384976	Amillepora10410-RA:three_prime_utr	6	0	3	3	0	2	4	0	0	1	3	0	26	4	14	13	15	7	31	4	8	5	4	11
chr4	22421460	22423493	Amillepora10412-RA:three_prime_utr	47	42	28	54	18	35	24	24	16	32	24	29	185	80	49	104	42	76	127	32	42	53	30	95
chr4	22556522	22556564	Amillepora10422-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	22578463	22578643	Amillepora10424-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	4	0	0	0	0	2
chr4	22514490	22514646	Amillepora10419-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2
chr4	22515231	22515272	Amillepora10419-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr4	22515837	22515869	Amillepora10419-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
chr4	22515960	22516065	Amillepora10419-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3
chr4	22516937	22517007	Amillepora10419-RA:three_prime_utr	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0
chr4	22517423	22517516	Amillepora10419-RA:three_prime_utr	8	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
chr4	22517765	22517885	Amillepora10419-RA:three_prime_utr	10	0	0	0	0	1	5	0	0	0	2	3	0	0	0	4	0	1	2	0	0	2	0	0
chr4	22518531	22518571	Amillepora10419-RA:three_prime_utr	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1
chr4	22519362	22519414	Amillepora10419-RA:three_prime_utr	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
chr4	22519923	22520019	Amillepora10419-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	1	0	0	0	0	1
chr4	22520596	22520642	Amillepora10419-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr4	22521015	22521098	Amillepora10419-RA:three_prime_utr	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0
chr4	22521583	22521673	Amillepora10419-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	3
chr4	22521861	22523781	Amillepora10419-RA:three_prime_utr	6	4	2	7	2	0	1	0	1	2	0	2	15	10	2	5	8	6	15	6	7	7	2	6
chr4	22524206	22524762	Amillepora10420-RA:three_prime_utr	3	0	0	1	0	0	1	0	0	0	2	0	2	2	0	0	0	2	4	1	0	2	0	2
chr4	22557378	22557616	Amillepora10423-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	1	1	0	4	0	0	2	3	0	1	0	3	0	0	0
chr4	22537007	22537826	Amillepora10421-RA:three_prime_utr	4	0	0	0	0	0	2	1	0	0	2	2	8	3	2	2	0	3	15	0	5	0	1	4
chr4	22667525	22667773	Amillepora10439-RA:three_prime_utr	4	1	0	0	0	0	1	0	0	0	0	0	2	2	0	0	4	0	0	0	0	3	1	2
chr4	22666580	22667373	Amillepora10439-RA:three_prime_utr	4	1	0	0	0	0	0	0	0	0	0	0	10	2	4	3	2	5	0	0	4	5	2	3
chr4	22651495	22652126	Amillepora10437-RA:three_prime_utr	0	0	1	0	0	1	0	0	0	0	0	0	9	4	2	5	0	5	2	0	0	0	0	2
chr4	22594485	22595097	Amillepora10429-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	4	0	0	0	0	1
chr4	22706862	22707490	Amillepora10442-RA:three_prime_utr	17	4	4	3	1	1	4	0	2	0	2	1	10	2	4	2	2	2	2	0	1	0	4	3
chr4	22786925	22787321	Amillepora10448-RA:three_prime_utr	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2
chr4	22729015	22729891	Amillepora10443-RA:three_prime_utr	6	2	0	0	0	0	0	0	0	0	0	0	8	2	0	7	2	2	2	0	0	2	0	1
chr4	22697416	22698888	Amillepora10440-RA:three_prime_utr	12	0	0	3	0	2	3	0	0	0	2	0	7	3	5	2	4	6	11	6	0	0	6	12
chr4	22702420	22702802	Amillepora10441-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	2	0	2	1	0	0
chr4	22744997	22745174	Amillepora10445-RA:three_prime_utr	3	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
chr4	22768473	22768572	Amillepora10447-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
chr4	22762498	22762713	Amillepora10446-RA:three_prime_utr	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	2	0	5
chr4	22836111	22836372	Amillepora10451-RA:three_prime_utr	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	0	0	2	5
chr4	22788342	22788669	Amillepora10449-RA:three_prime_utr	4	2	0	0	0	0	1	0	0	0	1	0	13	0	4	7	4	2	10	3	3	0	0	2
chr4	22811423	22811783	Amillepora10450-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	2	0	0	1	1	2
chr4	22809806	22809918	Amillepora10450-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr4	22898731	22899457	Amillepora10453-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	2	0	0	0	6
chr4	22894582	22895175	Amillepora10452-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	2	0	5	4	0	0	2	0	2
chr4	23057658	23059971	Amillepora10466-RA:three_prime_utr	125	85	58	36	44	75	83	44	16	72	48	66	157	80	34	86	49	69	98	68	59	53	39	103
chr4	23041159	23041971	Amillepora10465-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	3	0	0	0	4	0
chr4	23037121	23037847	Amillepora10463-RA:three_prime_utr	18	0	0	0	0	0	2	0	0	0	2	3	1	4	3	2	0	1	4	2	2	4	2	2
chr4	23002369	23002951	Amillepora10459-RA:three_prime_utr	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	3	0	2	3	0	0	1	0	0
chr4	23106716	23107575	Amillepora10469-RA:three_prime_utr	7	0	0	0	0	0	0	0	0	0	0	0	9	2	0	2	0	5	2	0	2	0	0	4
chr4	23123727	23125003	Amillepora10473-RA:three_prime_utr	18	12	4	3	2	0	14	13	3	10	12	13	251	187	119	179	102	188	297	122	199	177	99	303
chr4	23165653	23166322	Amillepora10476-RA:three_prime_utr	3	0	0	0	0	0	0	0	0	0	1	0	5	0	1	0	2	1	2	3	0	2	2	2
chr4	23165452	23165501	Amillepora10476-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
chr4	23163868	23163915	Amillepora10476-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
chr4	23124969	23125474	Amillepora10474-RA:three_prime_utr	0	2	0	0	0	0	5	1	1	5	0	5	32	14	9	12	3	12	28	4	10	1	1	8
chr4	23262626	23263041	Amillepora10480-RA:three_prime_utr	6	3	0	0	0	1	4	0	0	0	0	0	1	4	2	3	0	1	3	0	0	0	3	2
chr4	23257659	23258501	Amillepora10479-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	2
chr4	23241596	23242555	Amillepora10478-RA:three_prime_utr	3	1	6	8	13	10	3	11	10	10	5	5	60	51	31	39	18	45	48	25	22	16	7	36
chr4	23304293	23304302	Amillepora10485-RA:three_prime_utr	29	13	2	2	1	3	0	0	0	0	0	0	3	0	6	3	2	1	1	0	0	0	0	0
chr4	23304490	23305268	Amillepora10485-RA:three_prime_utr	12	9	4	10	2	7	1	0	0	1	0	1	21	19	13	24	18	20	13	1	1	4	0	11
chr4	23365495	23365910	Amillepora10490-RA:three_prime_utr	2	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	1	1	0	1	0	1	0
chr4	23288178	23288187	Amillepora10484-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0
chr4	23287205	23287986	Amillepora10484-RA:three_prime_utr	5	5	0	3	0	2	0	0	0	1	0	0	7	8	5	10	1	10	12	8	7	11	4	13
chr4	23468377	23470334	Amillepora10495-RA:three_prime_utr	9	4	4	0	2	2	2	15	3	10	0	9	77	41	28	49	14	28	68	16	30	21	29	64
chr4	23370054	23370901	Amillepora10491-RA:three_prime_utr	1	0	0	2	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	3
chr4	23528769	23529407	Amillepora10498-RA:three_prime_utr	6	2	1	4	3	0	7	1	1	0	0	1	28	15	14	20	12	16	14	4	4	8	4	10
chr4	23582056	23582223	Amillepora10503-RA:three_prime_utr	1	1	0	0	0	0	0	0	0	0	0	0	5	2	0	2	2	0	0	0	0	0	0	1
chr4	23563625	23563896	Amillepora10501-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	1	0	7	0	2	2	3	0	0	0	3	0	2	1
chr4	23499731	23499955	Amillepora10497-RA:three_prime_utr	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	5	0	0	0	1	2
chr4	23500631	23500737	Amillepora10497-RA:three_prime_utr	24	10	5	13	4	12	0	1	0	5	1	1	20	24	9	17	8	19	12	0	2	4	2	4
chr4	23500922	23500999	Amillepora10497-RA:three_prime_utr	15	4	0	5	0	2	12	1	0	2	3	1	24	20	11	15	10	13	16	3	11	3	2	12
chr4	23502207	23502247	Amillepora10497-RA:three_prime_utr	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	1	0	0	4	0	0	3	0	4
chr4	23503023	23503103	Amillepora10497-RA:three_prime_utr	0	0	0	0	0	0	2	1	0	2	3	1	7	3	2	1	3	5	59	28	41	38	36	69
chr4	23503383	23503482	Amillepora10497-RA:three_prime_utr	3	1	8	12	5	7	5	2	1	5	2	5	5	3	3	7	3	5	1	0	2	3	0	2
chr4	23504824	23504917	Amillepora10497-RA:three_prime_utr	1	4	8	3	0	5	0	0	1	1	0	0	0	1	1	0	1	2	7	0	0	2	1	2
chr4	23506457	23506514	Amillepora10497-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0	2	0	1	0	1	2
chr4	23506777	23506865	Amillepora10497-RA:three_prime_utr	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	3	1	0	2	0	0	4
chr4	23507872	23507965	Amillepora10497-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0
chr4	23508385	23508515	Amillepora10497-RA:three_prime_utr	3	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
chr4	23508916	23508993	Amillepora10497-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0
chr4	23509237	23509305	Amillepora10497-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
chr4	23510267	23510375	Amillepora10497-RA:three_prime_utr	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	2	1	0	0
chr4	23510911	23510994	Amillepora10497-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	23512666	23512793	Amillepora10497-RA:three_prime_utr	0	1	0	0	0	0	2	0	0	0	0	0	2	3	0	2	0	0	0	0	2	0	0	0
chr4	23512949	23513528	Amillepora10497-RA:three_prime_utr	7	9	0	0	0	0	0	0	0	0	0	2	1	5	3	0	0	0	2	0	0	2	1	0
chr4	23532206	23533755	Amillepora10499-RA:three_prime_utr	88	35	6	20	5	9	15	7	6	14	12	9	188	108	96	114	46	96	188	81	100	108	54	145
chr4	23544791	23545177	Amillepora10500-RA:three_prime_utr	10	0	0	0	0	0	8	0	0	0	0	0	11	0	2	2	1	2	1	0	0	2	2	3
chr4	23607113	23607883	Amillepora10507-RA:three_prime_utr	6	1	0	0	0	0	0	0	0	0	0	2	4	7	0	3	0	2	0	0	0	1	0	0
chr4	23671822	23672441	Amillepora10515-RA:three_prime_utr	29	14	5	11	3	16	28	11	0	8	9	9	25	8	7	22	5	3	18	4	2	8	5	10
chr4	23608665	23614834	Amillepora10509-RA:three_prime_utr	199	110	79	77	72	63	17	2	0	3	12	12	299	233	147	165	159	220	78	14	13	19	26	80
chr4	23837957	23838105	Amillepora10522-RA:three_prime_utr	1	1	0	0	0	0	10	2	5	4	4	10	1	3	2	5	1	4	13	8	16	14	13	21
chr4	23839401	23839749	Amillepora10522-RA:three_prime_utr	33	16	24	29	23	35	43	36	47	49	38	38	16	15	6	9	8	3	19	8	3	18	11	18
chr4	23681836	23682074	Amillepora10516-RA:three_prime_utr	11	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	2	1	0	0	2	2
chr4	23660381	23660677	Amillepora10511-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	2	5	0	0	1	0	3
chr4	24027177	24027492	Amillepora10532-RA:three_prime_utr	0	0	0	0	0	1	0	0	0	0	0	1	3	3	3	0	1	1	5	2	1	2	2	4
chr4	24109544	24110080	Amillepora10538-RA:three_prime_utr	3	1	0	5	1	3	0	1	0	0	1	0	9	3	2	7	5	5	5	0	2	0	3	9
chr4	24204889	24204946	Amillepora10543-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	3	0	1	2	2
chr4	24226074	24226556	Amillepora10547-RA:three_prime_utr	2	6	26	7	15	16	2	2	13	6	2	0	63	36	33	47	39	50	23	23	25	21	35	26
chr4	24580345	24582519	Amillepora10564-RA:three_prime_utr	40	39	30	49	28	46	33	42	46	28	54	40	44	60	54	59	52	70	55	15	34	37	42	53
chr4	24754120	24754736	Amillepora10577-RA:three_prime_utr	0	0	0	0	0	2	0	0	0	0	0	0	14	2	5	7	2	2	6	0	3	4	0	4
chr4	24789177	24789412	Amillepora10580-RA:three_prime_utr	2	1	0	0	0	0	0	0	0	0	0	0	3	3	0	3	0	1	2	4	3	0	0	2
chr4	24928267	24928336	Amillepora10586-RA:three_prime_utr	2	1	0	2	0	4	0	0	0	0	0	0	1	5	0	1	0	2	1	1	0	0	0	0
chr4	25001384	25001645	Amillepora10591-RA:three_prime_utr	6	5	1	2	0	2	2	0	0	1	2	1	32	13	15	10	8	13	31	5	17	12	13	31
chr4	25081476	25082557	Amillepora10596-RA:three_prime_utr	6	0	0	2	0	0	2	1	0	0	2	0	17	0	3	11	4	7	8	4	1	3	9	3
chr4	24988290	24989359	Amillepora10590-RA:three_prime_utr	5	1	0	0	0	0	1	0	0	0	0	0	42	13	2	24	6	6	14	6	8	11	14	17
chr4	25011767	25012011	Amillepora10593-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr4	25033297	25033973	Amillepora10594-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5	9	3	13	3	1	2
chr4	24956148	24956302	Amillepora10588-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
chr4	25049514	25049524	Amillepora10595-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0
chr4	25048667	25048815	Amillepora10595-RA:three_prime_utr	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
chr4	25159129	25159464	Amillepora10600-RA:three_prime_utr	17	3	5	0	4	3	1	2	1	0	0	0	21	11	7	9	4	12	0	2	0	2	1	3
chr4	25083815	25084019	Amillepora10597-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	2	4	0	0	0	0	1
chr4	25211119	25212155	Amillepora10606-RA:three_prime_utr	8	0	0	0	0	0	0	1	0	1	1	0	5	5	3	9	6	0	14	2	0	0	0	7
chr4	25192097	25192136	Amillepora10601-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	0
chr4	25226751	25227020	Amillepora10608-RA:three_prime_utr	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
chr4	25238247	25239164	Amillepora10609-RA:three_prime_utr	9	10	8	2	7	6	0	14	8	3	9	3	69	80	40	54	52	85	91	61	49	61	74	115
chr4	25442924	25443540	Amillepora10624-RA:three_prime_utr	10	0	0	0	0	0	2	0	0	0	1	1	4	2	4	2	0	0	0	2	2	0	2	3
chr4	25472136	25472202	Amillepora10625-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	2	0	0
chr4	25472923	25473664	Amillepora10625-RA:three_prime_utr	2	0	0	0	0	0	0	1	0	0	0	0	3	3	2	0	2	2	11	0	0	0	0	1
chr4	25476017	25476405	Amillepora10629-RA:three_prime_utr	11	1	0	2	0	0	3	0	0	0	1	0	1	6	0	2	5	0	1	0	0	0	0	0
chr4	25394222	25394622	Amillepora10622-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	5	0	2	4	0	2
chr4	25676586	25677669	Amillepora10634-RA:three_prime_utr	10	3	0	1	0	1	0	0	0	0	2	0	23	14	1	13	2	10	13	3	5	7	1	0
chr4	25656452	25657505	Amillepora10632-RA:three_prime_utr	4	3	0	1	0	0	2	0	0	0	0	0	13	4	0	1	0	2	13	4	6	0	0	3
chr4	25668812	25669055	Amillepora10633-RA:three_prime_utr	1	0	0	0	0	0	1	0	0	1	0	0	3	0	0	3	1	1	5	0	1	0	0	1
chr4	25718149	25718514	Amillepora10637-RA:three_prime_utr	13	4	0	2	0	2	1	0	0	0	1	0	12	4	4	2	4	6	12	5	4	7	2	18
chr4	25726125	25726202	Amillepora10640-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0
chr4	25726443	25726816	Amillepora10640-RA:three_prime_utr	1	1	0	0	0	0	3	0	0	0	2	0	3	0	0	0	1	0	3	0	2	3	1	2
chr4	25729935	25732507	Amillepora10641-RA:three_prime_utr	40	4	1	1	0	0	9	0	0	0	0	3	28	4	2	10	3	0	17	1	0	2	3	10
chr4	25729179	25729911	Amillepora10641-RA:three_prime_utr	0	0	0	0	0	0	3	0	0	0	2	1	7	0	0	5	0	1	5	0	0	0	1	4
chr4	25705007	25705636	Amillepora10636-RA:three_prime_utr	34	23	7	10	8	16	5	1	1	1	5	4	41	24	21	24	17	19	10	2	8	10	5	19
chr4	25840992	25841295	Amillepora10650-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	25801501	25803767	Amillepora10647-RA:three_prime_utr	129	114	95	153	82	104	165	66	26	119	89	63	142	77	60	77	33	73	66	23	31	26	8	19
chr4	25768930	25769885	Amillepora10642-RA:three_prime_utr	12	1	0	0	0	0	0	0	0	0	3	0	6	0	0	2	3	0	8	4	0	2	0	4
chr4	25902179	25902421	Amillepora10652-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	1
chr4	25916208	25917348	Amillepora10653-RA:three_prime_utr	11	0	0	0	0	2	0	0	0	1	0	0	4	3	2	1	1	6	4	0	0	2	0	1
chr4	25965577	25966059	Amillepora10656-RA:three_prime_utr	8	1	0	0	0	1	2	0	0	0	0	1	3	2	3	3	4	1	3	0	2	2	6	3
chr4	26071070	26071128	Amillepora10666-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr4	26070046	26070143	Amillepora10666-RA:three_prime_utr	10	1	0	0	2	0	1	0	0	1	0	2	0	1	0	0	0	0	2	0	0	0	1	3
chr4	26069643	26069753	Amillepora10666-RA:three_prime_utr	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2
chr4	26068404	26068530	Amillepora10666-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	0	0	0	0
chr4	26067289	26067368	Amillepora10666-RA:three_prime_utr	4	8	0	2	1	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	2	0	0
chr4	26066573	26066641	Amillepora10666-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
chr4	26066045	26066159	Amillepora10666-RA:three_prime_utr	4	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	3	2	0	0	0	0	0
chr4	26064773	26064852	Amillepora10666-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
chr4	26063712	26063781	Amillepora10666-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0
chr4	26062957	26063039	Amillepora10666-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
chr4	26061114	26061191	Amillepora10666-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
chr4	26059621	26060129	Amillepora10666-RA:three_prime_utr	10	3	0	0	0	2	1	0	0	2	2	0	6	1	0	0	3	1	4	2	0	0	0	5
chr4	26185251	26185899	Amillepora10674-RA:three_prime_utr	3	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	3	0	2	1	0	4
chr4	26105733	26106020	Amillepora10669-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
chr4	26143523	26143587	Amillepora10673-RA:three_prime_utr	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
chr4	26144560	26144580	Amillepora10673-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr4	26145114	26145484	Amillepora10673-RA:three_prime_utr	3	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	4
