chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr3	8742457	8742824	SINE_1706	95	94	124	112	98	145	2	25	19	15	13	11	88	105	92	63	66	106	48	36	35	25	33	65
chr3	8955385	8955593	SINE_1707	0	1	0	0	0	0	0	0	0	2	0	0	3	7	2	5	0	6	9	0	9	2	2	8
chr3	8955385	8955593	SINE_1708	0	1	0	0	0	0	0	0	0	2	0	0	3	7	2	5	0	6	9	0	9	2	2	8
chr3	9030398	9030651	SINE_1709	51	65	78	57	75	63	99	105	59	91	139	101	58	45	40	40	23	59	80	53	67	39	60	112
chr3	9030398	9030651	SINE_1710	51	65	78	57	75	63	99	105	59	91	139	101	58	45	40	40	23	59	80	53	67	39	60	112
chr3	10047448	10047738	SINE_1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	1	3	0	0	3
chr3	10047448	10047738	SINE_1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	1	3	0	0	3
chr3	10816711	10816777	SINE_1713	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	4	0	2	12
chr3	10816711	10816777	SINE_1714	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	4	0	2	12
chr3	11235523	11235847	SINE_1715	37	10	0	4	0	6	4	1	1	2	2	4	4	2	2	2	0	0	2	2	0	1	1	0
chr3	11235523	11235847	SINE_1716	37	10	0	4	0	6	4	1	1	2	2	4	4	2	2	2	0	0	2	2	0	1	1	0
chr3	14702539	14702639	SINE_1717	57	63	61	72	54	70	13	3	2	7	1	8	53	36	22	40	34	36	29	6	13	9	6	20
chr3	14702539	14702639	SINE_1718	57	63	61	72	54	70	13	3	2	7	1	8	53	36	22	40	34	36	29	6	13	9	6	20
chr3	14799189	14799439	SINE_1719	56	54	18	27	12	21	51	27	13	35	44	30	64	59	30	44	44	59	26	22	31	30	36	57
chr3	14799189	14799439	SINE_1720	56	54	18	27	12	21	51	27	13	35	44	30	64	59	30	44	44	59	26	22	31	30	36	57
chr3	14882217	14882268	SINE_1721	1	1	0	0	0	0	1	0	1	1	0	1	2	2	0	2	2	4	4	0	0	0	1	1
chr3	14882217	14882268	SINE_1722	1	1	0	0	0	0	1	0	1	1	0	1	2	2	0	2	2	4	4	0	0	0	1	1
chr3	14957510	14957597	SINE_1723	1	1	0	1	0	0	2	1	0	0	0	0	15	13	1	11	4	13	22	1	14	13	12	25
chr3	14957510	14957597	SINE_1724	1	1	0	1	0	0	2	1	0	0	0	0	15	13	1	11	4	13	22	1	14	13	12	25
chr3	15078472	15078715	SINE_1725	3	4	1	4	1	7	2	6	3	3	2	2	24	18	13	9	18	14	10	8	12	10	9	15
chr3	15078472	15078715	SINE_1726	3	4	1	4	1	7	2	6	3	3	2	2	24	18	13	9	18	14	10	8	12	10	9	15
chr3	15882610	15883009	SINE_1727	6	3	0	6	0	0	0	0	0	0	2	0	4	2	2	3	6	2	5	3	0	0	0	1
chr3	15882610	15883009	SINE_1728	6	3	0	6	0	0	0	0	0	0	2	0	4	2	2	3	6	2	5	3	0	0	0	1
chr3	16273828	16274357	SINE_1729	3	2	1	3	7	1	4	33	36	21	10	9	55	52	54	51	29	49	54	51	57	40	68	126
chr3	16273828	16274357	SINE_1730	3	2	1	3	7	1	4	33	36	21	10	9	55	52	54	51	29	49	54	51	57	40	68	126
chr3	16610264	16610355	SINE_1731	1	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	1	2	1	0	0	0	3
chr3	16610264	16610355	SINE_1732	1	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	1	2	1	0	0	0	3
chr3	16667127	16667376	SINE_1733	1	1	0	0	0	0	3	0	0	0	0	3	4	1	1	1	1	1	1	5	7	0	3	5
chr3	16667127	16667376	SINE_1734	1	1	0	0	0	0	3	0	0	0	0	3	4	1	1	1	1	1	1	5	7	0	3	5
chr3	16741455	16741716	SINE_1735	53	34	28	19	21	36	23	29	18	27	31	21	44	12	15	19	15	19	18	11	16	11	17	14
chr3	16741455	16741716	SINE_1736	53	34	28	19	21	36	23	29	18	27	31	21	44	12	15	19	15	19	18	11	16	11	17	14
chr3	16778296	16778492	SINE_1737	5	0	0	1	0	0	3	0	2	0	0	2	7	0	1	0	2	0	2	2	0	0	0	4
chr3	16778296	16778492	SINE_1738	5	0	0	1	0	0	3	0	2	0	0	2	7	0	1	0	2	0	2	2	0	0	0	4
chr3	16792976	16793246	SINE_1739	23	28	11	21	13	31	30	19	8	24	13	27	31	20	18	24	17	16	18	8	8	15	17	28
chr3	16792976	16793246	SINE_1740	23	28	11	21	13	31	30	19	8	24	13	27	31	20	18	24	17	16	18	8	8	15	17	28
chr3	16906536	16906641	SINE_1741	0	1	1	0	0	0	0	0	0	0	0	0	3	3	3	4	1	3	4	1	0	1	0	1
chr3	16906536	16906641	SINE_1742	0	1	1	0	0	0	0	0	0	0	0	0	3	3	3	4	1	3	4	1	0	1	0	1
chr3	16953473	16953662	SINE_1743	24	12	3	14	2	8	11	2	2	8	14	6	26	21	15	8	12	25	17	22	26	20	21	32
chr3	16953473	16953662	SINE_1744	24	12	3	14	2	8	11	2	2	8	14	6	26	21	15	8	12	25	17	22	26	20	21	32
chr3	17039785	17039847	SINE_1745	0	0	0	0	0	0	1	2	0	1	2	2	1	0	0	2	0	0	2	0	0	0	0	0
chr3	17039785	17039847	SINE_1746	0	0	0	0	0	0	1	2	0	1	2	2	1	0	0	2	0	0	2	0	0	0	0	0
chr3	17135900	17136232	SINE_1747	87	84	139	141	126	110	84	142	61	99	103	114	78	44	19	37	24	48	57	13	21	25	23	51
chr3	17135900	17136232	SINE_1748	87	84	139	141	126	110	84	142	61	99	103	114	78	44	19	37	24	48	57	13	21	25	23	51
chr3	17151263	17151445	SINE_1749	25	11	1	0	2	3	4	3	3	5	4	8	5	2	3	9	4	1	13	5	4	0	3	7
chr3	17151263	17151445	SINE_1750	25	11	1	0	2	3	4	3	3	5	4	8	5	2	3	9	4	1	13	5	4	0	3	7
chr3	18025801	18025966	SINE_1751	5	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	1	2	0	0	0	1	1
chr3	18025801	18025966	SINE_1752	5	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	1	2	0	0	0	1	1
chr3	18596867	18596911	SINE_1753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0
chr3	18596867	18596911	SINE_1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0
chr3	18785024	18785156	SINE_1755	3	0	0	0	0	0	2	1	0	1	0	0	4	0	0	2	0	0	5	0	0	2	0	4
chr3	18785024	18785156	SINE_1756	3	0	0	0	0	0	2	1	0	1	0	0	4	0	0	2	0	0	5	0	0	2	0	4
chr3	18857664	18857907	SINE_1757	5	0	0	2	0	0	0	0	0	0	0	0	1	3	7	2	2	1	1	0	4	2	0	6
chr3	18857664	18857907	SINE_1758	5	0	0	2	0	0	0	0	0	0	0	0	1	3	7	2	2	1	1	0	4	2	0	6
chr3	18865082	18865282	SINE_1759	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	4	0	0	0	4	4
chr3	18865082	18865282	SINE_1760	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	4	0	0	0	4	4
chr3	18915414	18915575	SINE_1761	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0
chr3	18915414	18915575	SINE_1762	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0
chr3	19013523	19013775	SINE_1763	6	0	4	1	5	1	0	0	0	0	1	0	16	13	16	16	10	10	10	4	5	12	7	19
chr3	19013523	19013775	SINE_1764	6	0	4	1	5	1	0	0	0	0	1	0	16	13	16	16	10	10	10	4	5	12	7	19
chr3	19354831	19354901	SINE_1765	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0
chr3	19354831	19354901	SINE_1766	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0
chr3	19389935	19390017	SINE_1767	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	1	5	1	0	0	2	0	2	3
chr3	19389935	19390017	SINE_1768	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	1	5	1	0	0	2	0	2	3
chr3	19399094	19399175	SINE_1769	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	1	5	2	0	0	0	0
chr3	19399094	19399175	SINE_1770	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	1	5	2	0	0	0	0
chr4	249576	249712	SINE_1771	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1
chr4	249576	249712	SINE_1772	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1
chr4	346660	346768	SINE_1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	346660	346768	SINE_1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	431756	431937	SINE_1775	16	54	44	25	25	56	18	14	10	23	8	26	13	11	1	5	7	7	7	1	2	2	3	4
chr4	431756	431937	SINE_1776	16	54	44	25	25	56	18	14	10	23	8	26	13	11	1	5	7	7	7	1	2	2	3	4
chr4	763154	763196	SINE_1777	7	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1
chr4	763154	763196	SINE_1778	7	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1
chr4	789745	789999	SINE_1779	4	2	0	0	0	0	2	0	0	0	1	0	3	5	0	2	0	0	6	0	2	2	1	0
chr4	789745	789999	SINE_1780	4	2	0	0	0	0	2	0	0	0	1	0	3	5	0	2	0	0	6	0	2	2	1	0
chr4	806825	806922	SINE_1781	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	2	0	0	0	1	0
chr4	806825	806922	SINE_1782	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	2	0	0	0	1	0
chr4	807120	807239	SINE_1783	1	0	0	0	2	0	0	0	0	0	0	0	6	1	3	0	2	0	0	0	2	0	1	3
chr4	807120	807239	SINE_1784	1	0	0	0	2	0	0	0	0	0	0	0	6	1	3	0	2	0	0	0	2	0	1	3
chr4	810596	810832	SINE_1785	7	0	1	1	0	2	0	2	3	0	1	0	11	7	5	9	4	6	3	0	5	0	1	3
chr4	810596	810832	SINE_1786	7	0	1	1	0	2	0	2	3	0	1	0	11	7	5	9	4	6	3	0	5	0	1	3
chr4	1111092	1111334	SINE_1787	7	4	1	0	8	2	1	0	4	0	1	2	21	32	10	12	25	20	11	7	11	4	2	15
chr4	1111092	1111334	SINE_1788	7	4	1	0	8	2	1	0	4	0	1	2	21	32	10	12	25	20	11	7	11	4	2	15
chr4	1124917	1125160	SINE_1789	7	2	0	0	0	0	2	0	0	0	0	0	13	12	12	13	13	20	2	5	3	7	10	6
chr4	1124917	1125160	SINE_1790	7	2	0	0	0	0	2	0	0	0	0	0	13	12	12	13	13	20	2	5	3	7	10	6
chr4	1546760	1546946	SINE_1791	30	4	3	5	6	3	16	1	3	3	5	6	23	9	3	12	13	10	20	1	7	6	5	7
chr4	1546760	1546946	SINE_1792	30	4	3	5	6	3	16	1	3	3	5	6	23	9	3	12	13	10	20	1	7	6	5	7
chr4	1911775	1912017	SINE_1793	21	8	11	8	8	12	32	13	8	15	25	20	31	32	24	30	23	45	45	32	43	29	31	62
chr4	1911775	1912017	SINE_1794	21	8	11	8	8	12	32	13	8	15	25	20	31	32	24	30	23	45	45	32	43	29	31	62
chr4	2054673	2054924	SINE_1795	39	35	41	46	37	37	12	31	24	22	15	28	49	79	60	58	45	78	39	22	18	22	25	56
chr4	2054673	2054924	SINE_1796	39	35	41	46	37	37	12	31	24	22	15	28	49	79	60	58	45	78	39	22	18	22	25	56
chr4	2105124	2105209	SINE_1797	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0
chr4	2105124	2105209	SINE_1798	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0
chr4	2398687	2398853	SINE_1799	4	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	2	0	4	0	0	0	0	0
chr4	2398687	2398853	SINE_1800	4	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	2	0	4	0	0	0	0	0
chr4	3345033	3345506	SINE_1801	9	0	0	1	0	2	3	2	0	2	8	4	10	9	5	0	3	8	9	1	3	0	1	5
chr4	3345033	3345506	SINE_1802	9	0	0	1	0	2	3	2	0	2	8	4	10	9	5	0	3	8	9	1	3	0	1	5
chr4	3625164	3625483	SINE_1803	4	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	4	0	1	5	0	2
chr4	3625164	3625483	SINE_1804	4	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	4	0	1	5	0	2
chr4	4370074	4370185	SINE_1805	14	4	0	1	0	0	19	19	12	15	22	29	32	22	8	17	12	18	24	13	7	14	7	31
chr4	4370074	4370185	SINE_1806	14	4	0	1	0	0	19	19	12	15	22	29	32	22	8	17	12	18	24	13	7	14	7	31
chr4	4404132	4404470	SINE_1807	43	39	50	40	27	48	30	25	20	22	35	25	113	67	49	68	49	84	45	35	27	37	42	56
chr4	4404132	4404470	SINE_1808	43	39	50	40	27	48	30	25	20	22	35	25	113	67	49	68	49	84	45	35	27	37	42	56
chr4	4761074	4761126	SINE_1809	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0
chr4	4761074	4761126	SINE_1810	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0
chr4	5484924	5485236	SINE_1811	1	1	0	1	0	1	1	2	2	1	7	2	1	0	0	1	0	4	6	5	2	10	6	4
chr4	5484924	5485236	SINE_1812	1	1	0	1	0	1	1	2	2	1	7	2	1	0	0	1	0	4	6	5	2	10	6	4
chr4	5805219	5805287	SINE_1813	11	4	0	4	2	5	1	0	0	2	0	2	34	37	11	29	9	36	16	11	6	7	7	23
chr4	5805219	5805287	SINE_1814	11	4	0	4	2	5	1	0	0	2	0	2	34	37	11	29	9	36	16	11	6	7	7	23
chr4	5901020	5901197	SINE_1815	128	73	31	57	41	48	67	28	12	35	60	54	56	42	23	39	23	36	31	10	24	24	24	43
chr4	5901020	5901197	SINE_1816	128	73	31	57	41	48	67	28	12	35	60	54	56	42	23	39	23	36	31	10	24	24	24	43
chr4	5906217	5906482	SINE_1817	7	3	3	6	3	5	2	3	1	3	5	1	9	17	13	13	14	12	19	2	9	5	5	11
chr4	5906217	5906482	SINE_1818	7	3	3	6	3	5	2	3	1	3	5	1	9	17	13	13	14	12	19	2	9	5	5	11
chr4	5914633	5915025	SINE_1819	45	64	48	42	40	80	31	43	56	41	45	38	45	31	21	15	21	44	39	19	20	22	24	42
chr4	5914633	5915025	SINE_1820	45	64	48	42	40	80	31	43	56	41	45	38	45	31	21	15	21	44	39	19	20	22	24	42
chr4	5983739	5983984	SINE_1821	8	2	2	4	3	3	12	5	2	1	14	5	50	28	12	28	7	31	60	29	23	28	30	72
chr4	5983739	5983984	SINE_1822	8	2	2	4	3	3	12	5	2	1	14	5	50	28	12	28	7	31	60	29	23	28	30	72
chr4	6100001	6100570	SINE_1823	148	97	74	84	71	82	73	48	44	49	77	68	46	37	29	27	28	46	36	35	28	29	40	49
chr4	6100001	6100570	SINE_1824	148	97	74	84	71	82	73	48	44	49	77	68	46	37	29	27	28	46	36	35	28	29	40	49
chr4	6199175	6199427	SINE_1825	18	3	2	6	7	7	27	16	10	17	18	17	23	10	5	14	6	9	24	16	18	15	19	30
chr4	6199175	6199427	SINE_1826	18	3	2	6	7	7	27	16	10	17	18	17	23	10	5	14	6	9	24	16	18	15	19	30
chr4	6221784	6222027	SINE_1827	33	32	24	29	15	36	37	37	24	26	40	34	77	80	48	60	42	97	66	64	48	43	29	83
chr4	6221784	6222027	SINE_1828	33	32	24	29	15	36	37	37	24	26	40	34	77	80	48	60	42	97	66	64	48	43	29	83
chr4	6750198	6750462	SINE_1829	4	4	10	7	7	3	9	9	12	11	18	10	15	29	17	13	17	17	18	9	17	19	22	22
chr4	6750198	6750462	SINE_1830	4	4	10	7	7	3	9	9	12	11	18	10	15	29	17	13	17	17	18	9	17	19	22	22
chr4	7219252	7219331	SINE_1831	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr4	7219252	7219331	SINE_1832	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr4	7306960	7307240	SINE_1833	29	7	5	3	7	2	9	8	6	6	11	7	34	30	25	18	16	47	34	14	15	16	29	57
chr4	7306960	7307240	SINE_1834	29	7	5	3	7	2	9	8	6	6	11	7	34	30	25	18	16	47	34	14	15	16	29	57
chr4	7485749	7485935	SINE_1835	0	0	0	0	2	0	7	7	3	3	11	6	2	0	4	2	2	2	7	0	2	2	2	5
chr4	7485749	7485935	SINE_1836	0	0	0	0	2	0	7	7	3	3	11	6	2	0	4	2	2	2	7	0	2	2	2	5
chr4	7559294	7559353	SINE_1837	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0
chr4	7559294	7559353	SINE_1838	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0
chr4	8923153	8923398	SINE_1839	13	23	77	13	22	79	3	40	57	33	3	9	96	87	85	80	73	110	61	67	68	54	59	120
chr4	8923153	8923398	SINE_1840	13	23	77	13	22	79	3	40	57	33	3	9	96	87	85	80	73	110	61	67	68	54	59	120
chr4	9447448	9447632	SINE_1841	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	2	2	2	4	2	0	0	4
chr4	9447448	9447632	SINE_1842	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	2	2	2	4	2	0	0	4
chr4	9558009	9558059	SINE_1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
chr4	9558009	9558059	SINE_1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
chr4	9573487	9573537	SINE_1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
chr4	9573487	9573537	SINE_1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
chr4	9744157	9744339	SINE_1847	2	2	0	0	0	0	0	0	0	0	1	0	3	0	1	5	2	5	2	0	0	0	3	1
chr4	9744157	9744339	SINE_1848	2	2	0	0	0	0	0	0	0	0	1	0	3	0	1	5	2	5	2	0	0	0	3	1
chr4	9754814	9754991	SINE_1849	2	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	3	1	0	0	0	1	3
chr4	9754814	9754991	SINE_1850	2	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	3	1	0	0	0	1	3
chr4	9873911	9874144	SINE_1851	8	2	0	0	0	0	2	0	0	1	2	0	8	2	6	2	2	0	5	1	0	0	4	0
chr4	9873911	9874144	SINE_1852	8	2	0	0	0	0	2	0	0	1	2	0	8	2	6	2	2	0	5	1	0	0	4	0
chr4	10043516	10043602	SINE_1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	10043516	10043602	SINE_1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	10958044	10958303	SINE_1855	23	12	2	4	1	5	9	1	1	2	2	4	14	3	3	5	3	8	13	3	3	5	2	11
chr4	10958044	10958303	SINE_1856	23	12	2	4	1	5	9	1	1	2	2	4	14	3	3	5	3	8	13	3	3	5	2	11
chr4	11119584	11119818	SINE_1857	1	1	1	1	2	5	0	0	0	1	0	0	4	1	3	0	1	0	0	0	0	2	0	0
chr4	11119584	11119818	SINE_1858	1	1	1	1	2	5	0	0	0	1	0	0	4	1	3	0	1	0	0	0	0	2	0	0
chr4	11195858	11196108	SINE_1859	60	36	58	45	36	60	63	42	59	44	64	42	18	17	13	8	10	13	22	16	19	15	14	38
chr4	11195858	11196108	SINE_1860	60	36	58	45	36	60	63	42	59	44	64	42	18	17	13	8	10	13	22	16	19	15	14	38
chr4	11246828	11247055	SINE_1861	3	0	0	0	0	0	0	0	0	0	1	0	13	10	12	5	2	12	4	2	4	4	10	6
chr4	11246828	11247055	SINE_1862	3	0	0	0	0	0	0	0	0	0	1	0	13	10	12	5	2	12	4	2	4	4	10	6
chr4	12129150	12129306	SINE_1863	58	37	48	47	43	40	41	45	31	39	59	38	42	34	18	30	20	37	26	30	19	20	18	43
chr4	12129150	12129306	SINE_1864	58	37	48	47	43	40	41	45	31	39	59	38	42	34	18	30	20	37	26	30	19	20	18	43
chr4	12221758	12221987	SINE_1865	83	53	62	74	57	83	77	59	72	56	92	62	98	130	55	77	89	110	70	70	73	65	70	117
chr4	12221758	12221987	SINE_1866	83	53	62	74	57	83	77	59	72	56	92	62	98	130	55	77	89	110	70	70	73	65	70	117
chr4	12259447	12259486	SINE_1867	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr4	12259447	12259486	SINE_1868	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr4	12259538	12259748	SINE_1869	5	5	0	0	0	0	0	0	0	0	2	0	1	3	2	4	4	4	2	0	0	0	2	0
chr4	12259538	12259748	SINE_1870	5	5	0	0	0	0	0	0	0	0	2	0	1	3	2	4	4	4	2	0	0	0	2	0
chr4	12378182	12378336	SINE_1871	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	1	4	0	0	2	0	0
chr4	12378182	12378336	SINE_1872	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	1	4	0	0	2	0	0
chr4	12764775	12765006	SINE_1873	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	12764775	12765006	SINE_1874	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	12790659	12791067	SINE_1875	2	0	0	2	1	0	4	0	0	0	0	0	8	4	3	5	0	2	1	0	6	3	5	6
chr4	12790659	12791067	SINE_1876	2	0	0	2	1	0	4	0	0	0	0	0	8	4	3	5	0	2	1	0	6	3	5	6
chr4	12998204	12998456	SINE_1877	5	8	0	7	2	2	2	0	0	0	0	0	7	5	4	4	7	0	2	1	2	2	0	6
chr4	12998204	12998456	SINE_1878	5	8	0	7	2	2	2	0	0	0	0	0	7	5	4	4	7	0	2	1	2	2	0	6
chr4	13077371	13077521	SINE_1879	15	6	1	4	0	3	2	3	1	4	8	3	9	2	0	5	0	11	8	2	5	2	3	4
chr4	13077371	13077521	SINE_1880	15	6	1	4	0	3	2	3	1	4	8	3	9	2	0	5	0	11	8	2	5	2	3	4
chr4	14152959	14153010	SINE_1881	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2
chr4	14152959	14153010	SINE_1882	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2
chr4	14378528	14378747	SINE_1883	11	14	14	11	8	11	0	0	0	0	0	0	13	12	7	16	10	15	1	0	2	0	0	0
chr4	14378528	14378747	SINE_1884	11	14	14	11	8	11	0	0	0	0	0	0	13	12	7	16	10	15	1	0	2	0	0	0
chr4	14427999	14428217	SINE_1885	1	0	1	1	0	0	0	0	0	0	1	0	9	8	4	1	2	6	5	2	2	0	0	0
chr4	14427999	14428217	SINE_1886	1	0	1	1	0	0	0	0	0	0	1	0	9	8	4	1	2	6	5	2	2	0	0	0
chr4	14451725	14451951	SINE_1887	2	3	5	2	0	1	0	0	1	0	1	0	19	12	5	10	2	8	1	0	0	0	0	2
chr4	14451725	14451951	SINE_1888	2	3	5	2	0	1	0	0	1	0	1	0	19	12	5	10	2	8	1	0	0	0	0	2
chr4	14539353	14539583	SINE_1889	0	0	2	0	0	0	1	1	2	1	0	1	1	0	0	2	0	0	4	4	4	0	1	2
chr4	14539353	14539583	SINE_1890	0	0	2	0	0	0	1	1	2	1	0	1	1	0	0	2	0	0	4	4	4	0	1	2
chr4	15237756	15237909	SINE_1891	42	30	34	42	23	40	20	24	23	29	28	20	77	55	39	59	40	61	61	27	43	39	32	57
chr4	15237756	15237909	SINE_1892	42	30	34	42	23	40	20	24	23	29	28	20	77	55	39	59	40	61	61	27	43	39	32	57
chr4	15695291	15695531	SINE_1893	1	0	0	1	0	0	0	2	0	0	0	0	13	8	9	6	5	7	4	2	4	3	3	10
chr4	15695291	15695531	SINE_1894	1	0	0	1	0	0	0	2	0	0	0	0	13	8	9	6	5	7	4	2	4	3	3	10
chr4	15908564	15908941	SINE_1895	20	2	0	0	2	0	4	0	0	0	0	0	9	4	1	6	2	4	10	2	1	0	0	1
chr4	15908564	15908941	SINE_1896	20	2	0	0	2	0	4	0	0	0	0	0	9	4	1	6	2	4	10	2	1	0	0	1
chr4	15934870	15935100	SINE_1897	18	22	41	14	36	51	6	34	30	21	6	4	24	20	15	15	18	24	45	36	25	27	29	73
chr4	15934870	15935100	SINE_1898	18	22	41	14	36	51	6	34	30	21	6	4	24	20	15	15	18	24	45	36	25	27	29	73
chr4	16249059	16249149	SINE_1899	18	7	4	4	6	10	10	0	2	2	3	2	42	29	20	26	16	37	20	6	13	13	12	28
chr4	16249059	16249149	SINE_1900	18	7	4	4	6	10	10	0	2	2	3	2	42	29	20	26	16	37	20	6	13	13	12	28
chr4	16644951	16645058	SINE_1901	73	58	65	73	59	69	89	105	78	74	116	90	35	36	20	16	15	29	26	17	20	25	18	31
chr4	16644951	16645058	SINE_1902	73	58	65	73	59	69	89	105	78	74	116	90	35	36	20	16	15	29	26	17	20	25	18	31
chr4	16764115	16764259	SINE_1903	5	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	2	0	0	0	0	0	0	3
chr4	16764115	16764259	SINE_1904	5	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	2	0	0	0	0	0	0	3
chr4	17196029	17196421	SINE_1905	10	4	2	3	0	0	0	1	2	1	3	3	13	4	0	8	1	10	14	2	4	3	5	8
chr4	17196029	17196421	SINE_1906	10	4	2	3	0	0	0	1	2	1	3	3	13	4	0	8	1	10	14	2	4	3	5	8
chr4	17281101	17281165	SINE_1907	4	2	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	3	0	1	1	2	5
chr4	17281101	17281165	SINE_1908	4	2	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	3	0	1	1	2	5
chr4	17284772	17284884	SINE_1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	2
