chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr7	10000001	10003205	DNA_14958	201	187	169	177	182	261	161	141	128	177	162	148	234	157	106	143	87	168	159	94	99	117	93	218
chr7	10022177	10022320	DNA_14959	10	11	6	20	16	27	22	33	15	53	2	30	4	5	5	2	3	2	8	2	6	4	5	11
chr7	10022177	10022320	DNA_14960	10	11	6	20	16	27	22	33	15	53	2	30	4	5	5	2	3	2	8	2	6	4	5	11
chr7	10033553	10033669	DNA_14961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7	10033553	10033669	DNA_14962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7	10033762	10034019	DNA_14963	0	0	0	0	1	0	8	0	1	2	5	2	0	0	0	0	0	0	5	5	1	4	0	5
chr7	10033762	10034019	DNA_14964	0	0	0	0	1	0	8	0	1	2	5	2	0	0	0	0	0	0	5	5	1	4	0	5
chr7	10037822	10050176	DNA_14965	3491	2813	3275	3058	3250	3402	2176	2542	2392	2112	3297	2453	2502	3088	2106	2004	2163	3119	1634	1736	1801	1593	2166	3168
chr7	10037822	10050176	DNA_14966	3491	2813	3275	3058	3250	3402	2176	2542	2392	2112	3297	2453	2502	3088	2106	2004	2163	3119	1634	1736	1801	1593	2166	3168
chr7	10050335	10052787	DNA_14967	462	239	318	371	357	415	435	465	466	358	556	445	336	361	229	223	267	366	383	402	339	322	508	687
chr7	10050335	10052787	DNA_14968	462	239	318	371	357	415	435	465	466	358	556	445	336	361	229	223	267	366	383	402	339	322	508	687
chr7	10055392	10055446	DNA_14969	14	8	9	4	6	2	6	1	3	2	8	7	18	22	5	7	16	19	19	14	13	17	24	30
chr7	10055392	10055446	DNA_14970	14	8	9	4	6	2	6	1	3	2	8	7	18	22	5	7	16	19	19	14	13	17	24	30
chr7	10055834	10061571	DNA_14971	595	306	284	306	261	320	741	789	612	623	1080	812	358	440	260	267	342	398	503	455	552	447	666	979
chr7	10055834	10061571	DNA_14972	595	306	284	306	261	320	741	789	612	623	1080	812	358	440	260	267	342	398	503	455	552	447	666	979
chr7	10082404	10082661	DNA_14973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2
chr7	10082404	10082661	DNA_14974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2
chr7	10085306	10085432	DNA_14975	2	1	0	1	1	1	0	1	0	0	0	0	3	1	1	0	3	2	0	0	1	0	1	1
chr7	10085306	10085432	DNA_14976	2	1	0	1	1	1	0	1	0	0	0	0	3	1	1	0	3	2	0	0	1	0	1	1
chr7	10086873	10087825	DNA_14977	33	16	6	11	20	17	21	27	19	11	13	11	12	23	7	15	10	17	20	17	17	10	11	14
chr7	10086873	10087825	DNA_14978	33	16	6	11	20	17	21	27	19	11	13	11	12	23	7	15	10	17	20	17	17	10	11	14
chr7	10111369	10111792	DNA_14979	8	10	10	4	4	10	10	6	3	9	8	7	35	20	29	16	42	36	19	33	33	27	35	51
chr7	10111369	10111792	DNA_14980	8	10	10	4	4	10	10	6	3	9	8	7	35	20	29	16	42	36	19	33	33	27	35	51
chr7	10112606	10113009	DNA_14981	24	20	7	10	13	14	24	32	17	17	26	30	17	21	3	17	2	12	36	9	11	16	19	47
chr7	10112606	10113009	DNA_14982	24	20	7	10	13	14	24	32	17	17	26	30	17	21	3	17	2	12	36	9	11	16	19	47
chr7	10185819	10192774	DNA_14983	41	53	54	54	50	61	9	19	26	28	9	14	112	108	64	92	64	123	67	36	74	42	48	120
chr7	10185819	10192774	DNA_14984	41	53	54	54	50	61	9	19	26	28	9	14	112	108	64	92	64	123	67	36	74	42	48	120
chr7	10193317	10197223	DNA_14985	52	35	25	21	35	30	62	89	47	68	58	69	157	77	37	68	43	65	183	73	100	82	89	215
chr7	10193317	10197223	DNA_14986	52	35	25	21	35	30	62	89	47	68	58	69	157	77	37	68	43	65	183	73	100	82	89	215
chr7	10217038	10217098	DNA_14987	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	1	0	0	0	1	3
chr7	10217038	10217098	DNA_14988	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	1	0	0	0	1	3
chr7	10249600	10249714	DNA_14989	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7	10249600	10249714	DNA_14990	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7	10267021	10267839	DNA_14991	45	27	24	25	23	39	20	10	6	11	19	14	40	34	17	30	30	56	52	21	27	26	29	70
chr7	10267021	10267839	DNA_14992	45	27	24	25	23	39	20	10	6	11	19	14	40	34	17	30	30	56	52	21	27	26	29	70
chr7	10287061	10287168	DNA_14993	1	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	4	0	0	2	0	2
chr7	10287061	10287168	DNA_14994	1	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	4	0	0	2	0	2
chr7	10345673	10345755	DNA_14995	36	17	26	9	8	19	8	3	5	3	7	8	31	25	29	23	15	32	12	12	22	11	17	24
chr7	10345673	10345755	DNA_14996	36	17	26	9	8	19	8	3	5	3	7	8	31	25	29	23	15	32	12	12	22	11	17	24
chr7	10346655	10346805	DNA_14997	46	31	32	22	22	36	10	13	3	14	16	10	29	28	34	32	27	48	3	4	7	7	6	13
chr7	10346655	10346805	DNA_14998	46	31	32	22	22	36	10	13	3	14	16	10	29	28	34	32	27	48	3	4	7	7	6	13
chr7	10372714	10372826	DNA_14999	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	2	0	0	0	0
chr7	10372714	10372826	DNA_15000	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	2	0	0	0	0
chr7	10378160	10378511	DNA_15001	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	3	0	1	0	0	4
chr7	10378160	10378511	DNA_15002	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	3	0	1	0	0	4
chr7	10387531	10390298	DNA_15003	55	34	24	23	25	43	11	12	21	34	16	15	141	71	40	68	47	56	73	23	19	23	30	56
chr7	10387531	10390298	DNA_15004	55	34	24	23	25	43	11	12	21	34	16	15	141	71	40	68	47	56	73	23	19	23	30	56
chr7	10471955	10472096	DNA_15005	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	1	0	1	4	0	5	0	2
chr7	10471955	10472096	DNA_15006	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	1	0	1	4	0	5	0	2
chr7	10482199	10482504	DNA_15007	13	3	0	0	0	0	3	0	0	0	5	0	7	1	0	2	0	1	4	0	0	0	0	0
chr7	10482199	10482504	DNA_15008	13	3	0	0	0	0	3	0	0	0	5	0	7	1	0	2	0	1	4	0	0	0	0	0
chr7	10502540	10503819	DNA_15009	27	23	36	20	23	32	31	60	44	58	33	66	110	75	78	50	52	68	87	61	68	85	68	120
chr7	10502540	10503819	DNA_15010	27	23	36	20	23	32	31	60	44	58	33	66	110	75	78	50	52	68	87	61	68	85	68	120
chr7	10542812	10543318	DNA_15011	3	11	5	8	0	6	4	1	0	2	6	6	17	7	6	9	4	2	0	0	2	7	6	4
chr7	10542812	10543318	DNA_15012	3	11	5	8	0	6	4	1	0	2	6	6	17	7	6	9	4	2	0	0	2	7	6	4
chr7	10591729	10592195	DNA_15013	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	2	0	0	0	0	0
chr7	10591729	10592195	DNA_15014	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	2	0	0	0	0	0
chr7	10637535	10637869	DNA_15015	49	49	30	43	16	31	7	4	2	9	8	11	92	110	55	55	39	92	67	44	37	61	40	102
chr7	10637535	10637869	DNA_15016	49	49	30	43	16	31	7	4	2	9	8	11	92	110	55	55	39	92	67	44	37	61	40	102
chr7	10675573	10675658	DNA_15017	0	0	0	0	0	0	2	7	1	3	5	9	1	0	3	0	1	0	3	1	2	4	8	7
chr7	10675573	10675658	DNA_15018	0	0	0	0	0	0	2	7	1	3	5	9	1	0	3	0	1	0	3	1	2	4	8	7
chr7	10694219	10695154	DNA_15019	13	9	4	12	11	6	13	7	6	16	9	17	3	12	2	2	3	6	29	10	9	9	12	19
chr7	10694219	10695154	DNA_15020	13	9	4	12	11	6	13	7	6	16	9	17	3	12	2	2	3	6	29	10	9	9	12	19
chr7	10701476	10701672	DNA_15021	0	0	0	0	0	0	37	9	9	25	27	21	2	0	0	0	0	0	19	17	11	20	14	29
chr7	10701476	10701672	DNA_15022	0	0	0	0	0	0	37	9	9	25	27	21	2	0	0	0	0	0	19	17	11	20	14	29
chr7	10707793	10707868	DNA_15023	0	0	0	0	0	0	2	1	1	1	2	0	0	0	0	0	0	0	3	1	1	0	2	0
chr7	10707793	10707868	DNA_15024	0	0	0	0	0	0	2	1	1	1	2	0	0	0	0	0	0	0	3	1	1	0	2	0
chr7	10750009	10750396	DNA_15025	53	29	50	32	36	73	30	36	36	33	33	23	38	42	12	31	26	65	50	49	62	51	54	106
chr7	10750009	10750396	DNA_15026	53	29	50	32	36	73	30	36	36	33	33	23	38	42	12	31	26	65	50	49	62	51	54	106
chr7	10801731	10801939	DNA_15027	44	38	39	56	41	55	40	43	34	35	51	51	41	47	64	42	34	83	32	43	46	34	60	102
chr7	10801731	10801939	DNA_15028	44	38	39	56	41	55	40	43	34	35	51	51	41	47	64	42	34	83	32	43	46	34	60	102
chr7	10809175	10809494	DNA_15029	69	62	112	127	94	111	65	99	81	81	106	87	52	47	44	39	34	65	29	15	2	12	19	49
chr7	10809175	10809494	DNA_15030	69	62	112	127	94	111	65	99	81	81	106	87	52	47	44	39	34	65	29	15	2	12	19	49
chr7	10849407	10849563	DNA_15031	2	0	1	0	0	0	3	0	0	1	1	0	12	4	5	8	5	7	5	1	10	8	4	7
chr7	10849407	10849563	DNA_15032	2	0	1	0	0	0	3	0	0	1	1	0	12	4	5	8	5	7	5	1	10	8	4	7
chr7	10850037	10850449	DNA_15033	2	2	2	4	6	5	3	4	0	2	1	2	18	10	9	12	7	19	25	8	9	10	7	13
chr7	10850037	10850449	DNA_15034	2	2	2	4	6	5	3	4	0	2	1	2	18	10	9	12	7	19	25	8	9	10	7	13
chr7	10875341	10875721	DNA_15035	5	4	6	6	3	5	5	13	6	2	2	2	39	26	21	25	26	32	20	15	13	26	15	25
chr7	10875341	10875721	DNA_15036	5	4	6	6	3	5	5	13	6	2	2	2	39	26	21	25	26	32	20	15	13	26	15	25
chr7	10964295	10964770	DNA_15037	127	109	129	123	92	162	34	43	66	56	54	37	129	114	105	75	74	133	41	21	31	35	24	62
chr7	10964295	10964770	DNA_15038	127	109	129	123	92	162	34	43	66	56	54	37	129	114	105	75	74	133	41	21	31	35	24	62
chr7	11082902	11084137	DNA_15039	11	7	12	8	12	16	2	16	32	8	2	6	11	5	12	1	2	8	20	8	8	8	9	13
chr7	11082902	11084137	DNA_15040	11	7	12	8	12	16	2	16	32	8	2	6	11	5	12	1	2	8	20	8	8	8	9	13
chr7	11110012	11110424	DNA_15041	19	8	15	6	15	6	24	13	2	12	19	18	30	19	12	15	13	26	11	6	11	13	6	26
chr7	11110012	11110424	DNA_15042	19	8	15	6	15	6	24	13	2	12	19	18	30	19	12	15	13	26	11	6	11	13	6	26
chr7	11142379	11143101	DNA_15043	2	5	0	0	1	0	0	0	0	0	1	1	22	20	3	3	2	9	8	10	7	5	5	12
chr7	11142379	11143101	DNA_15044	2	5	0	0	1	0	0	0	0	0	1	1	22	20	3	3	2	9	8	10	7	5	5	12
chr7	11143722	11144016	DNA_15045	3	4	0	0	0	0	4	0	2	0	2	0	14	18	4	8	6	5	1	4	4	1	3	12
chr7	11143722	11144016	DNA_15046	3	4	0	0	0	0	4	0	2	0	2	0	14	18	4	8	6	5	1	4	4	1	3	12
chr7	11144123	11144197	DNA_15047	3	0	5	4	3	0	3	0	1	0	1	3	5	6	6	4	4	3	4	2	5	1	0	3
chr7	11144123	11144197	DNA_15048	3	0	5	4	3	0	3	0	1	0	1	3	5	6	6	4	4	3	4	2	5	1	0	3
chr7	11153675	11153727	DNA_15049	2	0	0	0	0	1	0	1	0	0	0	0	10	1	1	7	2	5	10	1	4	2	2	5
chr7	11153675	11153727	DNA_15050	2	0	0	0	0	1	0	1	0	0	0	0	10	1	1	7	2	5	10	1	4	2	2	5
chr7	11174210	11175128	DNA_15051	20	2	0	0	0	4	0	0	0	0	1	1	16	4	4	2	3	3	5	4	3	5	7	7
chr7	11174210	11175128	DNA_15052	20	2	0	0	0	4	0	0	0	0	1	1	16	4	4	2	3	3	5	4	3	5	7	7
chr7	11176132	11179174	DNA_15053	29	14	5	13	8	7	4	0	0	2	2	3	101	69	38	40	37	43	43	11	11	16	7	28
chr7	11176132	11179174	DNA_15054	29	14	5	13	8	7	4	0	0	2	2	3	101	69	38	40	37	43	43	11	11	16	7	28
chr7	11179867	11180074	DNA_15055	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	1	0	0
chr7	11179867	11180074	DNA_15056	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	1	0	0
chr7	11180526	11181662	DNA_15057	7	0	2	0	0	0	0	2	10	1	3	0	30	30	13	24	26	16	44	20	26	25	20	48
chr7	11180526	11181662	DNA_15058	7	0	2	0	0	0	0	2	10	1	3	0	30	30	13	24	26	16	44	20	26	25	20	48
chr7	11197424	11197596	DNA_15059	60	58	86	97	90	116	119	157	125	120	148	149	95	85	68	54	50	125	115	88	110	66	113	195
chr7	11197424	11197596	DNA_15060	60	58	86	97	90	116	119	157	125	120	148	149	95	85	68	54	50	125	115	88	110	66	113	195
chr7	11224232	11225138	DNA_15061	82	32	47	48	31	69	143	154	123	119	145	163	27	17	6	16	11	24	47	12	22	25	23	61
chr7	11224232	11225138	DNA_15062	82	32	47	48	31	69	143	154	123	119	145	163	27	17	6	16	11	24	47	12	22	25	23	61
chr7	11286279	11286534	DNA_15063	46	46	45	37	48	49	49	32	41	35	50	26	45	42	28	40	38	62	28	50	33	30	41	50
chr7	11286279	11286534	DNA_15064	46	46	45	37	48	49	49	32	41	35	50	26	45	42	28	40	38	62	28	50	33	30	41	50
chr7	11286703	11287861	DNA_15065	92	79	215	151	163	220	100	197	196	160	154	124	261	279	176	189	185	315	160	175	183	173	194	320
chr7	11286703	11287861	DNA_15066	92	79	215	151	163	220	100	197	196	160	154	124	261	279	176	189	185	315	160	175	183	173	194	320
chr7	11294628	11295202	DNA_15067	65	57	44	67	55	70	31	45	39	43	46	46	44	39	10	15	17	38	37	22	50	30	53	59
chr7	11294628	11295202	DNA_15068	65	57	44	67	55	70	31	45	39	43	46	46	44	39	10	15	17	38	37	22	50	30	53	59
chr7	11295516	11295927	DNA_15069	43	23	22	30	17	34	28	26	20	8	27	23	11	9	9	11	8	11	6	7	6	6	5	15
chr7	11295516	11295927	DNA_15070	43	23	22	30	17	34	28	26	20	8	27	23	11	9	9	11	8	11	6	7	6	6	5	15
chr7	11313946	11314254	DNA_15071	20	13	7	5	3	12	6	6	4	3	6	9	56	43	24	16	31	33	37	25	36	37	19	64
chr7	11313946	11314254	DNA_15072	20	13	7	5	3	12	6	6	4	3	6	9	56	43	24	16	31	33	37	25	36	37	19	64
chr7	11318118	11318305	DNA_15073	22	14	0	9	4	12	9	9	6	11	14	16	17	12	7	7	3	9	15	2	10	9	5	23
chr7	11318118	11318305	DNA_15074	22	14	0	9	4	12	9	9	6	11	14	16	17	12	7	7	3	9	15	2	10	9	5	23
chr7	11323872	11324261	DNA_15075	30	38	32	51	34	45	28	58	53	57	53	50	112	122	93	67	59	120	111	72	81	87	81	147
chr7	11323872	11324261	DNA_15076	30	38	32	51	34	45	28	58	53	57	53	50	112	122	93	67	59	120	111	72	81	87	81	147
chr7	11339756	11339908	DNA_15077	45	77	105	78	112	98	26	47	51	21	57	31	13	48	19	23	22	41	31	38	34	27	46	53
chr7	11339756	11339908	DNA_15078	45	77	105	78	112	98	26	47	51	21	57	31	13	48	19	23	22	41	31	38	34	27	46	53
chr7	11348767	11349326	DNA_15079	86	106	139	85	118	145	37	51	61	41	41	23	144	155	135	123	113	171	101	87	105	69	104	158
chr7	11348767	11349326	DNA_15080	86	106	139	85	118	145	37	51	61	41	41	23	144	155	135	123	113	171	101	87	105	69	104	158
chr7	11361792	11362332	DNA_15081	49	28	6	22	1	11	24	8	6	9	23	12	46	43	23	37	23	36	44	26	28	24	29	59
chr7	11361792	11362332	DNA_15082	49	28	6	22	1	11	24	8	6	9	23	12	46	43	23	37	23	36	44	26	28	24	29	59
chr7	11364366	11366926	DNA_15083	532	344	357	442	329	441	595	524	451	558	681	561	401	234	190	260	157	324	506	249	353	318	314	693
chr7	11364366	11366926	DNA_15084	532	344	357	442	329	441	595	524	451	558	681	561	401	234	190	260	157	324	506	249	353	318	314	693
chr7	11369456	11369579	DNA_15085	64	55	93	59	62	91	73	77	62	61	74	67	50	52	34	44	29	60	39	32	35	57	44	72
chr7	11369456	11369579	DNA_15086	64	55	93	59	62	91	73	77	62	61	74	67	50	52	34	44	29	60	39	32	35	57	44	72
chr7	11369665	11370210	DNA_15087	153	122	175	138	139	159	113	154	110	125	118	123	164	121	90	98	97	147	111	69	83	70	76	149
chr7	11369665	11370210	DNA_15088	153	122	175	138	139	159	113	154	110	125	118	123	164	121	90	98	97	147	111	69	83	70	76	149
chr7	11413823	11414100	DNA_15089	18	9	7	3	2	4	25	29	18	25	28	29	33	41	21	21	20	26	33	12	29	15	11	33
chr7	11413823	11414100	DNA_15090	18	9	7	3	2	4	25	29	18	25	28	29	33	41	21	21	20	26	33	12	29	15	11	33
chr7	11414204	11414406	DNA_15091	12	10	18	17	7	15	8	8	4	4	7	7	18	28	17	14	10	18	8	9	6	7	2	16
chr7	11414204	11414406	DNA_15092	12	10	18	17	7	15	8	8	4	4	7	7	18	28	17	14	10	18	8	9	6	7	2	16
chr7	11433340	11433508	DNA_15093	1	0	8	3	12	3	0	0	3	0	0	0	2	1	1	1	2	1	3	3	5	3	1	3
chr7	11433340	11433508	DNA_15094	1	0	8	3	12	3	0	0	3	0	0	0	2	1	1	1	2	1	3	3	5	3	1	3
chr7	11458581	11458800	DNA_15095	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	1	0	1	0	2	0	3	1
chr7	11458581	11458800	DNA_15096	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	1	0	1	0	2	0	3	1
chr7	11459008	11459068	DNA_15097	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	6	3	2	3	0	1	0	0	1
chr7	11459008	11459068	DNA_15098	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	6	3	2	3	0	1	0	0	1
chr7	11460093	11460290	DNA_15099	9	4	4	7	2	1	4	4	4	1	5	6	48	41	34	37	23	36	28	16	15	21	12	39
chr7	11460093	11460290	DNA_15100	9	4	4	7	2	1	4	4	4	1	5	6	48	41	34	37	23	36	28	16	15	21	12	39
chr7	11539586	11539939	DNA_15101	0	0	0	0	0	0	11	3	3	6	17	4	0	0	0	0	0	0	10	4	6	5	10	17
chr7	11539586	11539939	DNA_15102	0	0	0	0	0	0	11	3	3	6	17	4	0	0	0	0	0	0	10	4	6	5	10	17
chr7	11549816	11550077	DNA_15103	33	41	41	57	55	38	38	45	43	53	20	19	24	25	32	16	16	23	19	6	8	19	19	19
chr7	11549816	11550077	DNA_15104	33	41	41	57	55	38	38	45	43	53	20	19	24	25	32	16	16	23	19	6	8	19	19	19
chr7	11581567	11581718	DNA_15105	23	25	41	41	34	46	36	32	14	27	43	40	30	20	14	20	14	21	16	13	9	21	18	31
chr7	11581567	11581718	DNA_15106	23	25	41	41	34	46	36	32	14	27	43	40	30	20	14	20	14	21	16	13	9	21	18	31
chr7	11583697	11585438	DNA_15107	156	135	125	120	100	148	209	162	113	167	211	182	141	124	107	93	108	142	136	148	131	125	142	264
chr7	11583697	11585438	DNA_15108	156	135	125	120	100	148	209	162	113	167	211	182	141	124	107	93	108	142	136	148	131	125	142	264
chr7	11593232	11594469	DNA_15109	323	301	125	219	148	208	157	156	74	165	72	160	262	245	220	198	164	282	246	184	227	207	177	324
chr7	11593232	11594469	DNA_15110	323	301	125	219	148	208	157	156	74	165	72	160	262	245	220	198	164	282	246	184	227	207	177	324
chr7	11636901	11637320	DNA_15111	19	4	6	0	4	4	10	4	1	3	8	4	24	26	15	13	13	22	31	25	28	25	28	43
chr7	11636901	11637320	DNA_15112	19	4	6	0	4	4	10	4	1	3	8	4	24	26	15	13	13	22	31	25	28	25	28	43
chr7	11643797	11645331	DNA_15113	95	55	93	45	71	70	37	32	30	15	33	17	149	146	77	103	77	143	40	30	46	34	24	69
chr7	11643797	11645331	DNA_15114	95	55	93	45	71	70	37	32	30	15	33	17	149	146	77	103	77	143	40	30	46	34	24	69
chr7	11674048	11677339	DNA_15115	55	44	39	43	38	49	12	8	7	11	21	13	63	68	33	59	47	52	72	53	36	33	43	74
chr7	11674048	11677339	DNA_15116	55	44	39	43	38	49	12	8	7	11	21	13	63	68	33	59	47	52	72	53	36	33	43	74
chr7	11684076	11684356	DNA_15117	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0
chr7	11684076	11684356	DNA_15118	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0
chr7	11693861	11694708	DNA_15119	107	102	67	77	63	100	22	17	10	8	14	37	255	240	198	217	194	262	94	69	63	76	54	115
chr7	11693861	11694708	DNA_15120	107	102	67	77	63	100	22	17	10	8	14	37	255	240	198	217	194	262	94	69	63	76	54	115
chr7	11711007	11711393	DNA_15121	6	22	24	13	12	13	0	0	0	0	0	2	12	15	7	13	7	15	0	0	1	1	0	2
chr7	11711007	11711393	DNA_15122	6	22	24	13	12	13	0	0	0	0	0	2	12	15	7	13	7	15	0	0	1	1	0	2
chr7	11711676	11712042	DNA_15123	8	8	4	4	2	3	2	0	0	0	0	0	17	15	4	13	21	15	4	0	2	1	0	2
chr7	11711676	11712042	DNA_15124	8	8	4	4	2	3	2	0	0	0	0	0	17	15	4	13	21	15	4	0	2	1	0	2
chr7	11762644	11762840	DNA_15125	11	11	9	1	7	17	19	41	34	35	8	25	16	21	17	20	18	24	33	25	17	32	24	48
chr7	11762644	11762840	DNA_15126	11	11	9	1	7	17	19	41	34	35	8	25	16	21	17	20	18	24	33	25	17	32	24	48
chr7	11764901	11765306	DNA_15127	58	30	43	54	31	31	136	182	144	121	212	151	55	53	61	57	53	56	125	128	99	116	150	259
chr7	11764901	11765306	DNA_15128	58	30	43	54	31	31	136	182	144	121	212	151	55	53	61	57	53	56	125	128	99	116	150	259
chr7	11765428	11766133	DNA_15129	37	17	20	20	14	29	179	160	126	131	206	189	44	52	41	25	39	44	118	130	110	108	121	231
chr7	11765428	11766133	DNA_15130	37	17	20	20	14	29	179	160	126	131	206	189	44	52	41	25	39	44	118	130	110	108	121	231
chr7	11766637	11767025	DNA_15131	43	30	20	14	16	16	78	60	33	40	84	81	27	31	6	22	16	36	66	39	49	55	59	128
chr7	11766637	11767025	DNA_15132	43	30	20	14	16	16	78	60	33	40	84	81	27	31	6	22	16	36	66	39	49	55	59	128
chr7	11767442	11768460	DNA_15133	114	97	136	150	151	165	278	391	362	303	339	325	97	80	77	78	85	107	193	145	163	139	197	314
chr7	11767442	11768460	DNA_15134	114	97	136	150	151	165	278	391	362	303	339	325	97	80	77	78	85	107	193	145	163	139	197	314
chr7	11796504	11797176	DNA_15135	134	88	143	140	126	140	256	414	412	281	313	305	304	393	365	265	213	403	308	285	339	270	313	518
chr7	11796504	11797176	DNA_15136	134	88	143	140	126	140	256	414	412	281	313	305	304	393	365	265	213	403	308	285	339	270	313	518
chr7	11799915	11800000	DNA_15137	16	9	33	14	17	28	15	57	54	40	51	44	33	49	26	20	34	47	35	28	30	17	29	55
chr7	11799915	11800000	DNA_15138	16	9	33	14	17	28	15	57	54	40	51	44	33	49	26	20	34	47	35	28	30	17	29	55
chr7	11807137	11808017	DNA_15139	29	24	17	21	17	29	54	29	31	35	58	65	152	115	79	94	82	138	127	97	89	105	107	188
chr7	11807137	11808017	DNA_15140	29	24	17	21	17	29	54	29	31	35	58	65	152	115	79	94	82	138	127	97	89	105	107	188
chr7	11813068	11813236	DNA_15141	0	0	0	0	0	0	8	9	5	7	16	7	2	0	0	0	1	0	10	5	1	7	5	8
chr7	11813068	11813236	DNA_15142	0	0	0	0	0	0	8	9	5	7	16	7	2	0	0	0	1	0	10	5	1	7	5	8
chr7	11814089	11814294	DNA_15143	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	8	0	8	2	3	10
chr7	11814089	11814294	DNA_15144	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	8	0	8	2	3	10
chr7	11826622	11827428	DNA_15145	63	97	80	109	90	107	2	1	0	3	3	2	90	93	69	66	49	86	66	16	14	36	26	41
chr7	11826622	11827428	DNA_15146	63	97	80	109	90	107	2	1	0	3	3	2	90	93	69	66	49	86	66	16	14	36	26	41
chr7	11830426	11831721	DNA_15147	1	3	1	1	7	0	2	2	1	0	2	0	8	11	7	12	6	14	19	9	10	6	8	20
chr7	11830426	11831721	DNA_15148	1	3	1	1	7	0	2	2	1	0	2	0	8	11	7	12	6	14	19	9	10	6	8	20
chr7	11898516	11898664	DNA_15149	1	0	0	0	0	0	25	3	1	7	14	8	0	0	0	0	0	0	13	11	12	17	13	20
chr7	11898516	11898664	DNA_15150	1	0	0	0	0	0	25	3	1	7	14	8	0	0	0	0	0	0	13	11	12	17	13	20
chr7	11898917	11899818	DNA_15151	0	0	0	0	0	0	41	17	9	15	51	22	0	0	0	0	0	0	84	49	75	52	50	109
chr7	11898917	11899818	DNA_15152	0	0	0	0	0	0	41	17	9	15	51	22	0	0	0	0	0	0	84	49	75	52	50	109
chr7	11904108	11908898	DNA_15153	465	338	332	364	251	407	383	342	238	327	330	312	491	464	351	322	305	547	491	374	350	430	310	687
chr7	11904108	11908898	DNA_15154	465	338	332	364	251	407	383	342	238	327	330	312	491	464	351	322	305	547	491	374	350	430	310	687
chr7	11923817	11924629	DNA_15155	109	75	80	99	68	91	108	140	82	138	123	139	77	94	59	51	53	94	71	97	81	52	101	159
chr7	11923817	11924629	DNA_15156	109	75	80	99	68	91	108	140	82	138	123	139	77	94	59	51	53	94	71	97	81	52	101	159
chr7	11924775	11925110	DNA_15157	220	182	163	176	175	200	172	142	132	154	212	144	64	65	43	57	48	51	49	48	41	62	50	85
chr7	11924775	11925110	DNA_15158	220	182	163	176	175	200	172	142	132	154	212	144	64	65	43	57	48	51	49	48	41	62	50	85
chr7	11925240	11925310	DNA_15159	49	60	129	130	107	120	29	71	44	40	36	66	55	52	32	40	39	66	37	20	26	27	24	46
chr7	11925240	11925310	DNA_15160	49	60	129	130	107	120	29	71	44	40	36	66	55	52	32	40	39	66	37	20	26	27	24	46
